"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,19,162530614,33560947
2020,12,162531025,33561048
2020,18,162531150,33561864
2020,11,162536523,33561186
2020,9,162536579,33561201
2020,12,162533125,33561202
2020,12,162536617,33561213
2020,12,162533209,33561233
2020,12,162536719,33561241
2020,9,162536775,33561971
2020,12,162533545,33562031
2020,9,162537536,33561423
2020,12,162537629,33561453
2020,18,162537617,33561449
2020,18,162537616,33561448
2020,12,162538569,33561705
2020,12,162534721,33562370
2020,19,162534774,33562390
2020,12,162534911,33562425
2020,10,162538873,33562444
2020,18,162535134,33562485
2020,12,162539130,33566858
2020,12,162535262,33566878
2020,3,162539232,33566877
2020,12,162535518,33562572
2020,12,162535576,33562584
2020,18,162535539,33562579
2020,18,162539731,33567008
2020,12,162535738,33562628
2020,18,162539782,33567021
2020,12,162540086,33562692
2020,2,162541383,33562796
2020,12,162541494,33562827
2020,18,162546175,33567358
2020,10,162542020,33562957
2020,9,162542576,33563119
2020,12,162547056,33567599
2020,12,162547195,33567643
2020,12,162547197,33567644
2020,12,162547854,33567803
2020,19,162547867,33567806
2020,18,162543664,33567939
2020,3,162544276,33568158
2020,19,162549264,33563602
2020,3,162549683,33568268
2020,19,162544784,33563714
2020,12,162549959,33568332
2020,19,162550023,33568353
2020,10,162545080,33563779
2020,3,162545139,33563793
2020,2,162545208,33563817
2020,12,162550325,33563823
2020,18,162545369,33563851
2020,18,162550838,33568564
2020,18,162551364,33568696
2020,12,162556540,33564121
2020,2,162552200,33568873
2020,18,162552610,33568965
2020,18,162552783,33569004
2020,12,162557265,33569037
2020,2,162553260,33569122
2020,12,162557633,33564402
2020,12,162557855,33564467
2020,12,162557947,33564488
2020,12,162553843,33569286
2020,2,162558218,33564561
2020,12,162554195,33569357
2020,19,162554557,33569443
2020,12,162554626,33569457
2020,18,162558650,33564667
2020,12,162554856,33569508
2020,2,162554900,33564697
2020,12,162555085,33569567
2020,12,162555129,33564745
2020,18,162558924,33564748
2020,3,162487413,33551805
2020,3,162484693,33549591
2020,12,162487528,33551834
2020,4,162484816,33549629
2020,12,162487955,33551947
2020,12,162485453,33549816
2020,12,162485855,33552059
2020,12,162486030,33549979
2020,12,162486119,33549998
2020,12,162488775,33550081
2020,9,162488846,33552199
2020,10,162491498,33550097
2020,18,162489028,33550159
2020,12,162491732,33552236
2020,19,162492737,33550369
2020,12,162489455,33552318
2020,9,162489670,33552372
2020,19,162493096,33552469
2020,12,162490517,33550581
2020,12,162490562,33550594
2020,12,162490770,33552644
2020,12,162494134,33550706
2020,11,162494270,33552697
2020,19,162494807,33550862
2020,3,162494845,33550873
2020,12,162495298,33550996
2020,11,162495506,33551052
2020,12,162495792,33553001
2020,12,162497195,33551131
2020,12,162497298,33553027
2020,9,162495955,33551175
2020,19,162501540,33553163
2020,12,162497818,33553175
2020,12,162501623,33553176
2020,12,162497923,33553212
2020,12,162497966,33551383
2020,19,162502248,33553298
2020,12,162498651,33553402
2020,12,162502743,33553421
2020,20,162498876,33553474
2020,12,162503455,33556774
2020,12,162499368,33556807
2020,12,162504168,33556954
2020,12,162504246,33556977
2020,3,162499954,33556998
2020,18,162504926,33553833
2020,9,162505363,33557223
2020,3,162505286,33557201
2020,3,162501076,33553961
2020,12,162505946,33557359
2020,12,162506373,33554048
2020,12,162506603,33554095
2020,12,162511590,33554134
2020,12,162511619,33557510
2020,12,162512160,33557617
2020,18,162512160,33557618
2020,12,162512409,33557676
2020,3,162507336,33554267
2020,3,162507381,33554277
2020,3,162508269,33557935
2020,22,162508330,33554521
2020,12,162513771,33557980
2020,12,162513758,33557978
2020,12,162508700,33554602
2020,3,162515304,33554821
2020,12,162510044,33554976
2020,13,162516082,33558584
2020,19,162510260,33555028
2020,12,162516444,33555069
2020,4,162516464,33555071
2020,18,162516585,33558726
2020,18,162517077,33558871
2020,2,162511147,33555274
2020,12,162517370,33558964
2020,19,162517441,33558985
2020,22,162517596,33555331
2020,12,162521621,33555387
2020,12,162518128,33559126
2020,19,162518389,33559181
2020,12,162518589,33559216
2020,12,162522290,33555567
2020,19,162522556,33555626
2020,12,162519469,33555650
2020,3,162519536,33559437
2020,12,162519993,33555735
2020,11,162522969,33559541
2020,12,162523189,33559627
2020,12,162520270,33559621
2020,12,162520457,33559665
2020,18,162523265,33559666
2020,19,162520512,33559680
2020,12,162523396,33559706
2020,10,162523640,33555892
2020,12,162521133,33559837
2020,12,162524139,33556000
2020,12,162524121,33559972
2020,9,162524494,33556085
2020,12,162524668,33556127
2020,19,162528923,33556384
2020,12,162528988,33560482
2020,12,162529328,33556462
2020,12,162531335,33556497
2020,12,162530076,33560794
2020,9,162531922,33556643
2020,12,162530179,33556644
2020,2,162530287,33560861
2020,16,162530287,33560862
2020,20,162530392,33560893
2020,18,162530603,33560940
2020,21,162530627,33560953
2020,2,162530627,33556754
2020,18,162532482,33561779
2020,18,162530767,33560983
2020,10,162532676,33561836
2020,3,162536422,33561118
2020,23,162536489,33561173
2020,12,162536664,33561224
2020,12,162536833,33561264
2020,12,162537036,33561310
2020,12,162537080,33561323
2020,18,162537295,33561373
2020,12,162537331,33562074
2020,12,162537441,33561408
2020,12,162534142,33561514
2020,12,162538375,33562326
2020,18,162538679,33562399
2020,12,162534862,33562413
2020,3,162538759,33566770
2020,12,162538871,33566797
2020,10,162538921,33566804
2020,12,162535052,33566812
2020,2,162538993,33566819
2020,12,162539243,33566879
2020,12,162539449,33562560
2020,9,162539436,33566928
2020,11,162539717,33567005
2020,19,162539802,33567024
2020,9,162540007,33567067
2020,10,162535935,33562676
2020,3,162535945,33567075
2020,12,162540078,33562691
2020,12,162540252,33567121
2020,12,162541281,33567167
2020,19,162541386,33562799
2020,18,162540800,33567259
2020,22,162541828,33562906
2020,12,162542090,33562983
2020,9,162546495,33567441
2020,20,162546598,33563013
2020,12,162542184,33563017
2020,12,162542182,33563016
2020,9,162546579,33567467
2020,9,162546576,33563010
2020,12,162546716,33567508
2020,12,162542853,33563205
2020,3,162547418,33567691
2020,3,162547417,33563215
2020,18,162548146,33563332
2020,12,162543689,33563395
2020,18,162544189,33563560
2020,3,162549274,33563603
2020,12,162549325,33568181
2020,19,162549419,33568204
2020,19,162549418,33568203
2020,22,162549764,33563701
2020,12,162544759,33563711
2020,19,162550267,33563804
2020,18,162550538,33563865
2020,19,162545592,33563908
2020,19,162551224,33568655
2020,12,162556446,33564105
2020,12,162556503,33568820
2020,12,162556650,33568857
2020,19,162552705,33564257
2020,12,162552831,33564287
2020,19,162553031,33564332
2020,5,162553405,33569171
2020,12,162557774,33564446
2020,12,162553588,33569209
2020,3,162475184,33548703
2020,12,162475409,33541057
2020,2,162479311,33541107
2020,2,162475790,33541104
2020,20,162475927,33548813
2020,2,162481313,33548867
2020,20,162481442,33541205
2020,3,162482144,33541341
2020,12,162482379,33549073
2020,12,162482378,33549076
2020,12,162482649,33541439
2020,12,162480964,33549201
2020,18,162482899,33549213
2020,12,162486408,33541578
2020,12,162483550,33541600
2020,12,162486702,33541642
2020,19,162487059,33541706
2020,12,162484384,33541725
2020,12,162487567,33549636
2020,12,162484862,33551846
2020,12,162484863,33549646
2020,3,162485045,33551880
2020,12,162485703,33549876
2020,12,162485956,33549953
2020,12,162491195,33550019
2020,9,162488874,33550113
2020,3,162489167,33550198
2020,2,162489277,33550229
2020,2,162492126,33550228
2020,22,162489336,33550235
2020,9,162489701,33552380
2020,12,162489788,33550356
2020,19,162493042,33550436
2020,18,162493139,33552477
2020,12,162493259,33550486
2020,20,162493290,33550489
2020,12,162490228,33552504
2020,3,162493545,33550542
2020,12,162490545,33552578
2020,12,162490552,33552580
2020,12,162493893,33550634
2020,12,162494231,33552689
2020,18,162494336,33552715
2020,3,162496714,33550969
2020,3,162496700,33550962
2020,18,162495272,33550989
2020,9,162496814,33552910
2020,12,162495396,33551029
2020,12,162495683,33551104
2020,12,162495706,33551111
2020,12,162501388,33551279
2020,3,162497872,33553186
2020,12,162497813,33551328
2020,3,162497910,33553202
2020,12,162498214,33553285
2020,12,162502244,33551476
2020,12,162502359,33551499
2020,12,162498397,33553329
2020,12,162498696,33553374
2020,18,162502713,33553409
2020,12,162499140,33553544
2020,2,162504538,33557038
2020,12,162500154,33557047
2020,12,162500537,33553860
2020,12,162501170,33557338
2020,12,162507538,33557718
2020,12,162507615,33557736
2020,3,162513025,33557820
2020,10,162508102,33554465
2020,12,162513509,33557917
2020,12,162513717,33554543
2020,12,162513974,33558017
2020,19,162508798,33558077
2020,9,162508999,33554670
2020,12,162509378,33558279
2020,12,162515254,33554810
2020,12,162509546,33554817
2020,12,162515391,33558374
2020,12,162510103,33558572
2020,12,162510150,33558587
2020,19,162516152,33558603
2020,18,162510486,33555085
2020,20,162510495,33555088
2020,19,162516587,33555098
2020,12,162511157,33555277
2020,12,162517557,33559011
2020,18,162517693,33555348
2020,3,162521534,33555368
2020,3,162521531,33555367
2020,3,162518107,33559120
2020,19,162518331,33555459
2020,10,162522088,33555512
2020,12,162518652,33555525
2020,12,162518728,33555539
2020,12,162518714,33559252
2020,12,162522524,33559358
2020,19,162522595,33559380
2020,3,162519372,33559392
2020,12,162519527,33559434
2020,12,162522976,33555722
2020,12,162520028,33559567
2020,18,162523022,33559562
2020,12,162520959,33555885
2020,18,162523610,33555884
2020,12,162523831,33559862
2020,12,162523891,33559878
2020,12,162523991,33555967
2020,12,162526677,33559973
2020,12,162524418,33560068
2020,19,162524887,33556172
2020,18,162525151,33556220
2020,12,162528258,33560315
2020,12,162528491,33560366
2020,10,162528563,33560384
2020,12,162525905,33556402
2020,12,162525961,33556418
2020,19,162529378,33560582
2020,12,162529864,33560722
2020,19,162531714,33556598
2020,12,162531822,33560792
2020,12,162530327,33560873
2020,18,162532074,33556681
2020,12,162530555,33556732
2020,18,162532524,33560984
2020,12,162531047,33561053
2020,18,162536334,33561893
2020,12,162536641,33561219
2020,12,162533854,33562114
2020,12,162537547,33561426
2020,18,162533966,33561474
2020,12,162533984,33562154
2020,11,162533904,33561446
2020,11,162537612,33561444
2020,19,162534044,33561492
2020,12,162538319,33562312
2020,3,162539077,33566843
2020,23,162539219,33562514
2020,3,162539219,33562515
2020,10,162539821,33567029
2020,19,162540028,33567073
2020,18,162540467,33562763
2020,20,162540504,33567180
2020,18,162541576,33562853
2020,12,162541819,33562901
2020,19,162541851,33562913
2020,12,162541907,33562927
2020,12,162546274,33567393
2020,12,162546298,33562936
2020,12,162546353,33567412
2020,12,162546419,33562964
2020,12,162542533,33563104
2020,19,162542669,33567628
2020,19,162547204,33567645
2020,19,162542735,33563169
2020,9,162547275,33567658
2020,3,162547286,33567662
2020,2,162547307,33567670
2020,20,162542801,33563191
2020,12,162547354,33567676
2020,12,162542808,33567677
2020,12,162547716,33567766
2020,10,162543315,33563320
2020,3,162543789,33563423
2020,12,162543865,33568011
2020,12,162548930,33568085
2020,12,162548932,33568086
2020,19,162544149,33568111
2020,19,162544338,33563608
2020,12,162549539,33563653
2020,19,162544649,33563686
2020,18,162549940,33568324
2020,19,162545088,33568401
2020,12,162545743,33563947
2020,12,162551154,33568633
2020,20,162545893,33563992
2020,20,162551424,33568710
2020,18,162551425,33568711
2020,18,162556197,33564063
2020,19,162551616,33564076
2020,12,162556795,33564181
2020,18,162552355,33564195
2020,12,162552410,33568918
2020,18,162552834,33564288
2020,3,162557307,33564313
2020,19,162558285,33564579
2020,18,162558303,33564587
2020,10,162554224,33569367
2020,18,163045060,33685935
2020,22,163051755,33685945
2020,18,163051804,33680636
2020,12,163045533,33680696
2020,12,162475794,33548795
2020,18,162479611,33541162
2020,2,162481618,33548912
2020,3,162481766,33548949
2020,12,162480245,33548964
2020,12,162480371,33541325
2020,2,162480454,33541345
2020,12,162482170,33549029
2020,3,162482164,33549027
2020,19,162480895,33541459
2020,18,162481021,33549222
2020,12,162483080,33541515
2020,10,162483174,33549274
2020,12,162486593,33541620
2020,12,162483845,33549415
2020,19,162486840,33549442
2020,3,162483945,33549435
2020,3,162483961,33549439
2020,12,162484507,33541760
2020,12,162488224,33549873
2020,2,162488510,33552110
2020,10,162488902,33550117
2020,18,162489017,33552240
2020,3,162491750,33552237
2020,18,162492075,33550214
2020,12,162492294,33550266
2020,12,162492567,33552375
2020,12,162492644,33550347
2020,19,162493076,33550450
2020,12,162493122,33552472
2020,11,162490160,33552482
2020,3,162490194,33552488
2020,12,162493596,33550554
2020,12,162490486,33552560
2020,12,162494117,33550701
2020,19,162490859,33550694
2020,12,162494750,33552800
2020,12,162494793,33552809
2020,12,162495030,33550922
2020,12,162495056,33550928
2020,4,162495429,33552929
2020,12,162497521,33551224
2020,12,162497682,33551282
2020,3,162501522,33551305
2020,3,162498062,33551417
2020,12,162498409,33551510
2020,18,162502473,33553356
2020,12,162498822,33553455
2020,9,162498921,33551676
2020,4,162499143,33553546
2020,2,162499198,33556764
2020,5,162499865,33553715
2020,3,162499965,33553750
2020,12,162499967,33553751
2020,9,162504981,33557125
2020,12,162505075,33557148
2020,12,162500637,33553876
2020,12,162505228,33553888
2020,12,162506403,33554056
2020,20,162506560,33554087
2020,12,162506607,33557463
2020,12,162511442,33554108
2020,2,162511584,33557501
2020,20,162506741,33554131
2020,12,162511649,33557515
2020,12,162511756,33557536
2020,19,162506936,33554179
2020,12,162507149,33554220
2020,12,162512173,33557620
2020,20,162512247,33557636
2020,19,162507467,33554295
2020,12,162513052,33554404
2020,3,162509316,33558256
2020,12,162515074,33558281
2020,12,162515081,33558285
2020,18,162509634,33554843
2020,18,162510111,33558575
2020,12,162516327,33558657
2020,20,162510398,33555059
2020,12,162516507,33555083
2020,12,162510600,33555113
2020,5,162516980,33555194
2020,3,162516980,33558838
2020,12,162517156,33558900
2020,3,162521280,33555313
2020,12,162521557,33555372
2020,19,162517917,33555388
2020,19,162521986,33559185
2020,12,162518462,33555481
2020,12,162522056,33555501
2020,19,162522189,33555535
2020,19,162518722,33559254
2020,2,162518841,33559283
2020,19,162518957,33559315
2020,19,162519133,33559345
2020,19,162519165,33555603
2020,12,162522771,33555672
2020,18,162519743,33555693
2020,12,162519768,33559499
2020,10,162523383,33559679
2020,12,162524192,33559995
2020,2,162527577,33560166
2020,10,162525006,33556187
2020,12,162525194,33560285
2020,18,162528181,33556244
2020,18,162525902,33556400
2020,2,162526045,33560534
2020,12,162531212,33556469
2020,18,162531240,33560594
2020,4,162531249,33556478
2020,21,162531249,33556477
2020,12,162531196,33556467
2020,12,162529826,33560713
2020,19,162531710,33560750
2020,10,162529975,33560753
2020,12,162530115,33560807
2020,12,162532114,33560886
2020,3,162530590,33560938
2020,3,162532307,33556740
2020,12,162532580,33561808
2020,12,162532630,33561821
2020,12,162532757,33561058
2020,12,162536244,33561114
2020,18,162532892,33561880
2020,12,162536908,33561283
2020,12,162537018,33561308
2020,12,162533659,33561375
2020,12,162533859,33562115
2020,12,162534025,33562167
2020,3,162538199,33562287
2020,12,162538479,33561685
2020,2,162535084,33562472
2020,22,162535699,33562618
2020,18,162539732,33567010
2020,12,162539909,33567046
2020,18,162535949,33562683
2020,3,162536089,33562714
2020,12,162536091,33562715
2020,10,162536128,33567120
2020,12,162540318,33567138
2020,18,162540308,33567135
2020,12,162541781,33567335
2020,10,162541141,33562905
2020,12,162546200,33567370
2020,12,162541873,33567376
2020,12,162546267,33567390
2020,12,162546391,33562953
2020,12,162542179,33563014
2020,3,162542307,33563045
2020,12,162546750,33567523
2020,12,162546983,33567579
2020,12,162547030,33563125
2020,2,162547169,33567634
2020,9,162542695,33563153
2020,19,162542732,33563167
2020,20,162542752,33563179
2020,25,162542848,33563202
2020,12,162542902,33563226
2020,20,162547608,33567740
2020,10,162543170,33567786
2020,18,162543512,33563356
2020,12,162548585,33567991
2020,18,162548771,33568040
2020,19,162548779,33568041
2020,12,162544098,33563532
2020,19,162549020,33568105
2020,19,162544208,33563568
2020,12,162549134,33568139
2020,3,162549301,33563615
2020,3,162544349,33563614
2020,18,162544418,33568201
2020,12,162544631,33563682
2020,3,162549697,33568273
2020,12,162549914,33563724
2020,18,162545156,33563799
2020,19,162550289,33568435
2020,19,162545288,33568455
2020,18,162550417,33568466
2020,19,162545397,33563858
2020,3,162545511,33568532
2020,19,162545653,33563919
2020,3,162545816,33563976
2020,12,162551216,33568653
2020,9,162551661,33564083
2020,18,162552148,33568862
2020,19,162552426,33568920
2020,19,162557157,33564272
2020,2,162557226,33569015
2020,18,162557242,33564295
2020,12,162557605,33564396
2020,12,162553492,33564428
2020,10,163051987,33680662
2020,12,163051479,33680586
2020,20,163045129,33680634
2020,12,163045315,33680668
2020,12,163052128,33686018
2020,12,162475369,33541041
2020,12,162479123,33548752
2020,12,162479277,33548786
2020,2,162479427,33541133
2020,12,162476159,33541160
2020,12,162481248,33548855
2020,12,162481984,33541315
2020,18,162480464,33541348
2020,12,162482687,33541443
2020,18,162482719,33549156
2020,18,162481151,33541526
2020,12,162484003,33549448
2020,18,162481031,33541488
2020,3,162481062,33541496
2020,12,162487275,33551772
2020,12,162487680,33549675
2020,12,162485039,33549693
2020,12,162485247,33551929
2020,12,162488044,33551975
2020,20,162485462,33549818
2020,12,162488219,33549872
2020,19,162485986,33549967
2020,12,162492121,33552290
2020,10,162492151,33552296
2020,12,162492267,33552310
2020,2,162489578,33552353
2020,12,162492636,33552386
2020,12,162489722,33552385
2020,12,162492604,33550338
2020,12,162492947,33552440
2020,20,162490295,33552519
2020,19,162490473,33552556
2020,12,162490573,33552585
2020,12,162493774,33552598
2020,2,162490677,33550628
2020,18,162494515,33550798
2020,15,162494992,33550911
2020,20,162495079,33550935
2020,12,162496012,33553055
2020,12,162497728,33553148
2020,18,162501575,33553169
2020,12,162498302,33553309
2020,3,162498420,33553340
2020,12,162502305,33553317
2020,12,162503015,33551669
2020,19,162498880,33551653
2020,2,162502830,33551616
2020,12,162498835,33553460
2020,12,162503076,33551686
2020,12,162503348,33551743
2020,12,162503446,33553571
2020,12,162503555,33553594
2020,5,162503628,33553602
2020,9,162504086,33556923
2020,12,162499727,33556924
2020,12,162506341,33554039
2020,18,162506339,33554037
2020,12,162511225,33557428
2020,12,162506428,33557413
2020,12,162511217,33557423
2020,19,162511290,33554083
2020,12,162506501,33554077
2020,12,162506597,33554093
2020,12,162506693,33554117
2020,20,162506823,33554152
2020,10,162507253,33557635
2020,22,162512309,33557650
2020,18,162507728,33554362
2020,12,162512930,33557794
2020,12,162512933,33554381
2020,12,162508033,33554449
2020,2,162513792,33557982
2020,12,162514095,33558041
2020,12,162508758,33554612
2020,12,162509305,33554758
2020,12,162514987,33558258
2020,9,162509404,33554785
2020,12,162509528,33554811
2020,18,162509741,33554879
2020,12,162515736,33558483
2020,18,162515740,33558485
2020,18,162515757,33554931
2020,18,162510071,33558567
2020,18,162517216,33558916
2020,12,162517502,33558998
2020,4,162517538,33559006
2020,3,162517561,33559012
2020,12,162522086,33559210
2020,19,162518861,33555554
2020,2,162522609,33555638
2020,3,162522614,33559389
2020,12,162522623,33555639
2020,11,162519615,33559459
2020,3,162519946,33555729
2020,12,162520880,33559781
2020,12,162520873,33555876
2020,2,162523685,33555900
2020,3,162526208,33559856
2020,12,162526373,33559897
2020,12,162523936,33555958
2020,12,162526636,33559967
2020,12,162527322,33560118
2020,12,162527366,33556114
2020,18,162527449,33560140
2020,12,162525316,33556258
2020,12,162528984,33560480
2020,3,162526030,33560522
2020,12,162526052,33556438
2020,3,162529176,33560532
2020,12,162529654,33560651
2020,18,162531840,33556625
2020,12,162531912,33556640
2020,19,162530230,33560841
2020,12,162530743,33560980
2020,20,162532775,33561063
2020,12,162532855,33561101
2020,12,162536232,33561109
2020,9,162536300,33561132
2020,12,162532926,33561890
2020,12,162536361,33561146
2020,9,162533126,33561203
2020,12,162533225,33561959
2020,12,162536841,33561267
2020,18,162536928,33561287
2020,2,162537274,33561367
2020,12,162533978,33562153
2020,12,162537675,33561472
2020,12,162537841,33561519
2020,12,162538153,33562275
2020,12,162538170,33561597
2020,12,162534612,33562340
2020,9,162538485,33562358
2020,12,162534798,33562397
2020,3,162538714,33561750
2020,12,162538787,33562427
2020,18,162534931,33562429
2020,12,162535413,33562547
2020,12,162539967,33567062
2020,18,162536082,33562712
2020,12,162540335,33567140
2020,12,162540565,33567198
2020,12,162541016,33567317
2020,12,162541808,33567342
2020,12,162542325,33563052
2020,18,162547531,33567719
2020,3,162547547,33567726
2020,3,162542959,33563239
2020,19,162548549,33567973
2020,12,162544017,33563498
2020,3,162549073,33563550
2020,3,162544166,33563549
2020,3,162544606,33568254
2020,20,162549944,33568326
2020,12,162545297,33563838
2020,5,162550631,33563878
2020,19,162550720,33568544
2020,18,162550878,33568570
2020,18,162551389,33568703
2020,19,162551422,33564045
2020,18,162546158,33568722
2020,10,162551508,33568726
2020,18,162551539,33568735
2020,12,162556257,33564074
2020,12,162556715,33568868
2020,3,162556877,33564200
2020,18,162552457,33568927
2020,3,162552775,33569002
2020,18,162552906,33564300
2020,12,162553068,33569066
2020,12,162557983,33564498
2020,20,162554097,33564556
2020,19,162558388,33564599
2020,12,162558431,33564609
2020,3,162554427,33569420
2020,3,162558473,33564621
2020,20,162554428,33569421
2020,12,162554493,33569433
2020,3,162554494,33569434
2020,12,162558719,33564682
2020,3,162554833,33564688
2020,19,162554938,33564706
2020,12,162558821,33569531
2020,11,162558856,33564723
2020,2,162558927,33564749
2020,3,162558934,33564751
2020,12,162555174,33569585
2020,18,162559835,33564928
2020,12,162517741,33555357
2020,12,162521473,33555351
2020,12,162517908,33559069
2020,2,162518246,33559133
2020,2,162522064,33555502
2020,20,162518512,33559204
2020,12,162518510,33559203
2020,12,162522772,33555669
2020,20,162520050,33559573
2020,9,162520148,33559600
2020,12,162520238,33559613
2020,12,162520442,33559657
2020,12,162520464,33559668
2020,12,162520720,33555848
2020,12,162520760,33559745
2020,10,162521042,33559816
2020,18,162526645,33559969
2020,19,162524162,33556008
2020,12,162526834,33560014
2020,3,162526828,33560011
2020,12,162526829,33560012
2020,12,162524283,33560020
2020,20,162527241,33560104
2020,3,162524594,33560117
2020,18,162524636,33556117
2020,12,162527587,33556158
2020,18,162527938,33560245
2020,3,162525690,33560419
2020,11,162525849,33556388
2020,19,162529075,33560508
2020,12,162526084,33556443
2020,3,162526172,33560575
2020,3,162529449,33560603
2020,12,162531406,33556513
2020,18,162531455,33556523
2020,18,162531496,33556540
2020,12,162529724,33556543
2020,20,162531806,33556615
2020,3,162530269,33560854
2020,18,162530341,33556671
2020,12,162532061,33556680
2020,2,162532806,33561862
2020,12,162536497,33561914
2020,12,162533366,33561276
2020,12,162536995,33561302
2020,12,162533594,33562043
2020,12,162533612,33562047
2020,2,162538334,33562317
2020,12,162538292,33561623
2020,19,162538443,33561676
2020,12,162538472,33562355
2020,12,162538617,33562383
2020,2,162538631,33561725
2020,12,162534765,33561723
2020,3,162534924,33566776
2020,12,162538835,33562437
2020,11,162538849,33566792
2020,12,162535272,33562518
2020,12,162539329,33562539
2020,12,162535571,33562585
2020,9,162535824,33562643
2020,18,162539969,33562658
2020,3,162541205,33562738
2020,12,162541299,33562767
2020,10,162541584,33562857
2020,12,162540971,33562879
2020,12,162542076,33562978
2020,5,162546709,33567502
2020,12,162547043,33567594
2020,21,162547074,33567607
2020,12,162542744,33563175
2020,19,162542961,33567727
2020,22,162547710,33567764
2020,12,162547786,33567789
2020,12,162548405,33563386
2020,12,162543749,33563407
2020,18,162548668,33563447
2020,18,162543925,33563459
2020,12,162548812,33568054
2020,19,162549176,33568148
2020,12,162544285,33568161
2020,19,162544426,33568205
2020,12,162544479,33568224
2020,18,162549843,33568306
2020,19,162549851,33568308
2020,19,162550183,33568403
2020,19,162550756,33563899
2020,19,162545606,33563912
2020,12,162550948,33563938
2020,3,162545771,33563957
2020,19,162551036,33563958
2020,12,162551089,33568616
2020,18,162551191,33568648
2020,19,162551351,33568694
2020,3,162551464,33568719
2020,18,162556656,33564146
2020,12,162556835,33564188
2020,19,162557171,33564274
2020,18,162557479,33564362
2020,3,162553233,33569112
2020,18,162558061,33564513
2020,12,162558564,33564640
2020,12,162554932,33569523
2020,18,162555008,33569542
2020,12,162484610,33551788
2020,2,162487432,33551813
2020,19,162484853,33551844
2020,2,162487921,33551938
2020,11,162487933,33549774
2020,3,162487926,33549770
2020,12,162488057,33549815
2020,3,162488456,33549964
2020,12,162485988,33549955
2020,22,162486159,33550010
2020,18,162488892,33550115
2020,12,162488946,33552218
2020,12,162491698,33550143
2020,9,162491988,33550199
2020,3,162489457,33552324
2020,12,162489550,33552346
2020,2,162490165,33552483
2020,12,162493231,33550480
2020,12,162490267,33552513
2020,19,162493325,33550496
2020,23,162493381,33550510
2020,12,162493874,33550630
2020,12,162490818,33552657
2020,12,162490839,33552662
2020,3,162494037,33550670
2020,18,162494141,33550710
2020,12,162490775,33552646
2020,12,162490906,33550723
2020,12,162494367,33552725
2020,18,162494431,33550773
2020,12,162496521,33552845
2020,18,162496538,33550908
2020,12,162496661,33552882
2020,12,162495778,33551127
2020,12,162495793,33551129
2020,12,162495830,33551141
2020,12,162495951,33551173
2020,10,162501464,33551294
2020,12,162501475,33551297
2020,3,162497893,33553197
2020,12,162497874,33551348
2020,18,162501743,33551364
2020,5,162502139,33551453
2020,3,162502216,33553293
2020,18,162502381,33551506
2020,4,162502828,33553442
2020,12,162503057,33551679
2020,21,162503125,33551698
2020,12,162499319,33553596
2020,12,162503967,33556890
2020,12,162499795,33553698
2020,18,162504216,33556969
2020,12,162504793,33557088
2020,12,162500464,33553845
2020,12,162500860,33557249
2020,12,162506251,33554016
2020,12,162506878,33554159
2020,12,162507005,33557561
2020,12,162507029,33557573
2020,12,162507066,33554205
2020,12,162507209,33554234
2020,12,162513053,33557827
2020,9,162507992,33557852
2020,12,162513249,33554446
2020,3,162512621,33557727
2020,18,162507798,33554382
2020,12,162513429,33557896
2020,12,162513410,33554472
2020,18,162513489,33557914
2020,18,162513526,33554502
2020,18,162508286,33554514
2020,12,162509420,33554787
2020,12,162515378,33554834
2020,12,162509739,33554877
2020,3,162509851,33554914
2020,19,162510090,33558570
2020,12,162516482,33558699
2020,19,162516639,33558744
2020,19,162516708,33555128
2020,18,162516761,33558779
2020,19,162517171,33555239
2020,12,162517286,33558939
2020,18,162517442,33555308
2020,20,162521528,33555365
2020,3,162517820,33559053
2020,20,162518262,33559155
2020,12,162518448,33555489
2020,12,162518445,33559194
2020,19,162518650,33559234
2020,12,162522135,33555520
2020,3,162522187,33555533
2020,5,162522187,33555534
2020,20,162522196,33555538
2020,12,162522384,33555590
2020,3,162519041,33555592
2020,9,162519230,33555613
2020,19,162520102,33559589
2020,3,162520454,33559664
2020,22,162521099,33555908
2020,9,162526280,33555930
2020,12,162523871,33555944
2020,2,162524424,33560069
2020,12,162524788,33556148
2020,12,162527880,33560231
2020,4,162525067,33556205
2020,12,162525094,33560247
2020,12,162528537,33556324
2020,18,162528890,33560458
2020,12,162525859,33556387
2020,18,162525906,33556403
2020,12,162525919,33560489
2020,9,162526118,33560558
2020,12,162531221,33556470
2020,2,162531246,33556474
2020,12,162531531,33556548
2020,12,162529950,33560752
2020,18,162531976,33560849
2020,18,162530262,33560850
2020,12,162530264,33560852
2020,12,162530353,33556675
2020,12,162532079,33556682
2020,18,162532200,33556716
2020,2,162532258,33556727
2020,12,162532262,33556729
2020,18,162530615,33560948
2020,18,162530646,33561763
2020,3,162530742,33560979
2020,18,162532672,33561835
2020,12,162532733,33561848
2020,12,162532876,33561110
2020,4,162536382,33561148
2020,6,162536552,33561193
2020,3,162536611,33561212
2020,10,162533268,33561253
2020,2,162536856,33561269
2020,3,162533673,33562059
2020,3,162533674,33562065
2020,12,162534388,33561581
2020,12,162538352,33561637
2020,12,162534601,33562335
2020,18,162539007,33566822
