"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,162478987
2020,6,162479032
2020,6,162475455
2020,8,162479011
2020,9,162475534
2020,9,162475652
2020,9,162479288
2020,9,162479293
2020,6,162479261
2020,9,162475868
2020,9,162479448
2020,9,162476031
2020,6,162476019
2020,9,162476016
2020,6,162479558
2020,9,162476088
2020,6,162481177
2020,6,162481198
2020,6,162479649
2020,3,162479760
2020,3,162481321
2020,6,162481326
2020,9,162479788
2020,6,162479787
2020,9,162481372
2020,9,162481342
2020,6,162481384
2020,6,162479822
2020,6,162479871
2020,6,162481593
2020,6,162481594
2020,7,162479974
2020,7,162481576
2020,9,162480062
2020,9,162480109
2020,6,162481705
2020,9,162480120
2020,9,162481749
2020,9,162481786
2020,9,162480230
2020,9,162481886
2020,6,162481894
2020,6,162481893
2020,6,162480301
2020,6,162481960
2020,9,162480326
2020,9,162482076
2020,9,162480375
2020,9,162480367
2020,6,162480426
2020,9,162482123
2020,6,162480460
2020,9,162482259
2020,6,162480564
2020,6,162482262
2020,8,162482263
2020,9,162480599
2020,6,162482329
2020,6,162482339
2020,6,162482350
2020,9,162482337
2020,9,162482377
2020,9,162482380
2020,9,162480685
2020,6,162482678
2020,9,162482721
2020,8,162482863
2020,6,162480963
2020,6,162481012
2020,9,162481011
2020,9,162482885
2020,6,162483022
2020,6,162482997
2020,6,162482996
2020,6,162483097
2020,6,162481171
2020,6,162481173
2020,9,162486191
2020,1,162486238
2020,9,162483131
2020,6,162483232
2020,9,162486290
2020,9,162486338
2020,9,162483354
2020,9,162483508
2020,9,162483477
2020,6,162486539
2020,6,162483651
2020,6,162486562
2020,9,162486649
2020,6,162486688
2020,9,162483853
2020,6,162483864
2020,9,162486800
2020,6,162486798
2020,9,162486877
2020,6,162486883
2020,5,162486882
2020,9,162486936
2020,6,162486872
2020,6,162484183
2020,3,162487052
2020,9,162484254
2020,6,162484264
2020,9,162487071
2020,9,162487076
2020,3,162484224
2020,6,162484237
2020,6,162487103
2020,6,162484295
2020,9,162487151
2020,9,162484371
2020,6,162484399
2020,6,162484400
2020,9,162487174
2020,6,162484245
2020,9,162487229
2020,8,162487222
2020,9,162487253
2020,9,162484498
2020,9,162487319
2020,9,162484580
2020,9,162484559
2020,3,162484665
2020,6,162484560
2020,6,162487291
2020,6,162487297
2020,9,162487416
2020,9,162487424
2020,6,162487397
2020,9,162487529
2020,3,162487554
2020,6,162484913
2020,9,162484964
2020,8,162484962
2020,9,162485115
2020,6,162485112
2020,6,162487781
2020,6,162485079
2020,9,162485201
2020,9,162485193
2020,9,162485292
2020,6,162485431
2020,9,162487999
2020,9,162488076
2020,9,162488148
2020,9,162485596
2020,6,162485613
2020,9,162485787
2020,9,162485716
2020,6,162485738
2020,6,162485737
2020,6,162485739
2020,9,162485922
2020,9,162488460
2020,9,162485974
2020,9,162488592
2020,6,162488719
2020,6,162491368
2020,9,162488800
2020,6,162491506
2020,6,162488880
2020,6,162491553
2020,7,162488960
2020,9,162488988
2020,9,162489014
2020,9,162491959
2020,6,162491885
2020,6,162491953
2020,6,162492023
2020,6,162492065
2020,6,162489296
2020,6,162489295
2020,6,162492144
2020,9,162492106
2020,9,162492116
2020,9,162489310
2020,6,162489313
2020,9,162474874
2020,6,162474931
2020,9,162474928
2020,9,162474927
2020,9,162474966
2020,9,162474973
2020,6,162474975
2020,6,162474974
2020,9,162474978
2020,6,162474984
2020,6,162474986
2020,6,162474985
2020,6,162475000
2020,6,162475003
2020,6,162475005
2020,6,162478535
2020,6,162478548
2020,9,162475069
2020,9,162478590
2020,9,162478612
2020,9,162475116
2020,6,162478658
2020,6,162475118
2020,9,162478663
2020,6,162478669
2020,6,162478670
2020,9,162478693
2020,9,162475180
2020,9,162475196
2020,9,162475185
2020,6,162478716
2020,9,162478783
2020,9,162478822
2020,9,162478845
2020,6,162478848
2020,9,162478851
2020,6,162475312
2020,9,162478918
2020,8,162478907
2020,8,162478906
2020,9,162478967
2020,9,162479000
2020,9,162475526
2020,9,162475528
2020,9,162475508
2020,6,162479110
2020,6,162479109
2020,9,162479101
2020,6,162479149
2020,6,162479135
2020,6,162475657
2020,6,162479195
2020,6,162479182
2020,9,162479244
2020,9,162475776
2020,6,162475817
2020,9,162479352
2020,9,162475837
2020,6,162475846
2020,9,162479331
2020,6,162479455
2020,6,162476038
2020,6,162476018
2020,9,162479505
2020,6,162479482
2020,3,162476062
2020,9,162479565
2020,9,162479559
2020,9,162476126
2020,9,162479625
2020,3,162479721
2020,6,162481293
2020,3,162479785
2020,6,162481261
2020,6,162479790
2020,3,162481385
2020,3,162479816
2020,6,162481381
2020,6,162481483
2020,6,162481484
2020,6,162479931
2020,9,162481511
2020,9,162481522
2020,9,162481641
2020,6,162481649
2020,9,162480029
2020,6,162480103
2020,9,162480102
2020,9,162481828
2020,6,162480225
2020,9,162481802
2020,9,162481849
2020,3,162480262
2020,9,162480227
2020,9,162481922
2020,3,162481911
2020,6,162481907
2020,3,162480273
2020,6,162481983
2020,6,162481982
2020,6,162482042
2020,8,162482124
2020,8,162482127
2020,9,162480461
2020,9,162482211
2020,9,162482218
2020,9,162480566
2020,9,162482291
2020,9,162480588
2020,9,162480587
2020,3,162482278
2020,9,162482276
2020,9,162482366
2020,9,162480672
2020,9,162482390
2020,9,162482474
2020,9,162482478
2020,9,162480720
2020,9,162480744
2020,9,162480787
2020,9,162482601
2020,9,162482608
2020,9,162482604
2020,10,162480807
2020,6,162480831
2020,9,162482697
2020,9,162482708
2020,9,162482716
2020,9,162480898
2020,9,162480905
2020,9,162482796
2020,9,162482820
2020,9,162482867
2020,6,162482904
2020,6,162481006
2020,6,162481007
2020,6,162481023
2020,6,162481039
2020,6,162481057
2020,9,162482974
2020,9,162481061
2020,9,162482999
2020,9,162481084
2020,9,162481049
2020,9,162481140
2020,9,162483101
2020,6,162483094
2020,9,162483136
2020,9,162483250
2020,9,162483324
2020,6,162486308
2020,3,162483386
2020,3,162483387
2020,9,162483408
2020,6,162483414
2020,9,162483466
2020,2,162486364
2020,6,162483504
2020,9,162483532
2020,9,162483573
2020,9,162486527
2020,9,162486529
2020,6,162483636
2020,9,162486571
2020,9,162483665
2020,6,162483667
2020,9,162483682
2020,6,162483742
2020,9,162486735
2020,9,162483851
2020,9,162483859
2020,9,162486764
2020,9,162486770
2020,9,162486784
2020,6,162483918
2020,9,162486727
2020,9,162486829
2020,9,162483958
2020,9,162483978
2020,9,162484128
2020,6,162486982
2020,6,162486985
2020,9,162484208
2020,9,162487040
2020,9,162487057
2020,9,162487039
2020,9,162487047
2020,9,162484260
2020,6,162484259
2020,6,162484258
2020,9,162487066
2020,9,162484274
2020,9,162487147
2020,6,162487125
2020,6,162487127
2020,6,162487128
2020,6,162487126
2020,9,162484331
2020,6,162484481
2020,9,162484511
2020,9,162484501
2020,9,162484544
2020,6,162487316
2020,9,162484651
2020,6,162487428
2020,9,162484724
2020,9,162487467
2020,6,162484747
2020,9,162484751
2020,6,162484764
2020,6,162484762
2020,6,162487487
2020,9,162487502
2020,6,162487533
2020,9,162487597
2020,9,162485044
2020,6,162485071
2020,9,162485078
2020,9,162487766
2020,6,162487798
2020,6,162485134
2020,6,162487799
2020,9,162487807
2020,9,162487879
2020,6,162487880
2020,8,162487871
2020,6,162487871
2020,9,162485324
2020,9,162487989
2020,9,162487994
2020,6,162485306
2020,6,162487949
2020,9,162485471
2020,9,162488117
2020,9,162485593
2020,9,162485592
2020,8,162485538
2020,6,162488187
2020,6,162485637
2020,6,162485670
2020,9,162485669
2020,6,162485735
2020,9,162488272
2020,9,162488323
2020,6,162488351
2020,6,162488349
2020,9,162488343
2020,9,162488378
2020,6,162488381
2020,6,162488380
2020,9,162485900
2020,9,162488385
2020,9,162485932
2020,9,162485947
2020,9,162486038
2020,6,162486070
2020,6,162491192
2020,6,162491193
2020,9,162491241
2020,6,162491319
2020,9,162491315
2020,9,162488692
2020,9,162488794
2020,9,162491503
2020,9,162491508
2020,6,162488947
2020,9,162491696
2020,8,162491729
2020,9,162489022
2020,9,162489053
2020,6,162491857
2020,9,162489031
2020,6,162489094
2020,9,162489106
2020,6,162489116
2020,6,162489117
2020,6,162491973
2020,9,162489174
2020,6,162489104
2020,6,162489103
2020,9,162492043
2020,9,162489235
2020,6,162492086
2020,6,162492085
2020,6,162492088
2020,6,162492159
2020,6,162492157
2020,9,162489369
2020,9,162489412
2020,6,162492280
2020,6,162489433
2020,6,162489416
2020,6,162492283
2020,9,162492365
2020,6,162489490
2020,9,162492356
2020,3,162489471
2020,9,162489535
2020,6,162492431
2020,6,162489567
2020,6,162492419
2020,6,162489614
2020,6,162489680
2020,6,162489681
2020,6,162492584
2020,6,162492585
2020,9,162492548
2020,6,162492589
2020,6,162489695
2020,6,162489721
2020,6,162489744
2020,6,162489745
2020,9,162489760
2020,9,162489643
2020,9,162492690
2020,9,162489824
2020,9,162492756
2020,6,162489786
2020,6,162492681
2020,9,162489904
2020,9,162492862
2020,9,162489941
2020,9,162489978
2020,9,162489977
2020,9,162492998
2020,9,162493055
2020,9,162493066
2020,9,162490087
2020,9,162490018
2020,9,162493166
2020,1,162493269
2020,9,162490215
2020,9,162493410
2020,9,162493434
2020,6,162493433
2020,9,162493470
2020,9,162493502
2020,6,162493474
2020,6,162493563
2020,9,162493605
2020,6,162493645
2020,6,162490462
2020,6,162490459
2020,6,162490460
2020,6,162490458
2020,9,162493694
2020,6,162493692
2020,6,162490525
2020,6,162490527
2020,9,162490568
2020,9,162490572
2020,9,162490561
2020,9,162490581
2020,9,162493790
2020,9,162493827
2020,9,162490661
2020,9,162493891
2020,9,162493810
2020,6,162493857
2020,9,162490706
2020,9,162490676
2020,6,162490698
2020,9,162490797
2020,3,162494052
2020,9,162490867
2020,4,162507425
2020,9,162507429
2020,8,162507438
2020,9,162512646
2020,6,162512719
2020,6,162512745
2020,9,162507760
2020,9,162512920
2020,6,162513077
2020,9,162513159
2020,6,162513383
2020,6,162508392
2020,9,162508631
2020,9,162514401
2020,9,162514487
2020,6,162508972
2020,9,162508983
2020,6,162509195
2020,6,162509196
2020,9,162514864
2020,9,162509258
2020,6,162509249
2020,6,162514904
2020,9,162514937
2020,9,162515043
2020,9,162509451
2020,9,162509574
2020,9,162515377
2020,6,162515373
2020,6,162515376
2020,6,162509605
2020,6,162509625
2020,6,162509624
2020,9,162515343
2020,9,162515470
2020,9,162515501
2020,6,162509730
2020,6,162515532
2020,6,162509728
2020,9,162515707
2020,9,162515748
2020,6,162515763
2020,6,162509957
2020,9,162515812
2020,9,162509988
2020,9,162510060
2020,6,162516097
2020,6,162510164
2020,6,162510213
2020,6,162516182
2020,6,162510212
2020,9,162516218
2020,9,162510301
2020,3,162510248
2020,9,162510307
2020,6,162516374
2020,6,162510375
2020,6,162510376
2020,9,162510390
2020,9,162510480
2020,9,162516519
2020,9,162516533
2020,9,162516550
2020,9,162516650
2020,9,162516807
2020,9,162510795
2020,9,162516891
2020,6,162517112
2020,9,162517140
2020,6,162517291
2020,9,162517289
2020,9,162517306
2020,6,162517348
2020,6,162511172
2020,6,162521292
2020,6,162521288
2020,6,162517701
2020,9,162521482
2020,6,162521523
2020,8,162521512
2020,6,162521568
2020,9,162517868
2020,9,162517942
2020,9,162521686
2020,9,162518097
2020,6,162521825
2020,6,162518214
2020,9,162521856
2020,3,162518241
2020,6,162521897
2020,9,162521987
2020,9,162522019
2020,9,162518559
2020,9,162518556
2020,9,162522193
2020,6,162518765
2020,9,162518898
2020,9,162518944
2020,10,162519192
2020,9,162519218
2020,9,162519244
2020,6,162519260
2020,9,162519276
2020,9,162519377
2020,9,162519387
2020,9,162519398
2020,6,162522668
2020,6,162522669
2020,9,162522667
2020,9,162522703
2020,9,162522746
2020,9,162519762
2020,6,162519885
2020,9,162522930
2020,6,162519916
2020,9,162523051
2020,9,162523115
2020,9,162520267
2020,9,162520420
2020,9,162520515
2020,6,162520559
2020,9,162523321
2020,6,162520530
2020,9,162520586
2020,9,162523406
2020,9,162520694
2020,9,162523488
2020,6,162520811
2020,9,162520858
2020,9,162523558
2020,6,162520863
2020,9,162521023
2020,9,162520998
2020,9,162523613
2020,9,162523727
2020,6,162521039
2020,6,162523669
2020,6,162523668
2020,9,162524025
2020,6,162526493
2020,6,162526484
2020,9,162524040
2020,9,162526511
2020,9,162526539
2020,3,162524072
2020,9,162526402
2020,9,162526399
2020,9,162524120
2020,6,162524103
2020,8,162524220
2020,6,162524220
2020,9,162526892
2020,9,162524380
2020,6,162524447
2020,6,162527097
2020,6,162524450
2020,9,162527189
2020,6,162527249
2020,9,162527233
2020,6,162527234
2020,9,162524595
2020,9,162524695
2020,6,162527782
2020,6,162524949
2020,6,162527959
2020,9,162527983
2020,9,162528030
2020,3,162525142
2020,9,162525174
2020,6,162525240
2020,6,162528162
2020,6,162528161
2020,6,162525249
2020,6,162528183
2020,2,162528270
2020,6,162528238
2020,6,162525301
2020,9,162528324
2020,6,162528452
2020,9,162525465
2020,9,162525485
2020,6,162525529
2020,6,162525527
2020,9,162525600
2020,6,162525540
2020,6,162525539
2020,2,162525667
2020,9,162528784
2020,6,162528879
2020,9,162528990
2020,6,162525945
2020,8,162529049
2020,3,162529155
2020,6,162526038
2020,6,162526062
2020,9,162526098
2020,6,162526160
2020,6,162529332
2020,6,162529331
2020,9,162529466
2020,9,162531307
2020,9,162529445
2020,6,162529518
2020,6,162531350
2020,9,162531341
2020,6,162529621
2020,6,162529700
2020,9,162529722
2020,6,162529816
2020,6,162531579
2020,6,162531683
2020,6,162531684
2020,6,162530064
2020,9,162531812
2020,6,162531967
2020,9,162531969
2020,6,162530265
2020,9,162530297
2020,9,162532153
2020,9,162530460
2020,9,162530509
2020,9,162530659
2020,6,162532550
2020,9,162530969
2020,9,162532677
2020,9,162531012
2020,9,162532712
2020,6,162531045
2020,9,162532704
2020,8,162536178
2020,9,162532841
2020,9,162536281
2020,9,162536386
2020,9,162536383
2020,9,162536398
2020,6,162536539
2020,6,162536537
2020,9,162533100
2020,6,162533107
2020,6,162533205
2020,6,162536681
2020,6,162536731
2020,9,162536757
2020,9,162533293
2020,9,162536786
2020,6,162536817
2020,6,162533324
2020,6,162536872
2020,6,162533365
2020,9,162533424
2020,9,162536976
2020,6,162533506
2020,6,162533521
2020,9,162537130
2020,9,162537060
2020,9,162533578
2020,9,162537307
2020,6,162537353
2020,9,162533734
2020,9,162533741
2020,9,162533888
2020,9,162537752
2020,9,162537872
2020,6,162537956
2020,6,162537987
2020,9,162538014
2020,9,162534289
2020,9,162538120
2020,6,162534430
2020,6,162534429
2020,9,162534526
2020,9,162538343
2020,6,162538373
2020,9,162534751
2020,6,162534780
2020,9,162534827
2020,6,162534860
2020,6,162534859
2020,6,162538757
2020,6,162534849
2020,6,162538880
2020,6,162538883
2020,6,162535062
2020,6,162538973
2020,9,162539029
2020,3,162535137
2020,9,162535208
2020,10,162535256
2020,6,162535305
2020,9,162539295
2020,6,162539383
2020,9,162539451
2020,6,162539477
2020,6,162539483
2020,9,162539698
2020,6,162539755
2020,1,162535988
2020,1,162540080
2020,9,162536001
2020,6,162540010
2020,6,162535881
2020,9,162540143
2020,9,162536051
2020,6,162540157
2020,6,162540166
2020,9,162540221
2020,9,162540284
2020,9,162540492
2020,9,162540505
2020,6,162541308
2020,6,162540524
2020,6,162540522
2020,9,162541460
2020,9,162540722
2020,6,162540733
2020,6,162540737
2020,9,162540698
2020,6,162540792
2020,9,162541568
2020,6,162540895
2020,9,162541708
2020,6,162540993
2020,6,162541002
2020,9,162541029
2020,6,162541757
2020,5,162541032
2020,9,162541791
2020,6,162541814
2020,9,162541861
2020,9,162546215
2020,9,162541935
2020,9,162546326
2020,9,162542013
2020,9,162542021
2020,9,162546463
2020,9,162542159
2020,9,162542197
2020,6,162546695
2020,9,162546728
2020,9,162542557
2020,9,162547079
2020,9,162542703
2020,6,162547236
2020,6,162542739
2020,9,162547262
2020,9,162542815
2020,6,162547385
2020,6,162542839
2020,6,162547491
2020,6,162542930
2020,9,162543022
2020,9,162543047
2020,9,162543304
2020,9,162543318
2020,6,162543481
2020,9,162548211
2020,1,162543506
2020,9,162548276
2020,9,162543599
2020,6,162543684
2020,9,162548508
2020,9,162543765
2020,6,162548536
2020,6,162548539
2020,6,162548534
2020,9,162543815
2020,9,162548687
2020,9,162543966
2020,6,162548881
2020,6,162549009
2020,10,162549072
2020,9,162544273
2020,9,162549215
2020,9,162544293
2020,9,162549232
2020,9,162549355
2020,6,162549356
2020,9,162549373
2020,9,162549548
2020,9,162544620
2020,9,162549785
2020,9,162544773
2020,9,162544856
2020,9,162549979
2020,9,162544882
2020,9,162545022
2020,9,162545104
2020,9,162550234
2020,6,162550262
2020,9,162545175
2020,9,162545207
2020,3,162545356
2020,6,162550470
2020,9,162545391
2020,9,162550557
2020,6,162545482
2020,6,162545484
2020,9,162545670
2020,9,162545693
2020,6,162551035
2020,6,162551087
2020,6,162551088
2020,9,162545860
2020,9,162551382
2020,9,162551407
2020,9,162546090
2020,9,162546146
2020,8,162551577
2020,6,162551629
2020,6,162551787
2020,9,162551839
2020,6,162556479
2020,6,162556482
2020,9,162552049
2020,6,162552105
2020,6,162552107
2020,9,162556799
2020,9,162552319
2020,9,162557207
2020,9,162552867
2020,9,162557319
2020,9,162557363
2020,9,162557394
2020,6,162557410
2020,9,162553112
2020,9,162557889
2020,9,162557897
2020,9,162558012
2020,9,162558113
2020,9,162558143
2020,6,162554055
2020,6,162554054
2020,6,162558272
2020,9,162554173
2020,6,162558302
2020,9,162554222
2020,6,162558382
2020,9,162554474
2020,6,162554563
2020,6,162474831
2020,6,162478470
2020,6,162478530
2020,6,162478529
2020,1,162474920
2020,9,162474992
2020,9,162475004
2020,9,162475023
2020,4,162475012
2020,9,162475010
2020,6,162478545
2020,9,162475137
2020,9,162475605
2020,9,162479253
2020,9,162479272
2020,6,162475830
2020,6,162479345
2020,9,162475829
2020,6,162479316
2020,6,162475801
2020,1,162479489
2020,6,162476044
2020,9,162476080
2020,9,162479580
2020,6,162481235
2020,9,162481256
2020,8,162479699
2020,8,162481264
2020,6,162481317
2020,6,162481389
2020,6,162479832
2020,6,162481391
2020,3,162479884
2020,6,162481485
2020,9,162481590
2020,9,162480002
2020,3,162481583
2020,9,162481668
2020,9,162480088
2020,9,162480096
2020,6,162480100
2020,6,162480186
2020,9,162480195
2020,9,162481741
2020,9,162480210
2020,9,162480238
2020,6,162481822
2020,6,162481896
2020,6,162481901
2020,3,162481923
2020,9,162480390
2020,9,162482169
2020,6,162482183
2020,9,162480503
2020,9,162482245
2020,9,162480602
2020,3,162480612
2020,9,162482325
2020,8,162482361
2020,8,162482362
2020,9,162480658
2020,9,162480694
2020,9,162482354
2020,9,162482483
2020,6,162480734
2020,9,162480763
2020,6,162482598
2020,9,162480816
2020,6,162482919
2020,6,162481046
2020,9,162481055
2020,9,162481088
2020,9,162481121
2020,9,162483210
2020,6,162486236
2020,9,162535409
2020,9,162539232
2020,6,162536033
2020,9,162535262
2020,6,162539408
2020,6,162535441
2020,6,162541383
2020,9,162539492
2020,9,162535539
2020,6,162535701
2020,9,162539731
2020,9,162535738
2020,9,162539782
2020,6,162535817
2020,6,162535958
2020,9,162540086
2020,9,162541371
2020,6,162536072
2020,6,162540605
2020,6,162541573
2020,6,162540498
2020,6,162541564
2020,6,162540512
2020,9,162540645
2020,9,162541439
2020,6,162540682
2020,9,162540886
2020,9,162541494
2020,9,162540738
2020,6,162541037
2020,9,162546175
2020,9,162546217
2020,9,162550161
2020,9,162545143
2020,6,162545190
2020,9,162550501
2020,9,162550573
2020,9,162545459
2020,9,162545494
2020,9,162550693
2020,6,162545575
2020,6,162550786
2020,6,162545577
2020,9,162550827
2020,9,162545725
2020,6,162545759
2020,9,162546012
2020,6,162546047
2020,9,162556199
2020,6,162556220
2020,9,162556283
2020,9,162556586
2020,9,162554138
2020,9,162552041
2020,9,162556630
2020,6,162554197
2020,6,162558341
2020,9,162556938
2020,9,162557082
2020,9,162557191
2020,9,162552860
2020,9,162557255
2020,9,162557462
2020,9,162553285
2020,9,162553804
2020,9,162558192
2020,9,162558358
2020,9,162554488
2020,6,162558972
2020,6,162558975
2020,9,162558990
2020,9,162555284
2020,9,162555399
2020,9,162559115
2020,9,162555476
2020,9,162559170
2020,9,152403943
2020,9,152404491
2020,9,162495191
2020,8,162496816
2020,9,162496756
2020,6,162495489
2020,6,162495484
2020,6,162495483
2020,6,162495740
2020,2,162538467
2020,7,162495483
2020,9,162495482
2020,9,162496973
2020,6,162495585
2020,6,162497122
2020,6,162497121
2020,6,162534838
2020,9,162495733
2020,9,162538753
2020,6,162495819
2020,6,162497213
2020,9,162495731
2020,9,162495732
2020,9,162495835
2020,6,162497228
2020,9,162535092
2020,9,162539102
2020,6,162539231
2020,6,162539230
2020,6,162535375
2020,9,162539555
2020,9,162539786
2020,6,162539810
2020,6,162535768
2020,9,162539857
2020,9,162535860
2020,9,162539968
2020,9,162497349
2020,9,162496009
2020,6,162497418
2020,9,162497465
2020,9,162497506
2020,9,162535904
2020,6,162536037
2020,6,162540194
2020,8,162496166
2020,6,162540294
2020,6,162540295
2020,9,162548305
2020,9,162540353
2020,8,162497511
2020,6,162540443
2020,9,162543580
2020,9,162548601
2020,9,162540442
2020,6,162548648
2020,9,162540432
2020,6,162540584
2020,9,162540651
2020,9,162540812
2020,9,162506206
2020,9,162506301
2020,9,162540806
2020,9,162543924
2020,9,162548886
2020,9,162541579
2020,9,162540940
2020,6,162541053
2020,9,162541133
2020,6,162546344
2020,9,162542033
2020,9,162546462
2020,9,162542295
2020,9,162544055
2020,9,162546771
2020,9,162546902
2020,9,162546992
2020,9,162547006
2020,6,162542562
2020,6,162542564
2020,9,162547108
2020,9,162542714
2020,6,162544151
2020,6,162547214
2020,6,162547278
2020,6,162547381
2020,6,162544150
2020,9,162549096
2020,9,162547560
2020,9,162543161
2020,9,162544194
2020,6,162496164
2020,8,162497528
2020,9,162549422
2020,9,162544630
2020,9,162501210
2020,9,162558333
2020,9,162544356
2020,10,162544658
2020,9,162544697
2020,9,162501275
2020,9,162501286
2020,10,162497606
2020,6,162501539
2020,9,162501511
2020,9,162501593
2020,6,162545075
2020,9,162550245
2020,9,162501712
2020,6,162545404
2020,6,162497882
2020,9,162550712
2020,9,162497935
2020,9,162499732
2020,9,162554281
2020,6,162558430
2020,9,162550941
2020,6,162501754
2020,9,162501792
2020,9,162499884
2020,6,162558433
2020,9,162551008
2020,6,162497993
2020,2,162504684
2020,9,162551183
2020,9,162546033
2020,6,162498014
2020,6,162498013
2020,9,162546097
2020,6,162558594
2020,9,162552131
2020,6,162501783
2020,9,162501960
2020,5,162500343
2020,6,162498075
2020,6,162502037
2020,9,162554612
2020,6,162498111
2020,8,162498168
2020,9,162505246
2020,6,162556841
2020,6,162552310
2020,6,162552312
2020,6,162552317
2020,10,162552997
2020,9,162500764
2020,6,162554631
2020,8,162502130
2020,8,162498212
2020,6,162558667
2020,9,162558694
2020,6,162498212
2020,9,162554882
2020,9,162554935
2020,9,162498366
2020,9,162554941
2020,6,162502379
2020,6,162502440
2020,8,162502440
2020,9,162555047
2020,9,162555063
2020,9,162555145
2020,9,162558967
2020,6,162555312
2020,9,162502693
2020,9,162502847
2020,9,162555361
2020,6,162555409
2020,6,162559123
2020,6,162559124
2020,6,162559131
2020,9,162559575
2020,6,162498787
2020,9,162498897
2020,6,162503042
2020,9,162503132
2020,9,162499009
2020,9,162503260
2020,9,162503242
2020,6,162503388
2020,6,162503418
2020,9,162503406
2020,9,162503441
2020,6,162499275
2020,3,162499308
2020,6,162503564
2020,9,162499391
2020,9,162503753
2020,9,162503799
2020,9,162499505
2020,6,162503756
2020,6,162503746
2020,6,162499514
2020,6,162503827
2020,9,162503853
2020,9,162503883
2020,9,162503903
2020,9,162503902
2020,9,162499598
2020,2,162503889
2020,6,162503889
2020,9,162499609
2020,6,162503955
2020,9,162499644
2020,9,162504009
2020,6,162504012
2020,9,162504061
2020,9,162504106
2020,9,162499621
2020,9,162504382
2020,9,162499937
2020,6,162504442
2020,8,162504564
2020,3,162500359
2020,6,162500240
2020,6,162500244
2020,9,162504698
2020,6,162504848
2020,6,162504860
2020,9,162504876
2020,9,162504957
2020,6,162505015
2020,6,162505013
2020,9,162505038
2020,6,162500531
2020,6,162505085
2020,6,162505084
2020,9,162500572
2020,6,162500614
2020,6,162500618
2020,6,162500652
2020,9,162500771
2020,6,162505469
2020,9,162500881
2020,9,162500916
2020,6,162499976
2020,9,162504466
2020,6,162500101
2020,6,162504510
2020,3,162504519
2020,9,162542576
2020,3,162504520
2020,9,162504593
2020,6,162523614
2020,6,162504732
2020,6,162500311
2020,6,162547133
2020,6,162542662
2020,9,162500394
2020,9,162500774
2020,9,162505479
2020,6,162542797
2020,9,162501153
2020,6,162505895
2020,6,162506265
2020,6,162506439
2020,6,162506440
2020,9,162506518
2020,9,162507008
2020,9,162511959
2020,9,162507067
2020,9,162512008
2020,9,162512500
2020,6,162507526
2020,6,162507693
2020,9,162507713
2020,9,162512936
2020,5,162507796
2020,6,162507815
2020,6,162508320
2020,6,162513148
2020,6,162513268
2020,6,162513270
2020,9,162513627
2020,6,162508439
2020,6,162508552
2020,6,162508545
2020,6,162508978
2020,9,162508981
2020,9,162514624
2020,6,162514867
2020,6,162514866
2020,9,162514979
2020,3,162515009
2020,6,162515011
2020,6,162515012
2020,2,162515079
2020,6,162515398
2020,6,162515465
2020,9,162515535
2020,6,162526945
2020,9,162524437
2020,6,162527346
2020,3,162527538
2020,6,162525252
2020,6,162528282
2020,6,162528657
2020,6,162528726
2020,6,162529683
2020,6,162531657
2020,9,162529949
2020,9,162542020
2020,6,162542082
2020,6,162546777
2020,9,162547056
2020,9,162547195
2020,9,162547197
2020,6,162543174
2020,9,162547854
2020,9,162547867
2020,9,162543664
2020,9,162548594
2020,9,162515537
2020,9,162515579
2020,9,162509979
2020,9,162516165
2020,9,162510241
2020,6,162510385
2020,6,162510370
2020,9,162510412
2020,9,162510803
2020,9,162510811
2020,9,162510873
2020,6,162516976
2020,9,162517042
2020,9,162517324
2020,6,162517319
2020,6,162517320
2020,6,162517317
2020,9,162517345
2020,6,162517408
2020,9,162521246
2020,6,162517499
2020,6,162521291
2020,6,162521296
2020,9,162517817
2020,9,162518026
2020,9,162521789
2020,9,162521848
2020,6,162518277
2020,6,162518313
2020,6,162521947
2020,6,162518355
2020,6,162519261
2020,9,162519586
2020,9,162519609
2020,6,162519744
2020,9,162522916
2020,6,162520134
2020,9,162523105
2020,6,162520133
2020,6,162520504
2020,9,162523288
2020,9,162520699
2020,9,162523495
2020,9,162526505
2020,9,162526571
2020,9,162525141
2020,9,162527974
2020,6,162528727
2020,6,162528753
2020,6,162528931
2020,9,162529008
2020,9,162529146
2020,3,162529209
2020,6,162529209
2020,6,162529675
2020,6,162543929
2020,6,162548733
2020,6,162548939
2020,9,162549016
2020,9,162544276
2020,9,162549264
2020,6,162544491
2020,6,162544492
2020,9,162544592
2020,9,162549683
2020,6,162531953
2020,9,162544747
2020,9,162544784
2020,9,162549959
2020,9,162550023
2020,9,162545080
2020,9,162532048
2020,9,162545139
2020,9,162545208
2020,9,162550325
2020,9,162545369
2020,6,162545437
2020,6,162545516
2020,9,162550838
2020,6,162545632
2020,6,162545631
2020,6,162550900
2020,9,162551364
2020,9,162556540
2020,6,162552200
2020,6,162552592
2020,9,162552610
2020,6,162552780
2020,6,162552783
2020,6,162552803
2020,6,162557214
2020,6,162557215
2020,9,162557265
2020,6,162557333
2020,6,162552987
2020,6,162557490
2020,6,162557491
2020,9,162553260
2020,9,162557633
2020,6,162557669
2020,6,162553646
2020,6,162553643
2020,9,162557855
2020,9,162557873
2020,6,162553710
2020,9,162557947
