"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2020,148417652,162547205
2020,148417673,162542728
2020,148418207,162542798
2020,148418207,162547328
2020,148418252,162547377
2020,148418252,162542829
2020,148417854,162547395
2020,148417897,162547454
2020,148422919,162542909
2020,148423200,162547764
2020,148423288,162547876
2020,148423296,162547886
2020,148423307,162547894
2020,148423353,162543284
2020,148423435,162548035
2020,148423498,162548099
2020,148423517,162548105
2020,148423517,162548107
2020,148418951,162548271
2020,148418989,162548297
2020,148423732,162543596
2020,148423732,162548345
2020,148419037,162548364
2020,148419037,162548361
2020,148419141,162543722
2020,148423915,162543760
2020,148419240,162543820
2020,148419240,162548599
2020,148419386,162543982
2020,148424191,162543982
2020,148419389,162543982
2020,148419387,162543982
2020,148424265,162548888
2020,148424288,162548899
2020,148419538,162549032
2020,148419547,162549049
2020,148419566,162549066
2020,148419574,162549066
2020,148419657,162544241
2020,148424614,162549241
2020,148419746,162549281
2020,148419860,162544436
2020,148424808,162544455
2020,148424819,162544471
2020,148424856,162549516
2020,148419964,162549557
2020,148424901,162549557
2020,148420078,162544661
2020,148425093,162549765
2020,148425184,162549852
2020,148420208,162544803
2020,148425256,162549943
2020,148425310,162549996
2020,148425341,162544916
2020,148425340,162544916
2020,148420361,162550070
2020,148425496,162545069
2020,148420482,162550197
2020,148420482,162550194
2020,148420510,162550231
2020,148425578,162545141
2020,148425649,162550310
2020,148425703,162545254
2020,148425703,162550351
2020,148425703,162545253
2020,148425779,162545319
2020,148420674,162545333
2020,148420676,162545333
2020,148425807,162550450
2020,148420726,162550491
2020,148425913,162550567
2020,149581871,163839278
2020,149581943,163839297
2020,149581975,163839399
2020,149583591,163835700
2020,149583643,163839605
2020,149583643,163835717
2020,149582170,163835716
2020,149583903,163836038
2020,149582324,163836051
2020,149412359,163670514
2020,149416060,163673925
2020,148391554,162515204
2020,148391554,162515205
2020,148385857,162515265
2020,148385909,162515351
2020,148391796,162515441
2020,148391805,162509687
2020,148386134,162515672
2020,148386188,162509873
2020,148392077,162515741
2020,148392081,162515755
2020,148392163,162509964
2020,148392163,162509965
2020,148386300,162515866
2020,148386327,162515871
2020,148386328,162515870
2020,148392259,162510027
2020,148392258,162515954
2020,148392248,162515945
2020,148392248,162515943
2020,148392400,162516087
2020,148392397,162516087
2020,148386477,162510169
2020,148386489,162516147
2020,148386510,162516160
2020,148386547,162516219
2020,148392562,162516248
2020,148392580,162516278
2020,148392613,162510311
2020,148392779,162510459
2020,148386751,162516501
2020,148392884,162516591
2020,148386889,162510628
2020,148386911,162516712
2020,148393044,162510714
2020,148393056,162510698
2020,148387070,162510832
2020,148393303,162510936
2020,148387348,162517298
2020,148393746,162517469
2020,148387474,162521286
2020,148393837,162521366
2020,148393837,162517575
2020,148393849,162521372
2020,148393849,162521371
2020,148393987,162517746
2020,148393986,162521503
2020,148387640,162521474
2020,148387640,162521465
2020,148387640,162517723
2020,148387641,162521465
2020,148394006,162517774
2020,148387687,162521556
2020,148394152,162521619
2020,148394169,162517927
2020,148394180,162517896
2020,148394199,162517954
2020,148394212,162517975
2020,148394234,162517969
2020,148387873,162518096
2020,148394311,162518096
2020,148394334,162518137
2020,148394353,162521785
2020,148394393,162518202
2020,148394452,162518260
2020,148394481,162521892
2020,148394481,162521898
2020,148394488,162518220
2020,148394485,162518291
2020,148394511,162521923
2020,148394562,162518375
2020,148394561,162518371
2020,148394562,162518374
2020,148394596,162521965
2020,148398130,162521985
2020,148394628,162518428
2020,148398096,162518428
2020,148394685,162518522
2020,148394685,162522075
2020,148394731,162518583
2020,148394742,162518531
2020,148394742,162518546
2020,148394827,162518679
2020,148394871,162518723
2020,148398389,162522291
2020,148395044,162522288
2020,148395044,162518910
2020,148395045,162518910
2020,148395045,162522288
2020,148395045,162522287
2020,148395044,162522287
2020,148395079,162518936
2020,148398431,162518968
2020,148398431,162518969
2020,148395186,162519044
2020,148398498,162519064
2020,148398524,162519096
2020,148398524,162519094
2020,148395262,162522447
2020,148395282,162522470
2020,148395310,162522486
2020,148395298,162519172
2020,148398611,162519171
2020,148398612,162519171
2020,148395300,162519172
2020,148398646,162522551
2020,148395413,162519297
2020,148395457,162522613
2020,148395457,162519359
2020,148395480,162522626
2020,148395545,162522653
2020,148395582,162519516
2020,148395587,162519506
2020,148395729,162519675
2020,148398933,162522775
2020,148395780,162519727
2020,148395777,162519727
2020,148395776,162519727
2020,148398964,162519727
2020,148398988,162522857
2020,148398998,162519715
2020,148398998,162519713
2020,148395872,162522861
2020,148399021,162519832
2020,148399021,162519831
2020,148399021,162519830
2020,148395895,162522901
2020,148395944,162519919
2020,148395965,162519895
2020,148396095,162520099
2020,148396109,162520067
2020,148396109,162520080
2020,148396165,162520169
2020,148396176,162523147
2020,148399346,162523232
2020,148399352,162520368
2020,148396516,162523335
2020,148396516,162523336
2020,148396563,162520461
2020,148396563,162520460
2020,148399546,162520714
2020,148396758,162520794
2020,148396754,162520794
2020,148396803,162523532
2020,148399686,162520914
2020,148396962,162520980
2020,148396962,162520996
2020,148396962,162520981
2020,148397006,162523690
2020,148397161,162526228
2020,148397215,162523836
2020,148399929,162526283
2020,148397359,162526393
2020,148397466,162526508
2020,148397547,162526619
2020,148400142,162526643
2020,148397654,162526723
2020,148397669,162526668
2020,148397669,162526669
2020,148397677,162526750
2020,148400351,162524322
2020,148402995,162524417
2020,148403031,162527114
2020,148400503,162527177
2020,148403093,162524523
2020,148400594,162524604
2020,148403216,162524610
2020,148403280,162527383
2020,148403280,162527385
2020,148400669,162527383
2020,148403298,162527445
2020,148403316,162527442
2020,148400711,162524711
2020,148400756,162527529
2020,148400840,162527659
2020,148400963,162527831
2020,148403694,162527869
2020,148403710,162524972
2020,148403674,162527850
2020,148403740,162527895
2020,148403739,162527895
2020,148403836,162528018
2020,148403836,162528017
2020,148401119,162525150
2020,148401120,162528070
2020,148403941,162525206
2020,148403941,162528118
2020,148403964,162525223
2020,148401342,162525407
2020,148404260,162528458
2020,148401414,162528458
2020,148401466,162528529
2020,148404460,162525656
2020,148401562,162525641
2020,148404518,162528749
2020,148401821,162528994
2020,148404768,162528994
2020,148404826,162525985
2020,148401942,162526025
2020,148404897,162526029
2020,148404924,162526048
2020,148405003,162529277
2020,148402070,162526137
2020,148405094,162529358
2020,148402082,162529354
2020,148405370,162529623
2020,148405370,162531409
2020,148402318,162531428
2020,148402343,162531443
2020,148402363,162531471
2020,148405577,162529830
2020,148405680,162531705
2020,148405746,162531756
2020,148402700,162531866
2020,148402710,162531881
2020,148405946,162531917
2020,148405946,162530170
2020,148405969,162530185
2020,148405969,162531918
2020,148405987,162530222
2020,148406015,162530256
2020,148406157,162530390
2020,148406227,162530453
2020,148408022,162530459
2020,148406284,162530526
2020,148408061,162530544
2020,148408061,162530551
2020,148406436,162530666
2020,148406436,162532421
2020,148408289,162532492
2020,148408301,162532515
2020,148408323,162532537
2020,148406553,162532557
2020,148406701,162530957
2020,148406732,162532701
2020,148408547,162531082
2020,148408547,162531083
2020,148408566,162532792
2020,148406885,162536181
2020,148408652,162532887
2020,148407119,162536452
2020,148407190,162533086
2020,148408865,162536564
2020,148408858,162536564
2020,148408873,162536568
2020,148407228,162536556
2020,148407229,162536555
2020,148407332,162536581
2020,148407332,162536582
2020,148407350,162536674
2020,148407357,162533201
2020,148407364,162533200
2020,148407361,162533200
2020,148408965,162536713
2020,148408974,162536721
2020,148407404,162536738
2020,148407416,162536746
2020,148407458,162533287
2020,148407458,162533288
2020,148407473,162536798
2020,148407533,162533355
2020,148407549,162533367
2020,148409214,162533488
2020,148407722,162533503
2020,148409263,162537118
2020,148407781,162533541
2020,148407863,162533583
2020,148407885,162533583
2020,148409360,162537292
2020,148409360,162537291
2020,148412936,162537279
2020,148409417,162537294
2020,148409417,162533644
2020,148413086,162533760
2020,148413092,162537433
2020,148413109,162533775
2020,148413133,162533774
2020,148409517,162533812
2020,148413232,162537565
2020,148409618,162537620
2020,148409628,162533935
2020,148413346,162537680
2020,148413312,162533926
2020,148409729,162537754
2020,148409725,162537754
2020,148409737,162537776
2020,148409737,162537777
2020,148409727,162534049
2020,148413433,162534049
2020,148409754,162537790
2020,148409827,162534154
2020,148413547,162537897
2020,148409878,162537914
2020,148413611,162537978
2020,148413611,162537977
2020,148413683,162534262
2020,148409947,162537988
2020,148413682,162537988
2020,148413743,162538101
2020,148413752,162534358
2020,148413752,162534355
2020,148413796,162534406
2020,148413802,162538162
2020,148413939,162538308
2020,148410186,162538301
2020,148413964,162538301
2020,148413977,162538301
2020,148410193,162538301
2020,148410189,162538301
2020,148391273,162509229
2020,148911240,163051244
2020,148915897,163051297
2020,148911303,163044841
2020,148915971,163051392
2020,148916031,163044903
2020,148911463,163045017
2020,148916246,163051661
2020,148911498,163051671
2020,148911529,163045085
2020,148916377,163045144
2020,148911755,163052056
2020,148911771,163052076
2020,148911802,163045375
2020,148911839,163052162
2020,148911875,163052214
2020,148911892,163052245
2020,148911912,163045478
2020,148911916,163045491
2020,148911960,163052354
2020,139901710,153997152
2020,139897563,153997210
2020,139897563,153997211
2020,139897713,153994858
2020,139897719,153997368
2020,139897730,153997378
2020,148407047,162532970
2020,148407047,162532971
2020,148408778,162533017
2020,148408778,162533016
2020,148408808,162532997
2020,148408811,162532997
2020,148407135,162532997
2020,148407134,162532997
2020,148407138,162532997
2020,148407141,162532997
2020,148408798,162532996
2020,148407133,162532996
2020,148407133,162532997
2020,148408812,162536431
2020,148407167,162533069
2020,148407185,162533076
2020,148407206,162536516
2020,148407206,162536515
2020,148408900,162533142
2020,148407385,162536716
2020,148408992,162533256
2020,148407463,162533300
2020,148407516,162536848
2020,148407548,162536874
2020,148409154,162533429
2020,148409222,162533497
2020,148409222,162537004
2020,148407893,162537227
2020,148409349,162533627
2020,148412973,162537296
2020,148409400,162537329
2020,148413050,162533735
2020,148413068,162537400
2020,148409489,162537422
2020,148409489,162537421
2020,148409594,162533903
2020,148413308,162537584
2020,148413315,162533944
2020,148409730,162533973
2020,148409730,162533943
2020,148413446,162537787
2020,148413446,162534063
2020,148413516,162537869
2020,148413609,162537976
2020,148413677,162534296
2020,148413676,162534296
2020,148413837,162538133
2020,148410116,162534487
2020,148410359,162534713
2020,148410377,162538584
2020,148414339,162538728
2020,148414432,162538814
2020,148410636,162538886
2020,148414467,162538840
2020,148414466,162538817
2020,148414467,162538842
2020,148414633,162535082
2020,148410789,162539143
2020,148414745,162539143
2020,148414764,162535202
2020,148414776,162535219
2020,148410818,162539170
2020,148414826,162539241
2020,148414843,162535293
2020,148414957,162535417
2020,148411060,162539496
2020,148415253,162535649
2020,148411174,162535618
2020,148411173,162539621
2020,148415315,162535705
2020,148415315,162535706
2020,148411253,162539752
2020,148427415,162552192
2020,148427561,162552342
2020,148427637,162552431
2020,148427637,162552430
2020,148422232,162552477
2020,148427751,162552562
2020,148427774,162557022
2020,148422318,162552603
2020,148422358,162552650
2020,148422383,162552686
2020,148427883,162552695
2020,148427907,162552718
2020,148422420,162557140
2020,148422420,162552731
2020,148427955,162552782
2020,148427975,162557185
2020,148422475,162557174
2020,148427959,162557178
2020,148422481,162557174
2020,148422505,162557217
2020,148428010,162552841
2020,139355216,153443158
2020,139355216,153443159
2020,148428010,162552842
2020,148422561,162552907
2020,148428082,162552917
2020,148422571,162552917
2020,148428091,162552935
2020,148422628,162552979
2020,148422647,162557349
2020,148422682,162557381
2020,148422682,162557380
2020,148422738,162557426
2020,148422771,162557467
2020,148428327,162553202
2020,148422828,162553238
2020,148428385,162553259
2020,148432996,162557698
2020,148428695,162557778
2020,148428701,162553581
2020,148433237,162553792
2020,148428912,162553792
2020,148428931,162553809
2020,148428993,162553865
2020,148433364,162553967
2020,148429123,162558126
2020,148433410,162558166
2020,148433481,162558250
2020,148429282,162558275
2020,148433501,162554155
2020,148433506,162554146
2020,148429309,162558297
2020,148429309,162558298
2020,148433543,162554211
2020,148429345,162554229
2020,148429375,162554259
2020,148429422,162558368
2020,148429422,162558369
2020,148429456,162554341
2020,148429456,162554340
2020,148433647,162558407
2020,148433647,162558408
2020,148429497,162554396
2020,148429514,162554405
2020,148433696,162558453
2020,148433696,162558454
2020,148429530,162554417
2020,148433736,162558496
2020,148433734,162554471
2020,148429645,162554528
2020,148429688,162554562
2020,148429698,162558579
2020,148429711,162558584
2020,148429719,162554597
2020,148429719,162554598
2020,148429749,162554638
2020,148433846,162554638
2020,148429769,162558623
2020,148429774,162558632
2020,138933181,153016469
2020,148407014,162536261
2020,148407086,162536407
2020,148407182,162536535
2020,148407263,162536606
2020,148407289,162536624
2020,148408896,162536618
2020,148407359,162533203
2020,148409058,162536805
2020,148409057,162533313
2020,148409058,162536809
2020,148409058,162533314
2020,148407576,162533374
2020,148409127,162536911
2020,148409204,162537032
2020,148409204,162537031
2020,148407713,162537029
2020,148409221,162537029
2020,148409198,162537022
2020,148409198,162537024
2020,148409279,162533544
2020,148409296,162533568
2020,148412915,162537257
2020,148412915,162537256
2020,148412985,162533649
2020,148413053,162537373
2020,148413051,162537375
2020,148413078,162537415
2020,148409524,162533819
2020,148409529,162537505
2020,148409527,162537505
2020,148413200,162537506
2020,148413296,162533894
2020,148413301,162533892
2020,148413299,162533894
2020,148413301,162533894
2020,148413296,162533892
2020,148413302,162533894
2020,148413299,162533892
2020,148413319,162537661
2020,148413442,162537744
2020,148413454,162537800
2020,148413498,162537860
2020,148409835,162537858
2020,148409990,162538085
2020,148410044,162538123
2020,148413838,162534436
2020,148410221,162538379
2020,148410260,162534636
2020,148414159,162538553
2020,148410392,162538600
2020,148414273,162538669
2020,148414322,162538721
2020,148414353,162534879
2020,148414358,162534882
2020,148410549,162538784
2020,148414409,162538798
2020,148414651,162535098
2020,148410731,162539059
2020,148414560,162538945
2020,148414818,162539223
2020,148414864,162539281
2020,148414945,162539352
2020,148415003,162539413
2020,148415003,162539416
2020,148415036,162535451
2020,148415101,162535514
2020,148411106,162535569
2020,148415246,162539662
2020,148415273,162539680
2020,139127993,153195429
2020,148420269,162544834
2020,148425247,162544830
2020,148420256,162544834
2020,148425258,162544834
2020,148425263,162544834
2020,148420277,162549961
2020,148425342,162544920
2020,148425359,162544938
2020,148425359,162544939
2020,148420388,162545003
2020,148425464,162550125
2020,148425576,162545128
2020,148420541,162545173
2020,148425822,162550459
2020,148425925,162550582
2020,148420882,162550708
2020,148426147,162545617
2020,148420982,162545633
2020,148421137,162545785
2020,148421209,162545875
2020,148421480,162546134
2020,148421480,162546136
2020,148426747,162551478
2020,148426767,162546166
2020,148421559,162556218
2020,148426854,162551603
2020,148426857,162551603
2020,148421587,162551609
2020,148426884,162551633
2020,148426951,162556332
2020,148426986,162556361
2020,148421691,162551750
2020,148427122,162556470
2020,148427171,162551939
2020,148421840,162551946
2020,148421840,162556537
2020,148421870,162551965
2020,148427340,162556677
2020,148421990,162552138
2020,148421990,162556691
2020,148422146,162556865
2020,148427772,162552580
2020,148422443,162557155
2020,148433002,162553484
2020,148427980,162557201
2020,148422507,162552824
2020,148427998,162552823
2020,148422527,162557233
2020,148422565,162552911
2020,148428069,162552918
2020,148428107,162557304
2020,148428124,162557320
2020,148422655,162553003
2020,148428149,162557351
2020,148422666,162553018
2020,148422666,162557371
2020,148428212,162553082
2020,148422720,162553084
2020,148422721,162553084
2020,148428235,162557437
2020,148422859,162557559
2020,148428490,162557610
2020,148433002,162553485
2020,148428703,162553582
2020,148428810,162553673
2020,148428820,162553678
2020,148433159,162557885
2020,148433156,162557885
2020,148428927,162553796
2020,148428934,162553811
2020,148429047,162558067
2020,148411300,162539804
2020,148411396,162535833
2020,148411387,162535857
2020,148411441,162540019
2020,148415578,162535925
2020,148415618,162535942
2020,148415619,162535942
2020,148411524,162540039
2020,148411520,162540039
2020,148415729,162540179
2020,148411592,162536022
2020,148411633,162540262
2020,148415831,162540204
2020,148415831,162536165
2020,148415831,162536060
2020,148411727,162541223
2020,148415914,162541232
2020,148416099,162541402
2020,148411912,162540623
2020,148416115,162541422
2020,148416230,162541507
2020,148416242,162540771
2020,148416252,162541529
2020,148412123,162540873
2020,148416349,162540872
2020,148412125,162540872
2020,148416463,162541667
2020,148416463,162541660
2020,148416484,162541721
2020,148416484,162541722
2020,148416561,162541082
2020,148416616,162541825
2020,148416714,162546226
2020,148412395,162546290
2020,148412482,162546405
2020,148412482,162546406
2020,148412481,162542028
2020,148416905,162542046
2020,148412569,162546509
2020,148412623,162542168
2020,148417068,162542189
2020,148412677,162546653
2020,148412677,162546654
2020,148412683,162546666
2020,148417126,162542255
2020,148417133,162542261
2020,148412717,162542279
2020,148412886,162546903
2020,148417421,162542526
2020,148417976,162542566
2020,148417528,162542628
2020,148417527,162547077
2020,148417584,162547145
2020,148417644,162547196
2020,148417708,162542755
2020,148417708,162542756
2020,148417751,162542775
2020,148417765,162542785
2020,148417794,162547333
2020,148417820,162542814
2020,148417820,162547358
2020,148417820,162542810
2020,148417869,162547414
2020,148418300,162547446
2020,148422903,162547458
2020,148418318,162542899
2020,148418322,162542899
2020,148422936,162547494
2020,148423007,162547563
2020,148418457,162543034
2020,148423106,162547668
2020,148423107,162547668
2020,148423115,162547681
2020,148423175,162547739
2020,148423177,162547743
2020,148423197,162547759
2020,148418642,162543219
2020,148423388,162547993
2020,148418822,162543392
2020,148418823,162543390
2020,148418875,162548187
2020,148418933,162543509
2020,148418972,162548293
2020,148418983,162548285
2020,148418945,162543523
2020,148418945,162543520
2020,148418948,162543521
2020,148419097,162548433
2020,148423888,162543742
2020,148423888,162548507
2020,148423926,162548547
2020,148424012,162548627
2020,148424012,162548629
2020,148424023,162548641
2020,148424028,162548638
2020,148419270,162543860
2020,148419269,162548642
2020,148419269,162548639
2020,148424023,162548643
2020,148424025,162548638
2020,148419269,162548638
2020,148419451,162544038
2020,148419479,162544077
2020,148424317,162544069
2020,148424341,162548963
2020,148380809,162504130
2020,148376398,162504138
2020,148380816,162499796
2020,148380843,162504189
2020,148376446,162504164
2020,148380850,162504195
2020,148380908,162499862
2020,148380943,162499864
2020,148381057,162499975
2020,148381072,162504414
2020,148376597,162499984
2020,148381156,162504479
2020,148376663,162504492
2020,148376662,162504468
2020,148376662,162504478
2020,148381189,162504528
2020,148381188,162504528
2020,148381196,162504522
2020,148376837,162504696
2020,148376933,162500346
2020,148381507,162504870
2020,148381556,162504924
2020,148381556,162504923
2020,148381572,162504942
2020,148377031,162504917
2020,148381659,162500463
2020,148381668,162505049
2020,148381666,162505048
2020,148377090,162505059
2020,148377325,162505357
2020,148382024,162500812
2020,148382059,162505430
2020,148377378,162500840
2020,148382159,162500937
2020,148377474,162500933
2020,148382135,162505513
2020,148382236,162500986
2020,148382271,162505635
2020,148382271,162505636
2020,148377733,162505893
2020,148377740,162506210
2020,148382507,162506216
2020,148382522,162505923
2020,148382546,162506248
2020,148377744,162505910
2020,148377787,162506274
2020,148382666,162506075
2020,148382700,162506397
2020,148382717,162506130
2020,148382780,162506459
2020,148382967,162511207
2020,148383057,162511332
2020,148383101,162511409
2020,148387995,162506632
2020,148383106,162506632
2020,148383106,162506491
2020,148388002,162511399
2020,148388002,162511396
2020,148388002,162511401
2020,148383145,162506662
2020,148388047,162511420
2020,148388080,162511501
2020,148383179,162506699
2020,148383179,162511527
2020,138923390,153016589
2020,138933369,153013413
2020,148394356,162518160
2020,148394402,162518201
2020,148394467,162521880
2020,148398034,162518341
2020,148394544,162521949
2020,148394670,162518490
2020,148398264,162518655
2020,148394828,162518662
2020,148394828,162518661
2020,148398333,162522231
2020,148394937,162518802
2020,148394952,162518818
2020,148398495,162519065
2020,148395211,162519072
2020,148395245,162522361
2020,148395245,162522360
2020,148395299,162519173
2020,148395315,162519186
2020,148398609,162522506
2020,148398628,162519231
2020,148398633,162519197
2020,148395398,162522563
2020,148395411,162522586
2020,148398800,162519451
2020,148395561,162522690
2020,148395616,162519546
2020,148395703,162519588
2020,148395703,162522722
2020,148398855,162519588
2020,148395704,162519588
2020,148395704,162522722
2020,148395766,162522823
2020,148395772,162519724
2020,148395849,162519816
2020,148395888,162519859
2020,148395901,162519733
2020,148396029,162523017
2020,148396058,162523069
2020,148396127,162523113
2020,148399277,162523121
2020,148396186,162520192
2020,148396355,162520385
2020,148396396,162520419
2020,148396458,162520494
2020,148396452,162523251
2020,148399444,162523323
2020,148396568,162523376
2020,148396721,162523474
2020,148399549,162520700
2020,148396851,162523579
2020,148396867,162523580
2020,148399693,162520915
2020,148396855,162520895
2020,148399773,162521079
2020,148397062,162523706
2020,148397129,162521128
2020,148399880,162526221
2020,148399882,162526201
2020,148399882,162526219
2020,148397217,162523861
2020,148397151,162523812
2020,148399951,162523893
2020,148399995,162526328
2020,148397351,162526428
2020,148397381,162526449
2020,148397381,162523993
2020,148397381,162526452
2020,148397403,162524014
2020,148400065,162524042
2020,148397493,162526564
2020,148397510,162524071
2020,148397509,162524056
2020,148397571,162524100
2020,148397623,162526687
2020,148423102,162543056
2020,148423129,162543086
2020,148423129,162547699
2020,148418556,162543133
2020,148418557,162543134
2020,148423241,162547812
2020,148423295,162543242
2020,148423305,162547891
2020,148418751,162543306
2020,148418746,162543309
2020,148418746,162547963
2020,148418746,162547972
2020,148423406,162548007
2020,148423487,162548096
2020,148423500,162543389
2020,148418946,162548257
2020,148423749,162543610
2020,148423749,162548366
2020,148419062,162543636
2020,148419085,162543645
2020,148419101,162543679
2020,148423832,162548453
2020,148423868,162543729
2020,148419165,162543743
2020,148419199,162548557
2020,148419192,162543771
2020,148423950,162548565
2020,148423950,162543792
2020,148423950,162543790
2020,148419243,162548608
2020,148424019,162543857
2020,148424046,162543883
2020,148419287,162548665
2020,148419319,162548708
2020,148424103,162548722
2020,148424110,162543916
2020,148424116,162548732
2020,148424119,162548732
2020,148424138,162543944
2020,148424166,162548788
2020,148424186,162548800
2020,148424187,162548800
2020,148419394,162548811
2020,148419393,162548809
2020,148419405,162548823
2020,148419407,162543995
2020,148419407,162543997
2020,148424327,162548950
2020,148419503,162548968
2020,148419515,162548994
2020,148424376,162548998
2020,148424402,162544127
2020,148419519,162549008
2020,148419539,162549036
2020,148424464,162549092
2020,148419600,162544185
2020,148419597,162544185
2020,148424495,162544213
2020,148424531,162544240
2020,148424536,162549160
2020,148419689,162549201
2020,148424584,162549212
2020,148419703,162544286
2020,148424672,162549295
2020,148424694,162544359
2020,148424694,162544358
2020,148424743,162549386
2020,148419824,162544403
2020,148419824,162549391
2020,148419848,162544423
2020,148424782,162549426
2020,148424804,162544453
2020,148424809,162544454
2020,148424804,162544454
2020,148424809,162544453
2020,148424849,162544496
2020,148424857,162549523
2020,148424888,162544517
2020,148424895,162549553
2020,148424897,162544529
2020,148424895,162549555
2020,148424922,162544563
2020,148419990,162544563
2020,148424951,162549603
2020,148424951,162549602
2020,148424972,162544607
2020,148424983,162549638
2020,148425039,162549705
2020,148425103,162544721
2020,148388117,162506719
2020,148388134,162511574
2020,148388224,162506808
2020,148388260,162506848
2020,148383330,162506880
2020,148383356,162511783
2020,148383373,162511800
2020,148388394,162511835
2020,148388414,162506972
2020,148388468,162511918
2020,148383503,162511938
2020,148383642,162512125
2020,148388826,162512287
2020,148383767,162512332
2020,148383662,162512181
2020,148388990,162507427
2020,148383842,162507427
2020,148383854,162512416
2020,148383854,162512417
2020,148383854,162512419
2020,148389010,162512347
2020,148389016,162507446
2020,148389016,162507447
2020,148389031,162512490
2020,148389022,162507441
2020,148383877,162507437
2020,148389021,162507441
2020,148383894,162507493
2020,148383947,162512568
2020,148389173,162507593
2020,148389098,162512552
2020,148384020,162512649
2020,148389182,162512626
2020,148389182,162512625
2020,148384052,162507656
2020,148389267,162512738
2020,148389243,162507648
2020,148389244,162507648
2020,148389351,162512832
2020,148384127,162507720
2020,148384130,162507720
2020,148384131,162507720
2020,148389353,162507721
2020,148384121,162507720
2020,148389352,162507720
2020,148389388,162512878
2020,148389401,162512897
2020,148389413,162512910
2020,148389423,162507789
2020,148384218,162507807
2020,148389531,162507881
2020,148389531,162513027
2020,148389554,162513048
2020,148384316,162507906
2020,148384320,162507917
2020,148389580,162507913
2020,148384357,162513143
2020,148384344,162513116
2020,148384353,162507939
2020,148384401,162513194
2020,148389686,162513206
2020,148389690,162513212
2020,148389690,162507988
2020,148389690,162508002
2020,148389691,162507987
2020,148389697,162507996
2020,148384407,162513204
2020,148384419,162508018
2020,148384435,162513259
2020,148384410,162513202
2020,148389764,162513290
2020,148389810,162508085
2020,148384500,162508079
2020,148911308,163051356
2020,148911369,163044907
2020,148916684,163052113
2020,148911276,163051312
2020,148911432,163051565
2020,148916194,163051589
2020,148916227,163051651
2020,148916251,163051674
2020,148911513,163045064
2020,148916303,163045081
2020,148916324,163051740
2020,148911546,163051747
2020,148916403,163051822
2020,148916498,163051906
2020,148911708,163045280
2020,148916598,163052015
2020,148916618,163045319
2020,148916622,163045323
2020,148916639,163045339
2020,148916639,163045340
2020,148911780,163045363
2020,148911823,163052143
2020,148911845,163052170
2020,148911861,163052203
2020,148911861,163052201
2020,148911876,163045435
2020,148916808,163052253
2020,148916856,163045501
2020,140017725,154111321
2020,139125288,153201007
2020,139125288,153201006
2020,148412827,162546811
2020,148417326,162542430
2020,148417332,162542438
2020,148417332,162542439
2020,148417933,162546965
2020,148417546,162547088
2020,148417718,162547263
2020,148418096,162547164
2020,148413973,162538301
2020,148413968,162538301
2020,148413965,162538301
2020,148413933,162538301
2020,148413966,162538301
2020,148410203,162534560
2020,148410236,162534556
2020,148414051,162534626
2020,148414091,162538454
2020,148414093,162538462
2020,148410285,162538462
2020,148410403,162534745
2020,148410415,162538619
2020,148410470,162534792
2020,148414311,162538704
2020,148414311,162538703
2020,148410485,162534818
2020,148410527,162534895
2020,148410538,162534886
2020,148410540,162534886
2020,148410537,162534890
2020,148414518,162538890
2020,148414526,162538877
2020,148414536,162538913
2020,148414563,162538920
2020,148410763,162539096
2020,148414845,162535291
2020,148414845,162535292
2020,148414888,162535344
2020,148414906,162535365
2020,148414911,162539318
2020,148414981,162539400
2020,148414998,162535443
2020,148415028,162539426
2020,148415056,162539467
2020,148415056,162539468
2020,148415001,162535448
2020,148415080,162535489
2020,148411101,162535565
2020,148411128,162539599
2020,148411128,162539596
2020,148411147,162539557
2020,148411242,162535714
2020,148411266,162539766
2020,148411287,162539778
2020,148415370,162539778
2020,148415463,162539901
2020,148415475,162539925
2020,148411399,162539966
2020,148415537,162539914
2020,148415537,162535885
2020,148422685,162557385
2020,148428230,162557423
2020,148422759,162553136
2020,148428280,162553155
2020,148428308,162557485
2020,148422814,162557523
2020,148422842,162557545
2020,148428442,162557582
2020,148428498,162553373
2020,148428594,162553476
2020,148428592,162553475
2020,148428675,162557761
2020,148433125,162557854
2020,148428839,162553698
2020,148433493,162558261
2020,148433528,162554184
2020,148429319,162554207
2020,148433539,162554214
2020,148429339,162558311
2020,148429352,162554238
2020,148429372,162558329
2020,148429372,162558330
2020,148433572,162558342
2020,148429401,162554279
2020,148429410,162554291
2020,148429413,162554294
2020,148429474,162554367
2020,148429591,162554481
2020,148429590,162554481
2020,148429600,162558514
2020,148433755,162558521
2020,148433762,162558529
2020,148433762,162558531
2020,148429633,162558537
2020,148433776,162558553
2020,148429678,162558563
2020,148433784,162558563
2020,148429675,162554551
2020,148429700,162558577
2020,148429700,162558580
2020,148429718,162558590
2020,148429728,162558602
2020,148433840,162558613
2020,148429818,162554712
2020,148433889,162554716
2020,148433910,162558685
2020,148433910,162558684
2020,148429879,162558711
2020,148429891,162558717
2020,148429891,162558718
2020,148429915,162554821
2020,148429914,162554823
2020,148429967,162554879
2020,148429967,162554881
2020,148433984,162554889
2020,148429997,162554916
2020,148430010,162554926
2020,148434101,162555052
2020,148430117,162555054
2020,148430153,162555078
2020,148430153,162555080
2020,148430172,162555100
2020,148430255,162555187
2020,148430322,162559017
