"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,148383713,5
2020,148389093,4
2020,148389094,4
2020,148384508,5
2020,148384533,5
2020,148390043,5
2020,148384654,5
2020,148384671,5
2020,148390042,5
2020,148390039,5
2020,148384806,5
2020,148390263,4
2020,148390626,5
2020,148391065,5
2020,148385425,5
2020,148385517,5
2020,148391289,5
2020,148391874,4
2020,148386194,4
2020,148392112,4
2020,148392114,4
2020,148392474,5
2020,148392470,5
2020,148392471,5
2020,148386582,3
2020,148386600,5
2020,148386601,5
2020,148392593,5
2020,148392916,4
2020,148392953,5
2020,148393127,5
2020,148393566,5
2020,148393657,4
2020,148393670,4
2020,148387547,4
2020,148387546,4
2020,148387695,4
2020,148394090,5
2020,148387869,4
2020,148394363,4
2020,148398030,5
2020,148395350,4
2020,148398820,5
2020,148398846,5
2020,148398915,5
2020,148399056,4
2020,148399045,5
2020,148399044,5
2020,148399043,5
2020,148395923,5
2020,148398975,5
2020,148399046,5
2020,148399047,5
2020,148395975,4
2020,148399220,5
2020,148399453,4
2020,148399538,4
2020,148397195,5
2020,148400393,5
2020,148402944,5
2020,148403276,6
2020,148403399,4
2020,148403535,5
2020,148403537,5
2020,148403536,5
2020,148400979,5
2020,148403707,4
2020,148403732,5
2020,148403730,5
2020,148401112,4
2020,148404030,5
2020,148401262,5
2020,148404243,5
2020,148404742,4
2020,148401884,5
2020,148405033,4
2020,148405190,4
2020,148405805,5
2020,148406037,4
2020,148407936,4
2020,133529026,5
2020,133533726,5
2020,133540470,5
2020,133535851,4
2020,134285677,5
2020,134286721,4
2020,134280852,5
2020,134287040,5
2020,134281046,5
2020,134287326,5
2020,134290248,5
2020,134282280,5
2020,134293420,5
2020,134293716,4
2020,134291366,5
2020,134291697,6
2020,134298359,4
2020,133521829,5
2020,133529971,5
2020,133531132,5
2020,133541250,4
2020,133535869,5
2020,140018069,5
2020,134288556,5
2020,134279798,4
2020,134288892,5
2020,134279851,5
2020,134289816,5
2020,133538153,5
2020,133538157,5
2020,133541675,4
2020,133532420,5
2020,134285307,4
2020,134286951,4
2020,134286949,4
2020,134289915,4
2020,134469838,4
2020,134470176,4
2020,134279356,4
2020,134289968,4
2020,134293126,5
2020,134282327,5
2020,134290910,5
2020,134282611,5
2020,134282635,6
2020,134293857,5
2020,134293858,4
2020,134291455,5
2020,134298030,5
2020,134298032,5
2020,134291596,5
2020,134469459,5
2020,134464904,4
2020,134464905,4
2020,134289343,5
2020,134286889,5
2020,134280982,4
2020,134290295,5
2020,134279600,8
2020,134279736,5
2020,134280124,4
2020,134289336,4
2020,134287363,5
2020,134287364,5
2020,134287362,5
2020,134281690,5
2020,134292923,4
2020,134290797,5
2020,134293417,5
2020,134282576,4
2020,134298499,4
2020,134298617,5
2020,134298619,5
2020,134298620,5
2020,134298615,5
2020,134469480,5
2020,134265953,4
2020,134265954,5
2020,134277745,5
2020,134277744,5
2020,134278158,4
2020,134278345,4
2020,134267826,5
2020,134288719,5
2020,134278619,4
2020,134288625,5
2020,134279672,5
2020,134286152,5
2020,134286153,5
2020,134289310,5
2020,134286461,4
2020,134281133,1
2020,134293001,5
2020,134292999,5
2020,134282421,5
2020,134293421,5
2020,134282709,4
2020,134298765,4
2020,134298806,5
2020,134298916,4
2020,134299044,4
2020,134294558,5
2020,134299127,4
2020,134271126,5
2020,134278043,4
2020,134279621,4
2020,134278872,4
2020,134278876,5
2020,134278875,4
2020,134279620,5
2020,134279747,5
2020,134280403,5
2020,134290458,5
2020,134290591,4
2020,134272142,4
2020,134278791,5
2020,134278796,5
2020,134283469,5
2020,134469351,5
2020,134469788,5
2020,134292218,5
2020,134298994,5
2020,134282469,5
2020,134298316,5
2020,134294255,4
2020,134298523,4
2020,134298674,6
2020,134298673,6
2020,134292378,4
2020,134298900,4
2020,134271616,5
2020,134285260,5
2020,134285258,5
2020,134279594,5
2020,134288861,5
2020,134286355,4
2020,134289944,2
2020,134287466,5
2020,134287464,5
2020,134287514,4
2020,134290365,4
2020,134290364,5
2020,134287679,4
2020,134287670,5
2020,134281650,5
2020,134281772,5
2020,134281827,4
2020,134293062,5
2020,134293365,4
2020,134293991,4
2020,134298069,5
2020,134294166,4
2020,134291764,5
2020,134298789,5
2020,134292454,4
2020,134292721,5
2020,134280356,5
2020,134287412,5
2020,134287678,4
2020,134293185,5
2020,134293248,5
2020,134282450,5
2020,134293468,3
2020,134291011,5
2020,134293559,5
2020,134282606,5
2020,134282607,5
2020,134293564,4
2020,134297993,4
2020,134298480,5
2020,134299102,4
2020,134299183,5
2020,134279639,5
2020,134278741,4
2020,134278845,5
2020,134281085,5
2020,134279553,5
2020,134279925,4
2020,134279927,5
2020,134279926,5
2020,134286009,5
2020,134280768,5
2020,134290181,4
2020,134281432,4
2020,134281766,4
2020,134287804,4
2020,134287816,5
2020,134282132,5
2020,134290770,5
2020,139125284,4
2020,139128005,4
2020,139128003,4
2020,134470244,4
2020,134282602,5
2020,134282718,5
2020,134291171,5
2020,134282733,4
2020,134297966,5
2020,134298371,5
2020,134298370,4
2020,133539088,4
2020,133535570,5
2020,133536121,5
2020,133534109,4
2020,133534111,4
2020,133541785,5
2020,132977209,5
2020,148423743,4
2020,148423819,4
2020,148419300,5
2020,148424165,4
2020,148424236,4
2020,148419470,4
2020,148424293,4
2020,148424557,5
2020,148424681,4
2020,148424682,4
2020,148424769,5
2020,148424765,5
2020,148424872,2
2020,148424887,5
2020,148424996,4
2020,148420060,4
2020,148420129,4
2020,148425075,5
2020,148425165,5
2020,148425162,5
2020,148425251,4
2020,148425260,6
2020,148425327,5
2020,148420310,5
2020,148425379,5
2020,148420473,4
2020,148420867,4
2020,148426045,5
2020,148420927,5
2020,148426086,4
2020,148420961,5
2020,148420972,4
2020,148420968,5
2020,148421004,5
2020,148426208,5
2020,148426211,5
2020,148421015,5
2020,148426215,5
2020,148426329,5
2020,148421172,5
2020,148421186,4
2020,148426429,5
2020,148426489,4
2020,148426581,5
2020,148421538,4
2020,148421596,4
2020,148421637,4
2020,148427074,3
2020,148421805,5
2020,148427200,4
2020,148427380,4
2020,148427389,5
2020,148427388,4
2020,148422017,4
2020,148422077,4
2020,148422143,5
2020,148427753,5
2020,148422485,5
2020,148428132,5
2020,148428129,4
2020,148422712,5
2020,148422725,4
2020,148428275,5
2020,148422766,5
2020,148428688,4
2020,148433069,5
2020,148428711,5
2020,148428712,5
2020,148428908,4
2020,148429043,5
2020,148429171,5
2020,148429194,4
2020,148429237,4
2020,148433499,5
2020,148429360,5
2020,148429391,5
2020,148429517,5
2020,148433706,4
2020,148433952,4
2020,148434040,5
2020,148430050,5
2020,148434093,4
2020,148430118,4
2020,148430115,4
2020,148434150,4
2020,148434167,5
2020,148430254,4
2020,148430264,4
2020,148430362,5
2020,148434283,4
2020,148430392,4
2020,139125290,5
2020,139125289,5
2020,139897718,5
2020,148379975,4
2020,148380162,5
2020,148376079,5
2020,148380354,5
2020,148380711,4
2020,148380954,3
2020,148381129,5
2020,148381445,5
2020,148377019,5
2020,148381594,5
2020,148381595,5
2020,148377120,5
2020,148377126,4
2020,148377236,4
2020,148381871,5
2020,148377234,5
2020,148377388,4
2020,148382089,5
2020,148377478,1
2020,148377644,5
2020,148382401,4
2020,148377896,4
2020,148382914,5
2020,148382912,5
2020,148382735,4
2020,148383077,4
2020,148383089,5
2020,148388052,5
2020,148388087,6
2020,148388274,5
2020,148383319,4
2020,148383362,5
2020,148388738,3
2020,148388812,4
2020,148388820,5
2020,148388920,5
2020,148388935,4
2020,148389324,4
2020,148384190,5
2020,148389652,5
2020,148389656,5
2020,148389708,4
2020,148389703,5
2020,148384442,5
2020,148384517,4
2020,148384697,4
2020,148384736,5
2020,148384737,4
2020,148384851,4
2020,148390293,4
2020,148390597,4
2020,148385147,4
2020,148385313,5
2020,148390918,5
2020,148385348,2
2020,148390989,4
2020,148385644,4
2020,148385750,4
2020,148391442,4
2020,148391565,5
2020,148386037,5
2020,148391951,4
2020,148386156,4
2020,148386190,4
2020,148392127,4
2020,148386299,5
2020,148392359,5
2020,148392369,5
2020,148392504,5
2020,148386579,4
2020,148386574,5
2020,148392872,4
2020,148386821,5
2020,148386837,4
2020,148386852,4
2020,148386880,4
2020,148392945,4
2020,148392947,5
2020,148386927,4
2020,148386942,4
2020,148386983,5
2020,148393116,5
2020,148393222,5
2020,139125288,5
2020,140017725,5
2020,148355445,4
2020,148355446,4
2020,148352267,5
2020,148352303,5
2020,148352307,4
2020,148355590,5
2020,148355623,5
2020,148352393,4
2020,148352407,5
2020,148355699,5
2020,148355712,4
2020,148352464,5
2020,148352458,4
2020,148355726,4
2020,148355773,4
2020,148355813,4
2020,148355814,5
2020,148352546,5
2020,148352548,4
2020,148352554,4
2020,148352575,5
2020,148352577,5
2020,148352579,5
2020,148352574,5
2020,148355858,5
2020,148352573,5
2020,148355879,4
2020,148352602,4
2020,148352623,4
2020,148355918,6
2020,148355916,5
2020,148355903,5
2020,148352645,5
2020,148352701,4
2020,148356027,4
2020,148352775,4
2020,148352785,5
2020,148352819,4
2020,148352831,4
2020,148356150,5
2020,148352893,4
2020,148357908,4
2020,148413771,3
2020,148410114,4
2020,148414607,4
2020,148410833,5
2020,148414806,5
2020,148419759,5
2020,148411090,4
2020,148415290,4
2020,148415338,5
2020,148428579,5
2020,148428618,4
2020,148411797,4
2020,148428721,4
2020,148433105,4
2020,148411843,4
2020,148412017,5
2020,148412030,5
2020,148412156,5
2020,148416387,5
2020,148412705,5
2020,148417189,3
2020,148412814,5
2020,148417906,5
2020,148417406,3
2020,148433108,5
2020,148417510,5
2020,148417611,4
2020,148417864,5
2020,148418274,5
2020,148417872,4
2020,148417896,4
2020,148418336,5
2020,148422974,4
2020,148418460,5
2020,148418505,4
2020,148423211,8
2020,148418624,4
2020,148423267,4
2020,148423342,5
2020,148419019,4
2020,148419067,5
2020,148419065,5
2020,148419069,5
2020,148419049,5
2020,148419053,5
2020,148419105,4
2020,148419118,4
2020,148419128,4
2020,148419164,5
2020,148423931,5
2020,148423930,5
2020,148419283,5
2020,148419330,5
2020,148424123,4
2020,148419350,4
2020,148419396,5
2020,148419521,2
2020,148419544,5
2020,148419721,5
2020,148424599,5
2020,148419716,5
2020,148419722,5
2020,148419708,5
2020,148425040,4
2020,148425049,5
2020,148420104,5
2020,148425569,5
2020,148425583,2
2020,148425718,5
2020,148420628,4
2020,148420632,5
2020,148420781,5
2020,148425928,5
2020,148425952,5
2020,148420887,5
2020,148420893,4
2020,148426044,5
2020,148420954,4
2020,148421182,4
2020,148421192,5
2020,148421185,5
2020,148421285,5
2020,148426543,5
2020,148421298,5
2020,148421297,5
2020,148421300,5
2020,148426547,5
2020,148421303,5
2020,148421299,5
2020,148421296,5
2020,148426542,5
2020,148426544,5
2020,148421302,5
2020,148426548,5
2020,148421363,4
2020,148426645,5
2020,148426643,5
2020,148426910,5
2020,148421829,5
2020,148427170,5
2020,148421846,4
2020,148421943,5
2020,148427488,5
2020,148427494,5
2020,148422192,5
2020,148422523,4
2020,148428022,5
2020,148422556,4
2020,148422728,5
2020,148422774,4
2020,148428286,5
2020,148422781,4
2020,148432929,4
2020,148432932,4
2020,148433148,5
2020,148428840,4
2020,148429052,4
2020,148419216,4
2020,148419217,5
2020,148419282,5
2020,148419327,5
2020,148424217,3
2020,148419404,5
2020,148419425,5
2020,148419420,4
2020,148424231,4
2020,148424792,4
2020,148420127,4
2020,148425319,6
2020,148426048,4
2020,148420995,5
2020,148427010,5
2020,148428093,4
2020,148422590,5
2020,148428095,5
2020,148433540,5
2020,148433542,5
2020,148433737,5
2020,148429777,4
2020,148433861,4
2020,148429896,4
2020,148430074,4
2020,148416575,6
2020,148416927,5
2020,148412521,5
2020,148412739,5
2020,148412883,5
2020,148418292,5
2020,148422902,5
2020,148418309,5
2020,148423167,4
2020,148418547,4
2020,148418711,5
2020,148418755,4
2020,148418757,5
2020,148418774,5
2020,148423564,4
2020,148418876,5
2020,148419181,5
2020,148424463,5
2020,148424468,4
2020,148424683,5
2020,148420100,5
2020,148424689,5
2020,148425320,5
2020,148420362,5
2020,148420505,4
2020,148420558,4
2020,148425709,5
2020,148425907,4
2020,148426971,5
2020,148426987,4
2020,148427011,5
2020,148433065,5
2020,148429006,4
2020,148429220,4
2020,148429248,5
2020,148434189,5
2020,148430484,5
2020,148434369,4
2020,148430673,5
2020,139128022,5
2020,148416790,5
2020,148416823,6
2020,148416895,4
2020,148417424,5
2020,148418086,4
2020,148418134,4
2020,148418150,4
2020,148418178,5
2020,148417733,5
2020,148417790,5
2020,148417809,4
2020,148418534,5
2020,148418744,4
2020,148419279,5
2020,148419272,4
2020,148424310,4
2020,148424308,4
2020,148419546,5
2020,148419748,4
2020,148424663,5
2020,148424879,4
2020,148425015,5
2020,148425257,4
2020,148425514,5
2020,148421090,5
2020,148421203,4
2020,148421224,5
2020,148421449,5
2020,148421448,5
2020,148421541,4
2020,148426871,2
2020,148422075,5
2020,148427579,6
2020,148427576,4
2020,148422176,5
2020,148429337,4
2020,148422173,5
2020,148428001,6
2020,148422609,5
2020,148433516,5
2020,148429324,4
2020,148370971,5
2020,148370968,4
2020,148371271,5
2020,148367806,5
2020,148367787,4
2020,148371715,4
2020,148373309,5
2020,148373416,5
2020,148373847,5
2020,148373882,5
2020,148372800,4
2020,148373952,4
2020,148374018,4
2020,148374056,5
2020,148378093,5
2020,148374451,4
2020,148378732,5
2020,148379160,3
2020,148375106,5
2020,148379218,5
2020,148375218,5
2020,148375670,4
2020,148375709,5
2020,148375708,5
2020,148380438,5
2020,148380639,4
2020,148381004,4
2020,148381686,4
2020,148377808,4
2020,148377838,5
2020,148382630,4
2020,148383099,5
2020,148388072,5
2020,148388218,4
2020,148383383,8
2020,148383595,5
2020,148383690,4
2020,148383963,4
2020,148389416,5
2020,148384665,5
2020,148390774,4
2020,148391345,4
2020,148392057,4
2020,148386289,5
2020,148393017,4
2020,148393362,5
2020,148393508,4
2020,148393518,4
2020,148393698,4
2020,148393708,4
2020,148387548,4
2020,148394058,5
2020,148387839,4
2020,148387847,2
2020,148394306,5
2020,148387884,5
2020,148397984,5
2020,148394460,5
2020,148398793,5
2020,148397150,4
2020,148395576,5
2020,148398919,4
2020,148398918,4
2020,148399244,4
2020,148399243,4
2020,148396667,5
2020,148413792,5
2020,148400069,4
2020,148403002,4
2020,148400529,3
2020,148400638,5
2020,148405500,5
2020,148400639,5
2020,148403917,4
2020,148410280,5
2020,148410286,5
2020,148403915,4
2020,148404063,4
2020,148414280,5
2020,148418698,4
2020,148419490,4
2020,148419599,4
2020,148402740,5
2020,148419805,4
2020,148404467,4
2020,148424749,5
2020,148402742,5
2020,148408055,4
2020,148408069,5
2020,148404524,6
2020,148404606,5
2020,148415564,5
2020,148401905,4
2020,148408120,5
2020,148406594,4
2020,148433497,5
2020,148408379,4
2020,148426965,4
2020,148408567,5
2020,148406871,4
2020,148408898,5
2020,148407816,4
2020,148409310,4
2020,148410098,5
2020,148414182,5
2020,148410479,4
2020,148416341,4
2020,148410908,4
2020,148415020,4
2020,148415141,5
2020,148411358,5
2020,148415829,5
2020,148411847,5
2020,148412142,5
2020,148416881,4
2020,148412551,5
2020,148421380,5
2020,148427926,5
2020,148422430,5
2020,148428236,4
2020,148433127,5
2020,148433122,5
2020,148428940,5
2020,148428941,5
2020,148429104,4
2020,148429147,5
2020,148429173,4
2020,148433503,6
2020,148429378,4
2020,148433576,4
2020,148429388,5
2020,148429385,5
2020,148433824,4
2020,148430126,5
2020,148352225,5
2020,148355757,4
2020,148352494,4
2020,148356149,4
2020,148358187,5
2020,148356397,5
2020,148358848,4
2020,148359064,3
2020,148357441,4
2020,148357487,4
2020,148359496,5
2020,148357643,5
2020,148357688,5
2020,148359862,4
2020,148359900,4
2020,148360130,5
2020,148363074,4
2020,148360477,4
2020,148360734,4
2020,148361152,5
2020,148361514,5
2020,148361655,5
2020,148361761,4
2020,148361856,5
2020,148364698,5
2020,148364957,5
2020,148368166,4
2020,148368987,5
2020,148369369,4
2020,148369488,5
2020,148369504,5
2020,148366501,4
2020,148366565,5
2020,148369635,5
2020,148369590,3
2020,148369636,5
2020,148369804,5
2020,148370103,4
2020,148370102,5
2020,148370247,4
2020,148370449,4
2020,148370738,5
2020,148370799,4
2020,148367598,5
2020,148372566,5
2020,148378069,5
2020,148374574,5
2020,148379017,5
2020,148374994,5
2020,148375026,4
2020,148379173,5
2020,148379436,5
2020,148375355,5
2020,148379435,5
2020,148379487,4
2020,148376434,5
2020,148380876,4
2020,148380856,4
2020,148381093,5
2020,148381115,4
2020,148376640,4
2020,148357565,4
2020,148359673,5
2020,148357635,5
2020,148357671,5
2020,148362920,5
2020,148360365,5
2020,148360736,5
2020,148361811,5
2020,148365063,5
2020,148365179,5
2020,148365304,5
2020,148365339,4
2020,148368879,5
2020,148366128,5
2020,148369993,5
2020,148370050,5
2020,148367111,4
2020,148370332,4
2020,148370495,4
2020,148370615,5
2020,148370569,5
2020,148367381,2
2020,148371060,4
2020,148367670,5
2020,148367664,5
2020,148371342,5
2020,148371340,4
2020,148371198,5
2020,148371435,5
2020,148371556,4
2020,148371541,4
2020,148372194,5
2020,148373503,5
2020,148372326,5
2020,148372357,5
2020,148377991,4
2020,148378229,5
2020,148374570,5
2020,148374569,5
2020,148374925,5
2020,148379127,4
2020,148375094,4
2020,148375450,5
2020,148379625,2
2020,148375738,4
2020,148380434,4
2020,148380437,4
2020,148380636,5
2020,148376304,5
2020,148376303,8
2020,148376922,5
2020,148382482,4
2020,148383339,4
2020,148388403,5
2020,148388551,5
2020,148383549,4
2020,148388630,4
2020,148388829,4
2020,148388893,5
2020,148384390,4
2020,148389771,5
2020,148389912,4
2020,148390036,5
2020,148384711,5
2020,148390090,5
2020,148390084,1
2020,148385057,5
2020,148385355,4
2020,148391098,4
2020,148392145,5
2020,148386331,5
2020,148392617,4
2020,148392766,4
2020,148392898,5
2020,148392940,4
2020,148392994,4
2020,148393165,5
2020,148393164,5
2020,148393331,5
2020,148393699,5
2020,148393832,5
2020,148393858,5
2020,148398101,5
2020,148394641,4
2020,148398158,3
2020,148394754,5
2020,148398229,4
2020,148394969,5
2020,148394979,5
2020,148398400,5
2020,148395124,5
2020,148398746,5
2020,148395753,4
2020,148395822,5
2020,148395832,5
2020,148399012,5
2020,148395904,5
2020,148395926,5
2020,148395907,4
2020,148399225,5
2020,148396228,5
2020,148399512,4
2020,148396715,5
2020,148399639,5
2020,148399581,5
2020,148399798,4
2020,148397142,5
2020,148400757,5
2020,148400860,4
2020,148404126,6
2020,148404308,7
2020,148404448,5
2020,148404614,5
2020,148401708,5
2020,148404743,5
2020,148404863,5
2020,148405152,5
2020,148405177,5
2020,148406429,3
2020,148406620,4
2020,148406619,4
2020,148408590,5
2020,148408742,5
2020,148407347,4
2020,148409000,5
2020,148409002,5
2020,148407600,5
2020,148409178,5
2020,148409327,4
2020,148412975,5
2020,148409381,5
2020,148412965,5
2020,148413125,4
2020,148413379,3
2020,148409858,5
2020,148410304,2
2020,148414251,5
2020,148410475,5
2020,148414346,5
2020,148410562,5
2020,148410564,5
2020,148414513,4
2020,148414733,5
2020,148411130,5
2020,148415685,5
2020,148416264,5
2020,148416920,5
2020,148412517,5
2020,148416997,5
2020,148417290,5
2020,148417950,5
2020,148417451,4
2020,148418029,4
2020,148417694,5
2020,148418186,5
2020,148417735,5
2020,148417856,5
2020,148417890,5
2020,148423501,5
2020,148423554,5
2020,148418908,5
2020,148423655,4
2020,148418967,5
2020,148423746,5
2020,148424146,5
2020,148419367,5
2020,148419409,5
2020,148424369,5
2020,148424526,4
2020,148424592,4
2020,148426057,4
2020,148426089,4
2020,148426104,4
2020,148426579,4
2020,148426784,6
2020,148428099,4
2020,148433692,5
2020,148433807,4
2020,148429742,4
2020,148430137,5
2020,148430291,5
2020,148430655,5
2020,148434482,4
2020,148359388,5
2020,148359478,5
2020,148359473,5
2020,148357806,4
2020,148360184,5
2020,148360302,4
2020,148363167,5
2020,148363166,6
2020,148360552,3
2020,148363448,5
2020,148363709,4
2020,148361315,5
2020,148364022,4
2020,148364133,4
2020,148361646,5
2020,148361757,5
2020,148361920,5
2020,148362152,4
2020,148365169,5
2020,148365520,4
2020,148365718,5
2020,148365761,5
2020,148368680,5
2020,148368827,5
2020,148366069,4
2020,148369343,5
2020,148369340,5
2020,148366651,4
2020,148369708,4
2020,148369810,5
2020,148369806,5
2020,148366748,5
2020,148366838,5
2020,148370344,5
2020,148370899,5
2020,148367523,5
2020,148370891,5
2020,148371511,5
2020,148373407,5
2020,148372061,5
2020,148372102,4
2020,148374095,4
2020,148374186,5
2020,148378207,5
2020,148378369,4
2020,148374504,5
2020,148374505,5
2020,148378952,5
2020,148378948,5
2020,148375018,4
2020,148375249,5
2020,148375248,5
2020,148375352,5
2020,148379444,5
2020,148375549,5
2020,148375659,4
2020,148375958,4
2020,148380318,4
2020,148380576,5
2020,148380807,4
2020,148380805,4
2020,148376413,5
2020,148376602,5
2020,148381279,5
2020,148376959,5
2020,148381609,4
2020,148381725,4
2020,148377276,5
2020,148382392,5
2020,148382523,4
2020,148382657,4
2020,148377876,4
2020,148387959,5
2020,148388158,4
2020,148388276,5
2020,148383365,5
2020,148383566,4
2020,148383590,5
2020,148389421,4
2020,148384261,5
2020,148389710,4
2020,148389747,4
2020,148384444,5
2020,148384626,4
2020,148384628,5
2020,148384629,5
2020,148384627,5
2020,148390130,5
2020,148390131,4
2020,148384755,5
2020,148390415,5
2020,148390504,4
2020,148385205,5
2020,148391471,5
2020,148385878,5
2020,148391876,4
2020,148391942,4
2020,148386159,5
2020,148392417,4
2020,148392430,5
2020,148392542,4
2020,148392563,5
2020,148386604,4
2020,148393097,5
2020,148393131,4
2020,148387236,5
2020,148393531,5
2020,148387345,5
2020,148393562,5
2020,148393927,5
2020,148398281,5
2020,148398291,5
2020,148398295,5
2020,148398518,5
2020,148395229,5
2020,148398967,5
2020,148396124,5
2020,148396309,4
2020,148399362,5
2020,148399421,5
2020,148396501,5
2020,148400148,5
2020,148400292,4
2020,148400426,4
2020,148400539,2
2020,148403524,4
2020,148401055,4
2020,148401223,4
2020,148401588,4
2020,148404941,5
2020,148405349,5
2020,148405555,5
2020,148402777,5
2020,148406174,5
2020,148407963,4
2020,148406655,5
2020,148408574,4
2020,148407247,4
2020,148407323,4
2020,148409122,4
2020,148409143,5
2020,148409146,5
2020,148409170,5
2020,148409694,5
2020,148409780,6
2020,148413591,4
2020,148409932,5
2020,148410047,5
2020,148414385,4
2020,148415223,4
2020,148415448,5
2020,148411356,5
2020,148411802,4
2020,148416051,4
2020,148416126,4
2020,148416105,4
2020,148416207,4
2020,148416452,5
2020,148412175,5
2020,148412189,5
2020,148416443,5
2020,148416457,5
2020,148412298,5
2020,148416659,6
2020,148412443,4
2020,148416907,4
2020,148412699,5
2020,148417484,5
2020,148418104,5
2020,148418107,5
2020,148418310,5
2020,148423070,5
2020,148418926,5
2020,148419021,4
2020,148419111,4
2020,148419247,5
2020,148424014,4
2020,148424386,5
2020,148424391,5
2020,148424375,5
2020,148424379,5
2020,148419613,5
2020,148419630,4
2020,148424611,5
2020,148424763,4
2020,148419873,6
2020,148425079,5
2020,148425279,5
2020,148425551,4
2020,148425613,5
2020,148426046,5
2020,148426152,5
2020,148422400,4
2020,148422724,5
2020,148422722,4
2020,148429302,5
2020,148429379,4
2020,148433748,4
2020,148429606,4
2020,148429605,4
2020,148433941,5
2020,148434021,4
2020,148434078,4
2020,148434075,5
2020,148430215,5
2020,148430238,4
2020,148434312,4
2020,148430605,4
2020,148430696,5
2020,148434617,5
2020,148359381,4
2020,148357424,5
2020,148357425,5
2020,148359800,3
2020,148359872,5
2020,148357865,5
2020,148360015,4
2020,148360591,5
2020,148363377,5
2020,148360626,4
2020,148360930,5
2020,148363728,5
2020,148363737,5
2020,148364242,5
2020,148362001,5
2020,148364469,5
2020,148364833,4
2020,148362605,5
2020,148365555,4
2020,148368566,5
2020,148369115,5
2020,148366229,5
2020,148366365,5
2020,148366382,4
2020,148369960,4
2020,148367065,4
2020,148370345,4
2020,148367205,5
2020,148370645,5
2020,148367442,4
2020,148367552,5
2020,148370949,5
2020,148371899,5
2020,148372272,4
2020,148372414,5
2020,148372708,5
2020,148373906,4
2020,148377907,4
2020,148374231,4
2020,148375102,2
2020,148375147,5
2020,148379393,5
2020,148379403,5
2020,148379623,4
2020,148379626,4
2020,148379932,5
2020,148380145,4
2020,148380201,5
2020,148380469,4
2020,148376689,5
2020,148381178,5
2020,148376767,4
2020,148377008,5
2020,148381732,4
2020,148381976,4
2020,148377298,4
2020,148382011,5
2020,148382531,5
2020,148377886,6
2020,148383152,5
2020,148388127,5
2020,148388370,4
2020,148388452,4
2020,148383485,5
2020,148383630,5
2020,148388842,4
2020,148384313,6
2020,148389489,5
2020,148384252,5
2020,148384279,4
2020,148384343,4
2020,148389766,4
2020,148384553,5
2020,148390112,5
2020,148390247,5
2020,148385981,4
2020,148391966,5
2020,148391978,5
2020,148392317,4
2020,148392405,4
2020,148393182,5
2020,148387166,5
2020,148393396,4
2020,148393523,4
2020,148393543,7
2020,148387502,5
2020,148394028,6
2020,148394508,5
2020,148394831,5
2020,148394739,5
2020,148394744,5
2020,148398279,5
2020,148394905,3
2020,148398326,5
2020,148394996,5
2020,148398894,4
2020,148395707,5
2020,148395902,5
2020,148399142,5
2020,148399272,4
2020,148396319,5
2020,148399602,5
2020,148399601,5
2020,148396969,5
2020,148396981,5
2020,148399743,5
2020,148399741,5
2020,148399742,5
2020,148397324,4
2020,148402952,4
2020,148403022,5
2020,148400546,4
2020,148403589,6
2020,148400954,4
2020,148403861,5
2020,148403873,4
2020,148401136,5
2020,148403914,4
2020,148401609,4
2020,148404565,4
2020,148401661,5
2020,148402308,5
2020,148402399,3
2020,148405497,5
2020,148405569,4
2020,148402485,2
2020,148406255,5
2020,148406402,5
2020,148408188,5
2020,148406627,5
2020,148406625,4
2020,148408739,5
2020,148407140,5
2020,148408917,5
2020,148407317,5
2020,148408916,4
2020,148407318,5
2020,148407875,5
2020,148413080,4
2020,148413691,5
2020,148413899,4
2020,148413921,5
2020,148414036,5
2020,148414201,4
2020,148414195,4
2020,148410821,4
2020,148414965,5
2020,148411327,5
2020,148415471,5
2020,148411804,5
2020,148416703,5
2020,148412680,4
2020,148417989,5
2020,148418236,4
2020,148422986,5
2020,148418996,4
2020,148418984,4
2020,148423689,5
2020,148423695,5
2020,148423685,4
2020,148423686,5
2020,148423969,4
2020,148423976,4
2020,148419262,5
2020,148424064,5
2020,148419297,5
2020,148419298,5
2020,148419311,4
2020,148424142,4
2020,148419359,4
2020,148424268,4
2020,148424303,1
2020,148424786,4
2020,148420066,5
2020,148425082,5
2020,148425081,5
2020,148425083,4
2020,148425135,5
2020,148425133,5
2020,148420335,5
2020,148425420,4
2020,148425425,5
2020,148425444,4
2020,148425654,4
2020,148420587,4
2020,148425648,4
2020,148420590,4
2020,148425975,4
2020,148420883,4
2020,148426255,4
2020,148426394,4
2020,148426565,4
2020,148421377,5
2020,148421374,4
2020,148421434,6
2020,148426875,5
2020,148426899,5
2020,148421694,5
2020,148428058,4
2020,148428232,5
2020,148428231,4
2020,148428242,3
2020,148428417,5
2020,148428537,5
2020,148428645,5
2020,148428681,4
2020,148428856,3
2020,148433363,4
2020,148429707,4
2020,148429713,5
2020,148429712,5
2020,148429710,4
2020,148433888,4
2020,148357454,5
2020,148357448,5
2020,148359840,5
2020,148357781,4
2020,148360677,4
2020,148361375,5
2020,148364342,4
2020,148364480,5
2020,148362792,4
2020,148368637,5
2020,148368934,5
2020,148369167,5
2020,148366377,5
2020,148366646,4
2020,148370276,5
2020,148367071,4
2020,148367153,5
2020,148367183,5
2020,148370868,5
2020,148370870,5
