"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,136243063,1,11,16344114
2020,12,136237333,1,1,16344111
2020,16,136237392,10,9,16344119
2020,2,136237505,1,1,16342057
2020,5,136237524,5,1,16344146
2020,5,136237654,1,1,16342082
2020,12,136237820,1,1,16342106
2020,1,136243897,0.5,1,16342127
2020,5,136243952,1,11,16344200
2020,5,136244680,240.5,1,16342215
2020,5,136238517,1,11,16344268
2020,5,136245006,1,11,16342275
2020,16,136245189,28,9,16342291
2020,5,136238859,2.1,1,16344304
2020,5,136239043,13.7,1,16342336
2020,5,136239038,1,11,16342334
2020,5,136245543,13,1,16342348
2020,5,136245605,2.5,1,16342357
2020,10,136245702,1,7,16342378
2020,5,136245931,20,1,16342408
2020,1,136246025,1,1,16342417
2020,5,136239454,13.1,1,16342419
2020,5,136246142,38.2,1,16342437
2020,5,136249714,1,11,16344423
2020,5,136246451,1,11,16347484
2020,5,136250022,2,1,16344469
2020,12,136246727,16.5,1,16347539
2020,5,136250028,12.8,1,16344470
2020,16,136217387,1,9,16337450
2020,12,136220398,2,1,16339902
2020,4,136220726,0.13,1,16339956
2020,5,136218016,1,11,16342524
2020,16,136220877,2,9,16342537
2020,5,136221107,15.03,1,16340014
2020,13,136218380,8,9,16340040
2020,12,136221422,2,3,16342606
2020,2,136218669,17.6,1,16340087
2020,2,136221626,0.1,1,16342632
2020,5,136221746,1,1,16342639
2020,5,136219000,0.24,1,16342659
2020,5,136219134,3,1,16340169
2020,12,136219175,1,11,16342680
2020,12,136219220,1,1,16342688
2020,5,136222289,1,11,16340195
2020,5,136222332,1,1,16340197
2020,1,136222397,8,1,16340207
2020,12,136222475,14.2,1,16342712
2020,5,136222549,1,9,16340222
2020,5,136219527,1,1,16342730
2020,5,136222886,1,1,16342760
2020,5,136224744,1,11,16342765
2020,5,136224930,2,1,16342793
2020,5,136223604,143,9,16340372
2020,5,136223673,1,11,16340382
2020,5,136224172,0.36,1,16340462
2020,12,136224326,0.1,1,16342912
2020,4,136226250,0.2,1,16340597
2020,12,136230061,3.3,1,16343000
2020,5,136230143,6.7,1,16343010
2020,12,136226454,1,1,16343012
2020,12,136230353,1,9,16340665
2020,5,136230422,11,1,16340680
2020,12,136226647,0.1,1,16343044
2020,5,136230592,0.5,1,16343070
2020,5,136226970,1,11,16340754
2020,8,136231036,18,9,16340798
2020,12,136231081,0.67,1,16343129
2020,5,128234233,2.9,1,14765489
2020,5,128234258,4.1,1,14765496
2020,5,128234263,0.5,1,14765499
2020,5,136231260,1,11,16343144
2020,2,128235215,3,1,14765625
2020,8,136231324,1,9,16340855
2020,12,136231305,0.7,1,16340853
2020,16,136231490,5,9,16340889
2020,5,136231831,3,1,16340957
2020,5,136231419,5,1,16343161
2020,5,136227489,1,11,16343183
2020,12,136231733,1,11,16340940
2020,5,136231805,1,11,16340951
2020,5,136231830,1.8,1,16340960
2020,5,136231894,2.08,1,16340973
2020,5,136231956,3.2,1,16340988
2020,4,136232018,0.2,1,16343265
2020,12,136231978,1,11,16340995
2020,12,136232509,6,1,16341084
2020,5,136232445,2.6,1,16341070
2020,5,136232448,4.6,1,16341072
2020,5,136228205,12,1,16341086
2020,5,128233623,1,1,14765384
2020,5,136250760,1,1,16347720
2020,5,136247842,2,1,16347765
2020,5,136251039,4,1,16344631
2020,8,136251056,1,11,16347782
2020,17,136247893,1,11,16347776
2020,1,136248453,1,11,16347861
2020,5,136248542,4.4,1,16347867
2020,5,136251638,6,10,16344712
2020,5,136248685,3,1,16344721
2020,5,136248879,1,1,16347897
2020,12,136258979,1,11,16348545
2020,5,136253476,1.6,1,16348121
2020,5,136259382,3.84,1,16345295
2020,5,136261215,1,11,16345291
2020,15,136261248,38,9,16345294
2020,5,136256200,10.3,1,16348167
2020,5,136248903,38.5,1,16347903
2020,5,136252021,1,11,16344742
2020,13,136252147,1,9,16344752
2020,5,136252710,1,11,16347995
2020,4,136265256,1,11,16348651
2020,12,136262105,1,1,16345379
2020,5,136253067,0.05,1,16344858
2020,5,136255535,1,11,16348073
2020,12,136253357,0.6,1,16344895
2020,12,136255944,1,1,16348131
2020,2,136256055,1.6,1,16348144
2020,12,136256163,0.01,1,16348161
2020,5,136256275,5,1,16348182
2020,1,136253838,1,1,16344955
2020,8,136256426,5,9,16344967
2020,5,136257630,1,11,16348392
2020,5,136258865,2,1,16345255
2020,5,136256928,1,1,16345014
2020,5,136256976,1,11,16345026
2020,5,136257096,1,1,16345046
2020,5,136254486,1,11,16345078
2020,5,136257182,1,1,16348303
2020,15,136259678,1,11,16345110
2020,5,136259754,0.5,1,16348368
2020,4,136259822,1,1,16348386
2020,7,136257675,1,9,16348402
2020,5,136259866,0.1,1,16345140
2020,5,136259867,8,1,16345141
2020,5,136257888,1,11,16348431
2020,5,136260078,0.5,1,16348436
2020,5,136257933,2,1,16348439
2020,5,136260379,11.88,4,16345214
2020,5,136260866,1,1,16345258
2020,5,136261537,2,1,16345312
2020,5,136261789,1,11,16345341
2020,5,136258048,5,1,16345195
2020,5,136258109,1,11,16348465
2020,8,136261845,2,9,16348628
2020,4,136265177,15,1,16348635
2020,12,136265188,1,11,16348637
2020,5,136262182,1,11,16345392
2020,5,136262240,16,1,16345397
2020,8,136265854,1,11,16348712
2020,5,136262504,1,11,16348713
2020,15,136266030,1,11,16348724
2020,12,136266100,0.5,1,16348731
2020,5,136262769,1,11,16348742
2020,12,136262921,1,1,16348752
2020,12,136266738,1,11,16345477
2020,12,136263257,1,11,16345483
2020,5,136266786,1,11,16348789
2020,10,136263489,1,11,16348826
2020,5,128232715,30.1,1,14765289
2020,12,128232763,0.9,1,14765299
2020,5,128233690,1,1,14765408
2020,12,128234232,6.5,1,14765488
2020,4,128239454,1.1,1,14766035
2020,5,136250888,1,1,16347742
2020,12,136247839,1,1,16347764
2020,5,136250997,5,1,16347773
2020,12,136251017,2,9,16344628
2020,1,136248048,0.5,1,16347803
2020,5,136251196,1.53,1,16344662
2020,5,136251594,18,1,16344704
2020,5,136251679,2,1,16344716
2020,5,136248937,2,1,16347904
2020,5,136252460,1,11,16344782
2020,5,136252534,4,1,16344788
2020,15,136252602,1,11,16347985
2020,5,136252722,4,1,16344817
2020,5,136255517,5.46,1,16348070
2020,5,136253228,1,11,16344870
2020,5,136255779,2,1,16348112
2020,16,136255804,35,9,16348114
2020,5,136253468,3.8,1,16348120
2020,17,136253528,1.09,1,16348128
2020,16,136256040,1,11,16348140
2020,11,136253650,1,9,16348146
2020,4,136256164,1,1,16348162
2020,16,136253743,1,9,16344938
2020,12,136253812,3.94,1,16344948
2020,5,136256335,1,1,16348188
2020,12,136256588,1,11,16348211
2020,12,136254046,1,11,16348226
2020,4,136256868,1,11,16348255
2020,2,136254264,1,11,16345017
2020,5,136254347,1,11,16345041
2020,5,136254428,3,1,16345064
2020,5,136254453,0.6,3,16348302
2020,5,136257283,1,11,16348324
2020,5,136257344,7,1,16348339
2020,12,136257404,1,9,16348347
2020,5,136257424,1,11,16348349
2020,5,136259986,1,1,16345159
2020,12,136258022,88,1,16348448
2020,5,136258917,1,1,16345261
2020,5,136258059,2.2,1,16348456
2020,5,136258090,1.6,1,16348462
2020,5,136258123,4,1,16345201
2020,4,136258767,1,1,16348524
2020,12,136258802,1,11,16348527
2020,5,136258815,1,1,16348530
2020,5,136259000,1,1,16348546
2020,5,136259038,1,11,16345269
2020,12,136261022,2,1,16348554
2020,12,136265134,24,1,16345348
2020,12,136265149,1,11,16348630
2020,5,136265204,2,1,16348646
2020,5,136269769,1,1,16345670
2020,5,136265221,1,11,16348648
2020,5,136266269,17,1,16348745
2020,5,136266457,1,11,16348757
2020,5,136265618,1,1,16348686
2020,4,136268859,1,11,16345684
2020,5,136266756,1,11,16345478
2020,5,136263275,2,1,16348794
2020,12,136263288,1,1,16345489
2020,2,136266913,1,11,16348807
2020,8,136263467,1,11,16348818
2020,5,136263461,1,11,16345510
2020,5,136267123,1,11,16348833
2020,1,136267198,2,1,16348847
2020,12,136267275,1,11,16348861
2020,5,136267293,5,1,16348867
2020,5,136263844,1,11,16345549
2020,4,136263967,1,1,16345559
2020,4,136267724,0.5,1,16345572
2020,2,136264479,1,11,16345633
2020,5,136269967,1,1,16345701
2020,5,136269984,2,1,16349059
2020,5,136269190,7.9,1,16345729
2020,5,136269264,1,11,16349100
2020,12,136270226,1,1,16345744
2020,12,136270247,1,11,16345748
2020,5,136269546,10,1,16349156
2020,5,136269563,1,11,16349159
2020,12,136270399,1,11,16345773
2020,8,136270417,1,11,16345782
2020,8,136274779,1,9,16345800
2020,5,136270547,1,1,16345813
2020,5,136221424,1,9,16340069
2020,5,136218672,1,11,16340088
2020,5,136221598,2.5,1,16340094
2020,5,136218880,1,9,16342646
2020,12,136219163,0.6,1,16342679
2020,5,136222355,23,1,16340202
2020,5,136222432,1,1,16340212
2020,5,136219508,1,11,16342727
2020,8,136222965,1,11,16340284
2020,12,136223275,0.48,1,16342802
2020,5,136225086,23.5,1,16340344
2020,5,136223512,1,11,16342836
2020,5,136223600,1,1,16340371
2020,5,136223661,1.23,1,16340383
2020,5,136223719,0.75,1,16340393
2020,16,136225408,1,11,16340408
2020,8,136223899,1,11,16340420
2020,5,136225531,1,9,16340433
2020,5,136224119,1,1,16340452
2020,8,136225732,1,1,16340470
2020,5,136224220,1,1,16340477
2020,5,136225906,5.7,1,16342929
2020,2,136224487,1,9,16340530
2020,12,136229582,1,11,16340552
2020,5,136230045,1,1,16340620
2020,5,136230024,6.9,1,16342995
2020,8,136226526,13,9,16343026
2020,2,136230452,1,11,16340687
2020,6,136226723,1,11,16343059
2020,1,136226875,1,9,16343080
2020,5,136231008,0.2,1,16340793
2020,4,136231024,0.96,1,16340796
2020,5,136231005,1,11,16340792
2020,5,136227270,11,1,16343145
2020,5,136231687,1,11,16340929
2020,5,136231824,2.9,1,16343228
2020,5,136227888,1,11,16343273
2020,12,136232083,2,1,16343272
2020,5,136228047,2,1,16341050
2020,16,136232330,1,11,16341040
2020,5,136228097,0.2,5,16341065
2020,5,136232455,5,1,16343323
2020,5,136228288,1,1,16343347
2020,5,136221417,1,9,16340065
2020,4,136218571,1,3,16340071
2020,5,136218588,1,11,16340075
2020,5,136221665,364.4,1,16340101
2020,5,136221687,10.4,1,16340106
2020,5,136221758,2,3,16342640
2020,12,136221713,1,9,16342638
2020,5,136219065,2.3,1,16340151
2020,12,136222062,12,1,16340152
2020,15,136222362,14,9,16340194
2020,4,136222438,1,11,16340214
2020,5,136222627,1,11,16340233
2020,16,136222651,4,9,16340235
2020,12,136225076,1,11,16340340
2020,5,136223471,1,1,16340354
2020,5,136223542,1,11,16340366
2020,8,136223662,5,9,16340384
2020,16,136224134,3,1,16340455
2020,5,136224349,1,1,16340502
2020,5,136224345,10,1,16340499
2020,5,136224443,1,1,16340517
2020,5,136225902,1,1,16342927
2020,5,136224511,1,9,16340536
2020,5,136229656,2,1,16340559
2020,5,136229764,0.05,1,16340574
2020,2,136226226,0.02,1,16340591
2020,5,136229889,0.3,1,16340599
2020,12,136230098,2,1,16343006
2020,5,136230301,1,11,16340656
2020,16,136230365,1,1,16343035
2020,5,136226631,3.5,4,16340679
2020,5,136226699,1,11,16340697
2020,5,136230496,1,11,16340699
2020,5,136227011,1,11,16340766
2020,5,136230977,1.1,1,16340780
2020,5,136231031,1.2,1,16343123
2020,5,136231051,9.6,1,16340804
2020,8,136227180,1,9,16340828
2020,5,136227311,6.7,1,16343151
2020,5,136231303,1,1,16340852
2020,12,136231338,1,11,16340859
2020,5,136231437,1,1,16340880
2020,5,136231453,13,1,16340885
2020,5,136231475,5.2,1,16340887
2020,5,136231488,0.9,1,16340892
2020,5,136231525,1,11,16340901
2020,4,136231645,1,1,16340921
2020,5,136227638,1,11,16343215
2020,12,136227668,1.1,1,16343224
2020,12,136231855,1,1,16340965
2020,12,136231873,3,1,16340971
2020,5,136227799,5,1,16343260
2020,5,136250039,10.1,1,16344471
2020,5,136250349,2.9,1,16344517
2020,5,136250242,1,11,16347589
2020,17,136250251,3.39,3,16344501
2020,5,136247298,4.7,1,16347643
2020,2,136261287,0.33,1,16348579
2020,16,136261431,3,9,16345307
2020,5,136264729,2,3,16345313
2020,5,136264733,1,11,16348606
2020,12,136264765,1,11,16345316
2020,4,136264829,0.5,1,16345325
2020,5,136264949,1,11,16348617
2020,5,136261705,1,1,16345333
2020,5,136265021,1,1,16348620
2020,5,136265112,2,1,16345346
2020,5,136261858,12.3,1,16345347
2020,5,136261924,1,1,16348645
2020,5,136261938,1,11,16345358
2020,15,136265372,1,11,16345376
2020,5,136262142,6.5,1,16345387
2020,2,136262318,1.5,1,16345402
2020,10,136262491,6,7,16345418
2020,5,136265908,1,11,16348716
2020,5,136266353,1,11,16348750
2020,5,136266372,1,11,16345453
2020,12,136266472,1,1,16348761
2020,12,136266564,1,11,16348767
2020,5,136267121,1,1,16348832
2020,12,136267241,1,11,16348854
2020,12,136263644,1,11,16345534
2020,5,136267431,1,11,16348885
2020,5,136263848,1,1,16348891
2020,5,136263901,1,11,16348894
2020,12,136267590,1,11,16348897
2020,5,136268001,1,11,16348943
2020,16,136268335,1,11,16345631
2020,4,136269668,1,11,16345661
2020,16,136268886,1,11,16349037
2020,12,136269900,1,11,16349042
2020,12,136268959,1,11,16349049
2020,12,136270010,4,1,16345707
2020,5,136269134,1,11,16349076
2020,5,136270081,1,11,16349087
2020,5,136269282,26,1,16349104
2020,5,136269445,1,11,16349135
2020,5,136269501,1,11,16349145
2020,2,136264526,1,11,16345646
2020,5,136268536,1,11,16348995
2020,5,136268975,3,1,16349051
2020,5,136269981,1,11,16349057
2020,5,136269099,9,1,16349068
2020,5,136270027,14,1,16345713
2020,7,136269133,1,11,16349077
2020,12,136270143,1,11,16345736
2020,5,136269384,1,11,16345745
2020,5,136270287,1,11,16349140
2020,5,136274649,1,11,16345783
2020,5,136203677,1,1,16336971
2020,5,136203968,1.4,1,16339315
2020,5,136204174,7,1,16337019
2020,12,136204401,1,1,16337059
2020,5,136204467,4,1,16337068
2020,5,136211465,3.5,1,16339398
2020,5,136204555,0.01,1,16337087
2020,12,136211570,1,1,16337092
2020,12,136214637,7,9,16339422
2020,5,136214708,1,11,16339448
2020,12,136214739,2.1,1,16337138
2020,17,136214789,,,16337152
2020,12,136211797,0.3,1,16339480
2020,5,136211811,1.5,1,16337158
2020,7,136214930,1,1,16337171
2020,5,136215000,28.6,1,16339510
2020,12,136212193,5,9,16339531
2020,5,136212496,4.8,1,16339584
2020,16,136212559,10,9,16339592
2020,5,136212734,1,11,16339607
2020,5,136212934,1,3,16339624
2020,5,136213170,1.2,1,16337286
2020,5,136213214,116,1,16339658
2020,8,136213209,1,9,16339657
2020,2,136213387,1,11,16339678
2020,5,136213865,1,1,16339726
2020,5,136214324,13.8,1,16337380
2020,8,136217010,1,9,16337405
2020,5,136220396,1,11,16342483
2020,5,136220553,1,9,16339930
2020,4,136220692,1,11,16342512
2020,5,136220834,0.6,1,16342517
2020,5,136220918,1,11,16339985
2020,16,136218109,1,9,16339984
2020,5,136220959,1,1,16342544
2020,5,136218226,1,11,16342562
2020,5,136221188,1.8,1,16340030
2020,5,136221414,1,1,16340064
2020,4,136221475,1,9,16340077
2020,5,136221631,1,11,16342629
2020,1,136221643,1,9,16340100
2020,12,136221842,1,11,16342647
2020,5,136221865,1,11,16340129
2020,5,136218904,1,9,16342649
2020,5,136222147,1,9,16342672
2020,5,136219207,1,3,16342685
2020,5,136219247,11,1,16342691
2020,5,136219534,6.19,1,16340236
2020,5,136219567,15.6,1,16342737
2020,4,136224605,1,9,16342744
2020,12,136225016,1,9,16342803
2020,5,136224087,0.1,1,16340444
2020,10,136224176,1,3,16342896
2020,5,136225829,1,9,16342916
2020,1,136224365,1,1,16342918
2020,5,136226251,4,1,16342979
2020,5,136230087,2,1,16340624
2020,8,136230132,1,11,16340631
2020,12,136226477,2,9,16340642
2020,5,136226896,2,1,16343082
2020,5,136230928,1,1,16340765
2020,1,136227041,1,1,16340777
2020,4,136231050,0.1,1,16340783
2020,16,136227115,8,9,16343130
2020,5,136227130,1,11,16343133
2020,5,136231201,,,16343142
2020,5,136231245,8,1,16340844
2020,5,136231259,22,1,16340847
2020,12,136231355,1,4,16340863
2020,5,136227412,1,1,16343170
2020,5,136231591,1,1,16343193
2020,5,136231701,6.7,1,16343207
2020,5,136231787,1,11,16343223
2020,5,136232161,28,1,16341025
2020,5,136228071,1.5,1,16341058
2020,12,136232807,0.01,1,16341132
2020,5,136228640,0.1,1,16343421
2020,12,136233050,16,1,16343422
2020,5,136233344,1.7,1,16341237
2020,5,136229054,1,11,16343499
2020,5,136229092,5.9,1,16343506
2020,5,136233721,0.06,1,16341308
2020,5,136229224,1,1,16343537
2020,5,136234079,5,1,16343597
2020,5,136229481,0.93,1,16343606
2020,5,136229489,1,1,16343611
2020,16,136234171,1,11,16341406
2020,5,136239694,1,9,16343674
2020,12,136234923,0.65,1,16343683
2020,5,136239824,2,1,16343691
2020,12,136239904,2,9,16341553
2020,5,136235561,0.3,1,16341682
2020,5,136235591,2.7,1,16341691
2020,5,136240750,2.5,1,16341699
2020,5,136235903,1,1,16343868
2020,5,136236007,1,11,16343877
2020,5,136241284,1,11,16341775
2020,8,136236025,0.59,1,16343878
2020,12,136241411,1,11,16341787
2020,5,136241466,1,1,16341795
2020,5,136236427,1,11,16343952
2020,5,136236522,1,11,16341868
2020,12,136242011,30,1,16343978
2020,12,136242483,1,11,16341954
2020,8,136242496,4,9,16341958
2020,5,136237130,1,1,16344080
2020,5,136237400,18.2,1,16344121
2020,5,136237408,1,3,16344123
2020,12,136642850,11.6,3,16412053
2020,12,136646266,12.1,1,16412090
2020,5,136643110,19.5,1,16416950
2020,5,136643429,2.6,1,16417006
2020,5,136643595,8.8,1,16417033
2020,5,136270541,3.5,1,16345812
2020,5,136270076,1,11,16349083
2020,5,136269205,125,1,16349091
2020,12,136270138,29.01,1,16345735
2020,5,136269530,1,1,16345763
2020,8,136274781,1,9,16349207
2020,5,136246075,3,1,16344390
2020,5,136246163,4,1,16342441
2020,5,136247194,1,11,16344529
2020,12,136250382,1,11,16344528
2020,5,136250559,28,1,16344556
2020,5,136250823,12,1,16347727
2020,2,136251367,1,11,16347845
2020,5,136251432,1.8,1,16347853
2020,16,136248580,1,11,16347873
2020,12,136254737,1,1,16344793
2020,5,136252940,2,1,16344840
2020,5,136253099,3,1,16344859
2020,8,136253340,1,9,16344891
2020,12,136255675,1,11,16348094
2020,5,136255896,9.8,1,16348126
2020,2,136256094,0.4,1,16348149
2020,5,136253769,7,1,16344940
2020,5,136256428,3.5,1,16348194
2020,5,136256643,28.1,1,16344979
2020,12,136254166,1,11,16345006
2020,5,136256946,4.9,1,16345020
2020,5,136257031,1,11,16345035
2020,5,136254404,1.44,1,16345055
2020,5,136254412,1,1,16345059
2020,12,136254451,1,1,16348301
2020,5,136257256,1,11,16345080
2020,5,136257917,1,1,16348435
2020,12,136260225,1,11,16345202
2020,5,136259288,1,11,16348568
2020,5,136261187,1,11,16345289
2020,5,136261236,1.1,1,16345293
2020,5,136261286,0.72,1,16348578
2020,5,136264769,1,11,16348607
2020,12,136265105,1,11,16348625
2020,8,136265466,1,11,16345391
2020,5,136263011,1,11,16348764
2020,12,136264247,1,11,16348947
2020,5,136269681,9.5,1,16345662
2020,2,136274615,1,11,16349169
2020,1,136274681,1,11,16349183
2020,5,136270506,1,1,16349213
2020,5,136203671,1,1,16336969
2020,16,136204024,3,9,16336997
2020,8,136210974,20,9,16339332
2020,5,136211162,6.2,1,16339345
2020,5,136204305,0.9,1,16337037
2020,5,136211528,0.5,1,16339410
2020,5,136211582,2,1,16339417
2020,5,136211596,1.1,1,16339420
2020,5,136214660,1,1,16337104
2020,5,136211662,1,1,16337107
2020,5,136211664,3.5,1,16337114
2020,5,136214704,1.7,1,16337123
2020,5,136211775,1,1,16339475
2020,5,136642842,2.2,1,16416869
2020,5,136642948,2,1,16412065
2020,5,136643054,16.6,1,16416933
2020,5,136643121,3.8,1,16412092
2020,5,136643152,2.3,1,16416953
2020,12,136643229,0.5,1,16416971
2020,5,136643246,76,1,16412110
2020,5,136643358,1.5,1,16416993
2020,5,136212156,1,1,16339523
2020,2,136215278,1,1,16339560
2020,5,136214917,4.764,4,16339502
2020,5,136215101,1,11,16339516
2020,5,136212434,1,11,16337224
2020,5,136212662,1,11,16339599
2020,12,136215668,0.25,1,16339620
2020,12,136215820,1,1,16337278
2020,5,136213244,1,1,16339662
2020,4,136213301,1,11,16337304
2020,5,136216110,1,11,16337313
2020,5,136213704,1,11,16339711
2020,5,136216441,28.4,1,16337343
2020,5,136216510,1,3,16337348
2020,5,136214034,0.54,1,16337356
2020,5,136214110,1,11,16339748
2020,5,136214272,4,3,16337377
2020,1,136219735,2.3,1,16337424
2020,5,136217252,0.5,1,16337434
2020,5,136220094,1,11,16339857
2020,5,136220124,1,11,16339859
2020,11,136220197,17,9,16339873
2020,12,136217655,0.801,1,16342482
2020,5,136220539,1,11,16342500
2020,5,136218051,452.1,1,16342532
2020,12,136221083,1,9,16340009
2020,12,136218392,8,1,16342589
2020,4,136221428,1,3,16340070
2020,5,136222003,1,1,16340145
2020,5,136219078,1,11,16340146
2020,5,136222672,2,9,16340240
2020,5,136224746,1,11,16342766
2020,5,136223513,1,9,16340361
2020,2,136225312,1,11,16342853
2020,15,136223697,4,9,16340389
2020,5,136225360,1,9,16340395
2020,5,136223941,1,11,16340427
2020,5,136225523,1,11,16342878
2020,5,136225818,12,1,16342914
2020,5,136224435,1,1,16340516
2020,12,136224532,4,1,16340541
2020,16,136226016,2,9,16342941
2020,4,136226111,2,1,16342961
2020,1,136230234,0.1,1,16340645
2020,5,136230355,1,11,16340664
2020,12,136230885,1,9,16340756
2020,5,136230959,0.2,1,16340775
2020,5,136231003,0.3,1,16340791
2020,4,136231089,1,3,16340816
2020,5,136231233,2.6,1,16340841
2020,5,136231398,1,1,16343159
2020,8,136231692,2,9,16340930
2020,13,136232203,17,9,16341030
2020,5,136228032,1.5,1,16343303
2020,12,136232833,1,1,16343371
2020,5,136228591,1,1,16343406
2020,5,136228649,1,1,16341182
2020,5,136228740,1.69,1,16343447
2020,4,136228782,0.1,1,16343455
2020,8,136229028,4,9,16341269
2020,12,136229105,1,9,16343508
2020,12,136233664,1,11,16341301
2020,12,136229189,1,9,16341316
2020,5,136229252,1,11,16343546
2020,16,136229335,6,9,16343568
2020,12,136229341,1,11,16341355
2020,2,136234009,2.91,1,16341370
2020,5,136229526,2,1,16343619
2020,15,136234426,1,11,16343644
2020,5,136234733,0.1,1,16341468
2020,5,136239746,2,1,16341515
2020,5,136239865,18,1,16341546
2020,5,136235120,2,1,16343726
2020,5,136235631,1,11,16343823
2020,5,136235649,4.9,1,16343828
2020,5,136241241,6,1,16343874
2020,5,136236027,2,9,16343880
2020,5,136236096,40,1,16343889
2020,5,136241445,1,11,16343900
2020,8,136236771,1,9,16344004
2020,5,136242263,0.3,1,16341923
2020,5,136242307,7,1,16344011
2020,12,136236987,2,1,16344049
2020,10,136242639,1,7,16341978
2020,5,136242805,26,1,16344086
2020,16,136237518,1,9,16344143
2020,5,136243510,2.4,1,16342085
2020,5,136243708,2,1,16342104
2020,5,136237868,4,1,16344178
2020,5,136243886,1,1,16344190
2020,5,136238509,3,1,16344265
2020,12,136238530,1.4,1,16344269
2020,5,136245107,3,1,16342286
2020,12,136245112,0.5,1,16342288
2020,12,136245186,1,1,16344301
2020,5,136245233,1.4,1,16344306
2020,12,136238901,3,1,16342309
2020,12,136238869,1,1,16344307
2020,5,136245536,9,1,16342347
2020,5,136245570,1.1,1,16342354
2020,5,136239181,2,1,16342376
2020,16,136245803,5,1,16342388
2020,17,136246114,61,9,16344396
2020,1,136249628,3,1,16344410
2020,5,136246463,0.04,1,16344434
2020,5,136246582,1,1,16344450
2020,5,136247053,1.1,1,16344502
2020,5,136250329,4.5,1,16347606
2020,16,136247162,11,9,16347608
2020,16,136247388,2,9,16347665
2020,17,136247968,1,11,16347789
2020,5,136248161,1,11,16344667
2020,12,136251408,1,1,16344689
2020,5,136251412,0.1,1,16344691
2020,5,136248414,7,1,16347855
2020,5,136251657,0.01,1,16344715
2020,5,136252065,3,1,16344745
2020,8,136249518,1,11,16347956
2020,12,136252825,1,11,16344825
2020,4,136252990,1,1,16344848
2020,12,136255306,1,11,16344855
2020,5,136255823,1,11,16348116
2020,5,136255861,23,1,16348122
2020,2,136255893,1,3,16344916
2020,5,136253692,9,1,16344933
2020,5,136253715,1,1,16348157
2020,5,136256252,3,1,16348179
2020,4,136253866,1,1,16344963
2020,5,136253921,71,1,16348198
2020,5,136256713,1,11,16344988
2020,8,136256933,1,11,16348265
2020,12,136257047,0.5,1,16348281
2020,5,136254371,1,1,16345039
2020,5,136254410,12.85,1,16345058
2020,12,136254415,1,1,16345062
2020,5,136254437,18,1,16345067
2020,16,136257174,1.5,9,16348299
2020,5,136257296,1,11,16348326
2020,5,136254564,1,11,16348333
2020,5,136259604,1,11,16345093
2020,5,136257364,5.24,1,16345091
2020,8,136259689,1,1,16348353
2020,12,136259842,1,11,16345136
2020,12,136259888,1,1,16348408
2020,8,136257891,1,9,16348432
2020,12,136258052,1,1,16348455
2020,5,136260267,1,1,16345205
2020,5,136258474,1,11,16345224
2020,5,136261395,1,11,16348594
2020,12,136261701,7.39,1,16345332
2020,5,136265015,1,11,16348619
2020,12,136265611,3.5,1,16348685
2020,5,136266237,1,1,16348744
2020,12,136263664,1,11,16345536
2020,5,136267361,1,1,16345541
2020,5,136263992,125,1,16345568
2020,5,136264323,1,11,16345600
2020,12,136264454,1,11,16345625
2020,8,136646252,0.5,9,16416943
2020,5,136646442,79,1,16416992
2020,5,136204552,8.4,1,16337085
2020,5,136203626,0.1,1,16336958
2020,5,136203752,0.9,1,16336980
2020,5,136210681,7,9,16339299
2020,4,136204036,1,1,16336999
2020,5,136210932,0.4,1,16339326
2020,5,136204251,1.4,1,16339343
2020,5,136204256,1.2,1,16337028
2020,5,136211235,29.1,1,16339355
2020,5,136204428,5.4,1,16337062
2020,5,136211506,2.6,1,16337088
2020,5,136211555,1,1,16337091
2020,12,136211621,2.47,1,16339431
2020,5,136211776,74,1,16339474
2020,12,136212138,1,11,16339517
2020,5,136212302,2.6,1,16337207
2020,5,136212444,1,11,16339571
2020,5,136215354,5,9,16337225
2020,5,136215331,1,1,16337221
2020,5,136212466,4,1,16339579
2020,5,136212641,1,1,16337239
2020,5,136212682,1,11,16339603
2020,5,136212718,10.7,1,16339605
2020,12,136212858,3,9,16339613
2020,12,136213946,2.9,1,16337350
2020,5,136216537,1,3,16339735
2020,5,136216661,5,1,16339750
2020,5,136214197,1,9,16339761
2020,8,136216820,23,9,16337381
2020,12,136217074,1,11,16339807
2020,12,136217200,5,9,16337428
2020,4,136219826,1,11,16339826
2020,12,136217271,1,1,16337438
2020,10,136219910,1,9,16339832
2020,5,136217388,2.55,3,16339845
2020,5,136217394,2.2,1,16339849
2020,5,136220447,1,1,16339915
2020,5,136217875,1,11,16339948
2020,5,136217968,3.22,1,16342515
2020,5,136218032,1,11,16342530
2020,5,136220899,1,1,16339981
2020,12,136245166,1,1,16342292
2020,5,136245290,1,11,16342313
2020,7,136239098,1,11,16344339
2020,5,136245595,1.2,1,16344338
2020,5,136239193,11.5,1,16344347
2020,5,136245760,1,1,16342387
2020,5,136239529,1.2,1,16344401
2020,5,136246210,2,1,16344406
2020,12,136246978,13.5,1,16347584
2020,15,136250282,18,9,16344503
2020,5,136247632,3.5,3,16347722
2020,12,136250887,0.8,1,16344604
2020,12,136251919,1,1,16344735
