"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,41701775,5,42104703
2020,41706459,1,42104739
2020,41706453,1,42106973
2020,41706494,1,42107007
2020,41706516,1,42104787
2020,41706569,1,42104814
2020,41706572,1,42107083
2020,41701910,1,42104831
2020,41706615,1,42104847
2020,41706638,1,42107155
2020,41706992,1,42110124
2020,41702266,1,42110188
2020,41702301,1,42110214
2020,41710829,1,42116285
2020,41707239,1,42107766
2020,41710514,1,42112774
2020,41702457,1,42110371
2020,41702456,1,42110370
2020,41709360,1,42109841
2020,41703780,1,42111741
2020,41702504,1,42110417
2020,41702513,1,42110429
2020,41707489,1,42108015
2020,41707551,1,42108076
2020,41707706,1,42108221
2020,41707742,1,42108250
2020,41702749,1,42110690
2020,41707761,1,42110692
2020,41707760,1,42108264
2020,41702748,1,42110689
2020,41707818,1,42108317
2020,41707867,1,42108367
2020,41707892,1,42108391
2020,41702912,1,42110872
2020,41707989,1,42108475
2020,41708005,1,42108489
2020,41708022,1,42108503
2020,41702999,1,42110971
2020,41708123,1,42108591
2020,41708164,2,42111013
2020,41708216,1,42108708
2020,41703140,1,42111093
2020,41703149,1,42111103
2020,41703197,1,42108855
2020,41708351,1,42111140
2020,41708363,1,42108867
2020,41709519,2,42114984
2020,41704012,1,42111993
2020,41709550,1,42115011
2020,41704062,1,42112051
2020,41704061,1,42115057
2020,41709605,1,42112056
2020,41703480,1,42111445
2020,41708882,1,42109378
2020,41708954,3,42109445
2020,41709210,1,42111776
2020,41703862,1,42109779
2020,41703211,1,42108875
2020,41703212,1,42108874
2020,41703209,1,42111155
2020,38913790,1,39070870
2020,38913787,1,39070868
2020,41703263,1,42111214
2020,41703277,3,42108987
2020,41708589,1,42109086
2020,41708588,1,42109084
2020,41703385,1,42111336
2020,41708644,1,42109138
2020,41708671,1,42109170
2020,41703621,1,42111577
2020,41703678,1,42109507
2020,41709084,1,42109567
2020,41703725,1,42111689
2020,41709251,1,42109733
2020,41716323,1,42117966
2020,41711253,1,42113346
2020,41711409,1,42116871
2020,41712522,3,42117975
2020,41710262,1,42115716
2020,41711401,1,42113483
2020,41716331,1,42114323
2020,41711402,1,42116864
2020,41709246,1,42109730
2020,41703901,1,42111867
2020,41709409,1,42111890
2020,41716375,7,42114365
2020,41712655,1,42114435
2020,41704067,1,42112058
2020,41704081,1,42112076
2020,41714781,1,42115969
2020,41709603,1,42115060
2020,41704122,1,42112108
2020,41704141,1,42112128
2020,41710622,1,42116061
2020,41704178,1,42112170
2020,41711492,1,42116956
2020,41711500,1,42116965
2020,41716465,1,42114468
2020,41714865,1,42116085
2020,41714912,1,42112913
2020,41714914,1,42112914
2020,41715699,1,42117110
2020,41709791,1,42115253
2020,41704247,4,42115263
2020,41709927,1,42115395
2020,41709938,1,42115407
2020,41715759,1,42113730
2020,41704430,1,42112411
2020,41704436,1,42115475
2020,41711911,1,42117382
2020,41712024,1,42117483
2020,41712023,1,42117482
2020,41717415,1,42120389
2020,41710130,1,42115590
2020,41717485,1,42120465
2020,41710141,1,42115602
2020,41712903,1,42118344
2020,41716729,1,42114729
2020,41716746,1,42118404
2020,41714569,1,42115670
2020,41710239,1,42115697
2020,41710261,7,42112592
2020,41710281,3,42112610
2020,41713103,1,42118550
2020,41714627,1,42112609
2020,41714923,1,42112921
2020,41713960,1,42119429
2020,41714955,3,42116160
2020,41715062,1,42113052
2020,41710901,1,42116356
2020,41710906,1,42116360
2020,41710907,1,42116361
2020,41710930,1,42116383
2020,41711507,1,42116973
2020,41711651,1,42113686
2020,41715942,1,42113933
2020,41715973,1,42113973
2020,41713113,1,42118563
2020,41712118,1,42114002
2020,41713188,1,42118639
2020,41713204,1,42118658
2020,41712166,3,42117615
2020,41712191,1,42114065
2020,41716116,1,42114110
2020,41710442,1,42115891
2020,41710496,1,42115941
2020,41714809,1,42116005
2020,41710586,1,42116028
2020,41710653,1,42112886
2020,41710697,1,42116143
2020,41710700,1,42116146
2020,41710711,1,42116157
2020,41710712,1,42116158
2020,41710824,1,42113028
2020,41715038,1,42116280
2020,41710840,1,42113036
2020,41710880,1,42116331
2020,41715111,1,42113104
2020,41715166,1,42113162
2020,41715173,1,42113170
2020,41711058,1,42116506
2020,41711087,1,42113217
2020,41715242,1,42113231
2020,41711201,1,42116657
2020,41715322,1,42113312
2020,41711229,6,42116690
2020,41711276,1,42116745
2020,41711225,1,42116685
2020,41715451,1,42113425
2020,41711334,1,42116805
2020,41711428,1,42116888
2020,41711436,3,42116896
2020,41715545,1,42113531
2020,41711519,1,42116987
2020,41711537,1,42117000
2020,41711569,1,42113617
2020,41711567,1,42113616
2020,41711625,1,42117089
2020,41715721,7,42113696
2020,41711664,1,42113697
2020,41711732,1,42117194
2020,41711781,1,42117254
2020,41711784,1,42117259
2020,41715828,1,42113800
2020,41711889,1,42117362
2020,41711886,1,42113830
2020,41711901,1,42113836
2020,41711908,1,42117378
2020,41711935,1,42113849
2020,41711950,1,42117419
2020,41711955,1,42117422
2020,41711977,1,42117444
2020,41715968,1,42113963
2020,41712077,1,42117523
2020,41715978,1,42113974
2020,41712202,1,42114072
2020,41712215,1,42114078
2020,41716106,1,42114098
2020,41712343,1,42117789
2020,41712342,1,42114177
2020,41716257,1,42114250
2020,41712450,1,42114254
2020,41712574,1,42118030
2020,41716408,1,42114399
2020,41712613,1,42114398
2020,41712670,1,42114449
2020,41716485,1,42114484
2020,41712709,1,42114489
2020,41716499,1,42114501
2020,41716497,1,42114499
2020,41716529,1,42118184
2020,41716555,1,42114558
2020,41712766,1,42114560
2020,41712795,1,42118235
2020,41716615,1,42118269
2020,41712876,1,42118313
2020,41712894,1,42118334
2020,41712920,1,42114711
2020,41716716,1,42114718
2020,41712932,1,42114719
2020,41713798,1,42120380
2020,41713842,1,42119318
2020,41713883,1,42119354
2020,41713879,1,42119352
2020,41713881,1,42119353
2020,41713911,1,42120441
2020,41713916,1,42120443
2020,41717467,1,42120450
2020,41717492,1,42120468
2020,41717522,1,42119471
2020,41714038,1,42119507
2020,41717545,1,42120521
2020,41714053,1,42119523
2020,41714068,1,42119536
2020,41717582,1,42120558
2020,41717581,1,42120557
2020,41714114,1,42119582
2020,41714115,1,42119583
2020,41714116,1,42119585
2020,41714131,1,42119598
2020,41714141,1,42119606
2020,41717610,1,42119614
2020,41714176,1,42119645
2020,41714203,1,42119669
2020,41695759,1,42096182
2020,41695767,1,42096189
2020,41692218,1,42100242
2020,41695787,1,42096210
2020,41695793,1,42096216
2020,41695790,1,42096213
2020,41692233,1,42100255
2020,41695791,1,42096214
2020,41695808,3,42096231
2020,41695809,1,42096232
2020,41710917,7,42116370
2020,41710970,1,42113130
2020,41710986,1,42113139
2020,41711015,1,42116465
2020,41715164,1,42116464
2020,41711126,1,42116580
2020,41715310,3,42113298
2020,41711304,1,42116771
2020,41715508,1,42113493
2020,41715568,1,42116937
2020,41711485,1,42116948
2020,41715611,1,42113594
2020,41711540,1,42117004
2020,41711546,1,42117009
2020,41711547,1,42117010
2020,41711548,1,42117011
2020,41715621,1,42113604
2020,41711545,1,42117007
2020,41711558,1,42113615
2020,41711573,1,42117035
2020,41711618,1,42117083
2020,41711597,1,42117064
2020,41711611,1,42117078
2020,41711622,1,42117087
2020,41711682,2,42113711
2020,41711703,1,42117176
2020,41715752,1,42113724
2020,41715774,1,42113744
2020,41711735,1,42117211
2020,41715776,1,42117222
2020,41711769,1,42113764
2020,41715800,1,42117255
2020,41711924,1,42117395
2020,41715871,1,42113846
2020,41715872,1,42113847
2020,41711923,1,42117394
2020,41711943,1,42117412
2020,41711953,1,42117421
2020,41715894,1,42113875
2020,41715891,1,42113869
2020,41711973,1,42113880
2020,41711922,1,42117393
2020,41712013,1,42117472
2020,41712030,3,42117487
2020,41715985,1,42113980
2020,41716021,1,42117588
2020,41712142,1,42117595
2020,41716034,1,42114032
2020,41712178,1,42117629
2020,41716055,1,42114051
2020,41712186,1,42117634
2020,41716061,1,42117637
2020,41712218,1,42117669
2020,41716128,1,42114124
2020,41716126,1,42114122
2020,41716163,1,42114159
2020,41712306,1,42117756
2020,41712328,1,42117776
2020,41712354,1,42114182
2020,41716178,1,42117790
2020,41716193,1,42117815
2020,41712371,1,42114197
2020,41712374,1,42114198
2020,41712409,1,42114222
2020,41712412,1,42117861
2020,41716243,1,42114238
2020,41712436,1,42117886
2020,41716259,1,42117898
2020,41712478,1,42114281
2020,42026880,1,42449944
2020,42026884,1,42449527
2020,42026810,1,42444860
2020,37522361,7,37825234
2020,37513076,1,37830202
2020,42024310,1,42449694
2020,42027001,1,42450072
2020,42027005,1,42450073
2020,42027039,1,42449831
2020,42024440,1,42449830
2020,42027060,1,42450124
2020,42029510,1,42449908
2020,42027127,1,42450194
2020,37312946,1,37613494
2020,39249646,1,39470111
2020,37309360,1,37621733
2020,37313276,1,37622525
2020,37308832,1,37621214
2020,37315933,1,37616582
2020,37312567,1,37613105
2020,37315680,1,37612879
2020,37316838,1,37613721
2020,37313179,1,37613726
2020,37313180,1,37613727
2020,41710446,1,42115897
2020,41710455,1,42115903
2020,41710515,1,42115960
2020,41714808,3,42116002
2020,41710596,1,42116031
2020,41714871,4,42112872
2020,41710742,22,42116187
2020,41710773,1,42116215
2020,41714986,1,42116205
2020,41714993,1,42116229
2020,41715040,1,42116282
2020,41710879,1,42113069
2020,41715079,3,42116337
2020,41715107,1,42113101
2020,41715106,1,42113100
2020,41715157,1,42116452
2020,41715165,1,42113161
2020,41711027,1,42116477
2020,41711051,1,42116499
2020,41711069,1,42116518
2020,41711083,1,42113211
2020,41715217,1,42116534
2020,41715238,1,42113226
2020,41715244,1,42113234
2020,41711097,1,42113230
2020,41711192,1,42113305
2020,41711257,1,42116720
2020,41711272,1,42116736
2020,41711299,1,42116756
2020,41715471,1,42113448
2020,41711361,1,42113459
2020,41715470,1,42113446
2020,41711403,1,42116866
2020,41711397,1,42113479
2020,41711407,1,42113485
2020,41715535,3,42113521
2020,41715585,1,42113569
2020,41711513,1,42116982
2020,41715602,1,42113576
2020,41711553,1,42117016
2020,41715633,1,42113613
2020,41711572,1,42117033
2020,41715673,1,42113651
2020,41711610,1,42117069
2020,41711621,1,42117086
2020,41711620,1,42117085
2020,41715693,1,42117106
2020,41711656,1,42117127
2020,41711712,1,42117188
2020,41711802,1,42117277
2020,41711799,1,42117274
2020,41715815,1,42117283
2020,41715821,1,42117290
2020,41711836,1,42117312
2020,41715841,1,42117329
2020,41711841,1,42117315
2020,41711888,1,42117360
2020,41715861,1,42117371
2020,41711936,1,42117404
2020,41711933,1,42117402
2020,41711962,1,42117428
2020,41711971,1,42117438
2020,41715923,2,42113905
2020,41712010,1,42117469
2020,41712033,1,42113931
2020,41712052,1,42117504
2020,41712062,3,42113960
2020,41712087,3,42113977
2020,41717157,1,42118932
2020,41713465,1,42120137
2020,41717191,1,42120174
2020,41713527,1,42118992
2020,41717238,1,42120214
2020,41713573,1,42119039
2020,41717248,1,42120227
2020,41713588,1,42119054
2020,41713593,1,42119058
2020,41713599,5,42119064
2020,41717264,1,42120244
2020,41713684,1,42119156
2020,41713685,1,42119157
2020,41713756,1,42119219
2020,41717392,1,42120370
2020,41717396,1,42119259
2020,41713797,1,42119264
2020,41717409,1,42119276
2020,41717410,1,42120384
2020,41713850,1,42119327
2020,41713853,1,42119330
2020,41713870,1,42119344
2020,41717448,1,42120419
2020,41717453,1,42120425
2020,41717461,1,42119368
2020,41713915,1,42119381
2020,41713992,1,42119458
2020,41717536,1,42120515
2020,41714034,1,42119501
2020,41717548,1,42119512
2020,41714041,1,42119510
2020,41714048,1,42119518
2020,41717553,1,42120528
2020,41714061,1,42120535
2020,41714072,1,42119540
2020,41717575,1,42120550
2020,41714106,1,42119574
2020,41717597,1,42119579
2020,41714148,1,42120588
2020,41714150,1,42119617
2020,41717617,1,42119626
2020,41714163,1,42120596
2020,41714168,1,42120599
2020,37312120,1,37612650
2020,37308112,3,37620475
2020,37308111,1,37620474
2020,37308113,1,37620476
2020,37315885,1,37613011
2020,37312481,1,37613010
2020,37312480,1,37613008
2020,37308931,1,37621309
2020,37312853,5,37613391
2020,37134626,1,37430057
2020,37316751,1,37617383
2020,37319959,1,37622341
2020,37112258,1,37417713
2020,37134635,1,37430066
2020,37315385,1,37616051
2020,37308221,1,37612717
2020,37309491,1,37613393
2020,37319607,1,37621987
2020,37319606,1,37613475
2020,37112159,1,37430012
2020,37129636,1,37425020
2020,37112264,1,37417719
2020,37112207,1,37417659
2020,37129721,1,37425108
2020,37112166,1,37417620
2020,37112215,1,37425077
2020,37134636,1,37425079
2020,37308336,1,37620713
2020,37315634,1,37616280
2020,37134585,4,37430021
2020,37134621,1,37430053
2020,37315726,1,37616376
2020,41717163,1,42120141
2020,41717172,1,42120157
2020,41717185,1,42120168
2020,41717249,1,42120229
2020,41713605,1,42119069
2020,41713704,1,42119170
2020,41713703,1,42119169
2020,37315388,1,37616055
2020,37315631,1,37620868
2020,37309220,1,37621584
2020,37309219,1,37621583
2020,37313015,1,37613563
2020,42026878,1,42449940
2020,42024190,1,42449585
2020,42026940,1,42449622
2020,42026942,1,42449627
2020,42024235,1,42449629
2020,42026948,1,42450004
2020,42026950,1,42449635
2020,42024270,1,42449663
2020,42026966,1,42449665
2020,42024272,1,42449662
2020,42026983,1,42450049
2020,37315411,1,37616075
2020,37319833,1,37622217
2020,37319944,1,37622328
2020,37316864,1,37617493
2020,37315667,4,37620935
2020,37315737,1,37621095
2020,37312508,1,37613039
2020,37315942,1,37621356
2020,37312809,1,37621817
2020,37315455,1,37616120
2020,37315359,1,37616023
2020,37315358,1,37620462
2020,37308151,1,37620519
2020,37308105,5,37612657
2020,37315383,1,37616049
2020,37308149,1,37620517
2020,37308568,3,37620943
2020,37315691,1,37620993
2020,37315808,1,37616453
2020,37315807,1,37621209
2020,37315860,1,37612992
2020,37312493,1,37613030
2020,37316070,1,37621506
2020,37312597,1,37621505
2020,37316914,1,37617545
2020,37316913,1,37617544
2020,37313252,1,37613799
2020,37317019,1,37617649
2020,37308171,1,37620539
2020,37315756,1,37616405
2020,37319890,1,37622271
2020,37309196,1,37616757
2020,41702139,1,42110074
2020,41702353,1,42110271
2020,37316535,3,37617165
2020,37312949,3,37617164
2020,41706904,1,42107415
2020,41702155,1,42110091
2020,41707224,1,42110299
2020,41707422,1,42107948
2020,41707423,1,42107949
2020,41702606,1,42108043
2020,41702627,1,42110548
2020,41707586,1,42108109
2020,41707603,1,42108125
2020,41702679,1,42110606
2020,41702712,1,42110643
2020,41707703,1,42108218
2020,41702822,1,42108370
2020,41707869,1,42108369
2020,41708040,1,42110913
2020,41708041,1,42108519
2020,41708089,1,42108566
2020,41703016,1,42108596
2020,41703073,1,42108671
2020,41708240,1,42111054
2020,41703118,1,42108739
2020,41703219,1,42108881
2020,41708387,1,42111171
2020,41708399,1,42108901
2020,41708492,1,42108985
2020,41708525,1,42109015
2020,41708561,1,42109056
2020,41703507,1,42111469
2020,41708805,1,42109294
2020,41703677,1,42111631
2020,41709024,1,42109510
2020,41709053,1,42111668
2020,41709209,1,42109693
2020,41703798,1,42109674
2020,41709256,1,42109735
2020,41709316,1,42111828
2020,41709487,1,42111964
2020,41703985,1,42114954
2020,41709488,1,42111966
2020,41709485,1,42114953
2020,41704009,1,42114986
2020,41704021,1,42114995
2020,41709629,1,42112073
2020,41704114,1,42115119
2020,41709787,1,42115242
2020,41704257,1,42115282
2020,41709835,1,42115296
2020,41709842,1,42115307
2020,41709944,1,42115412
2020,41709945,1,42112357
2020,41704399,1,42112372
2020,41710044,1,42112450
2020,41710108,1,42115568
2020,41710175,1,42112533
2020,41710256,1,42115711
2020,41710349,1,42115796
2020,41710435,1,42115884
2020,41710438,1,42115889
2020,41710470,1,42112738
2020,41710544,1,42112800
2020,41710547,1,42115991
2020,41714861,1,42112860
2020,41714917,1,42116129
2020,41710694,1,42112939
2020,41710725,1,42116170
2020,41710723,1,42116167
2020,41710744,1,42116190
2020,41710743,1,42116189
2020,41710758,1,42112976
2020,41710779,1,42116225
2020,41710767,1,42116218
2020,41714998,22,42116235
2020,41710794,1,42116246
2020,41715037,1,42116279
2020,41710887,1,42116336
2020,41715122,1,42113117
2020,41710940,1,42113115
2020,41710942,1,42116396
2020,41710916,3,42116368
2020,41715117,1,42113109
2020,41715163,1,42116456
2020,41711023,1,42113166
2020,41711137,1,42116588
2020,41711172,1,42116628
2020,41711159,6,42116613
2020,41715390,1,42116738
2020,41715418,1,42116759
2020,41715454,3,42113427
2020,41715493,1,42116855
2020,41711400,3,42116863
2020,41711426,7,42113499
2020,41715524,1,42116894
2020,41715540,1,42116910
2020,41711452,1,42113527
2020,41715624,1,42113607
2020,41711564,1,42117027
2020,41715653,1,42113632
2020,41715695,1,42113674
2020,41711693,3,42117171
2020,41715761,1,42113731
2020,41711772,1,42117247
2020,41711771,1,42117246
2020,41711817,1,42113797
2020,41711853,1,42117328
2020,41715834,1,42113806
2020,41712018,1,42117479
2020,41711914,1,42117383
2020,41711920,1,42117392
2020,41711989,1,42117456
2020,41711998,1,42117462
2020,41711967,1,42117433
2020,41715944,1,42113935
2020,41712040,1,42117495
2020,41715955,1,42113947
2020,41712055,1,42117509
2020,41716026,1,42114021
2020,41712164,1,42117611
2020,41716048,1,42117618
2020,41712168,1,42117617
2020,41716102,1,42117692
2020,41712251,1,42117703
2020,41712255,1,42117708
2020,41712264,1,42117709
2020,41712283,1,42117732
2020,41712309,1,42117758
2020,41712320,1,42114171
2020,41712326,1,42117773
2020,41712360,1,42117809
2020,41716198,1,42114192
2020,41712385,1,42117837
2020,37315677,1,37620957
2020,37315903,1,37613026
2020,37315874,1,37616526
2020,37316000,1,37616643
2020,37309496,1,37617063
2020,37316510,1,37617145
2020,37319616,1,37613488
2020,37316610,1,37617242
2020,37313173,1,37613718
2020,37316880,1,37622391
2020,37313207,1,37613751
2020,37313208,1,37613752
2020,37316890,1,37617518
2020,37313228,1,37622426
2020,37313302,1,37617641
2020,41701406,1,42104340
2020,41706057,1,42104432
2020,41706067,1,42106573
2020,41706110,1,42106622
2020,41706161,1,42104505
2020,41701569,1,42106678
2020,41706168,1,42104508
2020,41706190,1,42104521
2020,41701617,1,42104553
2020,41706311,3,42106830
2020,41701680,1,42104611
2020,41701682,1,42104612
2020,41701744,1,42104671
2020,41706439,1,42106957
2020,41706444,1,42106960
2020,41701820,1,42104750
2020,41701848,1,42107010
2020,41701887,1,42104819
2020,41706611,1,42107128
2020,41706727,1,42107239
2020,41706861,1,42107370
2020,41706944,1,42107458
2020,41706950,1,42107465
2020,41706976,5,42107492
2020,41702228,1,42110161
2020,41707067,1,42107588
2020,41702247,1,42107587
2020,41707068,1,42107589
2020,41707065,1,42107585
2020,41702265,1,42110187
2020,41707148,1,42107675
2020,41707291,1,42107825
2020,41707435,1,42110458
2020,41702564,1,42110481
2020,41707538,1,42108065
2020,41707587,1,42108110
2020,41707639,1,42108158
2020,41707683,1,42108198
2020,41702743,1,42110681
2020,41707785,1,42108289
2020,41702855,1,42110806
2020,41702854,1,42110805
2020,41702846,1,42108395
2020,41707935,1,42110831
2020,41702881,1,42108434
2020,41707977,1,42108464
2020,41708033,1,42110902
2020,41708068,1,42108542
2020,41703023,1,42110998
2020,41703059,1,42108653
2020,41708181,1,42108662
2020,41708192,1,42108673
2020,41708198,1,42108686
2020,41708212,1,42108699
2020,41703083,1,42108693
2020,41703109,1,42108734
2020,41708245,1,42111057
2020,41708267,1,42108759
2020,41708286,1,42108780
2020,41708308,1,42108803
2020,41708338,1,42108834
2020,41712410,1,42117858
2020,41716244,1,42114240
2020,41716260,1,42117900
2020,41712464,1,42117918
2020,41712498,1,42117953
2020,41712509,1,42117964
2020,41712535,1,42114331
2020,41716356,1,42114347
2020,41712557,1,42114346
2020,41712575,1,42114368
2020,41712591,1,42114384
2020,41712637,1,42118091
2020,41712646,1,42118097
2020,41712671,1,42118119
2020,41716453,1,42114450
2020,41712712,1,42118157
2020,41716495,1,42114497
2020,41712740,1,42118187
2020,41712739,1,42114531
2020,41712772,1,42114566
2020,41712789,1,42118230
2020,41716591,1,42114595
2020,41716646,1,42114650
2020,41716656,1,42118291
2020,41712856,1,42118297
2020,41716667,1,42114674
2020,41716668,1,42114675
2020,41712881,1,42118317
2020,41716681,1,42114688
2020,41712897,1,42118338
2020,41712906,1,42114702
2020,41716735,1,42114735
2020,41716737,3,42114737
2020,41716773,1,42114775
2020,41716792,1,42118462
2020,41716811,1,42118489
2020,41713098,1,42118546
2020,41713100,1,42118548
2020,41713111,1,42118561
2020,41713116,1,42118566
2020,41713133,1,42118584
2020,41713132,1,42118583
2020,41716880,1,42118582
2020,41716884,3,42114878
2020,41713143,1,42118596
2020,41713156,1,42118611
2020,41713161,1,42118616
2020,41713160,1,42118615
2020,41716923,1,42114916
2020,41716928,1,42118640
2020,41716941,1,42114933
2020,41716943,1,42118651
2020,41713216,1,42118670
2020,41716975,1,42119962
2020,41713229,1,42118687
2020,41713241,1,42118700
2020,41716993,1,42119980
2020,41713265,1,42119990
2020,41717003,1,42118724
2020,41713300,1,42118767
2020,41713348,1,42118816
2020,41713429,1,42118899
2020,41717146,1,42120124
2020,41713452,1,42118918
2020,41709202,1,42111770
2020,41709230,1,42111784
2020,41709254,1,42111794
2020,41703894,1,42109843
2020,41709362,1,42109842
2020,41709385,1,42109863
2020,41704048,1,42112032
2020,41704054,1,42112044
2020,41709646,1,42115104
2020,41709824,1,42112249
2020,41704347,1,42112329
2020,41709984,1,42115454
2020,41704502,1,42112486
2020,41710116,1,42112499
2020,41714510,1,42112495
2020,41714509,1,42112490
2020,41710173,1,42115634
2020,41710181,1,42112537
2020,41710258,1,42115712
2020,41714756,1,42115935
2020,41710553,1,42115998
2020,41710555,1,42112805
2020,41714877,1,42112882
2020,41702321,1,42107678
2020,41702335,1,42110251
2020,41707183,1,42107717
2020,41707203,1,42107731
2020,41707201,1,42107730
2020,41707300,1,42107833
2020,41707355,1,42107889
2020,41707445,1,42107970
2020,41702563,1,42110479
2020,41702587,1,42110506
2020,41702584,1,42110505
2020,41707499,1,42110512
2020,41702591,1,42110511
2020,41707506,1,42110519
2020,41702610,1,42110525
2020,41707579,1,42108103
2020,41702644,1,42110565
2020,41707672,1,42110621
2020,41707762,1,42108265
2020,41702906,1,42110865
2020,41702934,1,42110897
2020,41702964,1,42110933
2020,41708157,1,42108635
2020,41703060,1,42108650
2020,41708180,1,42108658
2020,41708282,1,42111088
2020,41708307,1,42108802
2020,41708316,1,42108810
2020,41703155,1,42111108
2020,41708332,1,42108817
2020,41708357,1,42108859
2020,41708356,1,42108858
2020,41708390,1,42108893
2020,41708395,1,42108896
2020,41708396,1,42108897
2020,41703246,1,42111192
2020,41708506,1,42111240
2020,41703283,1,42111237
2020,41703426,1,42109177
2020,41708723,1,42111420
2020,41703559,1,42109310
2020,41708850,1,42111540
2020,41708848,1,42111538
2020,41708874,1,42109371
2020,41708884,1,42111550
2020,41708928,1,42111563
2020,41708993,1,42109490
2020,41703659,1,42111608
2020,41703646,1,42109483
2020,41709074,1,42109561
2020,41709114,1,42109598
2020,41709263,1,42109741
2020,41709264,1,42109742
2020,41709296,1,42111816
2020,41703949,1,42111924
2020,41703969,1,42111946
2020,41709486,1,42111963
2020,41703984,1,42111962
2020,41709467,1,42114939
2020,41703966,1,42114940
2020,41709767,1,42115223
2020,41709774,1,42115231
2020,41709828,1,42115290
2020,41704300,1,42112286
2020,41704304,3,42112291
2020,41704417,1,42112389
2020,41710057,1,42115524
2020,41710071,7,42112464
2020,41704456,1,42112434
2020,41714644,1,42112625
2020,41714697,8,42115837
2020,41714691,1,42112675
2020,41710401,1,42115854
2020,41710535,1,42115980
2020,41710629,1,42116067
2020,41714863,1,42112866
2020,41710684,1,42116130
2020,41714987,1,42116216
2020,41710776,1,42116226
2020,41715010,1,42113006
2020,41715026,1,42116268
2020,41710868,1,42116320
2020,41710884,1,42113072
2020,41715103,1,42113095
2020,41710963,1,42116415
2020,41715179,1,42116484
2020,41711147,1,42116598
2020,41711145,1,42116596
2020,41711146,1,42116597
2020,41711165,1,42116618
2020,41711169,1,42116624
2020,41711221,1,42113324
2020,41715335,1,42116677
2020,41711235,1,42116695
2020,41711234,1,42116694
2020,41715473,1,42113449
2020,41715482,1,42116816
2020,41711372,1,42116840
2020,41711370,1,42116838
2020,41711343,1,42116814
2020,41715542,1,42113528
2020,41711549,2,42117003
2020,41711582,1,42117050
2020,41715676,3,42113656
2020,41711629,1,42113666
2020,41711598,1,42117065
2020,41711727,7,42117203
2020,41711777,1,42117251
2020,41715915,1,42113896
2020,41711992,1,42117458
2020,41711999,1,42113899
2020,41715929,1,42113915
2020,41712036,1,42117492
2020,41715997,1,42117553
2020,41712107,1,42117560
2020,41712206,1,42117655
2020,41712236,1,42117687
2020,41712269,1,42114120
2020,41712291,1,42117744
2020,41716152,1,42114143
2020,41712534,1,42114333
2020,41712660,1,42118107
2020,41712756,1,42118200
2020,41712833,1,42118274
2020,41712852,1,42118294
2020,41716658,1,42114661
2020,41716661,3,42114667
2020,41712871,1,42118309
2020,41716705,1,42118354
2020,41712914,1,42118355
2020,41712929,7,42118372
2020,41713056,1,42118497
2020,41713129,1,42118580
2020,41716897,1,42118601
2020,41713149,1,42118600
2020,41716931,1,42118642
2020,41716967,3,42118678
2020,41713251,3,42118711
2020,41717034,1,42118765
2020,41713316,1,42120034
2020,41717055,1,42118783
2020,41713317,1,42118782
2020,41717054,1,42118781
2020,41713408,1,42118877
2020,41713479,1,42118944
2020,41713519,1,42120183
2020,41717221,1,42120200
2020,41713545,1,42119013
2020,41717305,7,42120276
2020,41713770,1,42120358
2020,41713787,1,42119253
2020,41713950,1,42119416
2020,41713972,4,42120483
2020,41713971,1,42119439
2020,41713977,3,42119443
2020,41717588,1,42120567
2020,41714153,1,42119620
2020,41717616,1,42119622
2020,41717634,1,42120614
2020,41717640,1,42120620
2020,41714217,1,42119682
2020,41714302,1,42120673
2020,41714303,1,42119771
2020,41717696,1,42119770
2020,41714304,1,42119772
2020,41714305,1,42119774
2020,41717695,1,42119769
2020,41827469,1,42237830
2020,41827470,1,42237831
2020,41827482,1,42237842
2020,41827481,1,42237841
2020,41831096,1,42237852
2020,41831095,1,42234032
2020,41831110,1,42237877
2020,41827542,1,42237908
2020,41827591,1,42237940
2020,41831159,1,42234109
2020,41827643,1,42237994
2020,41831189,1,42234135
2020,41827701,1,42238048
2020,41831209,1,42238049
2020,41827704,1,42234164
2020,41831220,1,42238058
2020,41827730,1,42238081
2020,41831248,1,42234201
2020,41827796,1,42238137
2020,41831283,1,42234242
2020,41827838,1,42238181
2020,41831322,1,42234278
2020,41827867,1,42238214
2020,41827878,1,42238226
2020,41831349,1,42234300
2020,41827889,1,42238238
2020,41827909,1,42238255
2020,41831359,1,42234312
2020,41831363,1,42234317
2020,41827937,1,42234324
2020,41831371,1,42234326
2020,41831105,1,42237870
2020,41827606,1,42234096
2020,41827616,1,42234105
2020,41831156,1,42237966
2020,41827618,1,42237971
2020,41831150,1,42234101
2020,41827628,1,42237982
2020,41831192,1,42234141
2020,41831241,1,42234193
2020,41831279,1,42234237
2020,41827799,1,42238140
2020,41827818,1,42234259
2020,41698654,1,42102495
2020,41699572,1,42102510
2020,41699686,2,42102624
2020,41699702,1,42102640
2020,41698822,1,42102652
2020,41698857,1,42099357
2020,41699747,1,42099372
2020,41698944,1,42099456
2020,41698971,1,42099482
2020,41699023,1,42102814
2020,41699024,7,42099540
2020,41699887,1,42102819
2020,41699891,1,42102824
2020,41699090,1,42099591
2020,41699911,1,42099576
2020,41699152,1,42102912
2020,41699976,1,42102921
2020,41699999,1,42102944
2020,41700103,1,42099826
2020,41699323,1,42103048
