"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,148364771,9,
2020,148364777,10,
2020,148364807,1,
2020,148362582,1,
2020,148362581,1,
2020,148364897,1,
2020,148362579,1,
2020,148362609,1,
2020,148362610,1,
2020,148364925,1,
2020,133541250,1,
2020,134279356,1,
2020,149412544,9,
2020,149581969,9,
2020,149581856,1,
2020,149415702,1,
2020,149583385,2,
2020,149584485,1,
2020,149412572,1,
2020,149584440,1,
2020,149412334,10,
2020,149412519,1,
2020,149583380,10,
2020,149412415,10,
2020,149581959,1,
2020,149583277,1,
2020,149582094,1,
2020,149583340,10,
2020,149583280,10,
2020,149584375,1,
2020,148352476,1,
2020,148355926,1,
2020,148356866,10,
2020,148359184,1,
2020,148357635,1,
2020,148360797,9,
2020,148365179,9,
2020,148367381,10,
2020,148379625,1,
2020,148376303,1,
2020,148383339,1,
2020,148388893,1,
2020,148389488,9,
2020,148390084,2,
2020,148384711,2,
2020,148390090,2,
2020,148392617,1,
2020,148392994,1,
2020,148393165,1,
2020,148393164,1,
2020,148393699,1,
2020,148398101,10,
2020,148398158,1,
2020,148395124,1,
2020,148395753,10,
2020,148395822,10,
2020,148396412,1,
2020,148396715,10,
2020,148404126,1,
2020,148404308,6,
2020,148404448,9,
2020,148404743,1,
2020,148404863,10,
2020,148406429,9,
2020,148408742,9,
2020,148407347,1,
2020,148407600,1,
2020,148407600,9,
2020,148412965,1,
2020,148409381,1,
2020,148413125,1,
2020,148413379,1,
2020,148414513,1,
2020,148417950,1,
2020,148417451,10,
2020,148417856,9,
2020,148423554,10,
2020,148423570,9,
2020,148418908,9,
2020,148423655,1,
2020,148418967,10,
2020,148426057,1,
2020,148426579,1,
2020,148426784,9,
2020,148433807,1,
2020,148430291,10,
2020,148434482,1,
2020,149581539,6,
2020,149583268,1,
2020,149581954,6,
2020,149584294,1,
2020,148356903,1,
2020,148373105,1,
2020,148372066,10,
2020,148372814,6,
2020,148378147,1,
2020,148379592,1,
2020,148380350,6,
2020,148382077,9,
2020,148390427,6,
2020,148385228,10,
2020,148387000,1,
2020,148395232,1,
2020,148399687,10,
2020,148397648,1,
2020,148400179,10,
2020,148403462,1,
2020,148403738,9,
2020,148401122,9,
2020,148401360,1,
2020,148401870,10,
2020,148404809,10,
2020,148405312,1,
2020,148407998,1,
2020,148407240,9,
2020,148409011,1,
2020,148409009,1,
2020,148408991,1,
2020,148413355,1,
2020,148410397,9,
2020,148414215,9,
2020,148414241,1,
2020,148414709,1,
2020,148414785,1,
2020,148411906,9,
2020,148416315,10,
2020,148412085,10,
2020,148416317,10,
2020,148416316,10,
2020,148416758,10,
2020,148417621,9,
2020,148417626,9,
2020,148417689,1,
2020,148418301,10,
2020,148418489,1,
2020,148419633,9,
2020,148420304,9,
2020,148421516,1,
2020,148422571,1,
2020,148428082,1,
2020,148428385,1,
2020,148432996,1,
2020,148428912,2,
2020,148433237,2,
2020,148433410,1,
2020,148429749,1,
2020,148433846,1,
2020,148433951,1,
2020,148911715,9,
2020,149583176,17,
2020,149582031,1,
2020,148352227,1,
2020,148355919,1,
2020,148355960,2,
2020,148359131,9,
2020,148357485,10,
2020,148359617,1,
2020,148357560,1,
2020,148359629,1,
2020,148357572,1,
2020,148359622,1,
2020,148357558,1,
2020,148359619,1,
2020,148359635,1,
2020,148357867,1,
2020,148359996,1,
2020,148362904,10,
2020,148363023,9,
2020,148360326,1,
2020,148363049,1,
2020,148363104,6,
2020,148363496,9,
2020,148360882,1,
2020,148361281,1,
2020,148363887,1,
2020,148361391,1,
2020,148361388,1,
2020,148363974,1,
2020,148363979,1,
2020,148361390,1,
2020,148365090,1,
2020,148369086,1,
2020,148370169,1,
2020,148370879,10,
2020,148371122,1,
2020,148373065,1,
2020,148372073,9,
2020,148373557,1,
2020,148372396,9,
2020,148372450,10,
2020,148372793,1,
2020,148374069,6,
2020,148378168,1,
2020,148378216,10,
2020,148378488,1,
2020,148374488,6,
2020,148375278,1,
2020,148375481,9,
2020,148380010,9,
2020,148376298,9,
2020,148376563,9,
2020,148381028,10,
2020,148381031,9,
2020,148376563,3,
2020,148377016,10,
2020,148377307,1,
2020,148388552,1,
2020,148388914,10,
2020,148383919,10,
2020,148389238,1,
2020,148390097,1,
2020,148385022,9,
2020,148385023,9,
2020,148385938,10,
2020,148385952,1,
2020,148392386,1,
2020,148386674,1,
2020,148386954,10,
2020,148387043,10,
2020,148393190,1,
2020,148387131,9,
2020,148393317,1,
2020,148393363,1,
2020,148394227,1,
2020,148387821,6,
2020,148387821,1,
2020,148394390,1,
2020,148397967,1,
2020,148397967,6,
2020,148398121,10,
2020,148398119,10,
2020,148394621,10,
2020,148394933,9,
2020,148395073,6,
2020,148395075,6,
2020,148398418,9,
2020,148398421,9,
2020,148395140,9,
2020,148395552,10,
2020,148398877,10,
2020,148398876,10,
2020,148398868,1,
2020,148398869,1,
2020,148396548,6,
2020,148396666,10,
2020,148399572,2,
2020,148399901,10,
2020,148397351,10,
2020,148397753,10,
2020,148400392,1,
2020,148400469,1,
2020,148400809,1,
2020,148403688,1,
2020,148403681,1,
2020,148403824,6,
2020,148404328,1,
2020,148404321,1,
2020,148404701,10,
2020,148405520,1,
2020,148402484,10,
2020,148405665,1,
2020,148402767,10,
2020,148408340,9,
2020,148407042,1,
2020,148407375,2,
2020,148407374,8,
2020,148408969,8,
2020,148407374,2,
2020,148407375,8,
2020,148408969,2,
2020,148407391,8,
2020,148407391,2,
2020,148407472,6,
2020,148407805,10,
2020,148409564,1,
2020,148410176,10,
2020,148414508,1,
2020,148414950,2,
2020,148411212,1,
2020,148415696,10,
2020,148411587,9,
2020,148416012,1,
2020,148416241,9,
2020,148412039,1,
2020,148416505,2,
2020,148416570,2,
2020,148416578,1,
2020,148416828,9,
2020,148412670,1,
2020,148412727,1,
2020,148417991,1,
2020,148417990,1,
2020,148417589,1,
2020,148418017,1,
2020,148417821,1,
2020,148418447,1,
2020,148423198,1,
2020,148423285,10,
2020,148423351,10,
2020,148424098,1,
2020,148424257,1,
2020,148419767,9,
2020,148424768,10,
2020,148425101,1,
2020,148425287,1,
2020,148425535,2,
2020,148352261,1,
2020,148352744,2,
2020,148352860,6,
2020,148356171,9,
2020,148356170,2,
2020,148356665,6,
2020,148356810,6,
2020,148359434,10,
2020,148357752,10,
2020,148361502,1,
2020,148364419,2,
2020,148362621,6,
2020,148368683,1,
2020,148368874,9,
2020,148369054,1,
2020,148370327,9,
2020,148373135,6,
2020,148378380,6,
2020,148374511,9,
2020,148378727,6,
2020,148378930,1,
2020,148378931,1,
2020,148379697,1,
2020,148380937,1,
2020,148381207,1,
2020,148381417,1,
2020,148377067,1,
2020,148381657,1,
2020,148388421,9,
2020,148388900,1,
2020,148388899,1,
2020,148389505,2,
2020,148384344,1,
2020,148384699,10,
2020,148390071,10,
2020,148390906,9,
2020,148391644,10,
2020,149412457,1,
2020,148352251,1,
2020,148358536,1,
2020,148359711,10,
2020,148360533,1,
2020,148363423,1,
2020,148360711,10,
2020,148361423,10,
2020,148368772,1,
2020,148366199,9,
2020,148370021,9,
2020,148369533,9,
2020,148369738,1,
2020,148370131,9,
2020,148367266,1,
2020,148370880,1,
2020,148371407,10,
2020,148374248,1,
2020,148379663,1,
2020,148376088,9,
2020,148376305,2,
2020,148380961,1,
2020,148377155,9,
2020,148382419,9,
2020,148377622,9,
2020,148390586,2,
2020,148392273,9,
2020,148386463,1,
2020,148386470,1,
2020,148393711,10,
2020,148394042,1,
2020,148394149,9,
2020,148398232,1,
2020,148394756,1,
2020,148398709,9,
2020,148395544,10,
2020,148396302,10,
2020,148396818,10,
2020,148404064,9,
2020,148401751,1,
2020,148404790,10,
2020,148402413,1,
2020,148408376,1,
2020,148408403,1,
2020,148408403,6,
2020,148412974,9,
2020,148409684,10,
2020,148413745,1,
2020,148414528,1,
2020,148414529,1,
2020,148414948,1,
2020,148416312,1,
2020,148412182,1,
2020,148417533,1,
2020,148418155,1,
2020,148425269,1,
2020,148425354,10,
2020,148420698,9,
2020,148421230,9,
2020,148428474,9,
2020,148428758,1,
2020,148433256,1,
2020,148433366,9,
2020,148429458,1,
2020,148433665,10,
2020,148433745,10,
2020,148429669,1,
2020,148433812,10,
2020,148434157,10,
2020,148916619,9,
2020,148352433,1,
2020,148362525,1,
2020,148367472,1,
2020,148373377,1,
2020,148374938,1,
2020,148374966,1,
2020,148379325,1,
2020,148379603,1,
2020,148390145,10,
2020,148392305,1,
2020,148392305,2,
2020,148393170,1,
2020,148387242,1,
2020,148393516,10,
2020,148387530,6,
2020,148396128,10,
2020,148403980,1,
2020,148404143,1,
2020,148405225,9,
2020,148402348,1,
2020,148405532,10,
2020,148408597,8,
2020,148408638,1,
2020,148391948,1,
2020,148393205,10,
2020,148393722,6,
2020,148387829,1,
2020,148395245,10,
2020,148395561,9,
2020,148396568,10,
2020,148399549,10,
2020,148396867,9,
2020,148399773,1,
2020,148400836,10,
2020,148404091,2,
2020,148404088,2,
2020,148404793,1,
2020,148405311,10,
2020,148402270,6,
2020,148405506,1,
2020,148405455,1,
2020,148406024,1,
2020,148402803,1,
2020,148406605,1,
2020,148408443,1,
2020,148406687,1,
2020,148406686,1,
2020,148406675,1,
2020,148406947,1,
2020,148406904,1,
2020,148407216,10,
2020,148407691,1,
2020,148407701,9,
2020,148413108,1,
2020,148413230,10,
2020,148413410,1,
2020,148414070,9,
2020,148414072,9,
2020,148410270,9,
2020,148414143,1,
2020,148410530,10,
2020,148410708,1,
2020,148410783,9,
2020,148411025,1,
2020,148411023,1,
2020,148411019,1,
2020,148411021,1,
2020,148411022,9,
2020,148411022,1,
2020,148410987,10,
2020,148410980,10,
2020,148415192,9,
2020,148415158,9,
2020,148411218,1,
2020,148415361,1,
2020,148415527,1,
2020,148415532,1,
2020,148415533,1,
2020,148411390,1,
2020,148411392,1,
2020,148415717,10,
2020,148416815,1,
2020,148417032,10,
2020,148417199,1,
2020,148417564,1,
2020,148417599,10,
2020,148418233,1,
2020,148418233,2,
2020,148423567,1,
2020,148418935,10,
2020,148418956,10,
2020,148418959,10,
2020,148424127,10,
2020,148419349,1,
2020,148424868,1,
2020,148419940,1,
2020,148424913,1,
2020,148424919,1,
2020,148425099,10,
2020,148425482,10,
2020,148425644,1,
2020,148425635,1,
2020,148420572,1,
2020,148425874,1,
2020,148425875,1,
2020,148425911,10,
2020,148420801,10,
2020,148426070,1,
2020,148426448,1,
2020,148427412,10,
2020,148427413,10,
2020,148428411,1,
2020,148428446,1,
2020,148422900,9,
2020,148432958,10,
2020,148428986,1,
2020,148429491,1,
2020,148429493,1,
2020,148429507,9,
2020,148429501,9,
2020,148433702,9,
2020,148352560,10,
2020,148357079,1,
2020,148357682,1,
2020,148363355,1,
2020,148363355,6,
2020,148366826,9,
2020,148367058,6,
2020,148371283,10,
2020,148371282,10,
2020,148371305,10,
2020,148378146,9,
2020,148379539,1,
2020,148375902,1,
2020,148380233,1,
2020,148383302,2,
2020,148383635,9,
2020,148390109,6,
2020,148390393,1,
2020,148390612,9,
2020,148390682,1,
2020,148390635,1,
2020,148391343,9,
2020,148386350,9,
2020,148392549,1,
2020,148393635,10,
2020,148397982,1,
2020,148398111,1,
2020,148398290,1,
2020,148394848,10,
2020,148398662,2,
2020,148399425,1,
2020,148400001,1,
2020,148400074,1,
2020,148400523,6,
2020,148401021,10,
2020,148401869,6,
2020,148401868,6,
2020,148407950,2,
2020,148408474,10,
2020,148407268,2,
2020,148407478,1,
2020,148407484,1,
2020,148409063,1,
2020,148409052,1,
2020,148407479,1,
2020,148409060,1,
2020,148413197,1,
2020,148413347,1,
2020,148413414,1,
2020,148409913,1,
2020,148409961,9,
2020,148414247,4,
2020,148414381,10,
2020,148411224,1,
2020,148415617,9,
2020,148415617,1,
2020,148411553,1,
2020,148415833,1,
2020,148416458,1,
2020,148416955,1,
2020,148416956,1,
2020,148412861,1,
2020,148417895,1,
2020,148359204,1,
2020,148359205,1,
2020,148359447,1,
2020,148359594,10,
2020,148360337,1,
2020,148363525,9,
2020,148363629,1,
2020,148364019,9,
2020,148361464,1,
2020,148361524,10,
2020,148362896,10,
2020,148365201,9,
2020,148366017,1,
2020,148369870,1,
2020,148370420,9,
2020,148370710,9,
2020,148378189,2,
2020,148378445,10,
2020,148374918,9,
2020,148379571,1,
2020,149581964,9,
2020,149583279,1,
2020,149581986,6,
2020,149582600,1,
2020,148400132,1,
2020,148403155,9,
2020,148401654,1,
2020,148404789,9,
2020,148401968,1,
2020,148408836,1,
2020,148424682,6,
2020,148424996,1,
2020,148425251,1,
2020,148382796,1,
2020,148426211,1,
2020,148414832,1,
2020,148411710,1,
2020,148416042,10,
2020,148386913,1,
2020,148386913,6,
2020,148396395,9,
2020,148422279,1,
2020,148434167,1,
2020,148423620,9,
2020,148418964,1,
2020,148434509,9,
2020,148408163,1,
2020,148406383,1,
2020,148385464,9,
2020,148430603,1,
2020,148402735,1,
2020,148393720,6,
2020,148405556,1,
2020,148392153,1,
2020,148420889,2,
2020,148433938,1,
2020,148395150,10,
2020,148383664,1,
2020,148396459,1,
2020,148408544,1,
2020,148405760,9,
2020,148396781,10,
2020,148358065,1,
2020,148358661,1,
2020,148358953,6,
2020,148358979,6,
2020,148357056,6,
2020,148357578,10,
2020,148359643,9,
2020,148359643,2,
2020,148357772,10,
2020,148360193,1,
2020,148360195,1,
2020,148360315,9,
2020,148364168,10,
2020,148364527,10,
2020,148362523,1,
2020,148362763,1,
2020,148368404,1,
2020,148368409,1,
2020,148365702,10,
2020,148369862,9,
2020,148370042,1,
2020,148370056,1,
2020,148371645,9,
2020,148371724,9,
2020,148372273,9,
2020,148372281,10,
2020,148378127,6,
2020,148374610,10,
2020,148379062,9,
2020,148379397,1,
2020,148379577,2,
2020,148379656,3,
2020,148379793,2,
2020,148375952,1,
2020,148380560,1,
2020,148381818,1,
2020,148382377,10,
2020,148382378,9,
2020,148383926,6,
2020,148389596,9,
2020,148389597,9,
2020,148389925,6,
2020,148390404,9,
2020,148384937,9,
2020,148385356,9,
2020,148391024,6,
2020,148391454,1,
2020,148391458,1,
2020,148386060,9,
2020,148386261,1,
2020,148386294,1,
2020,148386355,1,
2020,148392419,1,
2020,148393024,1,
2020,148393410,1,
2020,148393517,1,
2020,148393839,9,
2020,148399542,1,
2020,148396774,1,
2020,148402629,9,
2020,148402826,10,
2020,148402825,10,
2020,148406072,10,
2020,148402830,10,
2020,148402824,9,
2020,148407983,6,
2020,148408572,1,
2020,148407207,1,
2020,148407191,1,
2020,148408859,1,
2020,148407189,1,
2020,148407280,1,
2020,148407749,1,
2020,148409230,9,
2020,148412958,1,
2020,148409413,1,
2020,148413011,1,
2020,148413072,10,
2020,148413753,1,
2020,148413746,1,
2020,148413755,1,
2020,148410190,10,
2020,148414291,10,
2020,148410879,10,
2020,148414961,10,
2020,148414959,10,
2020,148415250,1,
2020,148416039,10,
2020,148416276,6,
2020,148412527,1,
2020,148416983,1,
2020,148417141,1,
2020,148417145,1,
2020,148417198,9,
2020,148412764,9,
2020,148417196,9,
2020,148417812,9,
2020,148418874,10,
2020,148419039,1,
2020,148424018,10,
2020,148419399,1,
2020,148419470,1,
2020,148424293,1,
2020,148424637,1,
2020,148426215,1,
2020,148426208,1,
2020,148421015,1,
2020,148426329,10,
2020,148421186,1,
2020,148426762,10,
2020,148426872,10,
2020,148422031,9,
2020,148422289,9,
2020,148428159,1,
2020,148428596,1,
2020,148429194,6,
2020,148430150,1,
2020,148430362,1,
2020,149412460,6,
2020,149412453,10,
2020,148911707,1,
2020,148911938,9,
2020,149415979,9,
2020,149415990,1,
2020,149415990,6,
2020,149415747,1,
2020,149412383,9,
2020,149583223,10,
2020,149415743,10,
2020,149415785,17,
2020,149415720,1,
2020,149583241,1,
2020,149582064,1,
2020,149581530,6,
2020,149583300,1,
2020,148357855,1,
2020,149582012,1,
2020,148355462,2,
2020,148352666,10,
2020,148363187,6,
2020,148361362,10,
2020,148362247,10,
2020,148367955,10,
2020,148367958,10,
2020,148368753,9,
2020,148374183,1,
2020,148378415,1,
2020,148374526,6,
2020,148378846,9,
2020,148376841,6,
2020,148376841,1,
2020,148381942,6,
2020,148382673,1,
2020,148385306,1,
2020,148385306,6,
2020,148395391,1,
2020,148399668,10,
2020,148396824,10,
2020,148399657,9,
2020,148396830,10,
2020,148399660,9,
2020,148396832,1,
2020,148399658,9,
2020,148396832,8,
2020,148399666,10,
2020,148399655,10,
2020,148399918,1,
2020,148400460,1,
2020,148402630,9,
2020,148406473,9,
2020,148408358,10,
2020,148406576,10,
2020,148406581,10,
2020,148408348,10,
2020,148407188,1,
2020,148407187,1,
2020,148412938,1,
2020,148409357,1,
2020,148413091,1,
2020,148410579,10,
2020,148414658,1,
2020,148415193,1,
2020,148416097,1,
2020,148416196,1,
2020,148416527,1,
2020,148412895,9,
2020,148417393,10,
2020,148417834,1,
2020,148418515,9,
2020,148419266,10,
2020,148419263,10,
2020,148419419,9,
2020,148420089,1,
2020,148425041,1,
2020,148425500,1,
2020,148426300,1,
2020,148430165,1,
2020,149583250,1,
2020,148368169,10,
2020,148373836,6,
2020,148374573,1,
2020,148379059,1,
2020,148375166,1,
2020,148375169,1,
2020,148379472,9,
2020,148380711,10,
2020,148377120,2,
2020,148377126,1,
2020,148377478,9,
2020,148377896,1,
2020,148388738,6,
2020,148384190,10,
2020,148389652,10,
2020,148384697,9,
2020,148386927,1,
2020,148398176,1,
2020,148399379,9,
2020,148396466,6,
2020,148399402,6,
2020,148396462,6,
2020,148396585,10,
2020,148397274,10,
2020,148403829,1,
2020,148404476,9,
2020,148405052,10,
2020,148402058,10,
2020,148405128,1,
2020,148408173,1,
2020,148406802,1,
2020,148406801,1,
2020,148408769,10,
2020,148408921,1,
2020,148414564,9,
2020,148410889,1,
2020,148410986,1,
2020,148416061,1,
2020,148417275,1,
2020,148418825,9,
2020,148424934,1,
2020,148420161,10,
2020,148420717,6,
2020,148426312,1,
2020,148421305,2,
2020,148426564,2,
2020,148426524,1,
2020,148426564,9,
2020,148426545,1,
2020,148426589,1,
2020,148421780,10,
2020,148427263,9,
2020,148427689,1,
2020,148422248,1,
2020,148429449,1,
2020,149581746,6,
2020,149583369,6,
2020,149583441,1,
2020,149583690,9,
2020,148366830,1,
2020,148369913,1,
2020,148366972,1,
2020,148367584,1,
2020,148367847,1,
2020,148371357,9,
2020,148373267,2,
2020,148372399,1,
2020,148373661,1,
2020,148372397,1,
2020,148372699,10,
2020,148378110,1,
2020,148378167,1,
2020,148374250,1,
2020,148378213,1,
2020,148378435,1,
2020,148379508,10,
2020,148379632,6,
2020,148375595,6,
2020,148375579,6,
2020,148375875,10,
2020,148376256,1,
2020,148376667,1,
2020,148381607,1,
2020,148382052,1,
2020,148382661,9,
2020,148383110,1,
2020,148383111,1,
2020,148388873,10,
2020,148389009,9,
2020,148384241,9,
2020,148389541,1,
2020,148389598,1,
2020,148390168,1,
2020,148391246,1,
2020,148391882,9,
2020,148386524,1,
2020,148386555,1,
2020,148386556,1,
2020,148386628,2,
2020,148386647,1,
2020,148392660,1,
2020,148387599,1,
2020,148394079,1,
2020,148387777,10,
2020,148394807,1,
2020,148398308,9,
2020,148395927,1,
2020,148399307,1,
2020,148399306,1,
2020,148399973,1,
2020,148397754,1,
2020,148400381,1,
2020,148403045,1,
2020,148403046,1,
2020,148400502,9,
2020,148400498,9,
2020,148403512,1,
2020,148401242,10,
2020,148401171,1,
2020,148401354,1,
2020,148402043,10,
2020,148405049,10,
2020,148405010,10,
2020,148405053,10,
2020,148405021,10,
2020,148404945,10,
2020,148405023,10,
2020,148405636,2,
2020,148407902,1,
2020,148406366,9,
2020,148408162,10,
2020,148406414,1,
2020,148408252,1,
2020,148406565,1,
2020,148406566,1,
2020,148406588,1,
2020,148406872,1,
2020,148406851,9,
2020,148408599,9,
2020,148406907,8,
2020,148408819,1,
2020,148407566,10,
2020,148407760,6,
2020,148409579,1,
2020,148410243,6,
2020,148414606,1,
2020,148410665,1,
2020,148414808,1,
2020,148415130,1,
2020,148411694,1,
2020,148412042,10,
2020,148412080,1,
2020,148412134,10,
2020,148416411,10,
2020,148416730,6,
2020,148417458,1,
2020,148417549,2,
2020,148418759,1,
2020,148423618,9,
2020,148418912,9,
2020,148418934,1,
2020,148418953,1,
2020,148423800,1,
2020,148419178,1,
2020,148424092,9,
2020,148419480,1,
2020,148424423,1,
2020,148419783,1,
2020,148425682,10,
2020,148420595,10,
2020,148425887,1,
2020,148420855,1,
2020,148420877,9,
2020,148421436,1,
2020,148427233,10,
2020,148427229,10,
2020,148421882,10,
2020,148427231,10,
2020,148421885,10,
2020,148427226,10,
2020,148422158,1,
2020,148422680,1,
2020,148422750,1,
2020,148422882,1,
2020,148428775,1,
2020,148433104,1,
2020,148433447,10,
2020,148433801,10,
2020,148433799,10,
2020,148434131,9,
2020,148434335,1,
2020,148434394,9,
2020,148369216,9,
2020,148366827,10,
2020,148365171,1,
2020,148366872,10,
2020,148369966,10,
2020,148366828,10,
2020,148370039,10,
2020,148370093,1,
2020,148370446,1,
2020,148373040,10,
2020,148373405,1,
2020,148373413,1,
2020,148373395,1,
2020,148374560,10,
2020,148375010,10,
2020,148376341,1,
2020,148382598,1,
2020,148388198,6,
2020,148388635,1,
2020,148390320,10,
2020,148390246,10,
2020,148392166,1,
2020,148393178,1,
2020,148393843,1,
2020,148387818,1,
2020,148394298,9,
2020,148387818,8,
2020,148394298,8,
2020,148394478,1,
2020,148395061,6,
2020,148395597,1,
2020,148399008,9,
2020,148399008,2,
2020,148396498,9,
2020,148399526,6,
2020,148400018,10,
2020,148403199,1,
2020,148405346,9,
2020,148407904,1,
2020,148406562,1,
2020,148407750,1,
2020,148407879,6,
2020,148409792,1,
2020,148409893,1,
2020,148410015,1,
2020,148410021,1,
2020,148414711,1,
2020,148411304,1,
2020,148412051,9,
2020,148412113,1,
2020,148417366,9,
2020,148418568,1,
2020,148423191,1,
2020,148423196,1,
2020,148424411,1,
2020,148424617,1,
2020,148420586,1,
2020,148420948,1,
2020,148426175,9,
2020,148427289,1,
2020,148427910,9,
2020,148428527,1,
2020,148432995,9,
2020,148432997,2,
2020,148365025,1,
2020,148367356,1,
2020,148370922,10,
2020,148379160,1,
2020,148377838,1,
2020,148388072,1,
2020,148383383,1,
2020,148383383,8,
2020,148383963,9,
2020,148393508,1,
2020,148393518,1,
2020,148393698,1,
2020,148387847,1,
2020,148394460,1,
2020,148397984,1,
2020,148398793,10,
2020,148399243,1,
2020,148400529,1,
2020,148404524,1,
2020,148402742,1,
2020,148408898,2,
2020,148409310,1,
2020,148410286,2,
2020,148410286,9,
2020,148414280,10,
2020,148410908,1,
2020,148411358,1,
2020,148415564,1,
2020,148412275,9,
2020,148412672,1,
2020,148418081,1,
2020,148418082,1,
2020,148418084,1,
2020,148422985,10,
2020,148423271,1,
2020,148423310,1,
2020,148424774,9,
2020,148420094,1,
2020,148420094,9,
2020,148425791,9,
2020,148421611,1,
2020,148422172,1,
2020,148427790,1,
2020,148427862,1,
2020,148433497,1,
2020,148433515,1,
2020,149583270,1,
2020,149583357,6,
2020,148352424,1,
2020,148355892,1,
2020,148355893,6,
2020,148352794,6,
2020,148356589,9,
2020,148356704,1,
2020,148358724,9,
2020,148356899,1,
2020,148358873,1,
2020,148359608,1,
2020,148361851,1,
2020,148362496,10,
2020,148370148,1,
2020,148367181,1,
2020,148371419,6,
2020,148372750,2,
2020,148374529,1,
2020,148379888,1,
2020,148379886,1,
2020,148375716,1,
2020,148375872,1,
2020,148376375,6,
2020,148376384,9,
2020,148380803,1,
2020,148381752,1,
2020,148388863,1,
2020,148389284,1,
2020,148389286,2,
2020,148390048,10,
2020,148390342,6,
2020,148385894,1,
2020,148391959,1,
2020,148392462,1,
2020,148386654,1,
2020,148398243,10,
2020,148395563,10,
2020,148396464,1,
2020,148399997,2,
2020,148397848,6,
2020,148400372,6,
2020,148401004,1,
2020,148404340,10,
2020,148404741,1,
2020,148402078,3,
2020,148405289,10,
2020,148402249,1,
2020,148405513,1,
2020,148408953,1,
2020,148413452,6,
2020,148413771,10,
2020,148411090,9,
2020,148415338,1,
2020,148411843,1,
2020,148417189,1,
2020,148422974,1,
2020,148423211,10,
2020,148423267,10,
2020,148420887,10,
2020,148421182,1,
2020,148421943,1,
2020,148427488,9,
2020,148427494,9,
2020,148428579,10,
2020,148428721,6,
2020,148429151,1,
2020,148433438,9,
2020,148429242,1,
2020,148433467,1,
2020,148434190,10,
2020,148916263,1,
2020,148365440,1,
2020,148368447,10,
2020,148370521,10,
2020,148373228,1,
2020,148372128,9,
2020,148379692,1,
2020,148380509,1,
2020,148376197,1,
2020,148377804,9,
2020,148382603,9,
2020,148383112,1,
2020,148389079,1,
2020,148389257,1,
2020,148384238,1,
2020,148389473,1,
2020,148384285,9,
2020,148389543,9,
2020,148389544,9,
2020,148384895,6,
2020,148391489,1,
2020,148391491,1,
2020,148386517,10,
2020,148397998,1,
2020,148397996,1,
2020,148395040,9,
2020,148398383,9,
2020,148398642,10,
2020,148396699,1,
2020,148396756,1,
2020,148399595,1,
2020,148399596,1,
2020,148396755,1,
2020,148401281,6,
2020,148404662,9,
2020,148405491,10,
2020,148402812,1,
2020,148407339,10,
2020,148409187,6,
2020,148413571,10,
2020,148410218,1,
2020,148410623,6,
2020,148410858,1,
2020,148415244,10,
2020,148415262,1,
2020,148411186,1,
2020,148411213,1,
2020,148415674,1,
2020,148411545,1,
2020,148415878,10,
2020,148416043,9,
2020,148411880,10,
2020,148418439,1,
2020,148418885,1,
2020,148418879,1,
2020,148419972,2,
2020,148419971,2,
2020,148419978,2,
2020,148419968,10,
2020,148419980,2,
2020,148425758,1,
2020,148425980,1,
2020,148422272,1,
2020,148422549,9,
2020,148428362,1,
2020,148433681,1,
2020,148433685,1,
2020,148430135,1,
2020,148434112,1,
2020,148434113,1,
2020,148434378,9,
2020,148915916,9,
2020,148915966,1,
2020,148365563,1,
2020,148368420,10,
2020,148369393,10,
2020,148367679,1,
2020,148372339,6,
2020,148372847,1,
2020,148381560,1,
2020,148381559,1,
2020,148377335,1,
2020,148377630,1,
2020,148383764,1,
2020,148390072,9,
2020,148390072,1,
2020,148392390,1,
2020,148392394,1,
2020,148387445,6,
2020,148393853,1,
2020,148398081,10,
2020,148398652,10,
2020,148399151,9,
2020,148399382,1,
2020,148396524,1,
2020,148399720,1,
2020,148400507,9,
2020,148405856,1,
2020,148405950,9,
2020,148402814,9,
2020,148402817,9,
2020,148406163,1,
2020,148408265,1,
2020,148408314,1,
2020,148406710,1,
2020,148406711,1,
2020,148406712,1,
2020,148407686,10,
2020,148412966,1,
2020,148410506,1,
2020,148414370,1,
2020,148414544,1,
2020,148415040,1,
2020,148415301,1,
2020,148411437,9,
2020,148411437,1,
2020,148411451,1,
2020,148412572,1,
2020,148417052,6,
2020,148417062,9,
2020,148417062,2,
2020,148418251,9,
2020,148418280,9,
2020,148424470,9,
2020,148419847,1,
2020,148420753,1,
2020,148365091,1,
2020,148368082,1,
2020,148365588,10,
2020,148366032,2,
2020,148355594,1,
2020,148352354,1,
2020,148355719,1,
2020,148352489,9,
2020,148356254,1,
2020,148358766,1,
2020,148357156,9,
2020,148357188,10,
2020,148357187,10,
2020,148357200,1,
2020,148359374,1,
2020,148359334,10,
2020,148359400,10,
2020,148357735,1,
2020,148357736,1,
2020,148360754,1,
2020,148363551,1,
2020,148360964,1,
2020,148361022,9,
2020,148361084,9,
2020,148361582,1,
2020,148361877,9,
2020,148364875,1,
2020,148364907,1,
2020,148364895,1,
2020,148362596,1,
2020,148362595,1,
2020,148365281,10,
2020,148365417,1,
2020,148365530,6,
2020,148368616,10,
2020,148366152,1,
2020,148369228,9,
2020,148369367,1,
