"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,136242047,43,1,,153014837
2020,136225982,58,200,,152999775
2020,136229697,20,350,,152996014
2020,136226102,63,200,,152996012
2020,136226102,57,300,,152999904
2020,136229783,63,1000,,152999981
2020,136229783,8,20000,,152999974
2020,136229803,38,1,,152996128
2020,136229854,3,350,,152996190
2020,136229868,8,65,13-AUG-20,153000060
2020,136232287,63,1,,153002170
2020,136228028,10,,,153004169
2020,136242047,54,1,,153014860
2020,136242047,42,1,,153014836
2020,136232351,10,,,153004208
2020,136228214,63,1,,153007483
2020,136228217,29,500,,153007488
2020,136233893,10,,,153006069
2020,136233848,18,50,,153008755
2020,136242047,13,1,,153011641
2020,136233883,10,,,153008790
2020,136242047,36,1,,153014835
2020,136242047,16,1,,153014833
2020,136242047,26,1,,153014834
2020,136233972,7,229,,153008851
2020,136229365,63,130,,153008864
2020,136233987,10,,,153008857
2020,136242084,62,1,,153014919
2020,136255110,13,300,,153029333
2020,136228563,38,2500,,153007894
2020,136233017,20,35,,153005012
2020,136228627,38,300,,153007986
2020,136233102,63,4,,153005107
2020,136229463,10,,,153008979
2020,136233102,6,11,,153008055
2020,136255110,17,200,,153029335
2020,136233126,2,1,,153005134
2020,136229544,11,1,,153009107
2020,136233178,63,1500,,153005201
2020,136228876,63,62,,153008285
2020,136228873,10,,,153008280
2020,136228872,6,90,28-JAN-20,153005385
2020,136228872,63,62,28-JAN-20,153005386
2020,136228876,6,90,,153005391
2020,136233382,63,2,,153008327
2020,136233382,11,2,,153008312
2020,136233382,10,,,153008311
2020,136228901,19,333,,153008303
2020,136255110,20,10,,153029337
2020,136228899,19,333,11-DEC-20,153005425
2020,136252973,38,800,,153029456
2020,136228938,63,1,,153008349
2020,136233403,63,620,,153008334
2020,136233425,63,50,,153008367
2020,136252973,63,200,,153029457
2020,136255180,63,30,,153029421
2020,136253056,17,250,,153034103
2020,136253056,63,170,,153034104
2020,136233443,39,1,,153005525
2020,136228970,39,1,25-DEC-20,153008386
2020,136228975,63,318,,153005532
2020,136229066,63,289,,153008497
2020,136229066,6,81,,153005725
2020,136233604,63,289,13-FEB-20,153005723
2020,136233604,6,81,13-FEB-20,153005721
2020,136233632,20,366,,153008526
2020,136233646,63,1,,153005774
2020,136233659,16,60,,153008564
2020,136229110,16,60,14-FEB-20,153005750
2020,136233659,63,41,,153005793
2020,136229110,63,41,14-FEB-20,153008563
2020,136233758,3,50,,153008639
2020,136229196,3,500,,153008658
2020,136255375,10,,,153029647
2020,136229196,24,300,,153008659
2020,136229240,13,600,,153008713
2020,136229228,10,,,153008691
2020,136253128,39,1,,153034193
2020,136255430,6,1,,153029699
2020,136233972,63,79,,153006180
2020,136253141,6,1,18-JUN-20,153034201
2020,136253155,67,1,,153029716
2020,136229365,28,5200,,153006196
2020,136229434,31,618,,153008948
2020,136234117,63,1,,153006341
2020,136229463,11,1,,153009005
2020,136255486,32,1,,153034249
2020,136253193,3,8000,,153029761
2020,136229494,11,44,,153009053
2020,136229494,10,,,153009052
2020,136229496,63,1,,153009056
2020,136229495,34,150,,153006402
2020,136255520,51,0,,153029787
2020,136229562,6,60,,153006509
2020,136255588,26,500,,153034384
2020,136229562,63,15,,153009140
2020,136229573,10,,,153006523
2020,136255827,9,0,,153030150
2020,136234609,20,6989,,153006605
2020,136234633,63,300,,153006638
2020,136253499,52,0,,153034627
2020,136253602,10,,,153030353
2020,136256010,36,100,,153034768
2020,136256182,4,50,,153030580
2020,136253766,63,1,04-DEC-20,153034947
2020,136253767,63,1,,153034948
2020,136254303,63,150,,153035668
2020,136254303,42,75,,153035667
2020,136256994,63,700,,153031419
2020,136256994,42,800,,153035656
2020,136234397,3,1000,,153006702
2020,136234673,11,2,,153006718
2020,136257063,63,30,,153031515
2020,136257067,25,1,,153031522
2020,136257121,11,1,,153031565
2020,136234658,63,500,,153009252
2020,136257121,10,,,153031564
2020,136234405,63,6260,,153006705
2020,136234431,36,446,,153009262
2020,136234673,10,,,153006717
2020,136234534,20,1493,,153006844
2020,136234545,63,900,,153006860
2020,136234759,42,40,,153009373
2020,136234573,11,1,,153006898
2020,136234573,10,,,153009402
2020,136234772,10,,,153009391
2020,136234772,63,1,,153006887
2020,136234787,10,,,153009411
2020,136239601,6,35,,153006938
2020,136234820,10,,,153009450
2020,136239626,20,650,,153006974
2020,136239622,20,408,,153006967
2020,136234937,10,,,153009592
2020,136235002,3,1,,153009689
2020,136239905,63,32,,153009713
2020,136235153,20,47000,,153012537
2020,136240273,10,,,153010023
2020,136236658,11,1,,153014939
2020,136236658,10,,,153014936
2020,136242093,8,55,,153014928
2020,136242115,63,1,,153011741
2020,136257162,38,500,,153031623
2020,136254443,7,185,,153035837
2020,136253106,38,3700,,153029651
2020,136255381,38,1500,,153029649
2020,136253095,19,87,11-JUN-20,153034155
2020,136253096,19,87,,153034156
2020,136253269,10,,,153029858
2020,136221099,63,40,,152991716
2020,136232029,3,200,,153003835
2020,136231966,10,,,153003759
2020,136255579,63,1,,153034367
2020,136255646,20,35,23-JUL-20,153029939
2020,136255648,20,35,,153029940
2020,136253366,63,95,,153034468
2020,136253387,6,80,,153030002
2020,136253387,7,260,,153034484
2020,136253395,37,30000,,153030051
2020,136221153,4,350,,152991778
2020,136218325,51,0,,152991808
2020,136255758,10,,,153030022
2020,136255921,13,650,,153034679
2020,136221309,3,1,,152991961
2020,136255915,13,650,27-MAY-20,153030265
2020,136255986,10,,,153030347
2020,136253582,9,0,,153034733
2020,136253582,36,25,,153030329
2020,136221310,20,107,,152991962
2020,136218453,16,500,,152986800
2020,136253582,25,850,,153034734
2020,136256077,38,1,01-DEC-20,153030453
2020,136218453,36,1000,,152986801
2020,136218453,13,300,,152986799
2020,136218528,7,1,,152986877
2020,136256114,30,500,,153034845
2020,136256238,63,200,,153030646
2020,136218675,13,800,,152992309
2020,136256240,63,1,,153030648
2020,136256240,20,1500,,153034967
2020,136256250,10,,,153030652
2020,136253810,19,6,,153034994
2020,136256284,63,56,,153035002
2020,136253813,63,56,25-AUG-20,153035000
2020,136256319,10,,,153035038
2020,136257011,13,1,,153031446
2020,136256327,19,27,,153030730
2020,136256343,10,,,153030754
2020,136256345,29,125,,153030752
2020,136218821,26,70,,152987203
2020,136257006,63,900,,153031439
2020,136256367,38,575,,153030769
2020,136256291,35,150,,153030701
2020,136218832,13,450,,152992542
2020,136256384,61,298,,153030787
2020,136256488,25,1,,153030897
2020,136230933,3,1,14-NOV-20,153001022
2020,136256621,13,100,,153031052
2020,136256680,19,14,,153031101
2020,136256680,6,7,,153031100
2020,136256672,19,14,13-DEC-20,153035313
2020,136256672,6,7,13-DEC-20,153035311
2020,136253985,3,7500,,153035232
2020,136256725,16,4000,,153035365
2020,136254082,63,25,,153035364
2020,136256736,63,700,,153031157
2020,136254107,3,5000,,153031166
2020,136230933,49,1,14-NOV-20,153002507
2020,136227136,63,850,,153001167
2020,136227135,63,850,22-FEB-20,153001165
2020,136256744,3,5000,02-MAR-20,153035381
2020,136257011,10,,,153035681
2020,136231124,36,150,,153002738
2020,136227185,29,50,,153002771
2020,136227212,63,1,,153001239
2020,136256796,19,75,,153031217
2020,136231273,20,80,,153002922
2020,136227305,10,40,,153001355
2020,136227305,63,1900,,153001356
2020,136227336,39,9000,,153001394
2020,136227336,64,1000,,153001395
2020,136231452,25,1,,153003124
2020,136231451,10,,,153003102
2020,136221783,13,250,,152992572
2020,136221822,3,1,,152992616
2020,136218942,17,10000,,152997355
2020,136218942,19,30000,,152997357
2020,136221935,28,3400,,152997380
2020,136221935,38,300,,152992735
2020,136221967,3,1,,152997396
2020,136222063,26,400,,152992882
2020,136222063,7,400,,152992880
2020,136222063,16,470,,152992881
2020,136222123,36,200,,152997566
2020,136219122,24,1,,152997562
2020,136219122,63,100,,152992956
2020,136222184,63,200,,152993037
2020,136219166,54,1,,152997619
2020,136222408,29,1,,152993310
2020,136219537,63,155,,152998036
2020,136222202,10,,,152997583
2020,136219117,3,1,15-OCT-20,152997558
2020,136219183,16,400,,152993072
2020,136222231,52,0,,152993097
2020,136219199,3,600,,152993083
2020,136222301,63,600,,152997720
2020,136222301,4,200,,152997715
2020,136222301,36,25900,,152993170
2020,136232669,25,395,03-OCT-20,153007598
2020,136232683,25,395,,153004601
2020,136228572,10,,,153007905
2020,136219283,16,62,,152997745
2020,136219445,63,1,,152997916
2020,136233296,10,120,,153005338
2020,136256796,8,5,,153031216
2020,136254181,20,1628,,153035479
2020,136256849,10,,,153031258
2020,136256849,11,2,,153031268
2020,136256936,10,,,153035594
2020,136256966,13,500,,153031398
2020,136256966,3,15000,,153031397
2020,136256965,3,15000,29-FEB-20,153035631
2020,136257011,66,1,,153031447
2020,136254349,10,,,153035728
2020,136254373,38,1,,153035756
2020,136257115,68,1,,153031568
2020,136257115,9,0,,153031563
2020,136257115,20,100,,153031566
2020,136257115,25,1,,153031567
2020,136222581,10,,,152997998
2020,136231457,63,930,,153001489
2020,136231457,13,400,,153001486
2020,136227456,10,,,153001532
2020,136227456,63,1,,153001543
2020,136231544,20,40,,153003239
2020,136231570,10,,,153003261
2020,136231570,11,4,,153003264
2020,136227530,63,199,,153001659
2020,136227530,6,30,,153003318
2020,136227530,9,0,,153003319
2020,136227530,25,50,,153003320
2020,136227530,51,0,,153003323
2020,136231612,37,1,,153003339
2020,136227560,63,200,,153001700
2020,136227633,63,9,,153001791
2020,136227876,3,5000,,153002076
2020,136227875,3,5000,29-DEC-20,153003884
2020,136227914,11,2,,153002116
2020,136227914,10,,,153002115
2020,136228035,20,503,,153002267
2020,136243469,63,900,,153016467
2020,136237677,38,700,,153016495
2020,136243503,29,500,,153016506
2020,136237735,63,1,,153016608
2020,136243578,3,1,,153016594
2020,136243659,3,1,,153018002
2020,136243659,37,1,,153018003
2020,136243673,29,2,,153016692
2020,136243683,25,1,,153016699
2020,136243760,63,1500,,153016791
2020,136237875,13,200,,153016818
2020,136237861,29,200,,153018088
2020,136237875,27,200,,153016819
2020,136243843,19,34,14-NOV-20,153016905
2020,136243853,19,34,,153018147
2020,136243900,63,0,,153016951
2020,136238015,4,600,,153018219
2020,136238015,36,500,,153017010
2020,136238015,63,80,,153017044
2020,136244050,10,,,153017127
2020,136244050,11,1,,153018317
2020,136244077,25,30,,153018351
2020,136244166,19,12,,153017263
2020,136238152,19,12,20-APR-20,153018420
2020,136238197,11,2,,153018466
2020,136238197,10,,,153017327
2020,136238228,63,1,,153018515
2020,136238239,10,,,153022365
2020,136244382,10,,,153018597
2020,136244462,10,,,153018665
2020,136238398,26,108,,153022660
2020,136244500,26,108,08-DEC-20,153022645
2020,136238461,63,1,,153022816
2020,136244648,38,1,,153022812
2020,136244749,10,,,153018854
2020,136244716,10,,,153022899
2020,136252200,20,8,,153028305
2020,136252200,63,1,,153033149
2020,136249268,10,,,153033151
2020,136252228,9,0,,153028349
2020,136252228,20,125,,153028350
2020,136252228,63,1,,153033185
2020,136252268,16,8,,153033237
2020,136252307,37,21000,14-DEC-20,153028479
2020,136249447,3,1,,153033308
2020,136252370,13,250,,153033344
2020,136252370,63,20,,153033345
2020,136249473,19,57,23-DEC-20,153028562
2020,136249474,19,57,,153028565
2020,136254583,38,1,,153033448
2020,136254597,20,30,,153033456
2020,136254625,63,100,,153028747
2020,136254671,26,900,,153028801
2020,136254707,63,2,,153028853
2020,136254743,25,10,,153028885
2020,136254772,10,,,153028920
2020,136254991,63,1,08-MAR-20,153029186
2020,136254992,10,,,153029188
2020,136254995,63,1,,153029191
2020,136252811,6,33,15-AUG-20,153033844
2020,136255056,6,33,,153029251
2020,136252827,20,399,,153033853
2020,136255024,67,1,,153029224
2020,136255023,63,10,,153033832
2020,136252891,63,1,,153029340
2020,136252891,36,100,,153029338
2020,136255269,63,2,,153029523
2020,136255331,20,2387,,153029599
2020,136253090,63,300,,153034147
2020,136255389,20,100,,153034174
2020,136255413,10,,,153029686
2020,136253190,63,1,20-JUN-20,153029760
2020,136253191,63,228,,153034274
2020,136255511,36,1100,23-JUN-20,153029774
2020,136253202,36,1100,,153034293
2020,136255543,31,300,,153029810
2020,136255555,13,500,,153029829
2020,136255571,67,1,,153034357
2020,136255617,3,700,,153034425
2020,136255958,25,1,,153034719
2020,136255958,61,200,,153030322
2020,136255958,47,0,,153030321
2020,136255968,19,70,22-AUG-20,153030332
2020,136255970,19,70,,153030334
2020,136255993,63,100,,153030357
2020,136256079,36,2,,153030455
2020,136256079,63,2,,153030456
2020,136253662,20,100,,153034824
2020,136256175,19,148,,153034912
2020,136253731,19,148,24-AUG-20,153034910
2020,136253732,10,,,153034911
2020,136256229,29,1100,,153030634
2020,136256264,63,1,,153030675
2020,136256314,63,150,,153035027
2020,136253858,10,,,153030750
2020,136253958,20,740,,153035199
2020,136253970,63,1441,,153035212
2020,136256623,10,,,153035265
2020,136256623,11,1,,153035267
2020,136256774,10,,,153031196
2020,136256783,8,27,,153031202
2020,136256773,8,27,02-MAR-20,153031195
2020,136256834,29,30,,153031257
2020,136254217,25,900,,153035533
2020,136256895,36,100,,153031332
2020,136254230,63,500,,153035551
2020,136254283,63,500,,153035633
2020,136254292,10,,,153035646
2020,136257145,35,1,,153031603
2020,136257203,3,5000,16-OCT-20,153031666
2020,136254481,3,5000,,153031685
2020,136254510,29,400,,153035903
2020,136254515,2,330,27-JUN-20,153035912
2020,136254516,2,330,,153035913
2020,136259635,17,600,,153031888
2020,136257423,8,1,,153036072
2020,136259645,35,1,,153036071
2020,136257435,63,15,,153031950
2020,136259607,29,2,,153031875
2020,136259608,6,40,28-DEC-20,153036025
2020,136257435,6,40,,153031948
2020,136259608,63,15,28-DEC-20,153036026
2020,136259661,26,20,,153031953
2020,136259661,63,44,,153031958
2020,136259661,35,200,,153031955
2020,136259911,6,204,,153036381
2020,136259716,17,300,,153036157
2020,136259875,63,460,,153032250
2020,136257751,6,204,14-MAR-20,153032305
2020,136257842,20,304,,153037404
2020,136257844,20,194,,153037409
2020,136257992,63,600,,153037594
2020,136257992,25,1300,,153037592
2020,136257992,13,1500,,153036646
2020,136260173,10,,,153036691
2020,136260217,36,50,,153037712
2020,136260217,38,100,,153037714
2020,136260275,38,1,,153036809
2020,136258180,4,100,,153037792
2020,136260288,63,1,,153036848
2020,136258215,63,250,,153037836
2020,136258213,63,250,24-MAR-20,153036850
2020,136258356,16,750,,153036983
2020,136258356,26,200,,153038015
2020,136260562,37,5000,,153037140
2020,136258641,20,721,,153038347
2020,136258647,63,4400,,153038355
2020,136258646,63,4400,,153038354
2020,136258775,3,5000,,153042355
2020,136258904,63,4000,,153042477
2020,136258902,63,4000,13-MAR-20,153042471
2020,136258904,36,400,,153042476
2020,136258904,16,75,,153038666
2020,136260899,20,380,,153042490
2020,136261018,13,1,,153042627
2020,136261018,3,1,,153042626
2020,136259066,63,1,,153038868
2020,136261050,35,1700,,153038934
2020,136259142,63,2,,153038954
2020,136259145,36,37990,,153038957
2020,136259145,7,1000,,153042686
2020,136259175,19,295,,153038990
2020,136259174,19,295,20-DEC-20,153038988
2020,136261086,61,150,,153042710
2020,136261101,67,1,,153042726
2020,136259267,6,305,,153039091
2020,136261174,6,305,22-DEC-20,153042815
2020,136261228,38,1,,153039190
2020,136259573,19,101,,153039448
2020,136261441,20,300,,153043135
2020,136261459,61,150,,153039531
2020,136261459,17,50,,153039529
2020,136261459,25,1,,153039530
2020,136261586,37,5200,,153043308
2020,136261584,37,5200,02-AUG-20,153043304
2020,136264824,9,0,,153043341
2020,136264824,25,80,,153039723
2020,136264824,20,2000,,153039722
2020,136264850,63,1,,153039746
2020,136261678,36,570,,153039802
2020,136261678,63,30,,153039803
2020,136261917,2,120,,153043684
2020,136262014,7,1400,14-NOV-20,153043799
2020,136265303,7,1400,,153040262
2020,136265303,26,780,,153040263
2020,136262059,20,205,15-AUG-20,153040304
2020,136210429,10,,,152980055
2020,136210443,10,,,152980069
2020,136203622,2,5,,152976249
2020,136210490,63,1,,152980119
2020,136210523,12,1,,152980153
2020,136203682,6,500,,152980158
2020,136210547,19,41,,152980178
2020,136210569,63,355,,152980198
2020,136210599,16,1,,152976324
2020,136203716,17,34,,152980243
2020,136203749,19,99,,152976373
2020,136203748,63,400,,152976368
2020,136203771,39,1,,152976395
2020,136203781,9,0,11-MAR-20,152976415
2020,136203798,31,245,,152976443
2020,136210683,11,1,,152980330
2020,136210683,10,,,152976435
2020,136203857,63,2000,,152976514
2020,136203881,16,50,,152976535
2020,136210743,16,50,27-OCT-20,152980403
2020,136203881,36,20,,152976537
2020,136203881,63,300,,152980416
2020,136203901,6,207,,152980445
2020,136203935,6,142,,152976600
2020,136203920,6,142,17-APR-20,152976599
2020,136203934,3,1,,152980507
2020,136210841,28,1,19-NOV-20,152980521
2020,136204056,19,125,,152976751
2020,136204176,63,10,28-JUL-20,152976883
2020,136204182,63,10,,152976898
2020,136204185,36,336,,152976903
2020,136204204,10,,,152976926
2020,136211188,63,1,,152980918
2020,136211414,10,,,152977250
2020,136211429,19,84,,152981218
2020,136204515,10,,,152977307
2020,136211438,10,,,152977284
2020,136214578,7,1,,152982375
2020,136214716,10,,,152981524
2020,136214663,63,1,,152982491
2020,136212146,10,,,152982971
2020,136212176,17,1,,152982092
2020,136212176,47,0,,152982094
2020,136212176,24,1,,152982093
2020,136212212,63,100,,152983040
2020,136215202,6,30,,152983084
2020,136215226,27,60,,152983112
2020,136212418,20,300,,152987377
2020,136212418,13,300,,152987376
2020,136212664,36,350,,152983402
2020,136215501,36,350,09-JUL-20,152983392
2020,136215575,19,55,,152987771
2020,136212906,10,,,152983598
2020,136212906,11,2,,152987962
2020,136215724,4,700,,152988009
2020,136215723,4,700,11-DEC-20,152988008
2020,136215810,19,50,,152983740
2020,136213104,63,250,,152988179
2020,136213168,3,1,,152983827
2020,136213168,38,1,,152988253
2020,136213172,19,52,,152988259
2020,136215968,10,,,152983905
2020,136216121,3,20000,,152984084
2020,136216203,35,300,,152984188
2020,136213567,36,2019,,152988732
2020,136213626,63,160,,152988802
2020,136213719,20,1,,152988917
2020,136216364,3,10000,,152984381
2020,136242652,19,300,,153012237
2020,136242670,19,74,02-APR-20,153012250
2020,136237117,19,74,,153015579
2020,136237128,63,2,,153015606
2020,136237128,9,0,,153015604
2020,136237128,20,60,,153015605
2020,136242777,63,1,,153015704
2020,136237177,19,419,,153015721
2020,136242808,19,115,,153015744
2020,136237223,10,,,153017395
2020,136242951,10,,,153015879
2020,136242923,3,10000,,153017426
2020,136237252,3,10000,30-NOV-20,153015853
2020,136242971,16,50,,153017495
2020,136242993,20,200,,153015938
2020,136243266,3,1,,153017725
2020,136237526,20,202,,153016238
2020,136243304,26,30,,153017746
2020,136237584,63,300,,153017784
2020,136243375,63,2731,,153016357
2020,136243495,29,700,,153016499
2020,136243602,63,300,,153016624
2020,136243724,3,2000,,153018054
2020,136243770,16,65,,153016809
2020,136243734,63,2,15-APR-20,153016761
2020,136243734,16,65,15-APR-20,153018070
2020,136243770,36,1,,153016810
2020,136243734,36,1,15-APR-20,153016759
2020,136243770,63,2,,153016811
2020,136243831,10,,,153016890
2020,136243930,38,100,,153016996
2020,136237926,16,3000,,153016909
2020,136243938,3,1,,153016998
2020,136238011,63,1,,153017005
2020,136238040,31,1,,153018288
2020,136244015,8,500,,153018291
2020,136238088,3,400,,153018345
2020,136238102,9,0,,153018359
2020,136244164,38,500,,153017242
2020,136244225,20,40,,153018474
2020,136244222,20,40,23-APR-20,153018464
2020,136244507,4,200,,153022650
2020,136244507,36,100,,153022653
2020,136238321,54,399,,153022514
2020,136244498,10,,,153018708
2020,136244536,38,1200,,153018727
2020,136238404,63,1000,,153018725
2020,136238432,19,1150,,153022715
2020,136244553,10,,,153018737
2020,136244549,19,1150,03-OCT-20,153022693
2020,136244553,11,1,,153022696
2020,136244623,10,,,153022766
2020,136244681,10,1,,153022841
2020,136244673,19,88,,153022833
2020,136244688,63,292,,153018803
2020,136244688,20,120,,153018802
2020,136244726,3,1500,,153022908
2020,136238513,11,1,,153018856
2020,136238513,10,,,153018849
2020,136244713,20,9447,,153022889
2020,136244713,47,0,,153022893
2020,136238482,47,0,,153022871
2020,136244752,20,2604,,153018872
2020,136260552,36,1000,,153037128
2020,136260552,38,1,,153037130
2020,136258528,6,70,,153037147
2020,136258528,8,7,,153037148
2020,136258528,19,12,,153038209
2020,136260569,6,70,29-MAR-20,153038205
2020,136260569,19,12,29-MAR-20,153037145
2020,136260569,8,7,29-MAR-20,153038206
2020,136258713,38,460,,153038440
2020,136258863,10,1,,153038622
2020,136258866,10,,,153038623
2020,136260890,63,100,,153042481
2020,136259060,26,250,,153042634
2020,136259060,63,360,,153038861
2020,136261021,63,180,09-AUG-20,153042629
2020,136259122,63,1,,153042672
2020,136259242,16,80,,153039064
2020,136259242,6,150,,153039063
2020,136261159,63,241,,153042801
2020,136259262,38,1,,153042808
2020,136259321,6,107,,153042842
2020,136259321,63,789,,153042857
2020,136261191,63,789,22-DEC-20,153042833
2020,136261191,6,107,22-DEC-20,153042832
2020,136259419,26,400,,153042946
2020,136259419,33,350,,153039284
2020,136267530,63,295,,153047923
2020,136267530,26,570,,153045984
2020,136267613,17,9000,06-NOV-20,153048020
2020,136264078,6,9,,153046217
2020,136264072,6,9,28-DEC-20,153048209
2020,136267852,10,,,153048300
2020,136267890,52,0,,153048340
2020,136267890,25,25,,153048337
2020,136267928,6,800,,153048374
2020,136264222,10,,,153046391
2020,136264413,63,4500,,153046615
2020,136264413,36,8500,,153046614
2020,136268332,3,1,,153048856
2020,136264496,29,400,,153046728
2020,136268380,38,250,,153048904
2020,136268376,38,250,14-APR-20,153048901
2020,136268385,26,800,,153046740
2020,136268402,63,150,,153046772
2020,136268402,17,3250,,153046771
2020,136268761,63,1,,153047062
2020,136269781,63,1,30-APR-20,153047059
2020,136236555,3,10000,,153014787
2020,136242013,20,500,,153014817
2020,136236555,63,750,,153011607
2020,136242004,4,80,,153014800
2020,136242042,16,635,,153011659
2020,136242119,19,447,,153014953
2020,136236673,10,,,153011766
2020,136236717,63,100,,153011794
2020,136242234,10,,,153015080
2020,136242284,63,61,,153011918
2020,136242443,11,1,,153012045
2020,136242443,10,,,153012044
2020,136236937,63,15,,153012051
2020,136242485,35,25,,153015357
2020,136242573,3,65,,153015465
2020,136242796,19,110,,153015730
2020,136242789,19,110,30-NOV-20,153015720
2020,136242839,3,8000,,153015778
2020,136242836,38,340,,153015775
2020,136242837,3,8000,27-APR-20,153015776
2020,136242846,3,40000,30-NOV-20,153015740
2020,136237205,3,40000,,153015798
2020,136242932,10,,,153017464
2020,136242932,11,2,,153015868
2020,136242956,9,0,,153015897
2020,136243014,19,108,,153015965
2020,136237339,13,1700,,153017515
2020,136237391,6,1,,153017573
2020,136237551,63,7000,,153017755
2020,136243311,20,447,,153017766
2020,136237576,10,,,153017760
2020,136237614,19,155,,153017824
2020,136230108,3,19924,27-JUN-20,152996496
2020,136230224,3,19924,,153000310
2020,136230297,63,52,,152996719
2020,136226590,10,,,152996806
2020,136230368,37,25000,02-OCT-20,153000536
2020,136226593,37,25000,,152996826
2020,136226638,63,1,,153000581
2020,136230443,63,5,,153000614
2020,136226726,10,,,153000683
2020,136230494,22,0,,152996978
2020,136226805,38,30,11-OCT-20,152997166
2020,136226842,59,200,,153000818
2020,136226846,63,12,,152997202
2020,136226846,17,30,,152997201
2020,136230706,13,300,,152997243
2020,136230755,49,50,,152997307
2020,136226909,10,,,153000891
2020,136226982,63,1,,153002448
2020,136230861,20,150,,153002399
2020,136230861,25,30,,153000960
2020,136227127,63,80,,153001156
2020,136227360,19,51,,153001423
2020,136227358,19,51,25-FEB-20,153001421
2020,136231479,63,1,,153003137
2020,136231479,10,,,153003135
2020,136231418,11,1,,153001450
2020,136231418,10,,,153001449
2020,136227518,20,80,,153003283
2020,136227518,63,5,,153001641
2020,136227635,3,7000,,153003507
2020,136227675,4,150,,153001846
2020,136227744,23,10000,,153001902
2020,136227761,27,2,,153001933
2020,136231990,13,500,,153003768
2020,136244633,3,1,,153022792
2020,136238442,3,1,25-DEC-20,153018768
2020,136244559,38,1000,,153022707
2020,136238419,13,250,26-SEP-20,153018746
2020,136244572,10,,,153022719
2020,136244627,8,53,,153022784
2020,136238479,63,100,,153022865
2020,136244707,11,1,,153022884
2020,136244707,10,,,153018823
2020,136244854,63,1,,153023048
2020,136244854,9,0,,153023047
2020,136244854,20,1,,153018938
2020,136244854,25,1,,153018940
2020,136244854,7,1,,153023046
2020,136244883,16,45,,153018979
2020,136238611,10,,,153018945
2020,136244946,63,300,,153023097
2020,136244963,20,800,,153019037
2020,136238777,3,24000,29-APR-20,153019162
2020,136245116,3,24000,,153019166
2020,136245188,35,1600,,153023440
2020,136238842,7,200,,153019258
2020,136245253,10,,,153023506
2020,136245291,24,8000,28-FEB-20,153023557
2020,136245292,24,8000,,153023560
2020,136245291,13,300,28-FEB-20,153019332
2020,136245292,13,300,,153023558
2020,136238888,13,329,,153019252
2020,136245299,27,79,22-FEB-20,153023516
2020,136245311,27,79,,153023566
2020,136238965,13,300,16-MAR-20,153019369
2020,136245433,38,1500,,153019440
2020,136245409,49,1,11-DEC-20,153023704
2020,136239035,18,1000,,153019449
2020,136239041,13,800,,153019455
2020,136239028,38,1,,153023739
2020,136245553,63,200,,153023872
2020,136224945,19,536,20-APR-20,152994232
2020,136223207,19,536,,152998539
2020,136223253,3,20000,,152994295
2020,136225092,63,1,,152998687
2020,136223400,10,,,152998711
2020,136223509,63,700,,152994612
2020,136225209,9,0,,152998825
2020,136223537,8,1,,152998865
2020,136223521,19,4,,152994633
2020,136223520,19,4,15-AUG-20,152994630
2020,136223586,3,1500,,152998906
2020,136223797,19,41,,152994939
2020,136223797,6,14,,152994937
2020,136223797,16,4,,152994938
2020,136225475,20,1000,,152999163
2020,136223918,20,12000,,152995060
2020,136224022,20,1880,28-JUL-20,152995177
2020,136224025,10,,,152995179
2020,136225616,20,1880,,152995219
2020,136225694,3,26000,,152999413
2020,136225725,10,,,152999448
2020,136224263,10,,,152995472
2020,136225770,3,5001,10-FEB-20,152999507
2020,136224522,2,46,,152995787
2020,136225956,2,4,08-AUG-20,152999742
2020,136224551,26,100,10-SEP-20,152995827
2020,136224556,26,100,,152995834
2020,136229576,63,1,,152995864
2020,136226223,10,,,152999989
2020,136229846,10,,,152996183
2020,136230127,10,,,152996514
2020,136230218,19,5,,152996626
2020,136230227,26,100,,152996633
2020,136232382,63,1,,153002337
2020,136228178,16,9,,153007406
2020,136228178,63,11,,153004377
2020,136256312,63,190,,153035033
2020,136256332,10,,,153035056
2020,136256496,63,1,,153030907
2020,136256550,67,1,,153030971
2020,136257747,20,250,,153032302
2020,136259917,3,9000,,153032312
2020,136257760,10,,,153032316
2020,136257853,67,1,,153036514
2020,136257853,19,119400,,153036512
2020,136260020,31,700,,153036509
2020,136259337,20,982,,153039179
2020,136259337,9,0,,153039177
2020,136259418,3,5000,,153039279
2020,136259454,16,1200,,153039313
2020,136259454,36,800,,153039315
2020,136261343,19,43,25-SEP-20,153043010
2020,136259529,20,900,,153043041
2020,136264627,7,50,,153039514
2020,136261476,63,600,,153039549
2020,136264681,7,399,16-NOV-20,153039575
2020,136264684,7,8588,,153039579
2020,136264737,11,1,,153043255
2020,136261610,63,1200,16-NOV-20,153043335
2020,136261616,9,0,,153043338
2020,136261616,38,1,,153043350
2020,136261616,63,1200,,153043353
2020,136264917,63,600,,153039826
2020,136264924,3,25000,,153039831
2020,136261707,20,1700,,153039867
2020,136261715,63,8,,153043470
2020,136261747,3,3000,,153043509
2020,136261786,3,15000,,153039978
2020,136261808,63,10,,153043576
2020,136265299,6,91,,153040256
2020,136265330,10,,,153040291
