"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41693396,134933662,1,14-MAY-20,1,"C",51,5,33,"M",1,2,"R","","",33,0
2020,41693497,134930608,1,15-AUG-20,1,"N",51,5,41,"F",1,3,"R","","",41,0
2020,41693634,134934341,1,13-MAR-20,1,"N",45,5,32,"M",1,2,"N","","",32,0
2020,41693742,134934628,1,17-JUN-20,1,"N",32,5,28,"M",2,2,"R","","",28,0
2020,41693846,134935031,1,17-SEP-20,2,"N",45,5,18,"F",2,2,"R","","",18,0
2020,41697746,134935080,1,12-MAY-20,2,"N",45,5,21,"M",2,2,"R","","",21,0
2020,41697782,134935094,1,09-JAN-20,2,"N",16,5,26,"M",2,2,"R","","",26,0
2020,41697807,134935153,1,13-MAY-20,1,"N",16,5,44,"F",1,2,"R","","",44,0
2020,41693894,134935210,1,24-JAN-20,3,"N",27,5,21,"M",2,2,"R","","",21,0
2020,41697986,134935760,1,11-MAR-20,1,"N",51,5,12,"M",2,2,"R","H","",12,0
2020,41697989,134935760,2,11-MAR-20,1,"N",51,5,11,"M",2,2,"R","H","",11,0
2020,41698113,134938203,1,17-MAR-20,2,"N",28,5,54,"M",1,2,"R","","",54,0
2020,41698146,134936084,1,21-MAY-20,2,"N",45,5,19,"M",1,2,"R","","",19,0
2020,41698166,134938390,2,19-JUL-20,2,"N",51,5,56,"M",1,2,"R","","",56,0
2020,41698165,134938390,1,19-JUL-20,2,"N",51,5,53,"M",1,2,"R","","",53,0
2020,41694246,134941406,1,26-MAR-20,2,"N",5,5,25,"M",1,2,"R","","",25,0
2020,41698327,134941535,1,20-OCT-20,1,"N",16,5,41,"M",1,2,"U","","",41,0
2020,41698388,134939198,1,27-JAN-21,2,"N",40,5,17,"M",1,3,"U","R","",17,0
2020,41694375,134939284,1,28-JUN-20,2,"N",51,5,32,"M",2,2,"N","","",32,0
2020,41698704,134940188,1,23-SEP-20,1,"N",16,5,31,"F",1,1,"N","","",31,0
2020,41698724,134942601,2,03-FEB-20,1,"N",16,5,18,"M",2,2,"R","","",18,0
2020,41698722,134942601,1,03-FEB-20,1,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41699630,134942601,3,03-FEB-20,1,"N",16,5,23,"M",2,2,"R","","",23,0
2020,41698911,134943093,1,28-JUL-20,2,"N",45,5,62,"M",1,2,"R","","",62,0
2020,41698982,134946147,1,09-FEB-20,1,"N",16,5,22,"M",1,2,"R","","",22,0
2020,41699005,134943256,1,31-JUL-20,2,"N",16,5,25,"F",2,2,"U","","",25,0
2020,41699064,134943368,1,24-MAY-20,2,"N",16,5,22,"M",2,,"","","",22,0
2020,41699116,134943473,1,09-AUG-20,1,"N",27,5,22,"F",2,3,"R","","",22,0
2020,41699952,134943509,1,10-JUN-20,1,"C",51,5,33,"M",1,2,"R","","",33,0
2020,41699131,134943519,1,09-AUG-20,1,"N",40,5,44,"M",2,2,"R","","",44,0
2020,41699977,134946604,1,14-JUN-20,2,"N",51,5,41,"F",1,2,"R","","",41,0
2020,41699985,134943602,1,10-AUG-20,1,"N",51,5,19,"M",1,2,"N","","",19,0
2020,41699223,134946756,1,10-OCT-20,1,"N",23,5,22,"M",1,2,"R","","",22,0
2020,41699388,134943987,1,15-FEB-20,1,"N",51,5,49,"M",2,2,"R","","",49,0
2020,41699423,134944034,1,06-APR-20,3,"N",49,5,31,"M",1,2,"R","","",31,0
2020,41713010,134987447,5,29-NOV-20,1,"N",16,5,42,"M",1,2,"R","","",42,0
2020,41713008,134987447,3,29-NOV-20,2,"N",16,5,46,"M",1,2,"R","","",46,0
2020,41716777,134987447,2,29-NOV-20,2,"N",16,5,35,"F",1,2,"R","","",35,0
2020,41716776,134987447,1,29-NOV-20,2,"N",16,5,20,"F",1,2,"R","","",20,0
2020,41713009,134987447,4,29-NOV-20,1,"N",16,5,39,"M",1,2,"R","","",39,0
2020,41716826,134987644,1,01-SEP-20,2,"N",16,5,25,"M",1,2,"R","","",25,0
2020,41713087,134987714,1,06-OCT-20,2,"C",16,5,38,"M",2,2,"R","","",38,0
2020,41716908,134987928,1,08-SEP-20,1,"N",39,5,42,"M",2,2,"N","","",42,0
2020,41716930,134991441,1,20-OCT-20,2,"C",44,5,13,"M",1,2,"R","R","",13,0
2020,41713199,134991499,1,03-JUN-20,2,"N",23,5,27,"F",2,2,"R","","",27,0
2020,41713218,134988168,1,05-JUN-20,2,"N",23,5,28,"F",1,2,"R","","",28,0
2020,41716966,134991580,2,20-OCT-20,1,"N",16,5,38,"M",1,2,"R","","",38,0
2020,41713238,134991660,1,22-OCT-20,2,"C",16,5,46,"M",2,2,"R","","",46,0
2020,41717004,134991756,1,29-OCT-20,3,"N",51,5,30,"M",1,2,"N","","",30,0
2020,41717008,134988334,1,12-JAN-21,3,"N",51,5,18,"F",2,2,"N","","",18,0
2020,41713293,134988402,1,10-JUN-20,1,"N",51,5,27,"M",2,2,"N","","",27,0
2020,41713486,134989002,1,24-DEC-20,3,"N",16,5,17,"M",2,2,"N","R","",17,0
2020,41717189,134992801,1,15-JUN-20,1,"C",39,5,35,"M",1,2,"R","","",35,0
2020,41717226,134989255,1,29-JUN-20,2,"N",35,5,40,"M",2,2,"R","","",40,0
2020,41717229,134992998,1,01-JAN-20,2,"N",51,5,18,"F",2,2,"R","","",18,0
2020,41713668,134989557,1,12-APR-20,2,"C",51,5,30,"F",1,2,"R","","",30,0
2020,41717377,134989832,1,25-APR-20,1,"C",27,5,32,"M",2,2,"R","","",32,0
2020,41713878,134990132,1,12-JUL-20,3,"N",51,5,19,"M",2,2,"R","","",19,0
2020,41717479,134994318,1,20-JAN-20,1,"N",16,5,37,"M",1,2,"R","","",37,0
2020,41717493,134990257,1,22-NOV-20,1,"C",39,5,40,"M",2,2,"R","","",40,0
2020,41717535,134994584,1,28-JUL-20,1,"N",5,5,41,"M",2,2,"R","","",41,0
2020,41714040,134994626,1,25-JAN-20,1,"N",27,5,53,"F",1,2,"R","","",53,0
2020,41714073,134994737,1,14-JUL-20,3,"C",16,5,33,"M",1,2,"R","","",33,0
2020,41714169,134990700,1,22-JUL-20,1,"C",16,5,46,"F",1,2,"R","","",46,0
2020,41717630,134995060,1,31-JUL-20,2,"C",47,5,32,"M",1,2,"R","","",32,0
2020,41714205,134990753,1,27-JUL-20,2,"C",16,5,24,"M",2,2,"R","","",24,0
2020,41827923,135422449,1,15-NOV-20,2,"N",47,5,44,"M",1,2,"R","","",44,0
2020,41695886,134920488,1,17-DEC-20,1,"N",39,5,14,"M",2,2,"R","H","",14,0
2020,41692359,134920676,1,29-JUL-20,2,"C",16,5,31,"M",2,2,"R","","",31,0
2020,41696025,134920866,1,24-APR-20,2,"C",45,5,15,"F",2,2,"R","R","",15,0
2020,41692414,134920874,1,20-JUN-20,2,"C",16,5,29,"F",2,2,"R","","",29,0
2020,41692434,134920952,1,28-AUG-20,3,"M",27,5,19,"M",2,2,"R","","",19,0
2020,41692480,134931105,1,17-AUG-20,1,"C",16,5,32,"M",1,2,"N","","",32,0
2020,41696152,134927370,1,08-JAN-20,1,"N",46,5,36,"M",1,2,"R","","",36,0
2020,41696184,134927467,1,31-AUG-20,3,"N",43,5,51,"M",1,2,"R","","",51,0
2020,41696194,134927497,1,03-OCT-20,2,"N",16,5,41,"M",1,2,"R","","",41,0
2020,41692612,134931493,1,06-NOV-20,3,"C",27,5,32,"M",2,2,"R","","",32,0
2020,41696257,134931591,1,02-MAY-20,2,"N",28,5,52,"M",1,2,"R","","",52,0
2020,41696258,134931591,2,02-MAY-20,2,"N",51,5,36,"M",1,2,"R","","",36,0
2020,41696278,134931639,1,05-NOV-20,3,"N",51,5,21,"M",1,2,"R","","",21,0
2020,41696383,134928126,1,19-NOV-20,3,"N",21,5,24,"F",1,2,"R","","",24,0
2020,41696431,134928230,1,30-JUL-20,2,"N",45,5,35,"F",2,,"R","","",35,0
2020,41696453,134932098,1,12-OCT-20,1,"N",49,5,38,"M",1,2,"R","","",38,0
2020,41696454,134928342,1,18-NOV-20,2,"N",28,5,33,"M",2,2,"R","","",33,0
2020,41696499,134932222,1,14-OCT-20,2,"N",35,5,56,"M",2,2,"R","","",56,0
2020,41696511,134928459,1,30-NOV-20,2,"N",51,5,30,"F",2,2,"R","","",30,0
2020,41696509,134928469,1,30-NOV-20,1,"C",16,5,39,"F",1,2,"R","","",39,0
2020,41692865,134928469,2,30-NOV-20,1,"C",16,5,43,"M",1,2,"R","","",43,0
2020,41696579,134928614,1,15-SEP-20,3,"N",49,5,49,"M",2,3,"R","","",49,0
2020,41696547,134932315,1,02-SEP-20,3,"C",27,5,20,"F",2,2,"N","","",20,0
2020,41692957,134928827,1,05-MAR-20,3,"M",2,5,29,"M",2,3,"R","","",29,0
2020,41696641,134928843,1,09-JUL-20,1,"N",27,5,21,"F",2,2,"R","","",21,0
2020,41693053,134932691,1,14-JUL-20,1,"N",23,5,35,"F",2,3,"U","","",35,0
2020,41696804,134932788,1,14-AUG-20,2,"N",39,5,22,"M",2,2,"R","","",22,0
2020,41696871,134929337,1,19-JUL-20,1,"N",27,5,40,"M",2,2,"U","","",40,0
2020,41693218,134929629,1,10-MAY-20,2,"C",45,5,20,"M",2,2,"R","","",20,0
2020,41697000,134933259,1,22-MAY-20,2,"C",45,5,55,"F",3,,"N","","",55,0
2020,41693412,134930380,1,06-SEP-20,2,"N",16,5,38,"M",2,2,"U","","",38,0
2020,41693434,134933776,1,01-DEC-20,2,"C",45,5,55,"M",2,2,"N","","",55,0
2020,41697245,134930551,1,20-DEC-20,1,"N",21,5,18,"M",1,2,"R","","",18,0
2020,41712914,134985270,2,18-AUG-20,1,"C",51,5,38,"M",1,2,"R","","",38,0
2020,41716705,134985270,1,18-AUG-20,1,"C",51,5,36,"F",1,2,"R","","",36,0
2020,41712929,134985325,1,16-MAY-20,1,"N",27,5,36,"M",1,2,"R","","",36,0
2020,41713056,134987608,1,06-OCT-20,3,"N",51,5,43,"M",2,2,"N","","",43,0
2020,41713129,134991146,1,12-OCT-20,3,"N",51,5,20,"M",2,2,"N","","",20,0
2020,41716897,134987895,1,30-MAY-20,1,"N",49,5,48,"M",2,2,"R","","",48,0
2020,41713149,134987900,1,29-MAY-20,1,"N",27,5,16,"M",2,2,"R","R","",16,0
2020,41716931,134988066,1,02-JUN-20,1,"N",5,5,49,"F",2,2,"R","","",49,0
2020,41716967,134988178,1,12-SEP-20,1,"N",39,5,39,"M",1,2,"R","","",39,0
2020,41713251,134991688,1,23-OCT-20,1,"C",39,5,25,"M",2,2,"R","","",25,0
2020,41717034,134988417,1,16-SEP-20,1,"N",16,5,22,"M",2,2,"N","","",22,0
2020,41713316,134992025,1,30-OCT-20,1,"M",14,5,22,"M",1,2,"N","","",22,0
2020,41717054,134992025,2,30-OCT-20,1,"M",14,5,23,"M",1,2,"N","","",23,0
2020,41717055,134992025,5,30-OCT-20,1,"M",14,5,20,"M",1,2,"N","","",20,0
2020,41713317,134992025,3,30-OCT-20,1,"M",14,5,19,"M",1,2,"N","","",19,0
2020,41713408,134988787,1,20-JUN-20,1,"N",8,5,32,"M",2,2,"R","","",32,0
2020,41713479,134988994,1,24-JUN-20,2,"N",16,5,44,"M",2,2,"R","","",44,0
2020,41713519,134989135,1,29-SEP-20,1,"N",51,5,42,"M",1,2,"R","","",42,0
2020,41717221,134989231,1,28-JUN-20,3,"C",23,5,33,"M",2,2,"R","","",33,0
2020,41713545,134989243,1,21-JUN-20,2,"C",16,5,31,"F",1,2,"R","","",31,0
2020,41693382,134933616,2,29-OCT-20,1,"N",16,5,61,"M",2,2,"R","","",61,0
2020,41693380,134933616,1,29-OCT-20,1,"N",16,5,61,"M",2,2,"R","","",61,0
2020,41697256,134933902,1,17-FEB-20,1,"N",51,5,38,"M",2,2,"R","","",38,0
2020,41693521,134933994,1,15-SEP-20,1,"N",21,5,12,"F",2,2,"U","H","",12,0
2020,41697294,134933994,2,15-SEP-20,1,"N",21,5,14,"M",2,2,"U","H","",14,0
2020,41697357,134934205,1,29-DEC-20,2,"N",35,5,52,"M",1,2,"R","","",52,0
2020,41697395,134934243,1,08-DEC-20,1,"N",27,5,23,"M",2,3,"U","","",23,0
2020,41697417,134931054,1,15-SEP-20,2,"N",44,5,40,"F",1,2,"N","","",40,0
2020,41697430,134936165,1,02-SEP-20,1,"C",16,5,29,"M",2,2,"R","","",29,0
2020,41693694,134934507,1,14-DEC-20,1,"N",16,5,32,"M",2,2,"R","","",32,0
2020,41693696,134934507,2,14-DEC-20,1,"N",16,5,25,"F",2,3,"U","","",25,0
2020,41697671,134934835,1,18-AUG-20,1,"N",16,5,27,"M",2,2,"U","","",27,0
2020,41697775,134935119,1,13-MAY-20,1,"N",16,5,38,"M",1,2,"R","","",38,0
2020,41697805,134935169,1,14-MAY-20,1,"C",27,5,41,"M",1,2,"R","","",41,0
2020,41697939,134935529,1,07-MAR-20,2,"N",45,5,29,"F",2,2,"R","","",29,0
2020,41694001,134935571,1,07-MAR-20,2,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41698014,134935737,1,30-JUN-20,2,"N",45,5,34,"M",1,2,"N","","",34,0
2020,41694102,134938060,1,08-NOV-20,2,"N",5,5,29,"M",1,2,"N","","",29,0
2020,41694097,134938080,1,02-DEC-20,2,"N",45,5,32,"F",1,2,"U","","",32,0
2020,41694120,134938128,1,19-MAY-20,1,"N",16,5,34,"F",1,2,"R","","",34,0
2020,41694280,134938854,1,23-MAY-20,3,"N",16,5,21,"M",2,2,"U","","",21,0
2020,41698425,134939301,1,09-FEB-20,2,"N",44,5,28,"M",1,2,"R","","",28,0
2020,41698640,134940008,1,03-SEP-20,2,"N",51,5,34,"M",2,2,"R","","",34,0
2020,41698684,134940090,1,01-FEB-20,1,"N",16,5,38,"M",1,3,"R","","",38,0
2020,41707647,134959429,1,25-DEC-20,3,"N",27,5,24,"M",2,2,"R","","",24,0
2020,41707730,134959643,1,01-NOV-20,2,"N",45,5,39,"M",1,3,"N","","",39,0
2020,41707799,134959757,1,23-OCT-20,3,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41702781,134954969,1,03-APR-20,3,"C",27,5,21,"F",1,,"R","","",21,0
2020,41707929,134960125,1,07-NOV-20,2,"N",23,5,33,"F",2,2,"N","","",33,0
2020,41708062,134955444,1,13-NOV-20,2,"N",23,5,29,"M",1,2,"N","","",29,0
2020,41703068,134955823,1,23-SEP-20,2,"N",14,5,55,"M",2,3,"R","","",55,0
2020,41703134,134955996,1,14-OCT-20,3,"N",39,5,16,"M",2,3,"U","R","",16,0
2020,41710513,134971740,1,25-AUG-20,2,"N",16,5,19,"M",2,2,"N","","",19,0
2020,41714774,134971740,2,25-AUG-20,2,"N",16,5,22,"M",2,3,"N","","",22,0
2020,41714795,134971783,1,27-AUG-20,3,"N",27,5,20,"M",2,2,"U","","",20,0
2020,41714796,134970215,1,26-AUG-20,3,"N",51,5,55,"F",1,2,"R","","",55,0
2020,41714844,134970371,1,29-JUN-20,1,"N",27,5,67,"M",1,2,"R","","",67,0
2020,41714893,134970530,1,01-APR-20,2,"N",23,5,50,"M",2,2,"N","","",50,0
2020,41710710,134970788,1,15-AUG-20,1,"C",27,5,13,"M",2,2,"R","R","",13,0
2020,41710801,134972756,1,10-SEP-20,2,"N",27,5,57,"M",1,2,"R","","",57,0
2020,41710953,134976493,1,18-OCT-20,1,"N",45,5,29,"M",2,2,"R","","",29,0
2020,41715153,134976628,1,17-MAY-20,1,"C",16,5,40,"M",1,2,"R","","",40,0
2020,41715231,134976828,1,10-MAY-20,1,"C",49,5,38,"M",2,2,"R","","",38,0
2020,41711220,134974308,1,02-APR-20,1,"N",16,5,51,"M",2,2,"R","","",51,0
2020,41711349,134977562,1,07-NOV-20,1,"N",27,5,25,"M",2,2,"U","","",25,0
2020,41711389,134977639,1,02-AUG-20,2,"N",16,5,22,"M",1,2,"N","","",22,0
2020,41711386,134974829,2,25-JUL-20,1,"M",51,5,23,"M",1,2,"R","","",23,0
2020,41715492,134974829,1,25-JUL-20,1,"C",51,5,21,"F",1,2,"R","","",21,0
2020,41715505,134974849,1,08-NOV-20,1,"N",51,5,33,"M",1,2,"U","","",33,0
2020,41711457,134977827,1,31-AUG-20,3,"N",16,5,28,"M",2,2,"N","","",28,0
2020,41715559,134975085,1,12-APR-20,2,"N",16,5,26,"M",2,2,"R","","",26,0
2020,41711502,134977968,1,24-MAY-20,2,"N",23,5,50,"M",1,2,"N","","",50,0
2020,41715667,134978204,1,21-NOV-20,1,"C",49,5,29,"M",1,2,"R","","",29,0
2020,41715665,134978199,1,24-FEB-20,3,"N",45,5,34,"M",1,2,"U","","",34,0
2020,41715694,134975672,1,21-OCT-20,3,"N",41,5,28,"M",2,2,"N","","",28,0
2020,41711763,134978659,1,18-SEP-20,1,"N",51,5,43,"M",2,2,"U","","",43,0
2020,41711765,134976095,1,17-OCT-20,3,"C",45,5,33,"M",1,2,"R","","",33,0
2020,41711818,134978818,1,03-JUN-20,3,"N",51,5,20,"M",1,2,"U","","",20,0
2020,41711824,134978833,1,13-AUG-20,1,"N",49,5,19,"M",2,2,"U","","",19,0
2020,41711854,134981388,1,03-MAR-20,1,"N",49,5,38,"F",1,2,"R","","",38,0
2020,41715935,134981794,1,11-MAR-20,1,"N",51,5,71,"M",2,2,"N","","",71,0
2020,41712271,134982572,1,03-DEC-20,3,"N",49,5,22,"M",1,2,"N","","",22,0
2020,41716214,134980217,3,21-SEP-20,1,"C",16,5,29,"F",1,2,"R","","",29,0
2020,42027060,136053016,1,11-DEC-20,3,"N",16,5,22,"M",1,3,"R","","",22,0
2020,42029510,136049174,1,20-JUL-20,3,"C",27,5,55,"M",2,2,"R","","",55,0
2020,42027127,136053286,1,31-JAN-21,3,"C",40,5,19,"M",2,2,"R","","",19,0
2020,42024159,136048336,2,12-NOV-20,2,"N",23,5,32,"M",1,2,"N","","",32,0
2020,42026883,136048336,1,12-NOV-20,2,"N",23,5,32,"F",1,2,"N","","",32,0
2020,42024284,136052734,1,23-DEC-20,2,"N",23,5,35,"F",2,2,"N","","",35,0
2020,42026973,136048625,1,24-DEC-20,2,"N",23,5,46,"F",1,2,"R","","",46,0
2020,42024294,136048635,1,29-DEC-20,1,"N",23,5,40,"F",1,2,"N","","",40,0
2020,42024296,136048635,2,29-DEC-20,1,"N",23,5,52,"M",2,2,"N","","",52,0
2020,42024313,136048704,1,14-DEC-20,1,"N",51,5,46,"M",2,2,"R","","",46,0
2020,41702896,134960207,2,23-JUL-20,1,"N",45,5,53,"M",1,2,"R","","",53,0
2020,41702894,134960207,1,22-JUL-20,2,"N",45,5,47,"F",1,2,"R","","",47,0
2020,41703010,134960587,2,21-FEB-20,3,"C",16,5,26,"M",2,2,"R","","",26,0
2020,41703009,134960587,1,26-FEB-20,3,"N",51,5,20,"M",2,2,"R","","",20,0
2020,41708127,134955644,1,30-JUL-20,2,"N",45,5,46,"F",2,2,"R","","",46,0
2020,41703032,134955728,1,27-OCT-20,3,"N",16,5,39,"F",1,2,"U","","",39,0
2020,41703125,134956003,1,13-APR-20,2,"N",51,5,43,"M",1,3,"R","","",43,0
2020,41708259,134956003,2,13-APR-20,2,"N",51,5,41,"M",1,2,"R","","",41,0
2020,41708358,134966217,1,17-JUN-20,2,"N",16,5,18,"M",1,3,"R","","",18,0
2020,41708447,134961623,1,30-APR-20,1,"M",45,5,21,"M",1,2,"R","","",21,0
2020,41703250,134966433,1,29-JUN-20,3,"N",51,5,25,"M",2,3,"N","","",25,0
2020,41708477,134961709,1,24-OCT-20,1,"C",51,5,59,"M",1,2,"N","","",59,0
2020,41703361,134961998,1,17-APR-20,1,"N",51,5,32,"M",1,2,"R","","",32,0
2020,41708579,134966719,1,15-SEP-20,1,"N",35,5,60,"M",2,2,"R","","",60,0
2020,41703390,134966775,1,21-NOV-20,1,"C",36,5,39,"M",2,2,"N","","",39,0
2020,41708651,134966842,1,13-APR-20,2,"N",2,5,19,"M",2,3,"U","","",19,0
2020,41708653,134966842,2,13-APR-20,2,"N",2,5,19,"M",2,3,"U","","",19,0
2020,41703474,134966966,1,08-JAN-20,1,"N",29,5,44,"M",2,3,"U","","",44,0
2020,41708931,134967288,1,28-SEP-20,1,"N",16,5,42,"M",2,2,"R","","",42,0
2020,41708975,134962944,1,22-JUL-20,1,"N",16,5,23,"M",1,2,"R","","",23,0
2020,41708991,134962971,1,08-MAR-20,2,"C",51,5,12,"F",1,2,"R","H","",12,0
2020,41708998,134967396,1,21-OCT-20,3,"N",39,5,22,"M",2,2,"R","","",22,0
2020,41703721,134967532,1,30-DEC-20,1,"C",16,5,27,"F",1,2,"R","","",27,0
2020,41709086,134967559,1,25-OCT-20,3,"N",32,5,23,"M",1,3,"R","","",23,0
2020,41703834,134963607,1,25-MAY-20,2,"N",23,5,26,"F",2,3,"R","","",26,0
2020,41703882,134967955,1,03-JUN-20,1,"N",16,5,43,"F",1,2,"R","","",43,0
2020,41709369,134967997,1,20-JUN-20,2,"N",23,5,31,"F",2,2,"U","","",31,0
2020,41709406,134968036,1,24-MAR-20,2,"N",39,5,23,"M",2,2,"R","","",23,0
2020,41709505,134968275,1,17-MAY-20,1,"N",51,5,21,"M",2,2,"R","","",21,0
2020,41709740,134968681,1,20-NOV-20,1,"N",16,5,68,"F",2,2,"R","","",68,0
2020,41709781,134968757,1,15-NOV-20,3,"N",16,5,28,"F",1,2,"N","","",28,0
2020,41710919,134973186,2,11-MAY-20,2,"N",16,5,20,"M",1,2,"R","","",20,0
2020,41715102,134973186,1,11-MAY-20,2,"N",16,5,21,"M",1,2,"R","","",21,0
2020,41715105,134976476,1,03-MAY-20,1,"C",51,5,31,"M",2,2,"R","","",31,0
2020,41715189,134976742,1,13-AUG-20,2,"N",35,5,52,"F",1,2,"R","","",52,0
2020,41715192,134976742,2,13-AUG-20,1,"N",16,5,48,"M",1,2,"R","","",48,0
2020,41715200,134976757,1,26-MAY-20,2,"N",16,5,21,"M",2,,"R","","",21,0
2020,41715201,134976757,2,26-MAY-20,2,"N",16,5,20,"F",2,2,"R","","",20,0
2020,41715223,134973738,1,14-AUG-20,1,"N",27,5,40,"M",2,2,"R","","",40,0
2020,41711091,134973786,1,01-OCT-20,1,"N",28,5,31,"F",2,2,"U","","",31,0
2020,41711100,134976903,1,14-OCT-20,1,"N",16,5,43,"M",1,2,"U","","",43,0
2020,41715268,134976954,1,20-OCT-20,3,"N",16,5,32,"M",1,2,"U","","",32,0
2020,41715330,134977198,1,09-JUN-20,2,"N",14,5,15,"M",2,2,"R","R","",15,0
2020,41715332,134977210,2,06-JUN-20,2,"N",23,5,17,"F",1,2,"R","R","",17,0
2020,41715331,134977210,1,06-JUN-20,2,"N",23,5,17,"F",1,2,"R","R","",17,0
2020,41715383,134974424,1,17-JUN-20,1,"N",16,5,37,"M",2,2,"N","","",37,0
2020,41711316,134977474,1,21-JUL-20,2,"C",28,5,28,"M",1,2,"N","","",28,0
2020,41715452,134977524,1,21-JUL-20,2,"C",5,5,12,"M",1,2,"R","R","",12,0
2020,41711338,134977524,4,21-JUL-20,2,"C",5,5,12,"M",1,2,"N","R","",12,0
2020,41711319,134977524,2,21-JUL-20,2,"C",5,5,14,"M",1,2,"R","R","",14,0
2020,41715455,134977524,3,21-JUL-20,2,"C",5,5,15,"M",1,2,"N","R","",15,0
2020,41711414,134977680,1,18-AUG-20,3,"N",16,5,32,"M",1,2,"R","","",32,0
2020,41711463,134977835,1,11-APR-20,1,"N",51,5,42,"M",2,2,"R","","",42,0
2020,41711570,134978109,1,14-NOV-20,1,"N",49,5,39,"F",1,2,"R","","",39,0
2020,41711614,134975586,1,03-MAY-20,3,"N",16,5,42,"M",1,3,"U","","",42,0
2020,41715700,134978334,1,11-DEC-20,1,"C",51,5,39,"M",1,2,"R","","",39,0
2020,41827469,135418048,1,06-NOV-20,2,"N",51,5,14,"M",2,2,"U","H","",14,0
2020,41827470,135418048,2,06-NOV-20,2,"N",51,5,13,"M",2,2,"U","H","",13,0
2020,41831096,135418088,1,18-NOV-20,1,"N",16,5,32,"M",1,2,"U","","",32,0
2020,41827796,135418692,1,27-OCT-20,3,"N",16,5,40,"M",2,2,"R","","",40,0
2020,41827909,135422412,1,02-NOV-20,3,"N",16,5,40,"M",1,2,"R","","",40,0
2020,41692203,134920324,1,02-SEP-20,1,"C",16,5,38,"F",1,2,"R","","",38,0
2020,41692211,134920337,1,18-OCT-20,3,"N",16,5,28,"M",2,2,"R","","",28,0
2020,41695771,134920347,1,04-AUG-20,2,"C",16,5,17,"F",2,2,"R","R","",17,0
2020,41695784,134920375,1,20-DEC-20,3,"N",28,5,18,"M",2,,"R","","",18,0
2020,41695924,134926583,1,18-SEP-20,3,"C",27,5,38,"M",2,2,"R","","",38,0
2020,41695970,134920673,1,23-MAR-20,2,"N",23,5,36,"M",2,2,"R","","",36,0
2020,41692365,134920724,1,27-JUL-20,3,"C",27,5,33,"M",2,2,"N","","",33,0
2020,41692405,134920854,1,26-APR-20,2,"C",45,5,40,"M",2,2,"N","","",40,0
2020,41692416,134920902,1,13-AUG-20,3,"M",51,5,51,"M",2,2,"R","","",51,0
2020,41696148,134927328,1,28-AUG-20,2,"C",35,5,44,"F",1,2,"N","","",44,0
2020,41696262,134927725,1,03-NOV-20,1,"N",27,5,59,"M",2,2,"R","","",59,0
2020,41696359,134928070,1,13-NOV-20,2,"N",21,5,53,"F",1,2,"R","","",53,0
2020,41696375,134931941,1,10-OCT-20,1,"N",16,5,36,"F",1,2,"N","","",36,0
2020,41692749,134931969,1,16-JUL-20,2,"N",45,5,20,"F",2,2,"N","","",20,0
2020,41692796,134932058,1,12-OCT-20,1,"N",16,5,28,"M",1,2,"R","","",28,0
2020,41696534,134928522,1,30-NOV-20,1,"N",27,5,30,"F",2,2,"N","","",30,0
2020,41696596,134928684,1,07-JUL-20,1,"N",16,5,34,"F",2,2,"R","","",34,0
2020,41696616,134932430,1,16-JUN-20,1,"N",51,5,38,"M",2,2,"R","","",38,0
2020,41696820,134929212,1,10-JUL-20,3,"N",44,5,30,"F",2,2,"R","","",30,0
2020,41696975,134929729,1,14-MAY-20,2,"N",45,5,33,"F",2,2,"N","","",33,0
2020,41693256,134929767,1,30-AUG-20,2,"N",44,5,26,"F",1,2,"R","","",26,0
2020,41693295,134933340,1,18-OCT-20,2,"N",45,5,34,"M",1,1,"U","","",34,0
2020,41697052,134933488,1,01-DEC-20,1,"N",51,5,10,"M",2,2,"R","R","",10,0
2020,41698637,134942381,2,23-APR-20,3,"N",39,5,31,"M",2,2,"R","","",31,0
2020,41699538,134942381,1,23-APR-20,3,"N",39,5,37,"M",2,2,"R","","",37,0
2020,41698767,134940435,2,04-APR-20,2,"N",51,5,32,"F",2,2,"R","","",32,0
2020,41698766,134940435,1,04-APR-20,2,"N",51,5,27,"F",2,2,"R","","",27,0
2020,41698768,134940435,3,04-APR-20,2,"N",51,5,21,"F",2,2,"R","","",21,0
2020,41699745,134940738,1,15-MAY-20,1,"N",51,5,40,"M",1,2,"R","","",40,0
2020,41699771,134940847,1,20-APR-20,1,"N",51,5,39,"M",1,2,"R","","",39,0
2020,41699826,134943139,1,29-JUL-20,1,"N",16,5,54,"M",1,2,"N","","",54,0
2020,41698945,134941050,1,07-FEB-20,1,"N",16,5,43,"M",1,2,"R","","",43,0
2020,41698948,134943170,1,29-JUL-20,1,"N",16,5,33,"M",2,2,"N","","",33,0
