"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2020,136247848,134971540,5,,
2020,136247900,134971550,7,,
2020,136247944,134970037,6,,
2020,136251082,134970054,7,,
2020,136247956,134970054,4,,
2020,136247979,134971675,5,,
2020,136251112,134971675,7,,
2020,136248073,134971754,7,,
2020,136248199,134971893,7,,
2020,136248295,134970348,7,,
2020,136248430,134970528,7,,
2020,136251482,134972205,6,,
2020,136248446,134970546,6,,
2020,136248461,134970567,7,,
2020,136251567,134970608,7,,
2020,136251569,134970626,7,,
2020,136251617,134970670,7,,
2020,136248528,134970670,4,,
2020,136251635,134970698,5,,
2020,136248557,134970698,7,,
2020,136251889,134970991,1,,
2020,136248967,134972757,7,,
2020,136251956,134972757,4,,
2020,136248973,134971086,6,,
2020,136248986,134972781,5,,
2020,136251996,134972781,7,,
2020,136252073,134972911,7,1,
2020,136249100,134972911,5,,1
2020,136252121,134976225,7,,
2020,136254578,134976580,4,,
2020,136254624,134973449,4,,
2020,136254670,134973500,5,,
2020,136252518,134973500,7,,
2020,136254786,134973644,7,,
2020,136252637,134976799,7,,
2020,136252634,134976799,4,,
2020,136252653,134973748,7,,
2020,136252715,134976884,7,,
2020,136252714,134976884,5,,
2020,136255030,134976980,1,,
2020,136255120,134974058,5,,
2020,136255122,134974058,7,,
2020,136255153,134974095,1,,
2020,136252964,134977149,7,,
2020,136253016,134977207,7,1,
2020,136253027,134977220,7,,
2020,136255272,134974239,7,,
2020,136253088,134977269,7,,
2020,136255353,134977275,7,,
2020,136255360,134977278,4,,
2020,136255516,134974521,7,,
2020,136255515,134974521,5,,
2020,136253200,134974518,7,1,
2020,136253253,134977446,6,,
2020,136253262,134977470,7,,
2020,136255587,134977476,4,,
2020,136253296,134974631,7,,
2020,136255608,134977503,6,,
2020,136255612,134977509,4,,
2020,136255707,134977602,4,,
2020,136255774,134977657,6,,
2020,136255801,134977694,7,1,
2020,136253436,134977694,5,,1
2020,136253438,134977698,6,,
2020,136255908,134974999,7,,
2020,136255912,134977807,4,,
2020,136255913,134977807,7,,
2020,136256142,134975260,6,,
2020,136256173,134978042,7,,
2020,136253728,134978042,6,,
2020,136256170,134978042,5,,
2020,136253753,134978065,6,,
2020,136253782,134978099,6,,
2020,136642865,135418086,7,,
2020,136642902,135421820,6,,
2020,136646145,135418137,7,,
2020,136646173,135421872,3,,
2020,136643165,135418424,7,1,
2020,136643201,135418471,6,,
2020,136643206,135418471,7,,
2020,136643256,135418521,6,,
2020,136646463,135418667,7,,
2020,136643430,135418713,4,,
2020,136643456,135422274,6,,
2020,136646566,135418828,7,1,
2020,136643590,135418880,6,,
2020,136646632,135422399,7,1,
2020,136643726,135419025,4,,
2020,136643729,135419030,7,,
2020,136239193,134968104,6,,
2020,136239219,134964040,7,1,
2020,136245760,134968155,6,,
2020,136239230,134968155,5,,
2020,136239253,134964098,6,,
2020,136239311,134968231,4,,
2020,136245930,134964274,7,,
2020,136245929,134964274,5,,
2020,136246002,134968359,7,,
2020,136239533,134964477,7,,
2020,136239529,134964519,6,,
2020,136239574,134968501,7,,
2020,136239569,134968501,4,,
2020,136246210,134964573,6,,
2020,136246234,134968547,7,,
2020,136246292,134968591,7,,
2020,136246297,134968596,7,,
2020,136249673,134964676,4,,
2020,136249708,134968661,7,,
2020,136246444,134964797,7,,
2020,136249790,134964815,4,,
2020,136246494,134964864,7,,
2020,136249846,134968777,6,,
2020,136246557,134968811,7,,
2020,136246650,134968886,7,,
2020,136246797,134965197,7,,
2020,136250065,134965197,5,,
2020,136250105,134965244,7,,
2020,136250142,134965302,7,,
2020,136246887,134965302,5,,
2020,136250165,134969131,5,,
2020,136250167,134969131,7,,
2020,136246978,134969181,6,,
2020,136250282,134965520,6,,
2020,136250291,134965525,7,,
2020,136250474,134965784,7,,
2020,136250690,134969665,1,,
2020,136247534,134969676,7,,
2020,136247603,134969720,7,,
2020,136247615,134971179,7,,
2020,136247632,134969733,6,,
2020,136250825,134969791,7,,
2020,136247697,134969791,4,,
2020,136250887,134969846,6,,
2020,136247927,134971602,5,,
2020,136251048,134971602,7,,
2020,136247955,134970049,7,,
2020,136251434,134970488,7,,
2020,136251546,134972281,7,1,
2020,136251564,134970607,7,,
2020,136251673,134972399,7,,
2020,136248598,134972396,7,,
2020,136248655,134972466,5,,
2020,136248656,134972466,7,,
2020,136251820,134970904,4,,
2020,136248773,134972652,5,,
2020,136248851,134972652,7,,
2020,136248839,134972651,7,,
2020,136248931,134971053,7,,
2020,136251919,134971025,6,,
2020,136252061,134976166,7,,
2020,136249089,134976172,7,1,
2020,136249086,134976172,5,,1
2020,136252130,134976235,7,,
2020,136252125,134976262,7,,
2020,136249180,134976262,5,,
2020,136249221,134973003,7,,
2020,136249226,134976277,5,,
2020,136252174,134976277,7,,
2020,136249309,134973096,7,,
2020,136252377,134976484,7,,
2020,136252348,134973291,7,,
2020,136249530,134976545,6,,
2020,136254768,134973625,4,,
2020,136252623,134973720,7,,
2020,136254861,134973727,7,,
2020,136254860,134973727,5,,
2020,136254951,134973838,6,,
2020,136254948,134973857,7,,
2020,136255081,134973990,7,,
2020,136255100,134974028,7,,
2020,136252870,134974028,3,,
2020,136255107,134974042,7,,
2020,136255220,134977174,7,,
2020,136255221,134977180,4,,
2020,136255244,134977201,1,,
2020,136255245,134977201,4,,
2020,136255274,134977225,7,,
2020,136253032,134977225,5,,
2020,136253059,134974276,7,1,
2020,136255319,134977258,7,,
2020,136253105,134977293,1,,
2020,136253161,134974451,7,,
2020,136253206,134977407,7,,
2020,136255532,134977433,7,,
2020,136253241,134974573,4,,
2020,136255568,134977457,4,,
2020,136255606,134974639,4,,
2020,136255638,134977547,6,,
2020,136253307,134977566,6,,
2020,136255714,134974770,7,,
2020,136255724,134977616,7,,
2020,136255778,134974847,7,,
2020,136255812,134977704,4,,
2020,136255822,134974896,4,,
2020,136253477,134977743,1,,
2020,136253457,134977750,7,,
2020,136253616,134977906,7,,
2020,136253640,134977931,6,,
2020,136256100,134977978,6,,
2020,136256093,134975185,7,,
2020,136256233,134978101,7,,
2020,136256230,134978101,5,,
2020,136253837,134978162,4,,
2020,136253854,134978175,7,,
2020,136256331,134978175,5,,
2020,136253871,134978198,7,,
2020,136253891,134975514,7,,
2020,136253915,134978248,7,,
2020,136256457,134975575,6,,
2020,136256456,134975575,4,,
2020,136256482,134975599,7,,
2020,136256524,134978309,7,,
2020,136256580,134978361,7,1,
2020,136256674,134978428,7,,
2020,136254094,134978484,4,,
2020,136256728,134978484,1,,
2020,136256748,134975867,7,,
2020,136254103,134975867,4,,
2020,136256990,134981157,7,,
2020,136257040,134981221,4,,
2020,136254355,134981240,4,,
2020,136254356,134981240,7,,
2020,136257170,134981347,5,,
2020,136257189,134978900,6,,
2020,136257208,134981401,7,,
2020,136257209,134978922,7,,
2020,136257301,134981539,6,,
2020,136257413,134979132,4,,
2020,136257414,134979134,5,,1
2020,136257417,134979134,7,1,
2020,136257445,134981684,7,,
2020,136259673,134979170,7,,
2020,136259670,134981701,7,,
2020,136257512,134979232,4,,
2020,136259729,134979239,7,1,
2020,136257571,134979291,6,,
2020,136257633,134981914,6,,
2020,136259848,134981914,7,,
2020,136257703,134981971,7,1,
2020,136257685,134981982,7,,
2020,136257736,134982010,7,,
2020,136259919,134979450,1,,
2020,136258008,134982365,7,,
2020,136258026,134982385,7,,
2020,136258023,134982385,5,,
2020,136260321,134982612,5,,
2020,136258254,134982612,7,1,
2020,136258272,134979923,1,,
2020,136260333,134979923,4,,
2020,136258334,134979986,7,,
2020,136260415,134982731,4,,
2020,136260417,134982731,7,,
2020,136260420,134980024,6,,
2020,136260459,134982780,4,,
2020,136258395,134982780,1,,
2020,136260481,134982807,5,,
2020,136260483,134982807,7,,
2020,136258445,134980135,5,,
2020,136260513,134980135,7,,
2020,136258459,134980149,7,,
2020,136260579,134982933,7,1,
2020,136258541,134982933,5,,1
2020,136260605,134980251,7,,
2020,136260617,134980259,7,,
2020,136260651,134983037,1,,
2020,136258688,134980357,6,,
2020,136258744,134983163,5,,
2020,136258746,134983163,7,,
2020,136260772,134980441,4,,
2020,136260816,134980486,4,,
2020,136260818,134980486,7,,
2020,136258836,134980497,8,,
2020,136260853,134983303,7,,
2020,136260861,134980549,7,,
2020,136260877,134980562,8,,
2020,136258954,134980623,7,,
2020,136260927,134980623,5,,
2020,136258960,134983391,4,,
2020,136261037,134983532,1,,
2020,136259120,134983565,6,,
2020,136259158,134983612,7,,
2020,136261087,134980792,7,,
2020,136259190,134980814,1,,
2020,136261112,134980817,7,,
2020,136259322,134980942,7,,
2020,136259336,134980951,4,,
2020,136261223,134980951,7,,
2020,136259533,134984052,7,,
2020,136264649,134986247,7,,
2020,136261508,134986300,7,,
2020,136261525,134986316,7,,
2020,136261607,134984376,4,,
2020,136264851,134984418,7,,
2020,136264978,134986564,7,,
2020,136264985,134986573,7,,
2020,136264991,134986577,7,,
2020,136262043,134986898,7,,
2020,136265343,134984994,7,,
2020,136262084,134986941,5,,
2020,136262085,134986941,7,,
2020,136262173,134987035,7,,
2020,136262309,134987173,5,,
2020,136262311,134987173,7,,
2020,136262344,134987213,4,,
2020,136262386,134985439,7,,
2020,136265788,134987327,7,,
2020,136262447,134985543,6,,
2020,136262503,134987392,7,,
2020,136262508,134987397,7,,
2020,136262521,134985639,5,,
2020,136265890,134985639,7,,
2020,136262535,134987424,7,,
2020,136262537,134987429,7,1,
2020,136266007,134987510,7,,
2020,136266039,134987546,7,,
2020,136266176,134985949,7,,
2020,136262873,134987802,6,,
2020,136262878,134987810,4,,
2020,136266432,134991235,7,,
2020,136263203,134988165,6,,
2020,136266757,134988211,7,,
2020,136266765,134991635,6,,
2020,136266811,134991684,7,,
2020,136263342,134991773,4,,
2020,136263344,134991773,7,,
2020,136267045,134988441,6,,
2020,136263499,134991968,6,,
2020,136267225,134992141,6,,
2020,136267234,134992141,7,,
2020,136267365,134988684,6,,
2020,136267384,134992314,7,,
2020,136267383,134992314,5,,
2020,136263788,134992401,7,,
2020,136263855,134988815,5,,1
2020,136263857,134988815,7,1,
2020,136263871,134992521,4,,
2020,136267565,134988865,7,,
2020,136267562,134988865,4,,
2020,136264066,134989061,7,1,
2020,136264065,134989061,5,,1
2020,136264090,134989090,1,,
2020,136267810,134989112,4,,
2020,136264123,134989119,7,,
2020,136267860,134992877,4,,
2020,136264152,134992877,7,,
2020,136267908,134989190,7,,
2020,136267921,134992931,7,,
2020,136264201,134992971,6,,
2020,136264543,134989646,7,,
2020,136268451,134989682,7,,
2020,136268598,134989795,1,,
2020,136268599,134989795,4,,
2020,136269717,134993772,4,,
2020,136268690,134993772,7,,
2020,136268689,134993772,5,,
2020,136269803,134989940,6,,
2020,136268788,134989940,7,,
2020,136269800,134989940,5,,
2020,136269834,134993926,7,,
2020,136268832,134989984,5,,
2020,136268837,134989984,7,,
2020,136268943,134994061,7,,
2020,136268942,134994061,5,,
2020,136268963,134990092,7,,
2020,136269935,134990092,5,,
2020,136270314,134994696,5,,
2020,136269514,134994728,6,,
2020,136269535,134990530,7,,
2020,136269541,134994749,6,,
2020,136270431,134990623,4,,
2020,136274675,134990636,7,1,
2020,136274673,134990636,5,,1
2020,136274715,134990654,7,,
2020,136270481,134995003,6,,
2020,136270477,134995003,3,,
2020,136270550,134990767,7,,
2020,136274856,134990776,4,,
2020,136274857,134990776,7,,
2020,136274870,134995102,7,,
2020,136274869,134995102,5,,
2020,136270581,134990808,7,1,
2020,136270578,134990808,5,,1
2020,136642884,135418102,6,,
2020,136643004,135418232,4,,
2020,136643049,135418284,7,,
2020,136643134,135422013,7,,
2020,136643160,135422047,7,,
2020,136646339,135422076,7,,
2020,136646360,135418497,6,,
2020,136643249,135418517,7,1,
2020,136643418,135418703,7,,
2020,136643417,135418703,5,,
2020,136646621,135418903,7,,
2020,136643615,135418903,5,,
2020,136643682,135418968,7,,
2020,136646097,135421774,7,,
2020,136642960,135418190,7,,
2020,136642994,135418228,7,,
2020,136643063,135418292,6,,
2020,136643111,135421993,7,,
2020,136646290,135418394,7,,
2020,136643151,135418427,5,,
2020,136646310,135418427,7,,
2020,136646342,135422080,7,1,
2020,136646350,135418482,4,,
2020,136643259,135418528,7,,
2020,136643040,135418277,6,,
2020,137203109,136049168,3,,
2020,137203118,136049197,7,,
2020,137074818,135907102,7,1,
2020,137074813,135907102,5,,
2020,137074914,135907230,6,,
2020,137070545,135903542,3,,
2020,137075061,135907377,6,,
2020,136203606,134920328,5,,
2020,136203607,134920328,7,,
2020,136203639,134920364,7,1,
2020,136203656,134920384,7,,
2020,136203655,134920384,5,,
2020,136203712,134926463,4,,
2020,136210603,134926465,4,,
2020,136210616,134920461,6,,
2020,136203727,134926478,7,,
2020,136210623,134926487,7,,
2020,136210660,134920511,4,,
2020,136203779,134920517,6,,
2020,136203806,134920545,4,,
2020,136210797,134926645,8,,
2020,136210865,134926715,6,,
2020,136203969,134926715,4,,
2020,136210916,134920739,6,,
2020,136204059,134920768,4,,
2020,136204063,134920790,5,,
2020,136210940,134920790,7,,
2020,136211009,134920843,7,,
2020,136211008,134920843,5,,
2020,136211031,134926856,6,,
2020,136211101,134926925,7,,
2020,136204311,134927003,6,,
2020,136211428,134931189,4,,
2020,136214659,134931380,6,,
2020,136211655,134931388,7,,
2020,136646115,135421804,6,,
2020,136643007,135418234,7,,
2020,136643168,135418425,7,,
2020,136643173,135422056,7,,
2020,136643233,135418499,7,,
2020,137199000,136048617,7,,
2020,137199329,136052961,7,,
2020,137199415,136049100,7,,
2020,137199444,136049111,7,,
2020,137203077,136049111,5,,
2020,137199019,136048632,7,,
2020,137199058,136052795,4,,
2020,137203013,136049022,7,,
2020,136211782,134927586,7,1,
2020,136214769,134927586,5,,1
2020,136211825,134927645,7,,
2020,136212091,134927926,7,1,
2020,136212109,134931800,7,,
2020,136211940,134931617,6,,
2020,136215034,134927902,4,,
2020,136212154,134931854,7,,
2020,136212161,134931866,4,,
2020,136212172,134928019,7,,
2020,136215149,134928036,6,,
2020,136212233,134928085,6,,
2020,136215276,134928220,7,,
2020,136215282,134932048,7,,
2020,136212542,134928438,7,,
2020,136215486,134928539,7,,
2020,136212810,134928744,7,,
2020,136212838,134932448,7,,
2020,136215653,134928792,7,,
2020,136215658,134932475,6,,
2020,136212972,134928917,7,,
2020,136215777,134932624,7,,
2020,136215778,134932666,7,,
2020,136213123,134932693,6,,
2020,136215928,134932786,7,,
2020,136215953,134932811,4,,
2020,136216000,134929246,7,,
2020,136213315,134932863,7,,
2020,136213325,134932881,7,,
2020,136216030,134932881,5,,
2020,136213372,134932912,7,,
2020,136213557,134933120,4,,
2020,136213739,134929724,7,,
2020,136213836,134933301,1,,
2020,136214024,134930043,7,,
2020,136216608,134933494,1,,
2020,136216613,134933544,7,,
2020,136216691,134933587,6,,
2020,136214169,134933587,5,,
2020,136214137,134933584,7,,
2020,136216712,134930248,7,,
2020,136214310,134933720,7,,
2020,136214299,134933726,7,,
2020,136214325,134930383,7,,
2020,136216881,134933809,7,,
2020,136248978,134972767,1,,
2020,136251954,134972793,5,,
2020,136252004,134972793,7,,
2020,136249022,134972809,7,,
2020,136249329,134976351,7,,
2020,136252247,134976351,5,,
2020,136249371,134976389,7,,
2020,136249409,134973206,7,,
2020,136252304,134976429,4,,
2020,136252446,134976565,7,,
2020,136254589,134976590,5,,
2020,136252467,134976590,7,,
2020,136254602,134976600,4,,
2020,136252512,134973489,7,,
2020,136254658,134973489,5,,
2020,136254699,134976668,5,,1
2020,136254700,134976668,7,1,
2020,136254744,134976715,4,,
2020,136254761,134976729,5,,
2020,136252573,134976729,6,,
2020,136252576,134976729,7,,
2020,136252645,134973762,7,,
2020,136254922,134973805,7,,
2020,136254947,134973850,6,,
2020,136254966,134973862,5,,
2020,136252735,134973862,7,,
2020,136252734,134973862,6,,
2020,136252817,134977023,7,,
2020,136253094,134974344,6,,
2020,136253151,134974425,7,,
2020,136255499,134977388,5,,
2020,136255541,134977427,7,,
2020,136253235,134974559,6,,
2020,136255566,134977465,4,,
2020,136255722,134974817,6,,
2020,136253430,134977681,7,,
2020,136255974,134975070,7,,
2020,136255972,134975070,5,,
2020,136253630,134975131,4,,
2020,136256066,134977948,6,,
2020,136256080,134977956,4,,
2020,136256082,134977956,7,,
2020,136253724,134978037,7,,
2020,136253806,134978120,1,,
2020,136253835,134978160,7,,
2020,136253832,134975436,7,,
2020,136256310,134975436,4,,
2020,136256361,134975476,7,,
2020,136256419,134978243,4,,
2020,136256596,134975704,6,,
2020,136254105,134975869,4,,
2020,136254112,134975872,7,,
2020,136256800,134978550,6,,
2020,136256944,134981113,6,,
2020,136254372,134978796,7,,
2020,136257097,134978809,4,,
2020,136257159,134978866,7,,
2020,136257223,134978925,4,,
2020,136254561,134981538,7,,
2020,136259587,134979062,6,,
2020,136259636,134979130,7,,
2020,136257433,134979159,7,,
2020,136257464,134981708,7,,
2020,136259677,134981717,6,,
2020,136257811,134982122,5,,
2020,136257813,134982122,7,,
2020,136260104,134979625,6,,
2020,136259707,134979221,7,,
2020,136259879,134981963,5,,
2020,136259882,134981963,7,,
2020,136259904,134979429,7,,
2020,136260136,134979653,7,,
2020,136258010,134979677,7,,
2020,136260153,134982375,7,,
2020,136260203,134979751,5,,
2020,136260205,134979751,7,,
2020,136260448,134982761,4,,
2020,136258389,134980061,7,,
2020,136260458,134980066,4,,
2020,136258410,134980081,5,,
2020,136260475,134980081,7,,
2020,136258424,134982812,7,,
2020,136258618,134980284,7,,
2020,136260648,134980292,4,,
2020,136260695,134980348,5,,1
2020,136260697,134980348,7,1,
2020,136258732,134980394,4,,
2020,136258822,134980482,7,,
2020,136260811,134980482,5,,
2020,136258907,134980579,1,,
2020,136261005,134983480,7,1,
2020,136259055,134980720,7,,
2020,136261070,134983619,3,,
2020,136259212,134983680,7,,
2020,136259316,134980928,1,,
2020,136261205,134980928,5,,
2020,136261260,134980983,7,,
2020,136259438,134981039,6,,
2020,136259478,134983995,1,,
2020,136259479,134983995,4,,
2020,136259493,134984006,7,,
2020,136259521,134986123,7,,
2020,136264785,134984346,6,,
2020,136261593,134986400,5,,
2020,136264799,134986400,7,,
2020,136264833,134986429,7,,
2020,136261660,134986469,7,,
2020,136264914,134984502,7,,
2020,136264959,134986550,7,,
2020,136265017,134986591,4,,
2020,136265019,134986591,7,,
2020,136261763,134986611,6,,
2020,136265070,134986647,7,,
2020,136261848,134986702,7,,
2020,136261874,134984763,1,,
2020,136261958,134986806,7,,
2020,136261966,134984876,4,,
2020,136262077,134986931,5,,
2020,136262078,134986931,7,,
2020,136262098,134986952,7,,
2020,136265565,134987098,7,,
2020,136265564,134987098,5,,
2020,136262280,134985303,7,,
2020,136265623,134987153,6,,
2020,136262320,134987182,6,,
2020,136265686,134987222,4,,
2020,136262407,134985483,4,,
2020,136262512,134985621,7,,
2020,136265966,134985700,6,,
2020,136262621,134985784,7,,
2020,136266166,134985936,6,,
2020,136266179,134987672,5,,
2020,136266196,134987681,7,,
2020,136262861,134987784,6,,
2020,136262884,134991117,4,,
2020,136266335,134991137,7,,
2020,136262902,134987834,7,,
2020,136203844,134926600,7,1,
2020,136203650,134920376,7,,
2020,136210786,134920612,1,,
2020,136210812,134920646,7,,
2020,136204075,134920783,7,,
2020,136204073,134920787,6,,
2020,136204179,134920882,7,,
2020,136211052,134920882,5,,
2020,136204210,134926930,7,,
2020,136211221,134921038,5,,
2020,136211222,134921038,7,,
2020,136211252,134927065,6,,
2020,136211278,134921086,5,,
2020,136211281,134921086,7,,
2020,136204413,134927126,5,,
2020,136204414,134927126,7,,
2020,136204522,134927264,7,,
2020,136211501,134931260,4,,
2020,136211509,134931274,7,,
2020,136211581,134927390,7,,
2020,136211669,134927484,6,,
2020,136214830,134927652,7,,
2020,136214865,134931557,7,,
2020,136214873,134927702,7,,
2020,136211934,134927749,1,,
2020,136214922,134927749,7,,
2020,136214986,134927838,7,,
2020,136212103,134931790,7,,
2020,136215126,134931890,7,,
2020,136215171,134931915,7,,
2020,136215189,134931932,6,,
2020,136212283,134928138,6,,
2020,136212422,134928301,7,,
2020,136215344,134932114,7,,
2020,136212424,134932114,4,,
2020,136215375,134932156,4,,
2020,136212463,134932171,6,,
2020,136215431,134932206,4,,
2020,136215447,134928436,7,,
2020,136212545,134928439,6,,
2020,136212652,134928556,7,,
2020,136212669,134928588,4,,
2020,136212806,134932422,4,,
2020,136212950,134932552,7,,
2020,136212961,134928903,7,,
2020,136215770,134928969,4,,
2020,136213017,134928969,1,,
2020,136215972,134929231,4,,
2020,136213266,134929231,1,,
2020,136215904,134932867,7,,
2020,136216031,134929292,7,,
2020,136216029,134929292,5,,
2020,136213326,134929306,7,,
2020,136216086,134932952,7,,
2020,136216112,134933017,1,,
2020,136216148,134933025,7,,
2020,136216190,134933079,5,,
2020,136216195,134933079,7,,
2020,136216227,134929560,7,,
2020,136216265,134933137,7,,
2020,136216296,134933176,7,,
2020,136213659,134929637,7,1,
2020,136216291,134929637,6,,
2020,136213692,134933204,7,,
2020,136213649,134929758,6,,
2020,136213668,134929758,7,,
2020,136216275,134929758,5,,
2020,136216352,134929728,7,,
2020,136216535,134933418,1,,
2020,136216555,134933435,1,,
2020,136214027,134930045,7,,
2020,136216719,134933625,7,,
2020,136216935,134930539,7,,
2020,136217008,134930645,6,,
2020,136217069,134934031,1,,
2020,136219641,134930767,6,,
2020,136217135,134930825,7,,
2020,136219727,134934127,7,,
2020,136217349,134934357,7,,
2020,136220128,134934485,1,,
2020,136217458,134934485,7,,
2020,136217530,134936455,7,,
2020,136217621,134934677,7,,
2020,136220654,134934997,6,,
2020,136217923,134935059,7,,
2020,136217969,134937081,7,,
2020,136220754,134937081,1,,
2020,136220847,134937201,7,,
2020,136220857,134937202,7,,
2020,136220873,134935217,7,,
2020,136218134,134935275,7,,
2020,136221012,134937353,6,,
2020,136220961,134935345,7,,
2020,136220960,134935345,1,,
2020,136221211,134937569,7,,
2020,136218378,134935547,7,,
2020,136218459,134935626,7,,
2020,136221370,134937768,7,,
2020,136218544,134935706,6,,
2020,136218737,134935925,7,,
2020,136221699,134938143,7,1,
2020,136221718,134938189,7,,
2020,136221799,134936053,4,,
2020,136218892,134936098,7,,
2020,136221816,134941131,1,,
2020,136221844,134941131,6,,
2020,136221901,134941144,7,,
2020,136221910,134938382,7,,
2020,136221996,134941227,7,,
2020,136219003,134938491,7,,
2020,136222017,134941242,4,,
2020,136222036,134938527,1,,
2020,136219044,134941277,7,,
2020,136219059,134941281,6,,
2020,136222133,134938655,7,,
2020,136222290,134941481,1,,
2020,136222454,134941641,7,,
2020,136222465,134941647,7,,
2020,136219434,134941682,7,,
2020,136222495,134941682,4,,
2020,136222518,134941697,7,,
2020,136219550,134941821,4,,
2020,136224600,134939383,6,,
2020,136222873,134942032,4,,
2020,136224753,134939605,7,,
2020,136223111,134942250,6,,
2020,136223138,134939865,4,,
2020,136224928,134939871,7,,
2020,136225080,134942480,4,,
2020,136223366,134940116,7,,
2020,136223364,134940116,6,,
2020,136223355,134940116,5,,
2020,136225109,134942513,7,,
2020,136225204,134942610,7,,
2020,136223514,134942619,7,,
2020,136225229,134942632,7,,
2020,136225461,134940732,7,,
2020,136223920,134940772,6,,
2020,136225577,134943056,7,,
2020,136224026,134943068,5,,
2020,136225586,134943068,7,,
2020,136225604,134943085,6,,
2020,136225782,134943295,7,,
2020,136225789,134943307,7,1,
2020,136225833,134946316,3,,
2020,136224369,134946322,5,,2
2020,136224371,134946322,7,2,
2020,136224420,134943404,7,,
2020,136225889,134946408,6,,
2020,136224472,134943464,6,,
2020,136225908,134946432,7,,
2020,136225983,134946544,4,,
2020,136224573,134943568,7,,
2020,136226148,134946748,5,,
2020,136229747,134946748,7,,
2020,136226175,134943751,7,,
2020,136229775,134946843,7,,
2020,136226229,134943799,6,,
2020,136226237,134943814,5,,
2020,136226239,134943814,7,,
2020,136226246,134943825,4,,
2020,136226264,134943841,4,,
2020,136229880,134943846,7,,
2020,136226282,134943868,7,,
2020,136229927,134943881,1,,
2020,136229980,134947025,4,,
2020,136226340,134947025,7,,
2020,136226398,134944005,7,,
2020,136226433,134947162,6,,
2020,136226437,134944061,7,,
2020,136230178,134944079,6,,
2020,136230270,134947316,7,,
2020,136643084,135421971,4,,
2020,136643251,135422118,6,,
2020,136643291,135422143,1,,
2020,136643421,135422244,7,,
2020,136643450,135418738,5,,
2020,136643452,135418738,7,,
2020,136643724,135419023,4,,
2020,136643741,135419042,7,,
2020,136247874,134971522,7,,
2020,136247907,134971559,7,1,
2020,136244403,134962568,7,,
2020,136238384,134962652,7,,
2020,136244489,134967207,6,,
2020,136244799,134967390,6,,
2020,136238546,134967426,7,,
2020,136238669,134967539,6,,
2020,136245031,134967590,7,,
2020,136238705,134967593,7,,
2020,136236461,134955004,7,,
2020,136241912,134955055,7,,
2020,136241980,134955112,7,1,
2020,136245354,134963632,7,,
2020,136245385,134967866,7,,
2020,136238245,134962454,1,,
2020,136238246,134962454,4,,
2020,136242202,134955362,7,,
2020,136249739,134968698,7,,
2020,136249801,134968741,6,,
2020,136246483,134968748,6,,
2020,136236754,134960276,7,,
2020,136236797,134955433,7,,
2020,136239451,134964383,1,,
2020,136236796,134955433,5,,
2020,136246111,134964481,6,,
2020,136242436,134955600,7,1,
2020,136242538,134960642,4,,
2020,136242571,134955700,7,,
2020,136237079,134955748,4,,
2020,136242725,134960815,4,,
2020,136242874,134955878,7,,
2020,136237246,134955956,5,,
2020,136237254,134955956,7,,
2020,136242953,134955966,7,,
2020,136237325,134955988,7,,
2020,136243160,134966142,7,,
2020,136243224,134966200,7,,
2020,136243252,134961344,5,,
2020,136252331,134976445,7,,
2020,136252385,134973312,7,,
2020,136243253,134961344,7,,
2020,136237556,134966261,7,1,
2020,136243479,134966415,4,,
2020,136243553,134966447,4,,
2020,136243689,134966541,7,,
2020,136237877,134961905,7,,
2020,136243788,134961905,5,,
2020,136237891,134966637,4,,
2020,136243822,134966652,6,,
2020,136243957,134962091,7,,
2020,136243991,134966787,7,,
2020,136238254,134967070,7,,
2020,136238306,134967121,7,,
2020,136244487,134962665,7,,
2020,136238415,134962778,4,,
2020,136244516,134962778,1,,
2020,136238698,134967593,6,,
2020,136245127,134963366,4,,
2020,136245143,134963384,7,,
2020,136261673,134984480,7,,
2020,136238865,134967740,7,,
2020,136238996,134967866,5,,
2020,136245670,134963977,7,,
2020,136239190,134968103,7,,
2020,136245721,134964044,1,,
2020,136245852,134968237,7,,
2020,136239525,134968447,6,,
2020,136246218,134964581,7,,
2020,136265145,134986717,7,,
2020,136265142,134986717,5,,
2020,136246399,134968692,7,,
2020,136246634,134968877,5,,
2020,136246638,134968877,7,,
2020,136246597,134968873,5,,
2020,136247533,134966078,7,,
2020,136247579,134971131,4,,
2020,136249903,134968873,7,,
2020,136247700,134969807,4,,
2020,136247712,134969816,7,1,
2020,136253087,134977268,4,,
2020,136265873,134987401,5,,
2020,136265877,134987401,7,,
2020,136246673,134968910,5,,
2020,136246675,134968910,7,,
2020,136262607,134985767,7,,
2020,136262636,134987548,7,,
2020,136246682,134965074,7,,
2020,136246741,134968962,4,,
2020,136246795,134965196,7,,
2020,136246803,134965202,5,,
2020,136256362,134978193,3,,
2020,136247478,134966018,7,,
2020,136251722,134970795,4,,
2020,136250068,134965202,7,,
2020,136251733,134970815,7,,
2020,136251729,134970815,5,,
2020,136250184,134969147,7,,
2020,136250237,134969210,7,,
2020,136251998,134972791,1,,
2020,136257458,134979179,7,,
2020,136257457,134979179,5,,
2020,136247051,134969248,7,,
2020,136259858,134981946,7,,
2020,136247124,134969311,6,,
2020,136250355,134965608,7,,
2020,136250363,134969344,6,,
2020,136250364,134965634,1,,
