data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,178016805,182723582,1,
2022,178016899,182723671,21,
2022,179547519,184232887,3,
2022,181066451,185732000,11,
2022,178016992,182723759,3,
2022,178017103,182723863,16,
2022,178016916,182723683,16,
2022,178016917,182723683,16,
2022,178017001,182723768,3,
2022,181066644,185732179,3,
2022,178016895,182723665,21,
2022,181066429,185731982,3,
2022,181066430,185731982,1,
2022,178016972,182723739,25,
2022,178016972,182723740,3,
2022,178016973,182723739,3,
2022,178016973,182723740,25,
2022,187751225,192335989,5,
2022,183606641,188246951,5,
2022,178017023,182723789,25,
2022,178017023,182723790,1,
2022,178017024,182723789,1,
2022,178017024,182723790,25,
2022,178016968,182723735,25,
2022,178016968,182723736,16,
2022,178016969,182723735,16,
2022,178016969,182723736,25,
2022,178016900,182723672,3,
2022,178017000,182723767,9,
2022,181066662,185732196,3,
2022,183606608,188246915,15,
2022,183606608,188246916,15,
2022,183606609,188246915,15,
2022,183606609,188246916,15,
2022,179547577,184232941,19,
2022,179547729,184233085,25,
2022,179547729,184233086,1,
2022,179547730,184233085,1,
2022,179547730,184233086,25,
2022,178016977,182723744,3,
2022,179547697,184233055,16,
2022,179547589,184232956,19,
2022,179547754,184233110,25,
2022,179547754,184233111,3,
2022,179547755,184233110,3,
2022,179547755,184233111,25,
2022,183606732,188247040,5,
2022,183606733,188247040,5,
2022,179547581,184232945,3,
2022,179547554,184232920,3,
2022,179547681,184233040,1,
2022,179547593,184232959,16,
2022,179547526,184232893,21,
2022,183606598,188246906,18,
2022,183606623,188246932,5,
2022,183606623,188246933,5,
2022,183606623,188246934,20,
2022,179547736,184233091,13,
2022,179547736,184233092,17,
2022,179547737,184233091,13,
2022,179547737,184233092,13,
2022,179547757,184233113,1,
2022,179547758,184233113,1,
2022,179547714,184233071,3,
2022,179547715,184233071,5,
2022,179547584,184232950,1,
2022,179547668,184233027,3,
2022,179547514,184232881,16,
2022,179547640,184233003,1,
2022,179547742,184233099,18,
2022,179547684,184233043,16,
2022,179547580,184232944,16,
2022,179547667,184233026,3,
2022,179547717,184233074,9,
2022,179547717,184233075,9,
2022,179547718,184233074,9,
2022,179547718,184233075,9,
2022,179547622,184232982,24,
2022,183606573,188246881,9,
2022,183606779,188247089,17,
2022,183606780,188247089,9,
2022,183606781,188247089,19,
2022,183606782,188247089,9,
2022,181066636,185732171,3,
2022,183606856,188247161,26,
2022,183606857,188247161,20,
2022,181066427,185731979,1,
2022,181066427,185731980,1,
2022,183606537,188246847,16,
2022,183606537,188246848,21,
2022,183606538,188246847,21,
2022,183606538,188246848,13,
2022,183606539,188246847,17,
2022,183606539,188246848,13,
2022,181066565,185732107,25,
2022,181066565,185732108,9,
2022,181066566,185732107,9,
2022,181066566,185732108,25,
2022,181066515,185732062,19,
2022,181066623,185732157,3,
2022,183606511,188246819,3,
2022,183606511,188246820,3,
2022,183606512,188246819,3,
2022,183606512,188246820,3,
2022,181066512,185732058,15,
2022,181066660,185732194,25,
2022,181066660,185732195,1,
2022,181066661,185732194,1,
2022,181066661,185732195,25,
2022,183606743,188247050,3,
2022,185565016,190177902,3,
2022,181066656,185732190,13,
2022,181066656,185732191,16,
2022,181066657,185732190,16,
2022,181066657,185732191,13,
2022,181066432,185731984,3,
2022,181066511,185732057,21,
2022,183606826,188247129,21,
2022,181066601,185732139,25,
2022,181066601,185732140,1,
2022,181066601,185732141,1,
2022,181066601,185732142,1,
2022,181066602,185732139,1,
2022,181066602,185732140,25,
2022,181066602,185732141,1,
2022,181066602,185732142,1,
2022,181066603,185732139,1,
2022,181066603,185732140,1,
2022,181066603,185732141,25,
2022,181066603,185732142,1,
2022,181066604,185732139,1,
2022,181066604,185732140,1,
2022,181066604,185732141,1,
2022,181066604,185732142,25,
2022,181066557,185732100,25,
2022,181066557,185732101,1,
2022,181066558,185732100,1,
2022,181066558,185732101,25,
2022,181066739,185732270,18,
2022,181066739,185732271,18,
2022,181066740,185732270,18,
2022,181066740,185732271,18,
2022,185565063,190177947,17,
2022,185565064,190177947,17,
2022,183606378,188246682,3,
2022,183606378,188246683,1,
2022,183606379,188246682,18,
2022,183606379,188246683,18,
2022,181066424,185731973,18,
2022,181066424,185731974,18,
2022,181066424,185731975,18,
2022,181066424,185731976,18,
2022,185565124,190178004,18,
2022,185565124,190178005,18,
2022,185565198,190178077,21,
2022,183606563,188246874,1,
2022,183606563,188246875,18,
2022,183606564,188246874,1,
2022,183606564,188246875,18,
2022,183606565,188246874,1,
2022,183606565,188246875,18,
2022,183606566,188246874,18,
2022,183606566,188246875,18,
2022,183606567,188246874,18,
2022,183606567,188246875,18,
2022,181066714,185732246,16,
2022,183606747,188247055,25,
2022,183606747,188247056,1,
2022,183606748,188247055,1,
2022,183606748,188247056,25,
2022,183606582,188246890,3,
2022,183606837,188247141,25,
2022,183606837,188247142,3,
2022,183606838,188247141,3,
2022,183606838,188247142,25,
2022,183606839,188247143,17,
2022,183606688,188247001,1,
2022,183606689,188247001,1,
2022,183606842,188247146,25,
2022,183606842,188247147,16,
2022,183606842,188247148,16,
2022,183606843,188247146,16,
2022,183606843,188247147,16,
2022,183606843,188247148,25,
2022,181066472,185732021,25,
2022,181066472,185732022,16,
2022,181066472,185732023,16,
2022,181066473,185732021,16,
2022,181066473,185732022,25,
2022,181066473,185732023,1,
2022,181066474,185732021,16,
2022,181066474,185732022,1,
2022,181066474,185732023,25,
2022,183606807,188247113,1,
2022,185565039,190177922,10,
2022,183606555,188246866,9,
2022,181066610,185732148,25,
2022,181066610,185732149,5,
2022,181066611,185732148,17,
2022,181066611,185732149,25,
2022,183606357,188246662,3,
2022,166008269,170848415,17,
2022,166008270,170848416,18,
2022,166008268,170848414,9,
2022,166008267,170848413,15,
2022,167434401,172259973,3,
2022,169401500,174216668,9,
2022,169401490,174216658,1,
2022,169401499,174216667,18,
2022,171225014,176018966,19,
2022,171225017,176018969,3,
2022,171225012,176018964,3,
2022,171225011,176018963,16,
2022,173015105,177787206,9,
2022,173015109,177787210,3,
2022,173438144,178203723,3,
2022,173438146,178203725,3,
2022,173438141,178203719,9,
2022,173438138,178203715,24,
2022,175436492,180182054,9,
2022,175436481,180182042,1,
2022,176432536,181165327,3,
2022,176432535,181165326,3,
2022,178102303,182809221,9,
2022,178102304,182809222,9,
2022,179894127,184575725,3,
2022,179894129,184575727,16,
2022,179894124,184575721,17,
2022,181013760,185681595,19,
2022,181013764,185681600,3,
2022,181013774,185681610,21,
2022,181013767,185681603,21,
2022,166957527,171785379,1,
2022,166957524,171785376,16,
2022,166957526,171785378,1,
2022,166957522,171785372,9,
2022,177728379,182439968,5,
2022,177724965,182436531,5,
2022,177725449,182437010,18,
2022,177725450,182437010,15,
2022,177728658,182440261,5,
2022,177728658,182440262,16,
2022,177728353,182439941,18,
2022,177728446,182440041,15,
2022,177725645,182437209,24,
2022,177725727,182437292,24,
2022,177725727,182437293,24,
2022,177728287,182439878,18,
2022,177728288,182439878,18,
2022,177728289,182439878,18,
2022,177728290,182439878,24,
2022,177728678,182440283,20,
2022,177728233,182439826,26,
2022,177726705,182438278,5,
2022,177726814,182438388,1,
2022,177726814,182438389,1,
2022,177726419,182437984,16,
2022,177726709,182438280,6,
2022,177728388,182439977,2,
2022,177726982,182438560,8,
2022,177728268,182439860,5,
2022,177727128,182438703,18,
2022,187137105,191725265,17,
2022,177728304,182439895,5,
2022,177728371,182439960,1,
2022,177728659,182440263,21,
2022,177727160,182438741,9,
2022,177727006,182438585,3,
2022,177727515,182439106,25,
2022,177727515,182439107,3,
2022,177727516,182439106,3,
2022,177727516,182439107,25,
2022,177728020,182439626,17,
2022,177728021,182439626,19,
2022,182633811,187286718,18,
2022,177728223,182439815,18,
2022,177728030,182439642,16,
2022,177728313,182439904,18,
2022,177728649,182440252,1,
2022,177728377,182439966,26,
2022,177728504,182440098,16,
2022,179385797,184075703,21,
2022,179385788,184075694,16,
2022,182633797,187286703,1,
2022,182633829,187286734,3,
2022,182633793,187286699,16,
2022,182633792,187286698,1,
2022,187137121,191725283,19,
2022,187137122,191725283,19,
2022,182633814,187286721,13,
2022,182633815,187286721,5,
2022,179385796,184075702,3,
2022,182633805,187286711,16,
2022,182633812,187286719,3,
2022,166963399,171791359,26,
2022,165997534,170837437,3,
2022,165997718,170837627,16,
2022,165997718,170837628,18,
2022,165997718,170837629,18,
2022,165997719,170837627,18,
2022,165997719,170837628,16,
2022,165997719,170837629,3,
2022,165998416,170838347,26,
2022,165998417,170838348,3,
2022,165997741,170837653,24,
2022,165997741,170837654,9,
2022,165997764,170837678,3,
2022,165997714,170837623,17,
2022,165998245,170838163,3,
2022,165998273,170838193,21,
2022,165997590,170837499,3,
2022,165998525,170838470,3,
2022,165997589,170837498,21,
2022,165998110,170838025,21,
2022,165997884,170837804,3,
2022,165997785,170837700,20,
2022,165997786,170837700,21,
2022,165998033,170837945,3,
2022,165997972,170837881,18,
2022,165997972,170837882,18,
2022,165997973,170837881,18,
2022,165997973,170837882,18,
2022,165998244,170838162,14,
2022,165997692,170837600,21,
2022,165998242,170838160,18,
2022,165997731,170837643,17,
2022,165997717,170837626,1,
2022,166963448,171791412,1,
2022,166963787,171791762,16,
2022,173089484,177859938,1,
2022,165998517,170838462,1,
2022,165998517,170838463,1,
2022,173089484,177859939,25,
2022,173089484,177859940,5,
2022,173089485,177859938,3,
2022,173089485,177859939,17,
2022,173089485,177859940,25,
2022,173089486,177859938,25,
2022,173089486,177859939,1,
2022,173089486,177859940,3,
2022,166963724,171791699,26,
2022,166963435,171791402,18,
2022,166963629,171791591,6,
2022,165998494,170838435,3,
2022,165998494,170838436,18,
2022,165998495,170838435,18,
2022,166963386,171791344,1,
2022,165998495,170838436,3,
2022,165997493,170837391,3,
2022,166963681,171791647,18,
2022,165998106,170838022,21,
2022,166963567,171791528,3,
2022,166963568,171791528,18,
2022,166963791,171791766,18,
2022,166963792,171791766,18,
2022,166963793,171791766,18,
2022,166963604,171791568,3,
2022,173088992,177859458,6,
2022,165997616,170837522,19,
2022,165997616,170837523,18,
2022,165997617,170837522,18,
