data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,51120430,,51
2022,51120421,,51
2022,51120450,,3
2022,51120419,,51
2022,51120440,,51
2022,51120438,,51
2022,51120433,,51
2022,51120416,,51
2022,51120432,,51
2022,51120449,,3
2022,51120441,,5
2022,51120448,,51
2022,51120417,,51
2022,51120422,,51
2022,51120429,,51
2022,51120500,,51
2022,51120496,,51
2022,51120490,,51
2022,51120486,,51
2022,51120466,,51
2022,51120509,,51
2022,51120462,,51
2022,51120484,,51
2022,51120508,,51
2022,51120476,,51
2022,51120510,,51
2022,51120458,,51
2022,50010838,,51
2022,51120489,,51
2022,51120498,,51
2022,51120485,,51
2022,51120495,,51
2022,51120455,,51
2022,51120503,,51
2022,51120499,,51
2022,51120511,,51
2022,51120517,,51
2022,50010837,,51
2022,51120518,,51
2022,51120487,,51
2022,51120504,,51
2022,51120488,,51
2022,51120477,,51
2022,51120478,,51
2022,51120456,,51
2022,51120514,,51
2022,51120470,,51
2022,51120464,,51
2022,51120493,,51
2022,51120494,,51
2022,51120459,,51
2022,51120452,,51
2022,51120483,,51
2022,51120507,,51
2022,51120472,,51
2022,51120467,,51
2022,51120468,,51
2022,51120479,,51
2022,51120480,,51
2022,51120481,,51
2022,51120461,,51
2022,51120453,,51
2022,51120454,,51
2022,51120465,,51
2022,51120463,,51
2022,51120513,,51
2022,51120501,,3
2022,51120502,,51
2022,51120491,,1
2022,51120516,,51
2022,51120471,,51
2022,51120473,,51
2022,51120457,,51
2022,51120482,,51
2022,51120497,,51
2022,51120492,,51
2022,51120505,,51
2022,51120512,,51
2022,51120469,,51
2022,51120506,,51
2022,51120515,,51
2022,51120474,,51
2022,51120475,,51
2022,51120460,,51
2022,49228896,,2
2022,50010842,,51
2022,50010843,,51
2022,50010839,,51
2022,50010841,,51
2022,50010840,,51
2022,49228897,,51
2022,49228921,,51
2022,49228924,,51
2022,49228926,,51
2022,49228920,,51
2022,49228956,,51
2022,49228939,,51
2022,49228937,,51
2022,49228944,,51
2022,49228941,,51
2022,49228942,,51
2022,49228940,,51
2022,49228943,,51
2022,49228954,,51
2022,49228946,,51
2022,49228948,,51
2022,49228949,,51
2022,49228945,,51
2022,49228957,,51
2022,49228951,,51
2022,49228950,,51
2022,49228952,,51
2022,49228953,,51
2022,49228961,,51
2022,49228960,,51
2022,50617876,,51
2022,49228959,,51
2022,49228962,,51
2022,49228963,,51
2022,49228958,,51
2022,49228964,,51
2022,49563557,,51
2022,50617875,,51
2022,49563556,,51
2022,50026276,,51
2022,50026278,,51
2022,46158343,,51
2022,46158346,,51
2022,46158348,,51
2022,46158350,,51
2022,46158349,,51
2022,48744089,,51
2022,46158345,,51
2022,46158347,,51
2022,50026275,,51
2022,47292204,,51
2022,48750244,,51
2022,49228440,,51
2022,46041170,,51
2022,50512284,,51
2022,46868185,,51
2022,46868176,,51
2022,46868181,,51
2022,46868184,,51
2022,46868183,,51
2022,46868177,,51
2022,46868182,,51
2022,46868187,,51
2022,46868193,,51
2022,46868173,,52
2022,46868194,,51
2022,46868170,,51
2022,47292214,,51
2022,46868188,,51
2022,46868172,,51
2022,47292206,,51
2022,47292207,,51
2022,47292200,,51
2022,46868192,,51
2022,46868171,,51
2022,46868169,,51
2022,46868186,,51
2022,46868175,,51
2022,46868174,,51
2022,46868189,,51
2022,46868190,,51
2022,46868191,,51
2022,48744083,,51
2022,46868178,,51
2022,46868180,,51
2022,47292212,,51
2022,47292210,,51
2022,47292201,,51
2022,47292203,,51
2022,47292213,,51
2022,47292198,,51
2022,47292209,,51
2022,47292211,,51
2022,47292202,,51
2022,47292199,,51
2022,47292208,,51
2022,47292205,,51
2022,48744079,,51
2022,48744084,,51
2022,48744091,,51
2022,48744085,,51
2022,48744086,,51
2022,48744082,,51
2022,48744087,,51
2022,48744093,,51
2022,48744078,,51
2022,48744090,,51
2022,48744081,,51
2022,48744092,,51
2022,48750219,,51
2022,48750217,,51
2022,48750220,,51
2022,48750221,,51
2022,48750222,,51
2022,48750218,,51
2022,48750248,,51
2022,48750227,,51
2022,48750247,,51
2022,48750226,,51
2022,49196422,,51
2022,48750229,,51
2022,48750225,,51
2022,48750232,,51
2022,48750230,,51
2022,48750231,,51
2022,48750228,,51
2022,48750233,,51
2022,48750238,,51
2022,48750239,,51
2022,48750236,,51
2022,48750242,,51
2022,48750237,,51
2022,48750245,,51
2022,48750246,,51
2022,48750235,,51
2022,48750241,,51
2022,48750240,,51
2022,48750243,,51
2022,48750234,,3
2022,49196425,,51
2022,49196426,,51
2022,50133267,,51
2022,49196419,,51
2022,49196423,,51
2022,49196428,,51
2022,49196417,,51
2022,49196418,,51
2022,50512334,,51
2022,49196427,,51
2022,49196420,,51
2022,49196416,,51
2022,49196424,,51
2022,50111477,,51
2022,50111479,,51
2022,50111485,,51
2022,50111473,,51
2022,50111470,,51
2022,50111472,,51
2022,50111471,,51
2022,50111483,,51
2022,50111482,,51
2022,50111475,,3
2022,50111474,,51
2022,50111484,,51
2022,50133260,,51
2022,50133269,,51
2022,50133270,,51
2022,50133264,,51
2022,50512291,,51
2022,50133266,,51
2022,50133258,,51
2022,50133263,,51
2022,50133259,,51
2022,50133261,,51
2022,50133262,,51
2022,50133265,,51
2022,50512260,,51
2022,45838635,,51
2022,45838640,,51
2022,46964850,,51
2022,46964851,,51
2022,47557134,,51
2022,47557133,,51
2022,47916975,,51
2022,47916976,,51
2022,47916977,,51
2022,47916978,,51
2022,47916974,,51
2022,48744094,,51
2022,48993741,,3
2022,49263764,,51
2022,49765825,,51
2022,50307508,,51
2022,50596348,,51
2022,46041177,,51
2022,46041178,,51
2022,46041184,,51
2022,46041176,,51
2022,46041159,,51
2022,46041143,,51
2022,50596431,,51
2022,46041147,,51
2022,50458827,,51
2022,46041156,,51
2022,46041173,,51
2022,46041148,,51
2022,46041171,,51
2022,46041172,,51
2022,46041179,,51
2022,46041180,,51
2022,46041181,,51
2022,46238087,,51
2022,46041153,,51
2022,46041145,,51
2022,46041146,,51
2022,49008662,,51
2022,46041160,,51
2022,46041161,,51
2022,46041162,,51
2022,50516510,,51
2022,46041168,,51
2022,46041169,,51
2022,46041154,,51
2022,46041157,,51
2022,46041165,,51
2022,46041144,,51
2022,46041167,,51
2022,46041182,,51
2022,46041151,,51
2022,46041174,,51
2022,46041149,,51
2022,46041150,,51
2022,46041185,,51
2022,46041186,,51
2022,46041166,,51
2022,46041175,,51
2022,46041158,,51
2022,50596418,,51
2022,46041152,,51
2022,46238068,,51
2022,46238064,,51
2022,46238057,,51
2022,46238089,,51
2022,46238066,,51
2022,46238075,,51
2022,46238076,,51
2022,46238065,,51
2022,46238059,,51
2022,46238054,,51
2022,46238037,,51
2022,46238049,,51
2022,46238050,,51
2022,46238060,,51
2022,46238061,,51
2022,49008653,,51
2022,46238094,,51
2022,49004912,,51
2022,46238056,,51
2022,46238047,,51
2022,46238098,,51
2022,46238084,,51
2022,46238092,,51
2022,46238093,,51
2022,46238071,,51
2022,46238088,,51
2022,46238091,,51
2022,46238080,,51
2022,46238035,,51
2022,46238036,,51
2022,46238090,,51
2022,46238083,,51
2022,46238067,,51
2022,46238042,,51
2022,46238043,,51
2022,46238044,,51
2022,46238095,,51
2022,46238041,,51
2022,46238069,,51
2022,46238034,,51
2022,46238055,,51
2022,46238070,,51
2022,46238051,,51
2022,46238052,,51
2022,46238053,,51
2022,46238039,,3
2022,46238040,,3
2022,49004888,,51
2022,46238072,,51
2022,46238062,,51
2022,46238063,,51
2022,46238077,,51
2022,46238078,,51
2022,46238085,,51
2022,46238086,,51
2022,46238058,,51
2022,46238096,,51
2022,46238097,,51
2022,46238081,,51
2022,46238082,,51
2022,46238073,,51
2022,46238074,,51
2022,46238045,,3
2022,46238046,,3
2022,49004883,,51
2022,49004926,,51
2022,49004886,,51
2022,49004885,,51
2022,49004900,,51
2022,49004907,,51
2022,49004918,,51
2022,49004882,,51
2022,49004922,,51
2022,49004905,,51
2022,49004890,,51
2022,49004891,,51
2022,49004921,,51
2022,49004884,,51
2022,49004923,,51
2022,49004935,,1
2022,49004932,,51
2022,49004933,,51
2022,49004920,,52
2022,49004897,,51
2022,49004898,,51
2022,49004899,,51
2022,49004931,,51
2022,49008682,,51
2022,50596356,,51
2022,49004895,,3
2022,49004903,,51
2022,49004927,,51
2022,49004930,,51
2022,49004924,,51
2022,49004925,,51
2022,49004934,,51
2022,49004913,,51
2022,49004904,,3
2022,49004878,,51
2022,49004892,,51
2022,49004893,,51
2022,49004917,,51
2022,50396305,,51
2022,49004911,,51
2022,49004879,,51
2022,49004880,,51
2022,49004906,,51
2022,49004919,,53
2022,49004916,,51
2022,49004902,,51
2022,49004915,,51
2022,49004909,,51
2022,49004910,,51
2022,50396309,,51
2022,49004908,,51
2022,49008660,,51
2022,49004896,,51
2022,49004894,,51
2022,49004877,,51
2022,49008642,,51
2022,49004889,,51
2022,49004875,,51
2022,49004876,,51
2022,49004914,,51
2022,49008678,,51
2022,49008679,,51
2022,49008680,,51
2022,49008676,,51
2022,49008667,,51
2022,49008664,,51
2022,49008633,,51
2022,49008634,,51
2022,49008673,,51
2022,49008674,,51
2022,49008659,,51
2022,49008670,,51
2022,49008671,,51
2022,49008649,,51
2022,49008650,,51
2022,49008651,,51
2022,49008652,,51
2022,49008675,,51
2022,49008661,,51
2022,49008665,,51
2022,49008640,,51
2022,49008655,,51
2022,49008657,,51
2022,49008658,,51
2022,49008683,,51
2022,49008669,,51
2022,49008635,,51
2022,49008636,,51
2022,49008637,,51
2022,49008668,,51
2022,49008663,,51
2022,49008656,,51
2022,49008647,,51
2022,49008648,,3
2022,49008672,,51
2022,50458811,,51
2022,49008641,,51
2022,50596333,,51
2022,50596290,,51
2022,49008666,,52
2022,49008644,,51
2022,50498762,,51
2022,49008645,,51
2022,49008646,,51
2022,49008638,,51
2022,49008639,,51
2022,49180854,,51
2022,49180851,,51
2022,49180852,,51
2022,49180878,,51
2022,49180879,,51
2022,49180880,,51
2022,49180881,,51
2022,49180859,,51
2022,49180860,,51
2022,50396334,,51
2022,49180842,,51
2022,49180843,,51
2022,49180865,,51
2022,49180866,,51
2022,49180867,,51
2022,49180868,,51
2022,49180857,,51
2022,49180882,,51
2022,49180883,,51
2022,49180884,,51
2022,49180863,,51
2022,49180871,,51
2022,49180855,,51
2022,49180856,,51
2022,50458849,,51
2022,49180845,,51
2022,49180858,,51
2022,49180849,,51
2022,49180850,,51
2022,49180870,,52
2022,49180846,,51
2022,49180844,,51
2022,49180861,,3
2022,49180862,,3
2022,49180841,,51
2022,50396338,,51
2022,49180853,,51
2022,49180848,,51
2022,49180876,,51
2022,49180873,,51
2022,49180874,,51
2022,50498763,,51
2022,50596259,,51
2022,50396302,,51
2022,50396301,,51
2022,50396316,,51
2022,50396310,,51
2022,50396336,,51
2022,50596328,,51
2022,50396339,,1
2022,50596302,,51
2022,50396331,,51
2022,50396327,,51
2022,50396311,,51
2022,50396328,,51
2022,50458839,,51
2022,49288837,,51
2022,50396342,,51
2022,50396341,,51
2022,50596423,,51
2022,50396329,,51
2022,50396313,,51
2022,50396303,,51
2022,50396337,,51
2022,50396297,,3
2022,50396306,,51
2022,50396335,,51
2022,50458816,,51
2022,50396304,,51
2022,50396325,,51
2022,50458824,,51
2022,50396330,,51
2022,50396299,,51
2022,50396300,,51
2022,50396314,,51
2022,50596428,,51
2022,50396332,,51
2022,50396324,,51
2022,50396298,,51
2022,50396312,,51
2022,50396340,,51
2022,50396322,,51
2022,50396323,,51
2022,50396317,,51
2022,50396318,,53
2022,50396319,,51
2022,50458819,,51
2022,50396315,,51
2022,50396320,,51
2022,50396321,,53
2022,50596280,,51
2022,50458822,,51
2022,50458833,,51
2022,50458804,,51
2022,50458814,,51
2022,50498784,,51
2022,50498785,,51
2022,50498786,,51
2022,50498787,,51
2022,50458818,,51
2022,50458803,,51
2022,50458830,,51
2022,50458820,,51
2022,50458821,,51
2022,50458823,,51
2022,50458826,,51
2022,50596237,,51
2022,50458846,,3
2022,50458807,,7
2022,50458808,,51
2022,50458815,,1
2022,50458817,,51
2022,50458809,,51
2022,50458813,,51
2022,50458812,,51
2022,50458848,,51
2022,50458806,,51
2022,50458844,,51
2022,50458802,,51
2022,50596345,,51
2022,50458828,,51
2022,50458836,,51
2022,50458825,,51
2022,50458840,,5
2022,50458841,,51
2022,50458829,,1
2022,50458829,,3
2022,50458832,,51
2022,50498753,,51
2022,50458810,,51
2022,50458835,,51
2022,50458843,,52
2022,46675924,,51
2022,46675783,,51
2022,46675797,,51
2022,46675833,,51
2022,46676015,,51
2022,46676016,,51
2022,46676017,,51
2022,46675733,,51
2022,46675828,,51
2022,50498749,,51
2022,50498750,,51
2022,50458847,,51
2022,50458842,,51
2022,50458834,,51
2022,50458801,,51
2022,50498777,,51
2022,50498751,,51
2022,50498754,,51
2022,50498770,,3
2022,50498755,,51
2022,50498778,,1
2022,50596388,,51
2022,50498772,,51
2022,50498773,,51
2022,50498758,,51
2022,50498776,,51
2022,50498779,,51
2022,50596263,,51
2022,50498760,,51
2022,50498761,,51
2022,50596241,,51
2022,50596242,,51
2022,50498782,,51
2022,50498783,,51
2022,50498767,,51
2022,50498768,,51
2022,50498780,,51
2022,50498781,,51
2022,50498756,,51
2022,50596277,,51
2022,50596268,,51
2022,46675991,,51
2022,50498745,,51
2022,50596253,,51
2022,50596266,,51
2022,50596267,,51
2022,50596284,,51
2022,50596285,,51
2022,50596286,,51
2022,50596238,,51
2022,50596239,,51
2022,50596254,,51
2022,50596255,,51
2022,50596243,,51
2022,50596244,,51
2022,50596261,,51
2022,50596262,,51
2022,50596265,,3
2022,50596233,,51
2022,50596240,,51
2022,50596278,,51
2022,50596279,,51
2022,50596234,,51
2022,50596235,,51
2022,50596248,,51
2022,50596249,,51
2022,50596273,,51
2022,50596274,,51
2022,50596272,,51
2022,50596236,,51
2022,50596227,,51
2022,46675859,,51
2022,46675841,,51
2022,50596282,,51
2022,50596289,,51
2022,50596276,,51
2022,50596258,,51
2022,50596283,,51
2022,50596291,,52
2022,50596271,,51
2022,50596250,,51
2022,50596246,,51
2022,50596256,,51
2022,50596247,,51
2022,50596251,,51
2022,50596252,,51
2022,50596260,,51
2022,50596264,,51
2022,50596275,,51
2022,50596228,,51
2022,50596245,,51
2022,50596288,,51
2022,50596287,,51
2022,50596281,,51
2022,50596231,,51
2022,50596232,,51
2022,50596350,,51
2022,50596270,,51
2022,50596292,,51
2022,50596257,,51
2022,50596230,,3
2022,50596229,,51
2022,50596304,,51
2022,46675938,,51
2022,46675960,,51
2022,46675870,,51
2022,46675834,,51
2022,46675835,,51
2022,46675989,,51
2022,46675842,,51
2022,46675788,,51
2022,46675983,,51
2022,46675982,,51
2022,46675990,,51
2022,50596293,,51
2022,50596294,,51
2022,50596338,,51
2022,50596385,,51
2022,50596330,,51
2022,50596323,,51
2022,50596324,,51
2022,50596329,,51
2022,50596296,,51
2022,50596332,,51
2022,50596312,,51
2022,50596313,,51
2022,50596306,,51
2022,50596316,,51
2022,50596331,,51
2022,50596310,,3
2022,50596300,,51
2022,50596317,,51
2022,50596318,,51
2022,50596319,,51
2022,50596320,,51
2022,50596321,,51
2022,50596322,,51
2022,50596341,,51
2022,50596342,,51
2022,50596295,,51
2022,50596339,,51
2022,50596355,,51
2022,50596299,,51
2022,50596343,,51
2022,50596305,,51
2022,50596346,,51
2022,50596347,,51
2022,50596309,,51
2022,50596340,,51
2022,50596314,,51
2022,50596335,,3
2022,50596315,,51
2022,50596353,,51
2022,46675860,,51
2022,46675820,,51
2022,46675774,,51
2022,46675795,,51
2022,46675726,,51
2022,46675727,,51
2022,46675952,,51
2022,46675719,,4
2022,46675720,,1
2022,46675720,,4
2022,46675813,,51
2022,46676004,,51
2022,46675770,,51
2022,46675865,,51
2022,50596326,,51
2022,50596327,,51
2022,50596334,,3
2022,50596351,,51
2022,50596352,,51
2022,50596301,,5
2022,50596308,,51
2022,50596336,,51
2022,50596337,,51
2022,50596303,,51
2022,50596307,,51
2022,50596415,,51
2022,50596401,,3
2022,50596417,,51
2022,50596443,,3
2022,50596396,,51
2022,50596397,,51
2022,50596406,,51
2022,50596416,,51
2022,46675869,,51
2022,46675889,,51
2022,50596430,,51
2022,50596399,,51
2022,50596425,,51
2022,50596426,,51
2022,50596393,,51
2022,50596394,,51
2022,50596395,,51
2022,50596435,,51
2022,50596436,,51
2022,50596422,,51
2022,50596437,,51
2022,46675967,,51
2022,46675717,,51
2022,46675867,,51
2022,46675742,,51
2022,46675955,,51
2022,46675941,,51
2022,46675848,,51
2022,46675849,,51
2022,46675936,,3
2022,46675937,,51
2022,46675771,,51
2022,46675863,,51
2022,46675847,,51
2022,46675757,,51
2022,46675758,,51
2022,46675880,,51
2022,46675723,,51
2022,46675866,,51
2022,46675996,,51
2022,46675730,,51
2022,46675762,,51
2022,46676024,,51
2022,46676025,,51
2022,46675898,,51
2022,46675949,,51
2022,46675821,,51
2022,46675790,,51
2022,46675899,,51
2022,46676011,,51
2022,46675926,,51
2022,46675971,,51
2022,46675798,,51
2022,46675972,,4
2022,46676014,,4
2022,46676018,,51
2022,46675987,,51
2022,46675915,,51
2022,46675777,,51
2022,46675755,,51
2022,46675817,,51
2022,46675791,,51
2022,46675871,,51
2022,46675891,,51
2022,46675786,,51
2022,46675787,,51
2022,46675874,,51
2022,46675875,,51
2022,46675799,,51
2022,46675800,,51
2022,46675854,,51
2022,46675855,,51
2022,46675845,,51
2022,46675846,,51
2022,46675818,,51
2022,46675819,,51
2022,46675785,,51
2022,46676032,,51
2022,46676033,,51
2022,50596420,,51
2022,46675752,,51
2022,46675753,,51
2022,50596433,,51
2022,46675740,,51
2022,50596434,,51
2022,46675741,,51
2022,50596411,,51
2022,46675793,,51
2022,46675794,,51
2022,50596392,,51
2022,50596398,,51
2022,50596408,,51
2022,50596384,,51
2022,50596444,,51
2022,50596447,,51
2022,50596414,,51
2022,50596427,,51
2022,50596387,,51
2022,50596400,,3
2022,50596413,,51
2022,50596409,,51
2022,50596439,,51
2022,50596440,,51
2022,50596405,,51
2022,50596390,,51
2022,50596432,,51
2022,50596404,,51
2022,50596386,,51
2022,50596389,,51
2022,50596410,,51
2022,50596464,,3
2022,50596478,,51
2022,46675958,,51
2022,46675959,,51
2022,46675994,,51
2022,46675995,,51
2022,46675778,,51
2022,46675775,,51
2022,46675776,,51
2022,46675906,,51
2022,46675907,,51
2022,46675886,,51
2022,46675769,,51
2022,46676031,,51
2022,46675988,,51
2022,50596463,,52
2022,46675917,,51
2022,46675918,,51
2022,46675985,,51
2022,50596471,,51
2022,50596486,,51
2022,50596487,,51
2022,50596485,,51
2022,50596477,,51
2022,46675883,,51
2022,46675992,,51
2022,46675852,,51
2022,46675853,,51
2022,46675940,,51
2022,46675953,,51
2022,46675954,,51
2022,46675963,,51
2022,46675993,,51
2022,46676028,,51
2022,46676029,,51
2022,46675892,,51
2022,46675893,,51
2022,46675872,,51
2022,46675877,,51
2022,46675878,,51
2022,46675929,,51
2022,46675930,,51
2022,46675750,,51
2022,46675751,,51
2022,46676034,,51
2022,46676035,,51
2022,46675765,,51
2022,46675766,,51
2022,46676012,,51
2022,46675882,,51
2022,50596483,,51
2022,46675724,,51
2022,50596452,,51
2022,46675739,,51
2022,46675903,,51
2022,50596484,,51
2022,46675904,,51
2022,46675862,,51
2022,50596469,,51
2022,46675844,,51
2022,50596459,,52
2022,46675890,,51
2022,46675756,,51
2022,46675801,,51
2022,46675876,,51
2022,46675896,,51
2022,46675964,,51
2022,46675965,,51
2022,46675966,,51
2022,46675825,,51
2022,46675826,,51
2022,46675822,,51
2022,46675910,,4
2022,46675911,,51
2022,46675980,,51
2022,46675738,,51
2022,46675887,,51
2022,46675888,,51
2022,46675986,,51
2022,46675858,,51
2022,46675973,,51
2022,46675721,,51
2022,46675951,,51
2022,46675735,,51
2022,46675792,,51
2022,46675923,,51
2022,46676023,,51
2022,46676009,,51
2022,50596462,,51
2022,50596453,,51
2022,50596454,,51
2022,50596467,,51
2022,50596474,,51
2022,50596475,,51
2022,50596482,,51
2022,50596451,,51
2022,50596449,,51
2022,50596450,,51
2022,50596473,,51
2022,46675830,,51
2022,46675831,,51
2022,50596458,,51
2022,46675811,,51
2022,50596472,,51
2022,46675850,,51
2022,50596479,,51
2022,50596476,,3
2022,50596481,,51
2022,46676013,,51
2022,50596480,,1
2022,45969367,,51
2022,46675784,,51
2022,46675838,,51
2022,46675839,,51
2022,46675840,,51
2022,46675970,,51
2022,46675746,,51
2022,46675789,,51
2022,46675868,,51
2022,46675873,,51
2022,46676019,,51
2022,46675900,,51
2022,46675927,,51
2022,46675829,,51
2022,46675736,,51
2022,46675843,,51
2022,46675807,,51
2022,46675961,,51
2022,46675715,,51
2022,46675728,,51
2022,46676010,,51
2022,46675913,,51
2022,46675760,,51
2022,46675772,,51
2022,46675885,,51
2022,46675731,,51
2022,46675916,,51
2022,46675921,,51
2022,46675810,,51
2022,46675764,,51
2022,46675823,,51
2022,46675824,,51
2022,46675950,,51
2022,46675761,,51
2022,46675802,,51
2022,46675931,,51
2022,46675944,,4
2022,46675945,,4
2022,46675725,,51
2022,46675997,,51
2022,46676006,,51
2022,46676007,,51
2022,46675894,,51
2022,46675895,,51
2022,46675744,,51
2022,46675815,,3
2022,46675946,,51
2022,46675947,,51
2022,46675908,,51
2022,46675909,,51
2022,46675718,,51
2022,46675984,,51
2022,46676030,,51
2022,46675759,,51
2022,46675781,,51
2022,46675968,,3
2022,46675856,,51
2022,46675857,,51
2022,46675745,,51
2022,46675974,,51
2022,46675914,,51
2022,46675884,,51
2022,46675748,,51
2022,46675957,,51
2022,46675948,,51
2022,46676026,,51
2022,46675901,,51
2022,46675803,,51
2022,46675812,,51
2022,46675804,,2
2022,46675805,,51
2022,46675782,,51
2022,46676022,,51
2022,46675981,,51
2022,46675763,,51
2022,46675939,,51
2022,46675925,,51
2022,46675814,,51
2022,46675780,,51
2022,46675902,,51
2022,46675942,,51
2022,46675998,,51
2022,46675999,,51
2022,46676000,,51
2022,46676001,,51
2022,46676002,,51
2022,46676003,,51
2022,46675935,,51
2022,46675905,,51
2022,46675832,,51
2022,46676020,,51
2022,46676021,,51
2022,46675919,,51
2022,46675920,,51
2022,46675827,,51
2022,46675932,,51
2022,46675933,,51
2022,46675934,,51
2022,46675977,,51
2022,46675978,,51
2022,46675722,,2
2022,46675749,,51
2022,46676005,,51
2022,46675979,,51
2022,46675975,,51
2022,46675806,,51
2022,46676027,,51
2022,46675729,,3
2022,46676008,,51
2022,46675962,,51
2022,46675743,,51
2022,46675773,,51
2022,46675881,,51
2022,46675956,,51
2022,46675912,,51
2022,46675976,,51
2022,46675808,,52
2022,46675716,,51
2022,46682760,,51
2022,46682541,,51
2022,46682777,,51
2022,46682719,,51
2022,46682522,,51
2022,46682623,,51
2022,46682550,,51
2022,46682680,,51
2022,46682681,,51
2022,46682554,,51
2022,46682481,,51
2022,46682527,,51
2022,46682618,,4
2022,46682568,,2
2022,46682759,,51
2022,46682726,,51
2022,46682757,,51
2022,46682685,,51
2022,46682778,,51
2022,46682731,,51
2022,46682745,,51
2022,46682684,,51
2022,46682528,,3
2022,46682555,,51
2022,46682556,,51
2022,46682489,,51
2022,46682497,,51
2022,46682513,,51
2022,46682525,,51
2022,46682628,,51
2022,46682690,,51
2022,46682691,,51
2022,46682692,,51
2022,46682499,,51
2022,46682693,,51
2022,46682694,,51
2022,46682727,,51
2022,46682500,,51
2022,46682501,,51
2022,46682738,,51
2022,46682739,,51
2022,46682494,,51
2022,46682665,,51
2022,46682616,,51
2022,46682651,,51
2022,46682652,,51
2022,46682519,,51
2022,46682520,,51
2022,46682775,,51
2022,46682582,,51
2022,46682730,,51
2022,46682547,,51
2022,46682678,,51
2022,46682577,,51
2022,46682710,,51
2022,46682639,,51
2022,46682741,,51
2022,46682742,,51
2022,46682772,,51
2022,46682754,,52
2022,46682565,,51
2022,46682717,,51
2022,46682595,,51
2022,46682524,,51
2022,46682661,,51
2022,46682664,,51
2022,46682713,,51
2022,46682751,,51
2022,46682657,,51
2022,46682486,,51
2022,46682536,,51
2022,46682602,,51
2022,46682688,,51
2022,46682770,,51
2022,46682614,,51
2022,46682660,,51
2022,46682617,,51
2022,46682624,,51
2022,46682707,,51
2022,46682749,,51
2022,46682698,,51
2022,46682567,,1
2022,46682523,,51
2022,46682743,,51
2022,46682716,,51
2022,46682563,,51
2022,46682729,,51
2022,46682763,,51
2022,46682574,,51
2022,46682509,,51
2022,46682540,,51
2022,46682622,,51
2022,46682700,,51
2022,46682572,,4
2022,46682573,,51
2022,46682682,,51
2022,46682737,,51
2022,46682667,,51
2022,46682668,,51
2022,46682776,,51
2022,46682498,,51
2022,46682546,,51
2022,46682611,,51
2022,46682570,,51
2022,46682480,,51
2022,46682629,,51
2022,46682755,,51
2022,46682544,,4
2022,46682663,,51
2022,46682589,,51
2022,46682506,,51
2022,46682762,,51
2022,46682612,,4
2022,46682638,,52
2022,46682495,,51
2022,46682535,,51
2022,46682588,,51
2022,46682504,,51
2022,46682505,,51
2022,46682647,,51
2022,46682648,,51
2022,46682529,,51
2022,46682724,,51
2022,46682714,,51
2022,46682558,,51
2022,46682606,,51
2022,46682607,,51
2022,46682579,,51
2022,46682531,,51
2022,46682532,,51
2022,46682553,,51
2022,46682662,,51
2022,46682502,,51
2022,46682619,,51
2022,46682526,,51
2022,46682675,,51
2022,46682758,,51
2022,46682566,,51
2022,46682557,,51
2022,46682493,,51
2022,46682621,,51
2022,46682708,,51
2022,46682653,,51
2022,46682485,,3
2022,46682543,,51
2022,46682673,,51
2022,46682542,,51
2022,46682721,,51
2022,46682747,,51
2022,46682581,,51
2022,46682671,,51
2022,46682672,,51
2022,46682645,,51
2022,46682537,,51
2022,46682488,,51
2022,46682584,,51
2022,46682649,,51
2022,46682697,,51
2022,46682548,,51
2022,46682492,,51
2022,46682620,,51
2022,46682508,,51
2022,46682530,,51
2022,46682487,,51
2022,46682748,,51
2022,46682637,,51
2022,46682703,,51
2022,46682491,,51
2022,46682761,,51
2022,46682696,,3
2022,46682561,,51
2022,46682503,,51
2022,46682507,,51
2022,46682549,,51
2022,46682483,,51
2022,46682484,,51
2022,46682740,,51
2022,46682533,,51
2022,46682655,,51
2022,46682656,,51
2022,46682746,,51
2022,46682695,,51
2022,46682564,,51
2022,46682679,,51
2022,46682591,,51
2022,46682625,,51
2022,46682670,,51
2022,46682551,,51
2022,46682615,,51
2022,46682773,,51
2022,46682756,,51
2022,46682769,,51
2022,46682712,,51
2022,46682644,,52
2022,46682626,,51
2022,46682627,,51
2022,46682634,,51
2022,46682666,,51
2022,46682594,,51
2022,46682586,,51
2022,46682774,,51
2022,46682583,,51
2022,46682704,,51
2022,46682482,,51
2022,46682635,,51
2022,46682701,,51
2022,46682702,,51
2022,46682631,,51
2022,46682632,,51
2022,46682490,,51
2022,46682764,,51
2022,46682578,,4
2022,46682711,,51
2022,46682587,,51
2022,46682538,,51
2022,46682539,,51
2022,46682518,,51
2022,46682669,,51
2022,46682512,,51
2022,46682600,,51
2022,46682601,,51
2022,46682636,,3
2022,46682596,,51
2022,46682752,,51
2022,46682559,,51
2022,46682580,,51
2022,46682728,,51
2022,46682642,,51
2022,46682593,,51
2022,46682771,,51
2022,46682571,,51
2022,46682715,,51
2022,46682575,,51
2022,46682720,,51
2022,46682511,,51
2022,46682733,,51
2022,46682597,,51
2022,46682592,,51
2022,46682650,,51
2022,46682552,,51
2022,46682630,,51
2022,46682534,,51
2022,46682732,,51
2022,46682686,,51
2022,46682753,,51
2022,46682598,,51
2022,46682599,,51
2022,46682562,,51
2022,46682608,,51
2022,46682609,,51
2022,46682610,,51
2022,46682514,,51
2022,46682515,,51
2022,46682516,,51
