data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,47021846,01,51
2022,47021845,01,51
2022,47021847,16,52
2022,47021844,01,51
2022,47351107,01,51
2022,47351109,01,51
2022,47351108,01,51
2022,47351110,01,51
2022,47355077,01,51
2022,45714369,01,51
2022,45714370,01,51
2022,45714372,01,51
2022,45714373,01,51
2022,45714374,01,51
2022,45714371,01,51
2022,45714376,01,51
2022,45714375,01,51
2022,46174807,01,51
2022,46517519,01,51
2022,47985513,01,51
2022,47985514,01,51
2022,47999340,01,51
2022,46517518,01,51
2022,47999342,01,51
2022,47999338,01,51
2022,47999341,01,51
2022,47999344,01,51
2022,47999345,01,51
2022,46517521,01,51
2022,46517520,01,51
2022,46517522,01,51
2022,46923397,01,51
2022,46697910,01,51
2022,47447317,01,51
2022,45049124,01,51
2022,47911301,16,52
2022,48391048,01,51
2022,45432888,01,51
2022,45574390,01,51
2022,45432893,01,51
2022,45432891,01,51
2022,45432892,01,51
2022,45432902,01,51
2022,45432904,01,51
2022,45432905,01,51
2022,48692540,01,51
2022,45574346,01,51
2022,45574349,01,51
2022,45574373,01,51
2022,45574345,01,51
2022,45574347,01,51
2022,45574348,01,51
2022,45574364,01,51
2022,45574372,01,51
2022,45574391,01,51
2022,45574339,01,51
2022,45574367,01,51
2022,45574386,01,51
2022,45574404,01,51
2022,45574407,01,51
2022,45574334,01,51
2022,45574342,01,51
2022,45574354,01,51
2022,45574358,01,51
2022,45574365,01,51
2022,45574335,01,51
2022,45574341,01,51
2022,45574360,01,51
2022,45574362,01,51
2022,45574375,01,51
2022,45574376,01,51
2022,45574392,01,51
2022,45574396,01,51
2022,45574336,01,51
2022,45574350,01,51
2022,45574352,01,51
2022,45574355,01,51
2022,45574370,01,51
2022,45574381,01,51
2022,45574388,01,51
2022,45574393,01,51
2022,45574406,01,51
2022,45574366,01,51
2022,45574389,01,51
2022,45574401,01,51
2022,45574359,01,51
2022,45574361,01,51
2022,45574374,01,51
2022,45574402,01,51
2022,45574405,01,51
2022,48692547,01,51
2022,48692549,01,51
2022,48692557,01,51
2022,48692559,01,51
2022,48692545,01,51
2022,45579362,01,51
2022,45579360,01,51
2022,45579398,01,51
2022,45579416,01,51
2022,45579397,01,51
2022,45579399,01,51
2022,45579436,01,51
2022,45579461,01,51
2022,45579383,01,51
2022,45579394,01,51
2022,45579422,01,51
2022,45579432,01,51
2022,45579448,01,51
2022,48692558,01,51
2022,48692541,01,51
2022,45579359,01,51
2022,45579385,01,51
2022,45579387,01,51
2022,45579388,01,51
2022,45579405,01,51
2022,45579425,01,51
2022,45579445,01,51
2022,48692543,01,51
2022,45579358,01,51
2022,45579363,01,51
2022,45579364,01,51
2022,48692544,01,51
2022,45579365,01,51
2022,45579446,01,51
2022,48692548,01,51
2022,45579451,01,51
2022,45579459,01,51
2022,48692550,01,51
2022,48692552,01,51
2022,48692553,01,51
2022,48692554,01,51
2022,48692555,01,51
2022,48692556,01,51
2022,45466691,01,51
2022,45466693,01,51
2022,45466695,01,51
2022,45466680,01,51
2022,45466692,01,51
2022,45466685,01,51
2022,45466688,01,51
2022,48692575,01,51
2022,48692561,01,51
2022,45579374,01,51
2022,45579393,01,51
2022,45579442,01,51
2022,45579444,01,51
2022,48692562,01,51
2022,48692567,01,51
2022,48692568,01,51
2022,48692570,01,51
2022,48692572,01,51
2022,48692576,01,51
2022,48692577,01,51
2022,48692574,01,51
2022,48692580,01,51
2022,48692560,01,51
2022,48692569,01,51
2022,48692571,01,51
2022,48692582,01,51
2022,48692564,01,51
2022,48692565,01,51
2022,48692573,01,51
2022,48692566,01,51
2022,48692579,01,51
2022,45526203,01,51
2022,45579372,01,51
2022,45579410,01,51
2022,45579414,01,51
2022,45579415,01,51
2022,45579443,01,51
2022,45579469,01,51
2022,45579370,01,51
2022,45579375,01,51
2022,45579371,01,51
2022,45579376,01,51
2022,45579379,01,51
2022,45579380,01,51
2022,45579381,01,51
2022,45579384,01,51
2022,45579386,01,51
2022,45579400,01,51
2022,45579417,01,51
2022,45579421,01,51
2022,45579437,01,51
2022,45579439,01,51
2022,45579462,01,51
2022,45579470,01,51
2022,45579413,01,51
2022,45579441,01,51
2022,45579473,01,51
2022,47409971,01,51
2022,47409972,01,51
2022,47409973,01,51
2022,47409974,01,51
2022,47409975,01,51
2022,47409976,01,51
2022,47409977,01,51
2022,47409978,01,51
2022,47409979,01,51
2022,47409981,01,51
2022,47409986,01,51
2022,47409987,01,51
2022,47409991,01,51
2022,47409994,01,51
2022,47410001,01,51
2022,47410006,01,51
2022,47410030,01,51
2022,47410031,01,51
2022,47410037,01,51
2022,47409980,01,51
2022,47409982,01,51
2022,47409983,01,51
2022,47409984,01,51
2022,47409985,01,51
2022,47409988,01,51
2022,47409989,01,51
2022,47409990,01,51
2022,47409992,01,51
2022,47410000,01,51
2022,47410002,01,51
2022,47410010,01,51
2022,47410011,01,51
2022,47410017,01,51
2022,47410019,01,51
2022,47410020,01,51
2022,47410021,01,51
2022,47410023,01,51
2022,47410025,01,51
2022,47410029,01,51
2022,47410036,01,51
2022,47410038,01,51
2022,47410040,01,51
2022,47409993,01,51
2022,47409995,01,51
2022,47409996,01,51
2022,47409997,01,51
2022,47409998,01,51
2022,47409999,01,51
2022,47410004,01,51
2022,47410005,01,51
2022,47410007,01,51
2022,47410008,01,51
2022,47410009,01,51
2022,47410012,01,51
2022,47410014,01,51
2022,47410027,01,51
2022,47410028,01,51
2022,47410033,01,51
2022,47410039,01,51
2022,45526207,01,51
2022,45526239,01,51
2022,48692591,01,51
2022,48692596,01,51
2022,48692598,01,51
2022,48692601,01,51
2022,48692604,01,51
2022,48692587,01,51
2022,48692592,01,51
2022,48692602,01,51
2022,48692599,01,51
2022,48692586,01,51
2022,48692594,01,51
2022,48692595,01,51
2022,48692597,01,51
2022,48692603,01,51
2022,48692605,01,51
2022,48692606,01,51
2022,48692608,01,51
2022,48692600,01,51
2022,48692607,01,51
2022,48692583,01,51
2022,48692584,01,51
2022,48692585,01,51
2022,48692588,01,51
2022,48692589,01,51
2022,48692590,01,51
2022,45726671,01,51
2022,47410003,01,51
2022,47410013,01,51
2022,47410015,01,51
2022,47410016,01,51
2022,47410018,01,51
2022,47410022,01,51
2022,47410024,01,51
2022,47410026,01,51
2022,47410032,01,51
2022,47410034,01,51
2022,47410035,01,51
2022,45726651,01,51
2022,48013833,01,51
2022,48013870,01,51
2022,48013890,01,51
2022,45726653,01,51
2022,45726655,01,51
2022,45726654,01,51
2022,48013847,01,51
2022,48013852,01,51
2022,48013859,01,51
2022,48013848,01,51
2022,48013839,01,51
2022,48013829,01,51
2022,45726656,01,51
2022,45726658,01,51
2022,45726660,01,51
2022,45726666,01,51
2022,48013830,01,51
2022,48013832,01,51
2022,48013844,01,51
2022,48013851,01,51
2022,48013864,01,51
2022,48692613,01,51
2022,48692615,01,51
2022,48692616,01,51
2022,48692617,01,51
2022,48692618,01,51
2022,48692620,01,51
2022,48692621,01,51
2022,48692614,01,51
2022,48692619,01,51
2022,48692609,01,51
2022,48692610,01,51
2022,48692611,01,51
2022,48692612,01,51
2022,48692623,01,51
2022,48013831,01,51
2022,48013834,01,51
2022,48013838,01,51
2022,48013836,01,51
2022,48013843,01,51
2022,48013853,01,51
2022,48013845,01,51
2022,48013846,01,51
2022,48013868,01,51
2022,48013849,01,51
2022,48013854,01,51
2022,48013860,01,51
2022,48013871,01,51
2022,48013874,01,51
2022,48013875,01,51
2022,48013856,01,51
2022,48013862,01,51
2022,48013865,01,51
2022,48013867,01,51
2022,48013880,01,51
2022,48013861,01,51
2022,48013876,01,51
2022,48013881,01,51
2022,48013873,01,51
2022,48013879,01,51
2022,48013878,01,51
2022,48013886,01,51
2022,48013882,01,51
2022,48013887,01,51
2022,48013883,01,51
2022,48013884,01,51
2022,48013889,01,51
2022,48241903,01,51
2022,48241907,01,51
2022,48241913,01,51
2022,48241905,01,51
2022,48241910,01,51
2022,48241923,01,51
2022,48241986,01,51
2022,48242000,01,51
2022,48241901,01,51
2022,48241902,01,51
2022,48241912,01,51
2022,48241915,01,51
2022,48241989,01,51
2022,48241900,01,51
2022,48241918,01,51
2022,48241981,01,51
2022,48241899,01,51
2022,48241904,01,51
2022,48241908,01,51
2022,48241919,01,51
2022,48241909,01,51
2022,48241911,01,51
2022,48241914,01,51
2022,48241917,01,51
2022,48241980,01,51
2022,48241982,01,51
2022,48241984,01,51
2022,48241999,01,51
2022,48241947,01,51
2022,48241972,01,51
2022,48241997,01,51
2022,48241983,01,51
2022,48241985,01,51
2022,48241987,01,51
2022,48692626,01,51
2022,48692634,01,51
2022,48692625,01,51
2022,48692631,01,51
2022,48692632,01,51
2022,48692633,01,51
2022,48692635,01,51
2022,48692628,01,51
2022,48692624,01,51
2022,48692627,01,51
2022,48692629,01,51
2022,48692630,01,51
2022,48692636,01,51
2022,48692637,01,51
2022,48692638,01,51
2022,48692639,01,51
2022,48692640,01,51
2022,48692641,01,51
2022,48692642,01,51
2022,46204014,01,51
2022,46204016,01,51
2022,46204013,01,51
2022,46204015,01,51
2022,46204011,01,51
2022,48692648,01,51
2022,48692651,01,51
2022,48692652,01,51
2022,48692656,01,51
2022,48692647,01,51
2022,48692649,01,51
2022,48692650,01,51
2022,48692643,01,51
2022,48692644,01,51
2022,48692645,01,51
2022,48692646,01,51
2022,48692653,01,51
2022,48692654,01,51
2022,48692655,01,51
2022,46472809,01,51
2022,48692671,01,51
2022,48692658,01,51
2022,48692669,01,51
2022,48692660,01,51
2022,48692665,01,51
2022,48692667,01,51
2022,48692657,01,51
2022,48692670,01,51
2022,48692672,01,51
2022,48692659,01,51
2022,48692661,01,51
2022,48692662,01,51
2022,48692663,01,51
2022,48692664,01,51
2022,48692666,01,51
2022,48692668,01,51
2022,46763042,01,51
2022,48257519,01,51
2022,48257511,01,51
2022,48257514,01,51
2022,48257525,01,51
2022,48257531,01,51
2022,48257536,01,51
2022,48257512,01,51
2022,48257513,01,51
2022,48257515,01,51
2022,48257517,01,51
2022,48257521,01,51
2022,48257522,01,51
2022,46763043,01,51
2022,48257524,01,51
2022,48257526,01,51
2022,48257527,01,51
2022,48257532,01,51
2022,48257533,01,51
2022,48257534,01,51
2022,48257537,01,51
2022,48257538,01,51
2022,48257539,01,51
2022,48257540,01,51
2022,48257543,01,51
2022,48257544,01,51
2022,48257545,01,51
2022,48257546,01,51
2022,48257547,01,51
2022,48257548,01,51
2022,48257549,01,51
2022,48257550,01,51
2022,48257551,01,51
2022,46763044,01,51
2022,46763046,01,51
2022,46763047,01,51
2022,46763048,01,51
2022,46763049,01,51
2022,46763051,01,51
2022,46763050,01,51
2022,46763052,01,51
2022,46763053,01,51
2022,46763055,01,51
2022,46763054,01,51
2022,48257530,01,51
2022,48257535,01,51
2022,48257541,01,51
2022,48281162,01,51
2022,48281168,01,51
2022,48281170,01,51
2022,48281172,01,51
2022,48281184,01,51
2022,46763056,01,51
2022,48281147,01,51
2022,46763058,01,51
2022,48281161,01,51
2022,48692680,01,51
2022,48281167,01,51
2022,48281178,01,51
2022,48692687,01,51
2022,48692691,01,51
2022,48692674,01,51
2022,48692677,01,51
2022,48692685,01,51
2022,48692688,01,51
2022,48692699,01,51
2022,48692673,01,51
2022,48692675,01,51
2022,48692676,01,51
2022,48692678,01,51
2022,48692679,01,51
2022,48692681,01,51
2022,48692682,01,51
2022,48692683,01,51
2022,48692684,01,51
2022,48692686,01,51
2022,48692689,01,51
2022,48692690,01,51
2022,48692692,01,51
2022,48692693,01,51
2022,48692694,01,51
2022,48692695,01,51
2022,48692696,01,51
2022,48692697,01,51
2022,48692698,01,51
2022,47018319,01,51
2022,47018308,01,51
2022,47018307,01,51
2022,47018312,01,51
2022,48692702,01,51
2022,48692704,01,51
2022,48692705,01,51
2022,48692706,01,51
2022,48692720,01,51
2022,48692721,01,51
2022,48692701,01,51
2022,48692703,01,51
2022,48692712,01,51
2022,48692725,01,51
2022,48281163,01,51
2022,48281169,01,51
2022,48281175,01,51
2022,48281176,01,51
2022,48281177,01,51
2022,48281182,01,51
2022,48281160,01,51
2022,48281154,01,51
2022,48281164,01,51
2022,48281165,01,51
2022,48281166,01,51
2022,48281171,01,51
2022,48281173,01,51
2022,48281174,01,51
2022,48281179,01,51
2022,48281186,01,51
2022,48281180,01,51
2022,48281181,01,51
2022,48281185,01,51
2022,48281183,01,51
2022,48281218,01,51
2022,48281226,01,51
2022,48281233,01,51
2022,48281234,01,51
2022,48281238,01,51
2022,48281224,01,51
2022,48281232,01,51
2022,48281236,01,51
2022,48281239,01,51
2022,48281244,01,51
2022,48281247,01,51
2022,48281250,01,51
2022,48281212,01,51
2022,48281213,01,51
2022,48281214,01,51
2022,48281215,01,51
2022,48281216,01,51
2022,48281217,01,51
2022,48281219,01,51
2022,48281220,01,51
2022,48281221,01,51
2022,48281222,01,51
2022,48281223,01,51
2022,48281227,01,51
2022,48281228,01,51
2022,48281229,01,51
2022,48281230,01,51
2022,48281231,01,51
2022,48281235,01,51
2022,48281237,01,51
2022,48281240,01,51
2022,48281241,01,51
2022,48281243,01,51
2022,48281245,01,51
2022,48281246,01,51
2022,48281248,01,51
2022,48281249,01,51
2022,48692700,01,51
2022,48692707,01,51
2022,48692708,01,51
2022,48692709,01,51
2022,48692710,01,51
2022,48692711,01,51
2022,48692713,01,51
2022,48692714,01,51
2022,48692715,01,51
2022,48692716,01,51
2022,48692717,01,51
2022,48692718,12,3
2022,48692719,01,51
2022,48692722,01,51
2022,48692723,01,51
2022,48692724,01,51
2022,47348836,01,51
2022,47348842,01,51
2022,47348838,01,51
2022,47348847,01,51
2022,47348843,01,51
2022,48692739,01,51
2022,48692744,01,51
2022,48692745,01,51
2022,48692726,01,51
2022,48281295,01,51
2022,48281301,01,51
2022,48281306,01,51
2022,48281317,01,51
2022,48281318,01,51
2022,48281324,01,51
2022,48692727,01,51
2022,48281302,01,51
2022,48281321,01,51
2022,48281287,01,51
2022,48281289,01,51
2022,48281290,01,51
2022,48281291,01,51
2022,48692728,01,51
2022,48281292,01,51
2022,48281293,01,51
2022,48281294,01,51
2022,48692729,01,51
2022,48692730,01,51
2022,48692731,01,51
2022,48692735,01,51
2022,48692740,01,51
2022,48692742,01,51
2022,48692732,01,51
2022,48281296,01,51
2022,48281297,01,51
2022,48281298,01,51
2022,48281299,01,51
2022,48281300,01,51
2022,48281303,01,51
2022,48281304,01,51
2022,48692733,01,51
2022,48692734,01,51
2022,48692736,01,51
2022,48692743,01,51
2022,48692737,01,51
2022,48692738,01,51
2022,48692741,01,51
2022,47586405,01,51
2022,47586406,01,51
2022,47586413,01,51
2022,47586418,01,51
2022,47586420,01,51
2022,47586419,01,51
2022,47586422,01,51
2022,48692746,01,51
2022,48692749,01,51
2022,48281305,01,51
2022,48281307,01,51
2022,48281308,01,51
2022,48281309,01,51
2022,48692751,01,51
2022,48692769,01,51
2022,48692747,01,51
2022,48692748,01,51
2022,48692750,01,51
2022,48692763,01,51
2022,48692754,01,51
2022,48692758,01,51
2022,48692757,01,51
2022,48692759,01,51
2022,48692760,01,51
2022,48692761,01,51
2022,48692762,01,51
2022,48692766,01,51
2022,48692767,01,51
2022,48692768,01,51
2022,48692752,01,51
2022,48692753,01,51
2022,48692756,01,51
2022,48692765,01,51
2022,48692755,01,51
2022,48692764,01,51
2022,47970875,12,3
2022,47970885,01,51
2022,48692780,01,51
2022,48281311,01,51
2022,48281312,01,51
2022,48281313,01,51
2022,48281314,01,51
2022,48281315,01,51
2022,48281319,01,51
2022,48281320,01,51
2022,48281322,01,51
2022,48281323,01,51
2022,48281325,01,51
2022,48281326,01,51
2022,48281327,01,51
2022,48281328,01,51
2022,48314116,01,51
2022,48314117,01,51
2022,48692784,01,51
2022,48692786,01,51
2022,48692771,01,51
2022,48692783,01,51
2022,48692785,01,51
2022,48692781,01,51
2022,48692770,01,51
2022,48692773,01,51
2022,48692777,01,51
2022,48692782,01,51
2022,48692772,01,51
2022,48692775,01,51
2022,48692776,01,51
2022,48692779,01,51
2022,48692787,01,51
2022,48692778,01,51
2022,48692788,01,51
2022,48692774,01,51
2022,47372611,01,51
2022,48314078,01,51
2022,48314119,01,51
2022,48314124,01,51
2022,48314121,01,51
2022,48314125,01,51
2022,48314077,01,51
2022,48314079,01,51
2022,48314081,01,51
2022,48314082,01,51
2022,48314086,01,51
2022,48314093,01,51
2022,48314094,01,51
2022,48314096,01,51
2022,48314109,01,51
2022,48314110,01,51
2022,48314111,01,51
2022,48314114,01,51
2022,48314118,01,51
2022,48314080,01,51
2022,48314083,01,51
2022,48314089,01,51
2022,48314090,01,51
2022,48314095,01,51
2022,48314097,01,51
2022,48314106,01,51
2022,48314112,01,51
2022,48314113,01,51
2022,48314115,01,51
2022,48314120,01,51
2022,48314122,01,51
2022,48314084,01,51
2022,48314087,01,51
2022,48314088,01,51
2022,48314091,01,51
2022,48314098,01,51
2022,48314099,01,51
2022,48314100,01,51
2022,48314101,01,51
2022,48314102,01,51
2022,48314103,01,51
2022,48314107,01,51
2022,48314344,01,51
2022,48314345,01,51
2022,48314357,01,51
2022,48314367,01,51
2022,48314371,01,51
2022,48314369,01,51
2022,48314375,01,51
2022,48314347,01,51
2022,48314348,01,51
2022,48314354,01,51
2022,48314346,01,51
2022,48314349,01,51
2022,48314361,01,51
2022,48314362,01,51
2022,48314364,01,51
2022,48314378,01,51
2022,48314356,01,51
2022,48314363,01,51
2022,48314372,01,51
2022,48314351,01,51
2022,48314352,01,51
2022,48314366,01,51
2022,48314368,01,51
2022,48314376,01,51
2022,48314377,01,51
2022,48345999,01,51
2022,47372612,01,51
2022,47372613,01,51
2022,47372614,01,51
2022,47372615,01,51
2022,47372617,01,51
2022,47372618,01,51
2022,47372616,01,51
2022,47372619,01,51
2022,47372620,01,51
2022,47930009,01,51
2022,45144917,01,51
2022,48346015,01,51
2022,48346025,01,51
2022,48346016,01,51
2022,48346006,01,51
2022,48346018,01,51
2022,48345996,01,51
2022,48345997,01,51
2022,48346002,01,51
2022,48346004,01,51
2022,48346005,01,51
2022,48346017,01,51
2022,48346019,01,51
2022,48346024,01,51
2022,48346026,01,51
2022,48346023,01,51
2022,48346000,01,51
2022,48346001,01,51
2022,45144924,01,51
2022,48346008,01,51
2022,48346010,01,51
2022,48346020,01,51
2022,48346021,01,51
2022,48346022,01,51
2022,48346013,01,51
2022,46232531,01,51
2022,46232532,01,51
2022,46332336,01,51
2022,46332344,01,51
2022,46332341,01,51
2022,46332394,12,3
2022,47354933,01,51
2022,47354955,01,51
2022,47354953,01,51
2022,47354954,01,51
2022,47354966,01,51
2022,47355281,01,51
2022,47355279,01,51
2022,47355280,01,51
2022,47355283,01,51
2022,47355282,01,51
2022,47355284,01,51
2022,45144952,01,51
2022,45144927,01,51
2022,48261956,01,51
2022,48261967,01,51
2022,48261966,01,51
2022,45144949,01,51
2022,45144977,01,51
2022,45144912,01,51
2022,45144920,01,51
2022,45327196,01,51
2022,45327200,01,51
2022,45327210,01,51
2022,45327217,01,51
2022,45327218,01,51
2022,45327219,01,51
2022,45327225,01,51
2022,45327237,01,51
2022,45327208,01,51
2022,45327212,01,51
2022,45327223,01,51
2022,45327224,01,51
2022,45327228,01,51
2022,45327231,01,51
2022,45327195,01,51
2022,45327207,01,51
2022,45327220,01,51
2022,45327240,01,51
2022,45327244,01,51
2022,45327197,01,51
2022,45327202,01,51
2022,45327204,01,51
2022,45327205,01,51
2022,45327209,01,51
2022,45327213,01,51
2022,45327233,01,51
2022,45327253,01,51
2022,45327201,01,51
2022,45327203,01,51
2022,45327206,01,51
2022,45327214,01,51
2022,45327222,01,51
2022,45327229,01,51
2022,45327247,01,51
2022,45327249,01,51
2022,45327215,01,51
2022,45327216,01,51
2022,45327221,01,51
2022,45327227,01,51
2022,45327232,01,51
2022,45327234,01,51
2022,45327242,01,51
2022,45327250,01,51
2022,45327251,01,51
2022,45327252,01,51
2022,45327226,01,51
2022,45327230,01,51
2022,45327235,01,51
2022,45327236,01,51
2022,45327239,01,51
2022,45327245,01,51
2022,45327246,01,51
2022,45327248,01,51
2022,45327254,01,51
2022,45327257,01,51
2022,45327260,01,51
2022,45327262,01,51
2022,45327266,01,51
2022,45327267,01,51
2022,45327255,01,51
2022,45327256,01,51
2022,45327261,01,51
2022,45327263,01,51
2022,45327258,01,51
2022,45327264,01,51
2022,45327265,01,51
2022,45327268,01,51
2022,45327429,01,51
2022,45327435,01,51
2022,45327436,01,51
2022,45327437,01,51
2022,45327449,01,51
2022,45327450,01,51
2022,45327451,01,51
2022,45327492,01,51
2022,45327496,01,51
2022,45327497,01,51
2022,45145018,01,51
2022,45145055,01,51
2022,45327423,01,51
2022,45327473,01,51
2022,45327424,01,51
2022,45327425,01,51
2022,45327432,01,51
2022,45327433,01,51
2022,45327477,01,51
2022,45327426,01,51
2022,45327444,01,51
2022,45327427,01,51
2022,45327431,01,51
2022,45327440,01,51
2022,45327428,01,51
2022,45327481,01,51
2022,45327498,01,51
2022,45327439,01,51
2022,45327441,01,51
2022,45327446,01,51
2022,45327465,01,51
2022,45327443,01,51
2022,45327484,01,51
2022,45327494,01,51
2022,45327501,01,51
2022,45327468,01,51
2022,45327475,01,51
2022,45327483,01,51
2022,45327495,01,51
2022,45327511,01,51
2022,45327515,01,51
2022,45327454,01,51
2022,45327466,01,51
2022,45327505,01,51
2022,45327479,01,51
2022,45327493,01,51
2022,45327504,01,51
2022,45266498,01,51
2022,45327503,01,51
2022,45327527,01,51
2022,45327530,01,51
2022,45702854,01,51
2022,45702823,01,51
2022,45702801,01,51
2022,45702816,01,51
2022,45702818,01,51
2022,45702820,01,51
2022,45702833,01,51
2022,45702836,01,51
2022,45702859,01,51
2022,45702860,01,51
2022,45702863,01,51
2022,45702810,01,51
2022,45702812,01,51
2022,45702819,01,51
2022,45702835,01,51
2022,45702853,01,51
2022,45702800,01,51
2022,45702802,01,51
2022,45702825,01,51
2022,45702803,01,51
2022,45702804,01,51
2022,45702808,01,51
2022,45702826,01,51
2022,45702805,01,51
2022,45702807,01,51
2022,45702811,01,51
2022,45702813,01,51
2022,45702817,01,51
2022,45702829,01,51
2022,45702842,01,51
2022,45702846,01,51
2022,45702856,01,51
2022,45702806,01,51
2022,45266509,01,51
2022,45266499,01,51
2022,45266502,01,51
2022,45266500,01,51
2022,45266501,01,51
2022,45266503,01,51
2022,45266504,01,51
2022,45266505,01,51
2022,45266506,01,51
2022,45266508,01,51
2022,45266507,01,51
2022,45266510,01,51
2022,47234987,01,51
2022,47234996,01,51
2022,47234988,01,51
2022,47234991,01,51
2022,47234992,01,51
2022,47234997,01,51
2022,47234989,01,51
2022,47234990,01,51
2022,47234994,01,51
2022,47234995,01,51
2022,47234998,01,51
2022,47234993,01,51
2022,47235000,01,51
2022,47235001,01,51
2022,47235002,01,51
2022,47236298,01,51
2022,47236295,01,51
2022,47236301,12,3
2022,47236297,01,51
2022,47236299,01,51
2022,47236302,01,51
2022,47340738,01,51
2022,47340746,14,7
2022,47340748,01,51
2022,47340745,01,51
2022,47340751,01,51
2022,47340752,01,51
2022,47340747,01,51
2022,47340737,01,51
2022,47340740,01,51
2022,47340742,01,51
2022,47340744,01,51
2022,47340736,01,51
2022,47340750,01,51
2022,47340739,01,51
2022,47340741,01,51
2022,47340743,01,51
2022,47340749,01,51
2022,48181047,01,51
2022,48181039,01,51
2022,45702809,01,51
2022,45702814,01,51
2022,45702822,01,51
2022,45702834,01,51
2022,45702839,01,51
2022,45702840,01,51
2022,45702844,01,51
2022,45702850,01,51
2022,48181041,01,51
2022,48181042,01,51
2022,48181043,01,51
2022,48181044,01,51
2022,48181045,01,51
2022,48181046,01,51
2022,48181048,01,51
2022,48181049,01,51
2022,48181050,01,51
2022,48225902,01,51
2022,48225896,01,51
2022,48225899,01,51
2022,48225897,01,51
2022,48225898,01,51
2022,48225901,01,51
2022,48247509,01,51
2022,48247523,01,51
2022,48247526,01,51
2022,48247527,01,51
2022,48247507,12,3
2022,48247508,01,51
2022,48247512,01,51
2022,48247513,01,51
2022,48247506,01,51
2022,48247517,01,51
2022,48247505,01,51
2022,48247522,01,51
2022,48247524,01,51
2022,48247510,01,51
2022,48247514,01,51
2022,48247515,01,51
2022,48247516,01,51
2022,48247518,01,51
2022,48247520,01,51
2022,48247521,01,51
2022,48247525,01,51
2022,48325093,01,51
2022,45702864,01,51
2022,45702865,01,51
2022,45702929,01,51
2022,45702815,01,51
2022,45702821,01,51
2022,45702824,01,51
2022,45702827,01,51
2022,45702828,01,51
2022,45702831,01,51
2022,45702858,01,51
2022,45702832,01,51
2022,45702837,01,51
2022,45702838,01,51
2022,45702848,01,51
2022,45702852,01,51
2022,45702857,01,51
2022,45702841,01,51
2022,45702843,01,51
2022,45702845,01,51
2022,45702847,01,51
2022,45702849,01,51
2022,45702851,01,51
2022,45702866,01,51
2022,45702867,01,51
2022,45702895,01,51
2022,45702896,01,51
2022,45702855,01,51
2022,45702861,01,51
2022,45702862,01,51
2022,45702893,01,51
2022,48325094,01,51
2022,48325099,01,51
2022,48325106,01,51
2022,48325091,01,51
2022,46010967,01,51
2022,46011007,01,51
2022,48134346,01,51
2022,45702871,01,51
2022,45702887,01,51
2022,45702940,01,51
2022,45702941,01,51
2022,45702943,01,51
2022,45702892,01,51
2022,45702898,01,51
2022,45702907,01,51
2022,45702908,01,51
2022,45702909,01,51
2022,45702914,01,51
2022,45702932,01,51
2022,45702935,01,51
2022,45702873,01,51
2022,45702911,01,51
2022,45702915,01,51
2022,45702923,01,51
2022,45702925,01,51
2022,45702926,01,51
2022,45702912,01,51
2022,45702930,01,51
2022,45702933,01,51
2022,45702869,01,51
2022,45702905,01,51
2022,45702906,01,51
2022,45702910,01,51
2022,45702917,01,51
2022,45702919,01,51
2022,45702921,01,51
2022,45702934,01,51
2022,45702937,01,51
2022,45702874,01,51
2022,45702883,01,51
2022,45702884,01,51
2022,45702904,01,51
2022,45702913,01,51
2022,45702924,01,51
2022,45702876,01,51
2022,45702900,01,51
2022,45702903,01,51
2022,45702916,01,51
2022,45702918,01,51
2022,45702920,01,51
2022,45702922,01,51
2022,45702927,01,51
2022,45702928,01,51
2022,45702931,01,51
2022,45702938,01,51
2022,45702939,01,51
2022,48325092,01,51
2022,48325097,01,51
2022,48325109,01,51
2022,48325112,01,51
2022,48325117,01,51
2022,48325095,01,51
2022,45702870,01,51
2022,45702902,01,51
2022,45702868,01,51
2022,45702872,01,51
2022,45702886,01,51
2022,45702888,01,51
2022,45702890,01,51
2022,45702877,01,51
2022,45702881,01,51
2022,45702936,01,51
2022,45702942,01,51
2022,46010979,01,51
2022,46010966,01,51
2022,46010992,01,51
2022,46011018,01,51
2022,46010989,01,51
2022,46550039,01,51
2022,46550040,01,51
2022,48325096,01,51
2022,48325098,01,51
2022,48325100,01,51
2022,48325101,01,51
2022,48325102,01,51
2022,48325103,01,51
2022,48325104,01,51
2022,48325105,01,51
2022,48325107,01,51
2022,48325108,01,51
2022,48325110,01,51
2022,48325111,01,51
2022,48325113,01,51
2022,48325114,01,51
2022,48325115,01,51
2022,48325116,01,51
2022,48325118,01,51
2022,48325120,01,51
2022,46010996,01,51
2022,46010997,01,51
2022,46010998,01,51
2022,46011000,01,51
2022,46011002,01,51
2022,48325124,01,51
2022,48325132,01,51
2022,48325140,01,51
2022,48325131,01,51
2022,48325133,01,51
2022,48325134,01,51
2022,48325138,01,51
2022,48325143,01,51
2022,48325119,01,51
2022,48325121,01,51
2022,48325122,01,51
2022,48325123,01,51
2022,48325125,01,51
2022,48325126,01,51
2022,48325127,01,51
2022,48325128,01,51
2022,48325129,01,51
2022,48325130,01,51
2022,48325135,01,51
2022,48325136,01,51
2022,48325137,01,51
2022,48325139,01,51
2022,48325141,01,51
2022,48325142,01,51
2022,48325144,01,51
