data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,46291637,1,2022-03-11,1,90Z,27,24,M,20,20,R,,,
2022,46291638,2,2022-03-11,1,90Z,37,34,M,10,20,R,,,
2022,48994972,1,2022-03-02,1,90D,30,27,M,10,20,R,,,
2022,48241909,1,2022-05-03,2,90Z,18,15,M,20,20,R,R,,
2022,48995073,1,2022-03-24,2,90Z,24,21,F,10,20,R,,,
2022,48241911,1,2022-05-06,2,90Z,15,12,M,20,20,R,R,,
2022,48241914,1,2022-05-24,1,90Z,31,28,F,20,20,R,,,
2022,48241917,1,2022-05-29,2,90C,33,30,F,20,20,R,,,
2022,48241980,1,2022-05-18,2,90Z,16,13,M,20,20,R,R,,
2022,46291509,1,2022-04-29,1,90Z,46,43,M,10,20,R,,,
2022,48241982,3,2022-05-18,2,90Z,16,13,F,20,20,R,R,,
2022,46291512,1,2022-04-22,1,90Z,37,34,M,10,20,R,,,
2022,46291513,1,2022-04-19,1,90J,57,54,M,20,20,N,,,
2022,46291514,2,2022-04-19,1,90J,49,46,F,10,20,N,,,
2022,46291515,1,2022-04-20,2,90Z,39,36,M,10,20,N,,,
2022,48241984,1,2022-05-13,2,90Z,67,64,M,98,20,R,,,
2022,46291516,1,2022-04-11,2,90Z,34,31,M,20,20,N,,,
2022,46291517,1,2022-04-09,1,90Z,67,64,M,10,20,N,,,
2022,46291518,1,2022-04-23,1,90D,38,35,F,10,20,R,,,
2022,48241999,1,2022-05-29,1,90D,65,62,F,20,20,R,,,
2022,46291519,1,2022-04-20,1,90Z,48,45,F,10,20,R,,,
2022,46291520,1,2022-04-21,2,90Z,32,29,M,10,20,N,,,
2022,46291521,1,2022-04-28,1,90Z,40,37,F,10,20,R,,,
2022,48241947,1,2022-05-10,2,90Z,49,46,F,20,20,N,,,
2022,46291522,1,2022-04-07,1,90Z,35,32,M,10,20,R,,,
2022,46291523,1,2022-04-22,2,90Z,29,26,F,10,20,N,,,
2022,46291524,1,2022-04-18,1,90G,54,51,F,20,20,R,,,
2022,46291525,1,2022-04-19,1,90D,58,55,F,10,20,R,,,
2022,46291526,1,2022-04-07,1,90Z,31,28,M,10,20,N,,,
2022,46291527,1,2022-04-29,1,90Z,37,34,M,10,20,N,,,
2022,48241972,1,2022-05-27,1,90Z,27,24,M,10,40,N,,,
2022,46291528,1,2022-04-21,2,90Z,46,43,F,10,20,R,,,
2022,46291529,1,2022-04-15,1,90D,59,56,M,10,20,R,,,
2022,46291530,1,2022-04-07,1,90Z,27,24,F,10,20,R,,,
2022,46291531,1,2022-04-09,1,90Z,38,35,F,10,20,R,,,
2022,48241997,1,2022-05-06,2,90G,22,19,M,10,20,R,,,
2022,46291532,1,2022-04-12,2,90Z,30,27,M,10,20,R,,,
2022,46291534,1,2022-04-12,1,90Z,30,27,M,20,20,N,,,
2022,46291535,1,2022-04-29,2,90Z,31,28,M,10,20,N,,,
2022,46291536,1,2022-04-12,2,90Z,44,41,F,10,20,N,,,
2022,48241983,1,2022-05-06,2,90C,28,25,F,20,20,R,,,
2022,46291538,1,2022-04-07,1,90Z,44,41,F,10,20,N,,,
2022,46291540,1,2022-04-18,2,90G,53,50,F,10,20,R,,,
2022,46291542,1,2022-04-27,2,90Z,36,33,M,10,20,R,,,
2022,46291543,1,2022-04-21,2,90Z,48,45,M,20,20,U,,,
2022,48241985,1,2022-05-20,2,90G,15,12,F,20,20,R,R,,
2022,46291544,1,2022-04-30,2,90Z,24,21,M,20,20,N,,,
2022,46291545,1,2022-04-03,2,90Z,29,26,M,10,20,R,,,
2022,46291547,1,2022-04-27,2,90Z,43,40,M,40,20,R,,,
2022,46291549,1,2022-04-29,1,90Z,41,38,M,10,20,R,,,
2022,48241987,3,2022-05-20,2,90G,16,13,F,20,20,R,R,,
2022,46291551,1,2022-04-02,1,90D,30,27,M,20,20,R,,,
2022,46291552,1,2022-04-27,2,90Z,37,34,M,20,20,N,,,
2022,46291553,1,2022-04-21,2,90Z,46,43,F,10,20,R,,,
2022,46291554,1,2022-04-05,2,90Z,24,21,M,20,20,R,,,
2022,48257519,1,2022-06-22,2,90J,30,27,M,20,20,R,,,
2022,46291556,1,2022-04-09,2,90Z,29,26,M,10,20,R,,,
2022,46291557,1,2022-04-24,1,90Z,36,33,F,10,20,R,,,
2022,46291561,1,2022-04-21,1,90Z,53,50,M,10,20,R,,,
2022,46291563,1,2022-04-30,2,90Z,37,34,M,20,20,N,,,
2022,46291564,1,2022-04-14,1,90Z,39,36,F,10,20,R,,,
2022,46291565,1,2022-04-20,1,90Z,36,33,M,10,20,R,,,
2022,46291560,1,2022-04-08,2,90Z,50,47,F,10,20,R,,,
2022,46291562,1,2022-04-08,2,90Z,50,47,F,10,20,R,,,
2022,46291566,1,2022-04-04,2,90Z,41,38,F,10,20,R,,,
2022,46291572,1,2022-04-22,1,90Z,29,26,M,20,20,N,,,
2022,46291574,1,2022-04-28,2,90Z,22,19,M,10,20,N,,,
2022,46291577,1,2022-04-06,1,90Z,44,41,F,10,20,N,,,
2022,46291582,1,2022-04-08,2,90Z,43,40,F,10,20,R,,,
2022,46291584,1,2022-04-14,1,90Z,35,32,F,10,20,R,,,
2022,46291587,2,2022-04-20,1,90C,18,15,M,10,10,R,H,,
2022,46291601,2,2022-04-11,2,90J,17,14,F,10,20,R,H,,
2022,46291602,3,2022-04-11,2,90J,18,15,M,10,20,R,H,,
2022,48257511,1,2022-06-06,1,90Z,59,56,M,10,20,R,,,
2022,46291603,4,2022-04-11,2,90J,16,13,M,10,20,R,H,,
2022,46291629,1,2022-04-18,2,90G,32,29,F,20,20,R,,,
2022,46291631,1,2022-04-11,2,90Z,27,24,F,20,20,N,,,
2022,46291633,1,2022-04-14,1,90Z,23,20,M,10,20,N,,,
2022,46291634,1,2022-04-20,1,90Z,49,46,M,10,20,N,,,
2022,46291635,1,2022-04-03,1,90D,50,47,F,10,20,N,,,
2022,46291636,1,2022-04-29,1,90Z,68,65,M,20,20,R,,,
2022,48257514,1,2022-06-13,2,90G,23,20,F,10,20,R,,,
2022,46291641,1,2022-04-18,2,90G,24,21,F,10,10,R,,,
2022,46291645,1,2022-04-15,1,90D,48,45,M,10,20,R,,,
2022,46291646,1,2022-04-27,1,90Z,26,23,M,20,20,R,,,
2022,48257525,1,2022-06-17,1,90Z,25,22,M,10,20,R,,,
2022,46291597,1,2022-04-30,2,90Z,65,62,F,10,20,R,,,
2022,46291611,1,2022-04-18,2,90G,22,19,M,10,20,R,,,
2022,46291640,1,2022-04-14,1,90Z,23,20,M,10,20,N,,,
2022,48257531,1,2022-06-11,1,90D,28,25,M,10,20,N,,,
2022,46291570,1,2022-04-25,1,90Z,36,33,M,20,20,R,,,
2022,46291581,1,2022-04-07,1,90Z,31,28,M,20,20,R,,,
2022,48257536,1,2022-06-29,2,90Z,44,41,M,10,20,R,,,
2022,46291573,1,2022-04-12,2,90Z,40,37,M,20,20,R,,,
2022,46291596,1,2022-04-16,2,90Z,46,43,M,10,20,R,,,
2022,46291643,1,2022-04-28,1,90Z,19,16,M,20,20,R,H,,
2022,48257512,1,2022-06-13,2,90G,23,20,M,10,20,N,,,
2022,46291576,1,2022-04-25,2,90Z,27,24,M,10,20,R,,,
2022,46291619,1,2022-04-14,2,90Z,61,58,M,20,20,R,,,
2022,46291624,1,2022-04-09,2,90Z,47,44,M,10,20,R,,,
2022,46291578,1,2022-04-13,2,90Z,55,52,M,20,20,R,,,
2022,48257513,2,2022-06-13,2,90G,23,20,M,10,20,N,,,
2022,46291579,1,2022-04-08,1,90Z,30,27,M,10,20,R,,,
2022,46291593,1,2022-04-17,1,90Z,44,41,M,10,20,R,,,
2022,46291595,1,2022-04-17,2,90Z,36,33,M,10,20,R,,,
2022,46291599,1,2022-04-18,2,90G,34,31,F,10,20,N,,,
2022,48257515,1,2022-06-03,2,90Z,37,34,F,10,20,N,,,
2022,46291600,1,2022-04-11,2,90J,16,13,M,10,20,R,H,,
2022,46291608,1,2022-04-19,1,90Z,38,35,M,20,20,R,,,
2022,46291610,1,2022-04-07,1,90Z,59,56,M,10,10,R,,,
2022,48257517,1,2022-06-26,2,90Z,51,48,F,10,20,R,,,
2022,46291618,1,2022-04-20,1,90Z,40,37,F,10,20,R,,,
2022,46291621,1,2022-04-27,2,90Z,43,40,F,10,20,R,,,
2022,46291625,1,2022-04-21,1,90Z,19,16,M,20,20,R,H,,
2022,46291627,1,2022-04-18,2,90G,22,19,F,10,20,R,,,
2022,46291630,1,2022-04-18,1,90G,22,19,F,10,20,R,,,
2022,48257521,1,2022-06-27,2,90Z,45,42,M,20,20,U,,,
2022,46291648,1,2022-04-05,2,90Z,24,21,M,10,20,R,,,
2022,48257522,1,2022-06-24,2,90Z,63,60,M,10,20,N,,,
2022,46291585,1,2022-04-15,1,90D,43,40,M,10,20,R,,,
2022,48257524,1,2022-06-11,1,90Z,43,40,M,20,20,R,,,
2022,46291588,1,2022-04-21,1,90Z,53,50,M,10,20,R,,,
2022,46291594,1,2022-04-27,2,90Z,51,48,M,20,20,R,,,
2022,46291605,1,2022-04-26,1,90Z,34,31,F,20,20,N,,,
2022,46291606,1,2022-04-21,2,90Z,37,34,F,20,20,R,,,
2022,48257526,1,2022-06-06,1,90Z,34,31,M,20,20,R,,,
2022,46291609,1,2022-04-03,2,90Z,43,40,M,10,20,R,,,
2022,46291615,1,2022-04-08,1,90Z,37,34,M,20,20,R,,,
2022,46291617,1,2022-04-13,2,90Z,53,50,F,10,20,N,,,
2022,48257527,1,2022-06-09,2,90Z,27,24,M,10,20,R,,,
2022,46291642,1,2022-04-13,2,90Z,27,24,M,20,20,R,,,
2022,46291647,1,2022-04-18,1,90Z,32,29,F,20,20,R,,,
2022,46291586,1,2022-04-20,1,90C,20,17,M,10,20,R,R,,
2022,48257532,1,2022-06-13,2,90G,23,20,F,10,20,R,,,
2022,46291614,1,2022-04-20,1,90Z,32,29,F,20,20,N,,,
2022,46291620,1,2022-04-16,1,90Z,28,25,M,10,20,R,,,
2022,46291623,1,2022-04-05,1,90Z,44,41,F,10,20,N,,,
2022,46291626,1,2022-04-27,1,90Z,44,41,M,20,20,R,,,
2022,48257533,1,2022-06-29,2,90Z,40,37,M,10,20,R,,,
2022,46291632,1,2022-04-09,1,90F,41,38,M,10,10,N,,,
2022,46291598,1,2022-04-18,1,90Z,34,31,M,20,20,N,,,
2022,46291604,1,2022-04-18,1,90G,35,32,F,20,20,R,,,
2022,48257534,1,2022-06-04,1,90Z,27,24,M,20,20,R,,,
2022,46291607,1,2022-04-04,1,90Z,58,55,F,10,20,N,,,
2022,46291612,1,2022-04-26,2,90Z,40,37,M,10,20,R,,,
2022,46291616,1,2022-04-10,1,90Z,37,34,M,20,20,N,,,
2022,48257537,1,2022-06-29,3,90C,57,54,M,20,20,R,,,
2022,46291628,1,2022-04-16,1,90D,39,36,M,10,20,N,,,
2022,46538403,1,2022-04-27,1,90Z,62,59,F,10,20,R,,,
2022,48257538,1,2022-06-10,2,90G,23,20,M,10,40,N,,,
2022,46538371,1,2022-04-23,2,90Z,50,47,F,10,20,R,,,
2022,46538434,1,2022-04-14,1,90Z,35,32,M,20,20,N,,,
2022,46538421,1,2022-04-18,2,90G,35,32,M,10,20,N,,,
2022,48257539,1,2022-06-09,2,90Z,27,24,M,10,20,R,,,
2022,46538439,1,2022-04-28,2,90Z,35,32,M,10,20,R,,,
2022,46640881,1,2022-04-21,2,90Z,41,38,M,10,20,R,,,
2022,48995021,1,2022-04-24,2,90D,56,53,F,20,20,R,,,
2022,48257540,1,2022-06-10,2,90G,22,19,M,10,20,R,,,
2022,48257543,1,2022-06-24,2,90Z,54,51,F,10,20,N,,,
2022,48257544,1,2022-06-10,2,90G,23,20,M,10,20,N,,,
2022,48257545,1,2022-06-04,2,90Z,32,29,M,10,20,R,,,
2022,48257546,1,2022-06-17,2,90C,26,23,F,20,20,N,,,
2022,48257547,1,2022-06-23,2,90J,19,16,F,20,20,R,R,,
2022,46840343,2,2022-05-20,1,90C,16,13,M,20,20,R,H,,
2022,46840342,1,2022-05-20,1,90C,17,14,M,20,20,R,H,,
2022,48257548,2,2022-06-23,2,90J,19,16,M,20,20,R,R,,
2022,46538341,1,2022-05-04,1,90Z,47,44,M,10,10,R,,,
2022,46538346,1,2022-05-12,2,90J,70,67,M,10,20,R,,,
2022,48257549,3,2022-06-23,2,90J,19,16,F,20,20,R,R,,
2022,46538357,1,2022-05-04,2,90Z,38,35,M,10,20,R,,,
2022,46538367,1,2022-05-04,1,90Z,41,38,M,20,20,N,,,
2022,46538372,1,2022-05-01,1,90J,31,28,M,20,20,R,,,
2022,46538378,1,2022-05-25,1,90Z,67,64,M,20,20,N,,,
2022,48257550,4,2022-06-23,2,90J,19,16,M,20,40,R,R,,
2022,46538387,1,2022-05-05,1,90Z,25,22,M,20,20,N,,,
2022,46538388,1,2022-05-02,1,90Z,50,47,F,10,20,N,,,
2022,46538390,1,2022-05-21,2,90Z,37,34,M,20,20,R,,,
2022,46538395,1,2022-05-11,2,90Z,32,29,F,10,20,R,,,
2022,48257551,1,2022-06-18,2,90Z,71,68,M,10,20,R,,,
2022,46538333,1,2022-05-02,2,90Z,43,40,M,10,20,N,,,
2022,46538335,1,2022-05-02,2,90Z,43,40,M,10,20,N,,,
2022,48257530,1,2022-06-29,1,90Z,35,32,M,10,20,R,,,
2022,46538337,1,2022-05-11,1,90Z,29,26,M,20,20,R,,,
2022,46538339,1,2022-05-16,2,90Z,45,42,M,20,20,N,,,
2022,46538345,1,2022-05-06,1,90Z,37,34,M,20,20,R,,,
2022,46538349,1,2022-05-12,1,90Z,40,37,F,10,20,R,,,
2022,46538355,1,2022-05-20,2,90Z,42,39,M,20,20,R,,,
2022,48257535,1,2022-06-15,2,90Z,44,41,M,10,20,R,,,
2022,46538359,1,2022-05-14,2,90Z,30,27,F,10,20,R,,,
2022,46538360,1,2022-05-06,2,90Z,65,62,M,10,20,R,,,
2022,46538364,1,2022-05-24,2,90Z,54,51,M,10,20,R,,,
2022,48257541,1,2022-06-26,2,90Z,45,42,F,10,20,R,,,
2022,46538374,1,2022-05-23,2,90Z,46,43,M,20,20,N,,,
2022,46538383,1,2022-05-17,2,90G,34,31,F,10,20,R,,,
2022,46538385,1,2022-05-02,2,90Z,36,33,F,10,20,N,,,
2022,46538393,1,2022-05-07,1,90D,48,45,F,10,20,R,,,
2022,48281162,1,2022-07-12,1,90Z,40,37,M,10,20,R,,,
2022,46538394,1,2022-05-07,1,90Z,44,41,M,10,20,R,,,
2022,46538412,1,2022-05-02,1,90Z,52,49,M,10,20,U,,,
2022,46538413,1,2022-05-28,2,90Z,33,30,M,10,20,R,,,
2022,46538414,1,2022-05-25,2,90Z,33,30,M,20,20,N,,,
2022,46538431,1,2022-05-30,2,90Z,32,29,F,10,20,N,,,
2022,46538442,1,2022-05-01,2,90Z,58,55,M,10,20,N,,,
2022,46538444,1,2022-05-02,2,90Z,46,43,M,10,20,R,,,
2022,46538446,1,2022-05-07,1,90Z,42,39,M,10,20,R,,,
2022,46538448,1,2022-05-08,1,90D,39,36,F,10,20,R,,,
2022,46538453,1,2022-05-27,1,90Z,74,71,M,10,20,R,,,
2022,46538455,1,2022-05-05,1,90D,37,34,F,10,20,R,,,
2022,46538332,1,2022-05-11,1,90Z,44,41,F,10,20,R,,,
2022,46538340,1,2022-05-09,1,90Z,18,15,M,20,20,R,H,,
2022,46538343,1,2022-05-17,2,90G,23,20,F,10,20,R,,,
2022,46538347,1,2022-05-20,1,90Z,35,32,F,10,20,R,,,
2022,46538352,1,2022-05-25,2,90Z,33,30,M,20,20,N,,,
2022,46538362,1,2022-05-13,2,90Z,31,28,F,20,20,N,,,
2022,48281168,1,2022-07-23,1,90Z,23,20,M,10,20,R,,,
2022,46538363,1,2022-05-21,1,90Z,70,67,M,10,20,R,,,
2022,46538365,1,2022-05-06,2,90Z,26,23,M,10,20,R,,,
2022,46538368,1,2022-05-14,1,90Z,46,43,F,10,20,N,,,
2022,46538369,1,2022-05-08,1,90D,34,31,F,20,20,R,,,
2022,48281170,1,2022-07-16,2,90Z,33,30,F,10,20,R,,,
2022,46538376,1,2022-05-14,2,90Z,42,39,M,10,20,R,,,
2022,46538379,1,2022-05-03,2,90Z,27,24,M,20,20,N,,,
2022,46538391,1,2022-05-09,1,90Z,18,15,F,10,20,R,H,,
2022,46538392,1,2022-05-31,1,90Z,27,24,M,10,20,N,,,
2022,48281172,1,2022-07-22,2,90C,53,50,M,10,20,R,,,
2022,46538418,1,2022-05-06,2,90Z,23,20,F,10,20,R,,,
2022,46538435,1,2022-05-10,1,90Z,55,52,M,40,20,R,,,
2022,46538436,1,2022-05-11,1,90Z,18,15,M,10,20,R,H,,
2022,46538445,1,2022-05-02,2,90Z,55,52,M,10,20,R,,,
2022,48281184,1,2022-07-23,2,90G,23,20,F,10,20,N,,,
2022,46538458,1,2022-05-03,1,90Z,37,34,M,20,20,N,,,
2022,46538344,1,2022-05-17,1,90Z,46,43,M,10,20,R,,,
2022,48281147,1,2022-07-10,2,90Z,42,39,F,20,20,R,,,
2022,46538358,1,2022-05-08,1,90D,51,48,M,10,20,N,,,
2022,46538366,1,2022-05-04,1,90Z,40,37,M,10,20,R,,,
2022,46538377,1,2022-05-09,2,90Z,46,43,M,20,20,R,,,
2022,46538381,1,2022-05-28,2,90Z,31,28,M,20,20,R,,,
2022,46538396,1,2022-05-12,1,90Z,51,48,M,10,20,R,,,
2022,46538405,1,2022-05-24,2,90Z,34,31,M,10,20,R,,,
2022,46538426,1,2022-05-25,1,90Z,53,50,M,10,20,R,,,
2022,48281161,1,2022-07-02,2,90Z,20,17,F,20,20,R,R,,
2022,46538348,1,2022-05-17,1,90G,45,42,M,10,20,R,,,
2022,46538350,1,2022-05-03,1,90Z,33,30,F,20,20,R,,,
2022,46538353,1,2022-05-02,1,90Z,39,36,M,10,20,R,,,
2022,46538354,1,2022-05-25,1,90Z,23,20,M,10,20,R,,,
2022,48281167,1,2022-07-17,2,90J,30,27,M,20,20,R,,,
2022,46538356,1,2022-05-16,2,90Z,36,33,M,10,20,R,,,
2022,46538370,1,2022-05-24,2,90Z,65,62,M,10,20,R,,,
2022,46538375,1,2022-05-18,1,90Z,35,32,M,10,20,N,,,
2022,46538384,1,2022-05-28,1,90Z,45,42,M,10,20,R,,,
2022,48281178,1,2022-07-31,2,90Z,54,51,F,10,20,N,,,
2022,46538386,1,2022-05-25,1,90Z,45,42,F,10,20,R,,,
2022,46538389,1,2022-05-16,2,90Z,38,35,F,10,20,R,,,
2022,46538400,1,2022-05-06,1,90Z,27,24,F,10,20,R,,,
2022,48281163,1,2022-07-15,3,90Z,44,41,M,10,20,R,,,
2022,46538334,1,2022-05-20,2,90Z,39,36,F,20,20,R,,,
2022,46538336,1,2022-05-14,1,90Z,25,22,M,20,20,N,,,
2022,46538338,1,2022-05-24,1,90Z,22,19,M,10,20,R,,,
2022,48281169,1,2022-07-10,2,90Z,44,41,M,10,40,R,,,
2022,46538342,1,2022-05-11,2,90Z,24,21,M,20,20,R,,,
2022,46538351,1,2022-05-26,2,90Z,40,37,M,10,20,R,,,
2022,46538361,1,2022-05-06,1,90Z,28,25,M,10,20,R,,,
2022,48281175,1,2022-07-22,1,90D,65,62,M,20,20,R,,,
2022,46538373,1,2022-05-23,1,90Z,29,26,M,10,20,R,,,
2022,46538380,1,2022-05-22,2,90Z,49,46,F,20,20,R,,,
2022,46538382,1,2022-05-13,1,90Z,28,25,M,10,20,R,,,
2022,46538397,1,2022-05-25,2,90Z,58,55,M,10,20,R,,,
2022,48281176,1,2022-07-17,2,90Z,30,27,M,20,20,R,,,
2022,46538398,1,2022-05-20,2,90Z,45,42,F,10,20,R,,,
2022,46538404,1,2022-05-11,2,90Z,22,19,M,20,20,R,,,
2022,46538433,1,2022-05-28,2,90Z,61,58,F,20,20,R,,,
2022,46538437,1,2022-05-17,2,90G,21,18,F,10,20,R,,,
2022,48281177,1,2022-07-22,2,90G,23,20,F,10,20,R,,,
2022,46538456,1,2022-05-02,1,90Z,55,52,F,20,20,R,,,
2022,46538460,1,2022-05-17,1,90Z,20,17,M,20,20,R,R,,
2022,46538399,1,2022-05-27,1,90Z,33,30,M,20,20,N,,,
2022,48281182,1,2022-07-20,2,90Z,34,31,M,20,20,R,,,
2022,46538401,1,2022-05-05,1,90D,49,46,M,10,20,N,,,
2022,46538402,1,2022-05-16,2,90Z,57,54,M,20,20,R,,,
2022,46538406,1,2022-05-28,2,90Z,29,26,M,20,20,R,,,
2022,46538409,1,2022-05-01,1,90Z,31,28,M,20,20,R,,,
2022,48281160,1,2022-07-16,2,90Z,43,40,M,10,20,R,,,
2022,46538410,1,2022-05-12,1,90Z,51,48,M,10,20,R,,,
2022,46538419,1,2022-05-04,2,90Z,25,22,M,20,20,R,,,
2022,46538420,1,2022-05-24,2,90Z,32,29,M,20,20,N,,,
2022,46538422,1,2022-05-16,2,90Z,41,38,M,20,20,R,,,
2022,46538424,1,2022-05-16,2,90J,50,47,M,10,20,R,,,
2022,48281154,1,2022-07-12,2,90J,64,61,M,10,20,R,,,
2022,46538425,1,2022-05-11,1,90Z,20,17,M,10,20,R,R,,
2022,46538427,1,2022-05-24,2,90Z,43,40,F,10,20,R,,,
2022,46538428,1,2022-05-28,2,90Z,35,32,F,10,20,R,,,
2022,46538429,1,2022-05-11,2,90Z,39,36,M,10,20,R,,,
2022,46538432,1,2022-05-31,1,90Z,36,33,M,20,20,R,,,
2022,48281164,1,2022-07-31,2,90G,21,18,M,10,20,N,,,
2022,46538443,1,2022-05-26,1,90Z,60,57,M,10,20,R,,,
2022,46538447,1,2022-05-30,1,90Z,32,29,F,20,20,N,,,
2022,46538449,1,2022-05-20,1,90Z,49,46,M,10,10,R,,,
2022,48281165,1,2022-07-09,2,90Z,24,21,F,20,20,R,,,
2022,46538450,1,2022-05-06,1,90Z,26,23,M,20,20,N,,,
2022,46538451,1,2022-05-21,1,90D,24,21,M,10,10,R,,,
2022,46538452,1,2022-05-25,2,90Z,30,27,M,10,20,N,,,
2022,46538454,1,2022-05-28,2,90Z,39,36,M,20,20,R,,,
2022,48281166,1,2022-07-20,2,90J,33,30,F,10,20,R,,,
2022,46538459,2,2022-05-03,1,90Z,35,32,M,10,20,R,,,
2022,46538457,1,2022-05-14,2,90Z,43,40,M,10,20,R,,,
2022,46640814,1,2022-05-31,1,90Z,68,65,M,20,20,R,,,
2022,48281171,1,2022-07-12,1,90Z,61,58,M,20,20,R,,,
2022,46640801,1,2022-05-14,1,90D,60,57,F,10,20,R,,,
2022,48281173,1,2022-07-03,1,90D,26,23,M,10,20,R,,,
2022,46640884,1,2022-05-28,1,90D,25,22,M,10,10,R,,,
2022,48281174,1,2022-07-06,2,90Z,45,42,F,10,20,R,,,
2022,48281179,1,2022-07-06,2,90Z,31,28,M,10,20,N,,,
2022,48281186,1,2022-07-11,2,90Z,43,40,M,10,20,R,,,
2022,48281180,1,2022-07-11,2,90Z,59,56,M,10,20,R,,,
2022,46840278,1,2022-06-28,1,90Z,41,38,F,20,20,N,,,
2022,48281181,1,2022-07-27,1,90Z,32,29,M,20,20,R,,,
2022,46840285,1,2022-06-30,2,90Z,45,42,M,10,20,N,,,
2022,48281185,1,2022-07-21,2,90J,62,59,M,10,20,R,,,
2022,46840346,1,2022-06-23,2,90Z,55,52,F,10,20,R,,,
2022,46840324,1,2022-06-28,1,90Z,50,47,M,10,20,R,,,
2022,46840327,1,2022-06-24,2,90Z,41,38,M,10,20,R,,,
2022,48281183,1,2022-07-28,2,90Z,32,29,M,20,40,R,,,
2022,46640796,1,2022-06-27,1,90Z,75,72,M,10,20,R,,,
2022,46640822,1,2022-06-02,2,90Z,39,36,M,20,20,N,,,
2022,48281218,1,2022-08-20,2,90J,54,51,M,10,20,R,,,
2022,46640788,1,2022-06-05,1,90D,44,41,M,20,20,R,,,
2022,46640789,1,2022-06-11,1,90Z,33,30,M,20,20,N,,,
2022,46640793,1,2022-06-14,2,90G,41,38,F,10,20,N,,,
2022,46640795,1,2022-06-21,2,90Z,46,43,M,10,20,R,,,
2022,46640834,1,2022-06-06,2,90Z,38,35,F,20,20,N,,,
2022,46640790,1,2022-06-15,1,90D,55,52,M,10,20,R,,,
2022,46640791,1,2022-06-08,1,90F,26,23,F,10,20,R,,,
2022,46640792,1,2022-06-03,1,90Z,44,41,F,10,20,R,,,
2022,46640794,1,2022-06-08,1,90Z,65,62,F,10,20,R,,,
2022,46640797,1,2022-06-03,1,90Z,24,21,M,20,20,N,,,
2022,46640798,1,2022-06-05,2,90Z,63,60,F,10,20,R,,,
2022,46640799,1,2022-06-13,1,90Z,48,45,M,10,20,R,,,
2022,46640800,1,2022-06-26,1,90D,30,27,M,20,20,N,,,
2022,46640802,1,2022-06-16,1,90Z,28,25,M,10,20,R,,,
2022,48281226,1,2022-08-18,1,90Z,37,34,F,10,20,R,,,
2022,46640803,1,2022-06-10,2,90Z,34,31,M,10,20,R,,,
2022,46640804,1,2022-06-03,1,90Z,42,39,F,10,20,R,,,
2022,46640805,1,2022-06-05,1,90D,29,26,F,20,20,R,,,
2022,48281233,1,2022-08-05,2,90G,22,19,M,10,20,R,,,
2022,46640806,1,2022-06-16,2,90Z,35,32,F,10,20,N,,,
2022,46640807,1,2022-06-24,1,90D,45,42,M,20,20,R,,,
2022,46640808,1,2022-06-11,2,90Z,41,38,F,10,20,N,,,
2022,46640809,1,2022-06-01,1,90Z,46,43,M,20,20,N,,,
2022,48281234,1,2022-08-05,2,90G,23,20,M,10,20,N,,,
2022,46640810,1,2022-06-30,2,90Z,24,21,M,20,20,R,,,
2022,46640811,1,2022-06-20,2,90Z,32,29,M,10,20,N,,,
2022,46640812,1,2022-06-06,1,90Z,29,26,F,10,20,R,,,
2022,48281238,1,2022-08-29,2,90Z,44,41,M,20,20,R,,,
2022,46640813,1,2022-06-14,2,90G,22,19,F,10,20,N,,,
2022,46640815,1,2022-06-30,2,90Z,36,33,M,10,20,R,,,
2022,46640816,1,2022-06-18,1,90Z,49,46,M,20,20,N,,,
2022,46640817,1,2022-06-05,1,90D,36,33,F,10,20,R,,,
2022,48281224,1,2022-08-18,2,90G,22,19,M,10,20,N,,,
2022,46640818,1,2022-06-01,2,90Z,39,36,M,10,20,N,,,
2022,46640819,1,2022-06-02,2,90Z,67,64,M,10,20,R,,,
2022,46640820,1,2022-06-01,1,90Z,46,43,M,10,20,R,,,
2022,46640821,1,2022-06-01,2,90Z,54,51,M,20,20,R,,,
2022,48281232,1,2022-08-18,1,90D,51,48,M,10,20,R,,,
2022,46640823,1,2022-06-21,1,90Z,57,54,F,20,20,N,,,
2022,46640824,1,2022-06-18,1,90Z,25,22,F,10,20,R,,,
2022,46640825,1,2022-06-15,1,90Z,66,63,M,20,20,R,,,
2022,48281236,1,2022-08-18,2,90G,23,20,F,10,20,N,,,
2022,46640826,1,2022-06-21,2,90Z,74,71,M,10,20,R,,,
2022,46640836,1,2022-06-09,1,90Z,65,62,M,20,20,N,,,
2022,46640840,1,2022-06-05,1,90Z,43,40,M,10,20,N,,,
2022,48281239,1,2022-08-28,1,90D,25,22,M,10,20,N,,,
2022,46640845,1,2022-06-16,1,90Z,41,38,M,10,20,R,,,
2022,46640847,1,2022-06-11,1,90Z,44,41,M,20,20,R,,,
2022,46640849,1,2022-06-18,2,90D,66,63,M,10,20,R,,,
2022,46640851,1,2022-06-23,2,90Z,41,38,F,10,20,R,,,
2022,48281244,1,2022-08-03,1,90Z,56,53,F,10,20,R,,,
2022,46640861,1,2022-06-21,2,90Z,31,28,M,10,20,N,,,
